word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
骂	ma4	口头上咒骂或诅咒他人	他气得破口大#骂#，把所有能想到的脏话都用上了，周围的人都被吓得不敢靠近。	老太太站在门口指着邻居家的方向大声#骂#了整整一个小时，嗓子都哑了。	网络上的键盘侠们躲在屏幕后面肆意#骂#人，却从不敢在现实中露面。	她被上司当众#骂#了一顿，委屈的眼泪在眼眶里打转，却硬是忍住没有掉下来。	那个醉汉在街上逢人便#骂#，嘴里不停地吐出各种难听的话，路人纷纷绕道而行。	母亲从小就教育我们，无论多生气都不能#骂#人，要用道理说服别人。	他在电话里把对方#骂#得狗血淋头，挂断电话后却后悔自己太冲动了。	球迷们对着裁判的判罚大声#骂#了起来，认为这是一次明显的误判。			
追求	zhui1 qiu2	坚持不懈地追求目标	她从小就立志成为一名医生，二十年来始终#追求#着这个梦想，从未放弃过。	科学家们穷尽一生#追求#真理，即使面对无数次失败也从不气馁。	他放弃了高薪的工作，毅然决然地#追求#自己的音乐梦想，最终成为了著名的作曲家。	运动员们日复一日地刻苦训练，只为#追求#那枚象征最高荣誉的奥运金牌。	老一辈革命家为了#追求#民族独立和人民解放，不惜抛头颅洒热血。	这位画家一生都在#追求#艺术的最高境界，直到生命的最后一刻还在创作。	企业家们不断#追求#卓越，在激烈的市场竞争中永不满足于现状。	他#追求#完美的性格让他在工作中精益求精，但也给自己带来了巨大的压力。			
追求	zhui1 qiu2	寻求或谋求某种事物	现代人越来越注重#追求#生活品质，愿意为健康和舒适付出更多的金钱。	年轻一代不再盲目#追求#物质财富，而是更加看重精神层面的满足感。	这家公司一直#追求#可持续发展的经营理念，在环保方面投入了大量资源。							
追求	zhui1 qiu2	追求爱情或求偶求婚	他鼓起勇气向心仪已久的女孩表白，开始了长达三年的#追求#之路。	大学时代，他曾疯狂地#追求#过班上最漂亮的女生，每天送花送早餐。	她拒绝了无数人的#追求#，只因心中早已有了一个无法忘怀的人。	在那个保守的年代，男生#追求#女生要经过重重考验，还要得到女方家长的认可。	他#追求#她的方式很特别，不是送花送礼物，而是每天为她写一首诗。	闺蜜劝她接受那个男生的#追求#，毕竟对方条件优秀又对她一往情深。	电影里的男主角为了#追求#女主角，做出了许多浪漫又疯狂的举动。	她终于答应了他长达五年的#追求#，两人在亲友的祝福下步入了婚姻的殿堂。			
情	qing2	感情或情绪	他是个重#情#重义的人，对朋友从来都是两肋插刀，在所不辞。	这部电影太感人了，看到结局时她#情#不自禁地流下了眼泪。	诗人将满腔的思乡之#情#倾注于笔端，写下了这首流传千古的名篇。	他们之间的兄弟#情#深厚得如同亲生骨肉，几十年来从未改变。	母亲对子女的#情#是世界上最无私的爱，不求任何回报。	战友们在生死与共中建立起的#情#谊，是和平年代的人难以体会的。	她压抑着内心翻涌的#情#绪，努力让自己的声音听起来平静如常。	这幅画作充满了画家对故土的眷恋之#情#，每一笔都饱含深意。			
情	qing2	情形或状况	警方正在全力调查案件的来龙去脉，目前案#情#已经有了重大突破。	医生详细询问了病人的病#情#，然后制定了一套完整的治疗方案。	前线记者冒着生命危险深入战区，为观众带来最新的战#情#报道。	灾区的灾#情#十分严重，大量房屋倒塌，数万群众急需转移安置。	他对公司的内#情#了如指掌，知道每一个部门的运作细节。	谈判双方都在试探对方的底线，谁也不愿意先透露自己的实#情#。	这部小说的剧#情#跌宕起伏，让读者欲罢不能，一口气读到了结尾。	疫#情#暴发初期，医疗物资严重短缺，医护人员承受着巨大的压力。			
启动	qi3 dong4	启动机器使其运转	他转动钥匙#启动#了汽车的发动机，引擎发出低沉的轰鸣声。	这台老旧的柴油发电机需要预热十分钟才能顺利#启动#，否则容易熄火。	技术人员按下按钮#启动#了生产线上的全部设备，工厂开始了新一天的运转。	冬天气温太低，电瓶亏电导致汽车无法正常#启动#，只能叫拖车来救援。	飞行员完成了起飞前的各项检查，然后依次#启动#了飞机的两台发动机。	这款新型洗衣机采用一键#启动#设计，老年人也能轻松操作。	工程师们花了三天时间排除故障，终于让这台大型机组重新#启动#运行。	按照操作规程，#启动#这台精密仪器之前必须先检查电压是否稳定。			
启动	qi3 dong4	使事情开始运作	新学期伊始，学校#启动#了一系列教学改革措施，旨在提高教学质量。	公司决定#启动#内部人才培养计划，为年轻员工提供更多晋升机会。	政府#启动#了新一轮的经济刺激政策，希望能够提振市场信心。	这个项目已经筹备了两年，终于在上个月正式#启动#，进入实施阶段。	为了应对人口老龄化问题，国家#启动#了养老服务体系建设工程。	委员会决定#启动#对该事件的独立调查程序，以查明事实真相。	随着资金到位，这项拖延已久的城市改造工程终于得以#启动#。	学校#启动#了心理健康教育项目，帮助学生缓解学业压力。			
启动	qi3 dong4	发起或展开一项行动	警方#启动#了大规模的搜捕行动，在全市范围内设卡排查可疑人员。	面对突发的公共卫生事件，政府立即#启动#了一级应急响应机制。	军方#启动#了代号为"雷霆"的联合军事演习，多个兵种协同参与。	环保组织#启动#了保护濒危物种的全球倡议，呼吁各国政府采取行动。	检察机关依法#启动#了对涉案官员的立案侦查程序。	消防部门#启动#了森林防火专项行动，在重点区域增派了巡逻力量。	国际社会#启动#了人道主义救援行动，向受灾国家运送急需的物资。	海关#启动#了打击走私的专项行动，在边境口岸查获了大量违禁品。			
启动	qi3 dong4	使计划或功能生效	用户需要在设置中手动#启动#这项隐私保护功能，系统才会开始加密数据。	董事会批准#启动#了公司的五年发展战略规划，各部门开始分头落实。	这款软件的自动更新功能默认是关闭的，需要用户自行#启动#。	政府#启动#了住房保障计划，为低收入家庭提供廉租房和购房补贴。	系统检测到异常登录后会自动#启动#安全防护机制，锁定账户并发送警报。	研究团队#启动#了为期三年的临床试验计划，招募了五百名志愿者参与。	银行#启动#了数字化转型计划，逐步将传统业务迁移到线上平台。	手机在电量低于百分之二十时会自动#启动#省电模式，延长待机时间。			
