word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
改成	gai3 cheng2	转换成其他形式	为了适应新的财务系统，公司决定把所有的纸质发票#改成#电子发票，这样不仅节省了存储空间，还提高了查询效率。	这份报告原本是用英文写的，但考虑到大部分读者是中国人，我们需要把它#改成#中文版本。	由于原来的文件格式不兼容，技术人员花了整整一个下午才把所有数据#改成#新系统能够识别的格式。	学校决定从下学期开始把传统的纸质考试#改成#在线测试，以便更好地适应数字化教学的需求。	为了方便国际客户使用，开发团队正在努力把软件界面#改成#多语言版本，目前已经支持十二种语言。	银行通知客户可以把活期存款#改成#定期存款，这样能获得更高的利息收益。
改成	gai3 cheng2	使变成另一种事物	这座废弃的工厂经过精心设计和改造，已经被#改成#了一个充满艺术气息的创意园区，吸引了众多年轻人前来参观。	老城区的那条狭窄的巷子被#改成#了步行街，两旁开满了特色小店和咖啡馆，成为游客必去的打卡地点。	爷爷把家里闲置多年的杂物间#改成#了一个小书房，每天下午都在那里看书写字，享受宁静的时光。	政府计划把这片荒废的土地#改成#一个大型公园，为周边居民提供休闲娱乐的场所。	设计师建议把客厅和餐厅之间的墙壁拆掉，#改成#开放式的格局，这样整个空间看起来会更加宽敞明亮。	那栋有着百年历史的老洋房被#改成#了一家精品酒店，既保留了原有的建筑风格，又增添了现代化的设施。
改成	gai3 cheng2	将故事改编成其他媒介或体裁	这部畅销小说即将被#改成#电视剧，据说已经邀请了多位知名演员加盟，预计明年春天开播。	导演决定把这个真实的历史事件#改成#一部纪录片，希望能让更多人了解那段被遗忘的岁月。	出版社正在考虑把这本儿童绘本#改成#动画片，以便让更多小朋友能够接触到这个温馨的故事。	这部经典的舞台剧被#改成#了音乐剧版本，加入了大量原创歌曲，在百老汇连续上演了三年之久。	编剧花了两年时间才把这部长篇小说#改成#电影剧本，其中删减和调整了许多情节以适应银幕表达。	制作公司宣布将把这款热门游戏#改成#动漫系列，首季共十二集，预计下个月在各大平台同步上线。
重申	chong2 shen1	再次确认立场或观点	外交部发言人在记者会上#重申#了中国政府在领土问题上的一贯立场，强调任何挑衅行为都不会被容忍。	公司董事会#重申#了对现任管理层的信任和支持，并表示将继续推进既定的发展战略。	教育部#重申#了减轻学生课业负担的政策方向，要求各地学校严格执行相关规定。	在股东大会上，首席执行官#重申#了公司对可持续发展的承诺，并公布了未来五年的环保目标。	世界卫生组织#重申#了疫苗接种的重要性，呼吁各国政府加大公共卫生投入。	法院在判决书中#重申#了保护知识产权的法律原则，对侵权方处以高额罚款。
重申	chong2 shen1	反复重申以加强语气	老师不厌其烦地#重申#考试纪律，要求学生们务必诚信应考，任何作弊行为都将受到严厉处分。	母亲一遍又一遍地#重申#出门要注意安全，直到孩子们都背得滚瓜烂熟才肯放心让他们出去玩。	会议主持人再三#重申#发言时间限制，希望每位代表都能控制在五分钟以内，以保证议程顺利进行。	教练在比赛前#重申#了战术要点，特别强调防守时要保持阵型，进攻时要果断出击。	安全员每天早会都要#重申#操作规程，提醒工人们佩戴好防护装备，确保生产安全。	导游在出发前#重申#了集合时间和地点，叮嘱游客们不要掉队，有问题及时联系工作人员。
重来	chong2 lai2	重新开始某项活动	比赛因为突然下起大雨而被迫中断，裁判宣布等天气好转后整场比赛将#重来#，之前的比分全部作废。	这个项目因为前期规划不周全导致进展缓慢，经过讨论，团队决定推倒一切#重来#，从头制定新的方案。	游戏角色不幸阵亡后，玩家可以选择从最近的存档点#重来#，或者直接回到起点重新挑战。	由于录音设备出了故障，整首歌的伴奏都没有录上，乐队只好第二天#重来#，重新录制所有音轨。	谈判在最后关头破裂，双方代表表示需要冷静一段时间，之后再找机会#重来#，争取达成共识。	这道菜因为火候没掌握好，味道完全不对，厨师决定把锅洗干净#重来#，这次一定要做出满意的味道。
重来	chong2 lai2	把某事彻底重新做一遍	这份合同的条款存在严重漏洞，法务部门要求起草人员把整份文件#重来#，逐条重新审核修改。	装修工人发现墙面的底漆没有干透就刷了面漆，导致大面积起泡，只能把墙皮全部铲掉#重来#。	论文初稿被导师否定后，研究生不得不把文献综述部分#重来#，花了整整一个月才完成修改。	由于测量数据出现偏差，整个实验的结果都不可靠，研究团队决定把所有实验#重来#一遍。	客户对设计方案非常不满意，设计师只好把草图全部撕掉#重来#，按照新的要求重新构思。	程序员发现代码架构存在根本性问题，与其修修补补，不如把整个模块#重来#，从零开始编写。
妖	yao1	可怕或诡异的超自然生物	传说这片古老的森林里住着各种#妖#，每到月圆之夜就会出来作祟，吓得附近的村民都不敢靠近。	老人们常说，那口废弃的古井里藏着一只水#妖#，专门引诱夜行的路人，把他们拖入井底。	这部恐怖小说描写了一个被#妖#附身的村庄，村民们白天正常生活，夜晚却变成可怕的怪物。	民间故事里，山中的#妖#往往会幻化成美丽的女子，迷惑过路的书生，吸取他们的精气。	道士声称这座宅子里盘踞着一只百年老#妖#，需要做七天七夜的法事才能将其驱除。	据当地传说，这座桥下住着一只专吃小孩的#妖#，所以家长们都不让孩子在天黑后独自过桥。
妖	yao1	以巫术危害人的女巫	在中世纪的欧洲，许多无辜的女性被诬陷为#妖#，遭受残酷的审判和火刑。	村里的老太婆被人们当作#妖#，说她会用巫术让庄稼枯萎、牲畜死亡，其实她只是个孤独的寡妇。	这部历史剧讲述了一位被指控为#妖#的草药医生如何在迫害中坚持为穷人治病的故事。	传说中，那个住在沼泽边的老妇人是个#妖#，能用咒语让人生病，村民们都对她避而远之。	在那个愚昧的年代，任何懂得草药知识的女人都可能被当作#妖#，遭到迫害甚至处死。	小说中的女主角因为能预知未来而被村民们视为#妖#，不得不逃离家乡，四处流浪。
妖	yao1	邪恶的魔鬼	佛经中记载，修行者在成道之前必须战胜心中的#妖#，才能获得真正的解脱和智慧。	这部神话剧中，天界的神仙们联手对抗从地狱逃出的#妖#，展开了一场惊天动地的大战。	老和尚告诫弟子们，人心中的贪嗔痴就是最可怕的#妖#，比外在的妖魔更难降服。	传说中，这把神剑是专门用来斩#妖#除魔的，只有心地纯净的人才能驾驭它的力量。	在这个奇幻世界里，#妖#代表着黑暗势力，它们不断侵蚀人间，企图将世界拖入永恒的黑夜。	故事讲述了一位年轻道士如何历经磨难，最终战胜了盘踞在皇宫中的千年老#妖#，拯救了苍生。
