word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
粘	zhan1	粘贴或用胶黏合	她小心翼翼地把邮票#粘#在信封的右上角，生怕位置不正影响邮寄。	孩子们在美术课上用胶水把彩色纸片#粘#成各种可爱的小动物形状。	装修工人正在用专业胶水把墙纸#粘#到墙面上，动作熟练而迅速。	他把破碎的花瓶碎片一片片#粘#起来，虽然有裂痕但总算恢复了原状。	老师教学生们如何用浆糊把剪纸作品#粘#在红色的卡纸上做成贺卡。	这种新型环保胶水可以把木头和塑料牢固地#粘#在一起，而且无毒无害。						
粘	zhan1	附着在表面不易脱落	夏天出汗多，衣服总是#粘#在身上，让人感觉非常不舒服。	锅底烧焦了，米饭紧紧#粘#在锅上，怎么刮都刮不下来。	雨后的泥土#粘#在鞋底，走几步路鞋子就变得又重又脏。	这种面团太湿了，#粘#在手上甩都甩不掉，需要再加点面粉。	蜘蛛网上的露珠#粘#在丝线上，在阳光下闪闪发光，美丽极了。	口香糖不小心#粘#在头发上，最后只能剪掉那一缕头发才解决问题。						
奶子	nai3 zi5	奶液的俗称	牧民们每天清晨都要挤新鲜的#奶子#，这是草原上最传统的生活方式。	奶奶说小时候家里穷，能喝上一碗热#奶子#就是最幸福的事情了。	蒙古包里的主人端上一碗温热的马#奶子#，这是招待贵客的最高礼节。	村里的老人们习惯把刚挤出来的牛#奶子#煮开了喝，说这样最有营养。	草原上的孩子从小就喝羊#奶子#长大，个个身体结实得很。	他们把多余的#奶子#做成奶酪和奶皮子，留着冬天慢慢吃。						
奶子	nai3 zi5	乳房的口语称呼	产后妈妈的#奶子#胀得厉害，护士教她如何正确哺乳来缓解不适。	村里的接生婆说，#奶子#大小和奶水多少没有必然关系，关键是要营养跟上。	她抱怨说怀孕后#奶子#变大了好几个罩杯，以前的内衣全都穿不下了。	医生建议哺乳期的妇女要定期检查#奶子#，预防乳腺炎等疾病的发生。	老一辈人常说#奶子#疼可能是要来月经了，这是民间流传的经验之谈。	产科护士耐心地教新手妈妈如何按摩#奶子#，帮助乳汁顺利分泌。						
奶子	nai3 zi5	胸部的俚语称法	健身教练说女性锻炼胸肌可以让#奶子#看起来更挺拔，但要注意动作规范。	她在网上吐槽说减肥先瘦#奶子#，这简直是所有女生的噩梦。	闺蜜们私下聊天时会互相调侃#奶子#的大小，气氛轻松又亲密。	那个内衣品牌的广告语是"让你的#奶子#更自信"，引发了不少争议。	她抱怨跑步时#奶子#晃得厉害，必须穿运动内衣才能舒服地锻炼。	网友们在论坛上讨论什么样的泳衣能让#奶子#看起来更丰满。						
奶子	nai3 zi5	对乳房或乳头的粗俗称呼	那部电影因为有露#奶子#的镜头被列为限制级，未成年人禁止观看。	他在酒桌上讲荤段子，满嘴都是#奶子#屁股的粗话，让在场的女同事很不舒服。	那个低俗的综艺节目总是拿女嘉宾的#奶子#开玩笑，被观众投诉后终于停播了。	街头小混混对着路过的女孩吹口哨，嘴里还说着关于#奶子#的下流话。	那本地摊文学充斥着对女性#奶子#的露骨描写，内容低俗不堪入目。	他因为在公共场合大声谈论女性的#奶子#而被周围的人怒目而视。						
放入	fang4 ru4	把东西放进容器或范围内	她把切好的蔬菜#放入#沸腾的锅中，准备做一道美味的蔬菜汤。	请将您的行李#放入#头顶的行李舱内，并确保舱门关闭牢固。	他小心翼翼地把祖传的玉佩#放入#保险箱，生怕有任何闪失。	厨师将腌制好的牛排#放入#预热好的烤箱，设定温度和时间后开始烘烤。	妈妈把洗好的衣服#放入#洗衣机的烘干筒，按下启动按钮。	实验员用镊子将样本#放入#试管中，然后加入适量的试剂进行检测。						
放入	fang4 ru4	将某物插入另一物或文本中	编辑建议在文章第三段#放入#一张数据图表，这样读者更容易理解。	程序员需要在代码的指定位置#放入#这段函数，才能实现新功能。	设计师决定在海报的右下角#放入#公司的二维码，方便客户扫码了解详情。	导演要求在电影的这个场景中#放入#一段回忆的闪回镜头。	他在演讲稿中#放入#了几个幽默的小故事，让整个演讲生动了许多。	排版人员在杂志的这一页#放入#了一则广告，正好填补了空白区域。						
婆婆	po2 po5	丈夫的母亲	她和#婆婆#的关系一直很融洽，两人经常一起逛街买菜聊家常。	新婚第一天，#婆婆#就把家里的钥匙和存折都交给了儿媳妇保管。	她每个周末都会带着孩子去看望#婆婆#，陪老人家说说话解解闷。	#婆婆#虽然文化程度不高，但为人善良通情达理，从不干涉小两口的生活。	结婚十年来，她和#婆婆#从未红过脸，邻居们都羡慕她们婆媳关系好。	#婆婆#生病住院期间，她请了长假在医院悉心照料，比亲闺女还周到。						
婆婆	po2 po5	配偶一方的母亲	在中国传统观念中，#婆婆#和儿媳的关系往往是家庭矛盾的焦点。	她的#婆婆#是个开明的老人，从不催促小两口生孩子的事情。	现代社会中，越来越多的#婆婆#选择不和子女同住，保持适当的距离。	电视剧里的#婆婆#形象总是刻板的，不是过于强势就是过于软弱。	心理咨询师说，#婆婆#和儿媳之间的矛盾本质上是两个女人对同一个男人的争夺。	她很幸运，#婆婆#把她当亲生女儿一样疼爱，从不摆长辈的架子。						
