word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
觉	jue2	发现或认为某事为真	他仔细观察了一番之后，#觉#得这件事情背后一定隐藏着什么不可告人的秘密。	她读完那封信之后，#觉#得自己被深深地欺骗了，心中充满了愤怒和失望。	经过多次实验验证，研究人员#觉#得这个假设很可能是正确的，值得进一步深入探索。	老师批改完试卷后，#觉#得这届学生的整体水平比往年有了明显的提高。	他在会议上听完汇报之后，#觉#得这个项目的可行性还需要进一步论证。	品尝了这道菜之后，美食评论家#觉#得厨师的手艺确实名不虚传，值得推荐。	看完这部纪录片，观众们普遍#觉#得环境保护问题比想象中更加严峻和紧迫。			
觉	jue2	思考，进行心智活动	佛教修行强调正念与正#觉#，通过冥想来净化心灵，达到内心的平静与智慧。	古代哲学家认为，人之所以为人，在于其具有思#觉#的能力，能够反省自身的存在。	禅宗讲究顿悟，认为#觉#悟不是渐进的过程，而是刹那间的心灵觉醒。	他在深山中闭关修行三年，终于获得了大#觉#，对人生有了全新的理解。	这位高僧一生致力于弘扬佛法，引导众生走向正#觉#之路，度化无数迷途之人。	儒家思想强调格物致知，通过不断学习和反思来提升自己的#觉#知能力。	道家修炼注重心性的修养，认为真正的#觉#悟来自于对自然规律的深刻体认。			
觉	jue2	醒着，处于清醒状态	他整夜未眠，一直保持清#觉#状态，守在病床前照顾生病的母亲。	医生叮嘱家属，手术后病人需要保持#觉#醒，不能让他陷入昏睡状态。	值班护士每隔一小时就要检查一次，确保重症监护室的病人处于#觉#醒状态。	经过紧急抢救，昏迷了三天的伤者终于苏#觉#过来，睁开了眼睛。	长途驾驶时，司机必须保持高度#觉#醒，稍有疏忽就可能酿成大祸。	她喝了一杯浓咖啡，努力让自己保持#觉#醒，继续完成手头的紧急工作。	麻醉药效逐渐消退后，病人慢慢恢复了#觉#醒意识，开始能够回应医生的问话。			
觉	jue2	意识到，对事物有认识	他突然警#觉#到身后有人跟踪，于是故意绕了几条小巷试图甩掉对方。	经过这次惨痛的教训，她终于#觉#悟到健康才是人生最宝贵的财富。	随着年龄的增长，他逐渐#觉#察到父母为自己付出了多少心血和牺牲。	敏锐的记者很快就#觉#察到这份财务报告中存在着明显的数据造假问题。	当她#觉#察到气氛不对时，会议室里的争吵已经升级为激烈的冲突。	多年的从警经验让他对危险有着超乎常人的#觉#察力，总能提前发现异常。	孩子们在成长过程中会逐渐#觉#醒自我意识，开始思考自己是谁、想成为什么样的人。			
第一时间	di4 yi1 shi2 jian1	事发最初的时刻	地震发生后的#第一时间#，救援队伍就已经集结完毕，准备奔赴灾区展开搜救工作。	火灾发生的#第一时间#，消防员们就冲进了浓烟滚滚的大楼，争分夺秒地营救被困群众。	事故发生的#第一时间#，现场目击者就拨打了急救电话，为伤者争取到了宝贵的抢救时间。	疫情暴发的#第一时间#，政府就启动了应急响应机制，调配医疗资源支援重点地区。	洪水来袭的#第一时间#，村干部就挨家挨户通知村民转移，确保了全村人的生命安全。	爆炸发生的#第一时间#，附近居民纷纷跑出家门，惊恐地望着浓烟升起的方向。	车祸发生的#第一时间#，路过的医生立即停车施救，为伤者进行了紧急止血处理。			
第一时间	di4 yi1 shi2 jian1	立即马上采取行动	收到客户投诉后，客服部门#第一时间#联系了相关负责人，积极协调解决问题。	发现系统漏洞后，技术团队#第一时间#发布了安全补丁，防止黑客利用漏洞发起攻击。	得知老人走失的消息后，社区志愿者#第一时间#组织起来，分头寻找老人的下落。	接到群众举报后，执法人员#第一时间#赶到现场，对违法行为进行了查处。	看到孩子发高烧，年轻的母亲#第一时间#带着孩子赶往医院，挂了急诊号。	听说朋友遭遇车祸住院，他#第一时间#请了假，从外地赶回来探望照顾。	公司发现产品存在质量问题后，#第一时间#启动了召回程序，并向消费者公开道歉。			
第一时间	di4 yi1 shi2 jian1	最先安排或处理的时间	每天早上到办公室，她#第一时间#要做的事情就是查看邮件，处理紧急事务。	新学期开学后，班主任#第一时间#召开了家长会，介绍本学期的教学计划和注意事项。	拿到新手机后，他#第一时间#就下载了常用的社交软件，迫不及待地体验新功能。	项目获批后，团队负责人#第一时间#召集成员开会，讨论具体的实施方案和分工安排。	到达酒店后，她#第一时间#给家人报了平安，告诉他们自己已经安全抵达目的地。	收到录取通知书后，他#第一时间#把这个好消息分享给了一直支持自己的父母和老师。	周一上班后，经理#第一时间#安排了部门例会，总结上周工作并布置本周任务。			
清除	qing1 chu2	清理并移走杂物或障碍	暴风雪过后，环卫工人连夜#清除#道路上的积雪，确保第二天早高峰交通顺畅。	装修工人花了整整一天时间#清除#房间里的建筑垃圾，为下一步施工做好准备。	志愿者们沿着河岸#清除#堆积的垃圾和杂草，让这条小河重新恢复了清澈的面貌。	台风过境后，市政部门紧急出动，#清除#倒伏的树木和散落的广告牌，恢复城市秩序。	考古队员小心翼翼地#清除#墓穴入口处的泥土和碎石，生怕损坏里面的珍贵文物。	物业公司派人#清除#了楼道里堆放的杂物，消除了消防安全隐患。	春耕前，农民们要先#清除#田里的枯枝落叶和去年的秸秆，为播种做好准备。			
清除	qing1 chu2	彻底消除或根除问题与危险	政府下定决心要#清除#腐败毒瘤，还社会一个风清气正的政治生态环境。	专家组制定了详细的方案，力求彻底#清除#这片水域的污染源，恢复生态平衡。					
清除	qing1 chu2	去掉或摆脱不需要的人或事物	新任领导上台后，#清除#了一批尸位素餐的冗员，大大提高了部门的工作效率。	他决定#清除#手机里那些从来不联系的好友，让通讯录变得更加简洁清爽。	公司进行了一次大规模的人事调整，#清除#了几个业绩不达标的销售团队。	她花了一个周末的时间#清除#衣柜里多年不穿的旧衣服，腾出了不少空间。	系统管理员定期#清除#服务器上的无用文件和过期数据，保证系统运行流畅。	编辑部决定#清除#那些质量低劣的稿件，提高刊物的整体水平和学术声誉。	他努力想要#清除#脑海中那些痛苦的回忆，却发现往事总是不经意间浮现出来。			
