word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
担负	dan1 fu4	承担费用或后果	这次医疗事故的全部赔偿费用将由医院#担负#，受害者家属终于可以安心接受后续治疗。	作为家中唯一的经济来源，他不得不#担负#起三个孩子的学费和老人的医药费。	公司明确表示，因产品质量问题造成的一切损失将由生产方#担负#，消费者无需承担任何责任。	根据合同约定，如果项目延期交付，乙方需要#担负#由此产生的违约金和额外成本。	政府决定由财政#担负#此次自然灾害的重建费用，帮助受灾群众尽快恢复正常生活。	她虽然年纪轻轻，却已经#担负#起了整个家庭的生活开支，每月工资大部分都寄回老家。				
担负	dan1 fu4	承接并执行任务	这支特种部队#担负#着保卫边境安全的重要使命，常年驻守在条件艰苦的高原地区。	作为项目负责人，她#担负#起了整个研发团队的协调工作，确保各环节顺利推进。	消防队员们#担负#着抢险救灾的神圣职责，无论何时接到警报都会第一时间赶赴现场。	这位年轻的外交官#担负#着促进两国文化交流的重任，频繁往返于两国首都之间。	医疗队#担负#着为偏远山区居民提供免费诊疗的任务，每年都要深入数十个村庄。	他被组织选中#担负#这次秘密谈判的重任，必须在三天内与对方达成初步协议。				
据报道	ju4 bao4 dao4	根据新闻或报道	#据报道#，该市今年的房价同比上涨了百分之十五，创下近五年来的最高涨幅。	#据报道#，这家科技公司计划在明年推出一款革命性的人工智能产品，引发业界广泛关注。	#据报道#，受台风影响，沿海地区已有超过十万居民被紧急转移到安全地带。	#据报道#，考古学家在该遗址发现了距今三千年的青铜器，对研究古代文明具有重要价值。	#据报道#，这位著名导演的新作将于下月在国际电影节首映，目前已获得多项提名。	#据报道#，政府将投入五百亿元用于改善农村基础设施，惠及数千万农村居民。				
据报道	ju4 bao4 dao4	有报道指出	#据报道#，该企业存在严重的环境污染问题，当地环保部门已介入调查。	#据报道#，这位官员涉嫌贪腐，纪检部门正在对其进行立案审查。	#据报道#，部分网红食品的实际成分与宣传严重不符，消费者权益受到侵害。	#据报道#，该地区的地下水污染程度远超预期，已对居民健康构成潜在威胁。	#据报道#，某知名品牌的产品在多国被检测出有害物质超标，面临大规模召回。	#据报道#，这家上市公司涉嫌财务造假，证监会已对其展开全面调查。				
围攻	wei2 gong1	包围并持续攻击敌方防御	古代战争中，军队常常采用#围攻#城池的战术，切断敌方的粮草供应，迫使守军投降。									
围攻	wei2 gong1	长期骚扰或使人陷入困境	自从那篇争议文章发表后，他就被各路媒体#围攻#，每天都有记者堵在家门口要求采访。	这位企业家因为一句不当言论，在网络上遭到网民的持续#围攻#，公司股价也因此大跌。	她在会议上提出的改革方案触动了既得利益者，随后便遭到各部门负责人的联合#围攻#。	那位举报人在揭发腐败行为后，反而被相关利益方#围攻#报复，生活陷入了极大的困境。	这家初创公司刚进入市场就遭到行业巨头的#围攻#打压，资金链几乎断裂。	他因为坚持自己的学术观点，被学术圈内的保守派#围攻#多年，论文屡屡被拒。				
围攻	wei2 gong1	从四面同时发动攻击	敌军从东南西北四个方向同时#围攻#我方阵地，战士们奋力抵抗，坚守了整整三天三夜。	狼群采用#围攻#战术，从各个方向逼近猎物，不给对方任何逃脱的机会。	在这场关键的足球比赛中，主队发动了猛烈的#围攻#，前锋和中场球员轮番冲击对方禁区。	特警队员从多个入口同时#围攻#犯罪分子的藏身处，仅用十分钟就成功将其制服。	这支游击队善于利用地形优势，对敌人的运输车队发动突然#围攻#，屡屡得手。	在电子竞技比赛中，获胜战队采用了经典的#围攻#战术，五名队员同时包抄敌方核心位置。				
围攻	wei2 gong1	众人合力公开抨击某人	那位教授因发表不当言论，在学术会议上遭到与会学者的集体#围攻#，场面一度十分尴尬。	这位明星的争议行为被曝光后，立即在社交媒体上遭到粉丝和路人的#围攻#批评。	他在辩论赛中舌战群儒，面对三位对手的轮番#围攻#依然从容应对，最终赢得了比赛。	那篇社论发表后，作者遭到了来自各方评论员的#围攻#，被迫公开道歉并撤回文章。	在股东大会上，这位CEO因业绩不佳遭到小股东们的#围攻#质问，被要求引咎辞职。	她在网上发表的观点引发了巨大争议，评论区里支持者和反对者相互#围攻#，争论不休。				
围墙	wei2 qiang2	建筑或土地周围的围墙	这座百年老宅的#围墙#上爬满了常青藤，斑驳的墙面诉说着岁月的沧桑。	学校决定加高#围墙#并安装监控设备，以确保学生在校期间的人身安全。	那座古老寺庙的#围墙#由青砖砌成，历经数百年风雨依然屹立不倒。	开发商计划拆除这片老旧小区的#围墙#，将其改造成开放式的现代化社区。	工厂的#围墙#外堆满了建筑垃圾，严重影响了周边居民的生活环境。	他每天清晨都会沿着公园的#围墙#跑步，这个习惯已经坚持了整整十年。				
围墙	wei2 qiang2	用以隔离界限的墙体或围挡	两家邻居因为#围墙#的归属问题争执不下，最后不得不请村委会出面调解。	这道#围墙#将贫民区和富人区截然分开，成为城市贫富差距的无声见证。	施工单位在工地周围搭建了临时#围墙#，防止行人误入危险区域。	那堵倒塌的#围墙#压坏了邻居的车辆，双方正在协商赔偿事宜。	政府要求拆除违规建造的#围墙#，恢复公共绿地的开放性和通透性。	这道高耸的#围墙#不仅隔开了两个院落，也隔开了曾经亲密无间的两家人。				
