word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
颜色	yan2 se4	色彩	这幅油画的#颜色#搭配非常大胆，艺术家用鲜艳的红色和深沉的蓝色形成强烈对比，给观者带来视觉冲击。	秋天的香山层林尽染，漫山遍野的枫叶呈现出从金黄到深红的各种#颜色#，吸引了无数游客前来观赏。	设计师建议客厅墙面选用浅灰色，因为这种#颜色#既能营造现代感，又不会让空间显得过于冷淡。	她在挑选婚纱时犹豫了很久，最终选择了香槟色，因为这个#颜色#比纯白色更衬她的肤色。	印刷厂的技术人员反复调试，确保画册上每一页的#颜色#都能准确还原原作的色调。	孩子们用蜡笔在画纸上涂抹着各种#颜色#，有的画蓝天白云，有的画绿树红花，充满了童真。	这款手机提供了六种#颜色#可供选择，其中渐变紫最受年轻消费者欢迎。	摄影师特意等到黄昏时分才按下快门，因为那时天空的#颜色#最为绚丽，能拍出最美的晚霞。			
颜色	yan2 se4	脸色，面部血色状况	她大病初愈，#颜色#还有些苍白，医生叮嘱她要多休息，注意补充营养。	老中医仔细观察病人的#颜色#，发现其面色萎黄，判断是脾胃虚弱所致。	听到儿子平安归来的消息，母亲的#颜色#终于恢复了红润，悬着的心也放了下来。	他连续加班一个月，#颜色#憔悴得厉害，同事们都劝他注意身体。	产妇分娩后#颜色#苍白，护士立即通知医生前来检查是否有产后出血的情况。	登山队员在高海拔地区缺氧，#颜色#发紫，队医赶紧给他们吸氧。	奶奶虽然年过八旬，但#颜色#红润，精神矍铄，每天还坚持在小区里散步锻炼。	急诊室里，医生一看病人#颜色#灰暗、嘴唇发绀，立刻判断可能是心脏问题，马上安排抢救。			
颜色	yan2 se4	外观或整体形象	这座古镇保留了明清时期的建筑#颜色#，青砖黛瓦、白墙黑檐，处处透着江南水乡的韵味。	经过精心修缮，这座百年老宅恢复了往日的#颜色#，雕梁画栋、飞檐翘角，尽显昔日的辉煌。	她今天特意打扮了一番，整体#颜色#素雅大方，给面试官留下了良好的第一印象。	这款新车的#颜色#设计融合了复古与现代元素，流线型车身配上哑光漆面，极具辨识度。	博物馆对这批出土文物进行了保护性修复，尽量保持其原有的#颜色#和历史风貌。	舞台布景的#颜色#以暗色调为主，配合昏黄的灯光，营造出战争年代的沉重氛围。	这家老字号店铺翻新后依然保持着传统的#颜色#，红漆大门、金字招牌，一看就知道是百年老店。	园林设计师巧妙搭配各种植物，使整个花园四季都有不同的#颜色#，春花烂漫、夏荫浓郁、秋叶金黄、冬梅傲雪。			
颜色	yan2 se4	面部表情	经理宣布裁员名单时，#颜色#严肃，会议室里鸦雀无声，没有人敢出声。	她听到丈夫出轨的消息，#颜色#骤变，从震惊到愤怒，最后化为无尽的悲伤。	面对记者的尖锐提问，发言人始终保持平静的#颜色#，不卑不亢地一一作答。	孩子打碎了花瓶，看到父亲阴沉的#颜色#，吓得躲在母亲身后不敢说话。	谈判桌上，双方代表#颜色#凝重，每一个条款都要反复斟酌，气氛十分紧张。	老师批评学生时#颜色#和蔼，语气温和，但话语中的道理却让学生深感惭愧。	得知自己中了大奖，他努力控制着#颜色#，不想让周围的人发现他内心的狂喜。	法官宣读判决书时#颜色#庄严，被告席上的犯罪嫌疑人低下了头，知道自己罪责难逃。			
颜色	yan2 se4	赋予物体颜色的物质	这种天然矿物#颜色#提取自青金石，自古以来就被用于绘制壁画和宗教画作。	画家调配油画#颜色#时非常讲究，不同品牌的颜料混合后可能产生意想不到的效果。	古代工匠使用的#颜色#多来自植物和矿石，虽然种类有限，却能创造出流传千年的艺术珍品。	这批水彩#颜色#是从德国进口的，色泽纯正、延展性好，深受专业画家的喜爱。	修复师小心翼翼地分析壁画上残留的#颜色#成分，试图还原一千多年前画师使用的配方。	陶瓷釉料中添加不同的金属氧化物作为#颜色#，烧制后会呈现出青、白、红、黑等各种色泽。	她在美术用品店挑选了一套丙烯#颜色#，准备周末在家画一幅风景画送给母亲。	传统国画使用的#颜色#分为石色和水色两大类，石色厚重沉稳，水色清透淡雅。			
颜色	yan2 se4	用于染色的染料物质	这家百年老店至今仍坚持使用植物#颜色#染布，蓝靛草染出的蓝色格外纯正持久。	扎染工艺需要将布料扎紧后浸入#颜色#中，解开后就会呈现出独特的花纹图案。	古代丝绸之路上，中国的丝绸和#颜色#是最受欢迎的商品，胭脂、靛蓝等染料价值不菲。	她学习蜡染技艺多年，对各种天然#颜色#的调配和使用已经得心应手。	这种合成#颜色#虽然价格便宜，但染出的布料容易褪色，不如天然染料耐久。	印染厂引进了环保型#颜色#，不仅色牢度高，而且废水处理后可以达到排放标准。	苗族妇女用蓝靛#颜色#染制的土布，经过反复捶打后会呈现出独特的光泽。	纺织品检测中心对这批进口#颜色#进行了安全检测，确认不含有害重金属成分。			
幸福	xing4 fu2	生活美满的状态	退休后的老两口住在乡下，种菜养花、含饴弄孙，过着简单而#幸福#的生活。	她常说#幸福#不在于拥有多少财富，而在于有一个温暖的家和相互扶持的伴侣。	这个小山村虽然偏远，但村民们安居乐业、邻里和睦，处处洋溢着#幸福#的气息。	调查显示，影响居民#幸福#感的因素中，家庭和谐和身体健康排在收入水平之前。	他们结婚三十年，经历过风风雨雨，但始终相濡以沫，是邻居们公认的#幸福#家庭。	政府工作报告强调，要把提高人民群众的#幸福#指数作为一切工作的出发点和落脚点。	奶奶回忆起年轻时的艰苦岁月，感慨现在的生活真是太#幸福#了，要珍惜当下。	社会学家指出，#幸福#是一种主观感受，物质条件只是基础，精神富足才是关键。			
幸福	xing4 fu2	感到满足和快乐	看着孩子们健康成长，她觉得自己是世界上最#幸福#的母亲。	他收到女儿从国外寄来的生日礼物，#幸福#得热泪盈眶，女儿长大了，懂事了。	能够从事自己热爱的工作，每天都充满干劲，这让他感到无比#幸福#。	婚礼上，新娘脸上洋溢着#幸福#的笑容，与新郎携手步入婚姻的殿堂。	志愿者们看到山区孩子们收到新书包时的笑脸，心里感到特别#幸福#和满足。	爷爷说他这辈子最#幸福#的时刻，就是看到子孙满堂、其乐融融的场景。	她在日记中写道，今天是她最#幸福#的一天，因为多年的努力终于得到了认可。	运动员站在领奖台上，听着国歌奏响，#幸福#的泪水夺眶而出。			
幸福	xing4 fu2	受到祝福或富有福分	老人家儿孙满堂，晚年生活#幸福#美满，村里人都说他是有福之人。	新人们在亲友的祝福声中步入婚姻殿堂，愿他们白头偕老、#幸福#一生。	这对夫妻相敬如宾、举案齐眉，被邻里称为最#幸福#的一对。	寺庙里的高僧为信众祈福，愿众生都能#幸福#安康、远离苦难。	她出生在一个书香门第，从小受到良好教育，大家都说她是个#幸福#的孩子。	春节期间，长辈们纷纷送上祝福，愿晚辈们新的一年#幸福#如意、万事顺遂。	这位百岁老人一生行善积德，如今五世同堂，真是#幸福#之人。	婚礼司仪请来宾举杯，共同祝愿新人#幸福#美满、百年好合。			
馆	guan3	供特定用途的建筑物	这座新建的图书#馆#藏书超过百万册，还配备了先进的电子阅览设备，成为市民学习的好去处。	体育#馆#里座无虚席，观众们为场上运动员的精彩表现欢呼喝彩。	博物#馆#正在举办青铜器特展，展出了多件国家一级文物，吸引了众多历史爱好者前来参观。	这家老字号饭#馆#已经营业了八十多年，招牌菜红烧肉肥而不腻，是几代人的美食记忆。	科技#馆#里的互动展品深受孩子们喜爱，他们可以亲手操作，体验科学的奥妙。	美术#馆#的建筑本身就是一件艺术品，由著名建筑师设计，曾获得多项国际大奖。	这条老街上有好几家茶#馆#，老人们喜欢在这里喝茶聊天、听戏下棋，消磨悠闲时光。	纪念#馆#里陈列着革命先烈的遗物和照片，参观者无不肃然起敬，深受教育。			
