word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
阵容	zhen4 rong2	体育或演出队伍的出场名单	本届世界杯中国男篮的#阵容#堪称豪华，汇集了国内最顶尖的球员，让球迷们充满期待。	教练在赛前公布了首发#阵容#，让所有人都感到意外，因为主力中锋被安排在替补席上。	这部电影的演员#阵容#非常强大，集结了三位影帝和两位影后，票房前景被业内普遍看好。	新赛季球队大幅调整了#阵容#，引进了多名外援，实力明显提升了一个档次。	春晚节目组今年邀请了众多实力派歌手，#阵容#之豪华创下历年之最。	面对如此强大的对手#阵容#，我们的队员没有退缩，反而激发出了更强的斗志。				
对换	dui4 huan4	进行等价的互相交换	两国政府签署协议，同意#对换#被扣押的外交人员，以缓解紧张的双边关系。	在古代丝绸之路上，商人们用丝绸和茶叶与西域各国#对换#香料和宝石。	双方经过多轮谈判，最终达成协议，以等值的土地#对换#来解决边界争端。	他提议用自己收藏的古董字画与对方#对换#那幅珍贵的明代山水画。	两家公司决定#对换#各自持有的对方股份，以实现更紧密的战略合作。	在战俘交换仪式上，双方按照约定的比例#对换#了被俘人员。				
对换	dui4 huan4	把某物换成另一物或互换位置	老师让前排和后排的同学#对换#座位，以便让近视的学生能看清黑板。	装修时我们决定把客厅和书房的位置#对换#一下，这样采光会更好。	演出中途两位演员临时#对换#了角色，观众竟然完全没有察觉。	为了方便照顾孩子，夫妻俩#对换#了上下班时间，一个早班一个晚班。	厨师建议把菜单上的两道菜#对换#顺序，这样口味搭配会更加合理。	搬家后我们把卧室的床和衣柜#对换#了位置，房间看起来宽敞多了。				
桃花	tao2 hua1	桃树的花朵	三月的江南，漫山遍野的#桃花#竞相绽放，粉红色的花瓣随风飘落，美不胜收。	村口那棵百年老桃树今年开得格外繁盛，满树#桃花#引来无数蜜蜂和游客驻足观赏。	她站在#桃花#树下拍照，粉嫩的花瓣落在她的发间，宛如画中仙子。	清明时节，我们一家人去郊外踏青，孩子们在#桃花#林中追逐嬉戏，笑声不断。	诗人笔下的#桃花#总是与春天联系在一起，象征着生机与希望。	园艺师精心培育的这个新品种#桃花#，花朵更大，颜色更加艳丽，深受市场欢迎。				
桃花	tao2 hua1	恋爱或艳遇	自从换了新发型之后，他的#桃花#运突然旺盛起来，身边追求者络绎不绝。	闺蜜打趣说她今年#桃花#朵朵开，短短三个月就有五个人向她表白。	算命先生说他命中#桃花#太旺，需要注意感情上的纠纷，别陷入三角恋。	她最近走#桃花#运，公司新来的同事和健身房的教练都在约她吃饭。	朋友们都羡慕他的#桃花#运，每次聚会都能认识新的异性朋友。	虽然#桃花#不断，但她始终没有遇到真正让自己心动的人。				
桶	tong3	提水或盛水用的桶	奶奶每天清晨都会提着#桶#去井边打水，几十年如一日从未间断。	暴雨过后屋顶漏水，我们赶紧找来几个#桶#接住不断滴落的雨水。	工人们排成一排，用#桶#传递着水泥浆，工地上一片繁忙景象。	她提着满满一#桶#水从河边走回来，脚步稳健，丝毫不见疲态。	停水期间，居民们纷纷拿着#桶#到社区供水点排队取水。	农村的孩子从小就学会了用#桶#从井里打水，这是他们日常生活的一部分。				
桶	tong3	放置垃圾的容器	小区物业在每栋楼下都放置了分类垃圾#桶#，方便居民进行垃圾分类。	他随手把空饮料瓶扔进路边的垃圾#桶#，继续和朋友有说有笑地往前走。	清洁工每天凌晨四点就开始清理街道上的垃圾#桶#，风雨无阻。	办公室的垃圾#桶#已经满了，同事提醒我该去倒一下了。	公园里每隔五十米就设有一个垃圾#桶#，但仍有游客随地乱扔垃圾。	她在厨房和卫生间各放了一个垃圾#桶#，这样扔垃圾更方便。				
桶	tong3	盛装油类或大量液体的大桶	国际原油价格今日突破每#桶#八十美元大关，创下近三年来的新高。	工厂仓库里整齐地码放着数百#桶#工业润滑油，等待发往全国各地。	加油站的储油罐可以容纳上千#桶#汽油，足够供应周边地区一周的需求。	他们从船上卸下一#桶#桶的柴油，搬运到岸边的储存设施中。	酿酒师傅把发酵好的葡萄酒装入橡木#桶#中陈酿，至少需要存放两年。	化工厂的安全规定要求所有装有危险液体的#桶#必须贴上明显的警示标签。				
脸大	lian3 da4	无所顾忌大胆厚颜	他这人#脸大#得很，明明是自己的错还好意思理直气壮地跟人家要赔偿。	你也太#脸大#了吧，刚认识就开口借钱，也不怕人家笑话。	她#脸大#心细，什么场合都敢上去搭讪，认识的朋友遍布各行各业。	做销售就得#脸大#一点，被拒绝几次算什么，坚持下去总会成功的。	他#脸大#到什么程度呢，欠了人家三年的钱还敢上门去蹭饭吃。	想在娱乐圈混，首先得#脸大#，不然怎么能在各种场合推销自己。				
脸大	lian3 da4	不畏惧不害怕	她#脸大#得很，一个人敢走夜路穿过那片据说闹鬼的树林。	当兵的人都#脸大#，什么危险任务都敢接，从不退缩。	他从小就#脸大#，别的孩子不敢做的事情他都敢尝试。	做记者就得#脸大#，面对再大的官员也要敢于追问真相。	她虽然是个女孩子，但#脸大#得很，独自一人背包穷游了二十多个国家。	急诊室的护士都很#脸大#，再血腥的场面也能镇定自若地处理。				
