word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
长期	chang2 qi1	预测的远期范围	气象部门发布了#长期#天气预报，预计未来三个月降水量将明显偏少，农业部门需提前做好抗旱准备。	根据#长期#气候预测模型的分析结果，今年冬季可能出现极端低温天气，建议居民提前储备取暖物资。	专家团队利用大数据技术对全球气候变化进行#长期#预测，为各国制定环境政策提供了重要参考依据。	这份#长期#经济预测报告指出，未来五年内亚太地区将成为全球经济增长的主要引擎。	水文站的#长期#水位预测显示，今年汛期长江中下游地区可能面临较大的防洪压力。	研究人员通过分析历史数据建立了#长期#地震活动预测模型，虽然精度有限，但对防灾减灾仍有参考价值。	央行发布的#长期#通胀预测表明，在当前货币政策框架下，物价水平将保持基本稳定。	能源署的#长期#石油价格预测认为，随着新能源技术的发展，传统化石燃料的需求将逐步下降。			
实行	shi2 xing2	实施政策或措施	政府决定从下月起#实行#新的个人所得税政策，中低收入群体的税负将明显减轻。	学校#实行#了更加严格的考勤制度，迟到三次以上的学生将被取消期末评优资格。	为了缓解交通拥堵，市政府决定在核心城区#实行#机动车限行措施，按尾号分单双日通行。	该企业率先#实行#弹性工作制，员工可以根据个人情况灵活安排上下班时间，工作效率反而提高了。	医院#实行#预约挂号制度以来，患者排队等候的时间大大缩短，就医体验明显改善。	国家#实行#义务教育免费政策，确保每个适龄儿童都能接受基本教育，不因家庭经济困难而失学。	公司#实行#末位淘汰制后，员工的工作积极性明显提高，但也引发了一些关于公平性的争议。	景区#实行#实名制购票和限流措施，有效控制了游客数量，保护了文物古迹不受过度损耗。			
实行	shi2 xing2	执行既定计划	项目组严格按照既定方案#实行#各项工作，确保工程按时保质完成，没有出现任何延误。	军队#实行#演习计划时遇到了恶劣天气，但指挥官决定继续推进，以检验部队的实战能力。	公司#实行#年初制定的市场拓展计划，成功在三个新城市建立了销售网络，业绩增长显著。	研究团队正在#实行#第三阶段的实验计划，预计下个月就能获得关键数据，届时将发表研究成果。	学校#实行#教学改革方案已经一个学期了，从学生的反馈来看，新的教学模式更受欢迎。	工厂#实行#生产调度计划时发现原材料供应不足，不得不临时调整生产线的运转安排。	志愿者团队#实行#扶贫帮困计划，定期为山区儿童送去学习用品和生活物资，受到当地群众的好评。	医疗队#实行#巡诊计划，深入偏远村寨为村民提供免费体检和健康咨询服务，解决了群众看病难的问题。			
实行	shi2 xing2	把理论转为实际行动	他决心把在课堂上学到的管理理论#实行#到自己的创业项目中，看看这些方法是否真的有效。	科学家们正在努力将实验室里的研究成果#实行#于临床治疗，为患者带来新的希望。	她把书本上的教育理念#实行#到日常教学中，学生们的学习兴趣和成绩都有了明显提升。							
有没有	you3 mei2 you3	用于询问是否拥有某物	请问你们店里#有没有#适合老年人使用的智能手机，操作要简单一些，字体要大一点的那种？	面试官问他#有没有#相关工作经验，他坦诚地说自己是应届毕业生，但学习能力很强。	医生询问患者#有没有#药物过敏史，这是开具处方前必须了解的重要信息。	房东问租客#有没有#稳定的收入来源，以确保每月能按时支付房租。	老师问学生#有没有#课外辅导书，如果没有的话可以借用学校图书馆的资料。	银行工作人员询问客户#有没有#有效身份证件，办理业务时需要核实本人身份。	导游问游客#有没有#晕车的情况，如果有的话可以坐在前排，会舒服一些。	招聘人员问应聘者#有没有#驾驶执照，因为这个岗位需要经常外出拜访客户。			
有没有	you3 mei2 you3	用于询问某物是否存在	请问这附近#有没有#二十四小时营业的药店，我需要买一些感冒药，情况比较紧急。	游客询问当地人这个小镇上#有没有#值得一去的历史古迹或者特色景点。	新搬来的住户问邻居这个小区里#有没有#健身房或者运动设施可以使用。	顾客问服务员这家餐厅#有没有#包间，他们想找一个安静的地方谈事情。	学生问图书管理员馆里#有没有#关于人工智能方面的最新书籍，他正在写毕业论文。	旅客问酒店前台附近#有没有#可以兑换外币的地方，他需要换一些当地货币。	病人家属问护士这个医院#有没有#专门的儿科急诊，孩子半夜发高烧了。	求职者问人事部门公司#有没有#员工宿舍，因为他是从外地来的，住房问题需要解决。			
有没有	you3 mei2 you3	用于询问是否发生某动作	妈妈打电话问儿子今天#有没有#按时吃饭，不要因为工作忙就忽略了身体健康。	老师问学生昨天布置的作业#有没有#认真完成，明天上课要检查。	医生问病人最近#有没有#出现头晕或者胸闷的症状，这对诊断很重要。	经理问员工上周的客户拜访#有没有#做详细记录，需要整理成报告提交给总部。	父亲问女儿在学校#有没有#遇到什么困难，如果有的话可以跟家里人说。	教练问运动员今天训练时#有没有#感觉到膝盖不舒服，受伤的部位需要特别注意。	房东问租客上个月的水电费#有没有#结清，物业那边在催缴了。	面试官问应聘者之前#有没有#参加过类似的项目，有经验的话会更容易上手。			
有没有	you3 mei2 you3	用于询问是否完成某动作	领导问下属交代的那份报告#有没有#写完，明天开会要用到这些数据。	妻子问丈夫答应修理的水龙头#有没有#弄好，已经漏水好几天了。	客户问销售人员订购的货物#有没有#发出，他们那边急着要用。	老师问学生期末论文#有没有#提交，截止日期就是今天晚上十二点。	项目经理问团队成员分配的任务#有没有#全部完成，下周就要进入下一阶段了。	母亲问孩子暑假作业#有没有#做完，开学前必须全部完成才行。	主管问助理会议纪要#有没有#整理好，需要发给所有参会人员确认。	编辑问作者约定的稿件#有没有#修改完毕，杂志下周就要付印了。			
事实	shi4 shi2	客观存在的情况或真相	尽管他极力否认，但所有证据都指向一个不可辩驳的#事实#：他就是这起案件的主谋。	历史学家的职责是还原#事实#真相，而不是根据个人好恶来评判历史人物的功过是非。	法官要求双方律师只陈述#事实#，不要在法庭上进行无谓的情绪化争论。	科学研究必须建立在客观#事实#的基础上，任何主观臆断都可能导致错误的结论。	记者深入调查后发现，网上流传的那些说法与#事实#严重不符，纯属造谣中伤。	无论你愿不愿意接受，这就是#事实#：公司已经决定裁撤这个部门，所有员工都将被重新安排。	他终于鼓起勇气面对#事实#，承认自己在这段感情中犯了很多错误，伤害了对方。	调查报告详细列举了各项#事实#依据，证明该企业确实存在严重的环境污染问题。			
任	Ren2	任姓	#任#老师是我们学校最受学生欢迎的语文教师，她的课堂总是充满欢声笑语，气氛特别活跃。	据族谱记载，#任#氏家族在这个村庄已经繁衍生息了三百多年，是当地的名门望族。	公司新来的财务总监姓#任#，听说是从一家跨国企业挖过来的，业务能力非常强。	#任#先生是这次书法展览的主要策划人，他本人也是一位造诣颇深的书法家。	我的邻居#任#大爷今年八十多岁了，身体依然硬朗，每天早上都去公园打太极拳。	历史上#任#姓出过不少名人，比如东汉的任延就以清廉正直著称，深受百姓爱戴。	#任#女士是这家律师事务所的合伙人之一，专门处理知识产权方面的法律事务。	班上有两个学生都姓#任#，为了区分，老师就按照他们的名字来称呼。			
