word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
加和	jia1 he2	所有加在一起的总数	统计学中，样本数据的#加和#除以样本数量就得到了算术平均值，这是最基本的统计指标之一。	在进行财务报表分析时，各项收入的#加和#必须与总收入栏目的数字完全一致，否则就说明存在计算错误。	物理学中，多个力的矢量#加和#决定了物体最终的运动方向和加速度大小。	程序员在编写代码时发现，数组元素的#加和#结果超出了整数类型的最大值，导致了溢出错误。	会计师仔细核对了所有分项费用的#加和#，确认与发票总额完全吻合后才签字确认。	研究人员将各个实验组的数据进行#加和#处理，以便计算出整体的统计显著性。	电路分析中，串联电阻的#加和#等于总电阻，这是欧姆定律的基本应用之一。				
监禁	jian1 jin4	依法剥夺人身自由并关押	法院依据刑法第二百三十四条，判处被告人有期徒刑三年，#监禁#于省级监狱执行。	根据我国法律规定，#监禁#刑的执行必须在指定的监狱或看守所进行，不得私设关押场所。	这名贪污犯被#监禁#在高度戒备的监狱中，每天只有一小时的放风时间。	国际人权组织呼吁各国政府确保被#监禁#者的基本人权得到保障，包括获得医疗和法律援助的权利。	他因经济犯罪被#监禁#五年，出狱后痛改前非，成为了一名公益志愿者。	历史上许多政治犯被长期#监禁#，在狱中坚持写作，留下了珍贵的文学作品。	该国的#监禁#制度改革强调教育改造与劳动相结合，帮助服刑人员重新融入社会。				
监禁	jian1 jin4	将人收押入狱剥夺自由	法官宣判后，被告当庭被法警带走#监禁#，开始服刑生涯。	这位曾经叱咤风云的商界大亨，如今因诈骗罪被#监禁#在铁窗之内，令人唏嘘不已。	战争期间，大量战俘被#监禁#在条件恶劣的集中营里，遭受非人的待遇。	她的丈夫因参与非法集资被#监禁#后，她独自承担起抚养三个孩子的重任。	古代帝王常将政敌#监禁#于冷宫或偏远之地，使其终身不得自由。	这部纪录片讲述了一群被冤枉#监禁#多年的人，最终通过DNA证据洗清罪名的故事。	反腐运动中，多名高级官员因贪腐问题被#监禁#，彰显了法律面前人人平等的原则。				
监禁	jian1 jin4	临时扣押以进行调查或控制	警方在调查期间将嫌疑人#监禁#于看守所，等待进一步的证据收集和审讯。	海关发现可疑人员后，有权将其临时#监禁#以进行身份核查和行李检查。	在紧急状态下，政府可以依法对危害公共安全的人员实施临时#监禁#措施。	移民局将非法入境者#监禁#在拘留中心，等待遣返程序的启动。	这名证人因担心其安全受到威胁，被警方以保护性措施的名义临时#监禁#在安全屋内。	调查人员将涉案企业高管#监禁#隔离审查，防止其串供或销毁证据。	边境巡逻队将偷渡者#监禁#在临时设施中，等待身份核实和后续处理。				
盯	ding1	专注地注视某物或某人	安检人员目光锐利地#盯#着监控屏幕，不放过任何可疑的行李和人员。	猫咪蹲在窗台上，两只眼睛一动不动地#盯#着窗外飞过的小鸟，尾巴轻轻摇摆。	老师站在讲台上，严厉地#盯#着那个上课说话的学生，直到他安静下来。	守门员全神贯注地#盯#着对方前锋的每一个动作，随时准备扑救射门。	母亲担忧地#盯#着发烧的孩子，整夜没有合眼，生怕病情加重。	侦探躲在暗处，默默#盯#着嫌疑人的一举一动，记录下所有可疑的行为。	小狗乖巧地坐在餐桌旁，眼巴巴地#盯#着主人手中的食物，口水都快流下来了。				
盯	ding1	把注意力持续集中于某事	项目经理每天都#盯#着进度表，确保每个环节都按时完成，不出任何差错。	她最近一直#盯#着股市行情，寻找最佳的入场时机来投资。	教练反复强调，比赛时要#盯#紧对手的战术变化，及时调整自己的策略。	记者们紧紧#盯#着这起腐败案件的进展，准备在第一时间发布独家报道。	家长们都#盯#着学区房的价格走势，希望能在孩子入学前买到合适的房子。	质检员必须时刻#盯#着生产线上的每一个细节，任何瑕疵都不能放过。	投资人密切#盯#着这家初创公司的发展动态，考虑是否追加下一轮融资。				
盯	ding1	目不转睛地盯着看	孩子好奇地#盯#着魔术师的双手，想要看穿那神奇戏法背后的秘密。	面试官锐利的目光#盯#着应聘者的眼睛，似乎要看透他内心的真实想法。	游客们惊叹地#盯#着博物馆里那幅价值连城的名画，久久不愿离去。	狙击手屏住呼吸，透过瞄准镜#盯#着远处的目标，等待最佳的射击时机。	小女孩睁大眼睛#盯#着橱窗里那条漂亮的裙子，央求妈妈给她买下来。	观众们屏息凝神地#盯#着杂技演员在高空钢丝上的每一步，心都提到了嗓子眼。	他紧张地#盯#着手机屏幕，等待着那条决定命运的录取通知短信。				
盯	ding1	凝视并长时间注目观察	老画家静静地#盯#着窗外的风景，构思着他下一幅作品的构图和色彩。	天文爱好者整夜#盯#着望远镜，观察那颗即将划过天际的彗星。	她独自坐在咖啡馆里，#盯#着窗外来来往往的行人，陷入了深深的回忆。	生物学家耐心地#盯#着显微镜下的细胞分裂过程，记录下每一个变化的细节。	老人坐在公园的长椅上，#盯#着远处嬉戏的孩子们，脸上露出慈祥的微笑。	摄影师在野外蹲守了三天，一直#盯#着那个鸟巢，终于拍到了雏鸟破壳的珍贵画面。	他失神地#盯#着墙上那张泛黄的老照片，思绪飘回了几十年前的青春岁月。				
原住民	yuan2 zhu4 min2	某地区长期居住的土著居民	澳大利亚政府近年来采取多项措施保护#原住民#的传统文化和土地权益。	这部纪录片深入亚马逊雨林，记录了当地#原住民#与自然和谐共处的生活方式。	联合国通过了《#原住民#权利宣言》，承认世界各地土著民族的集体权利。	台湾的#原住民#族群拥有丰富多彩的传统祭典和独特的语言文化。	加拿大政府正式就历史上对#原住民#实施的同化政策道歉，承诺进行和解。	新西兰毛利人作为当地#原住民#，其语言和文化已被纳入国家教育体系。	研究人员发现，北美#原住民#的传统医学知识中蕴含着许多现代科学尚未发掘的宝藏。				
原住民	yuan2 zhu4 min2	个体层面的原住居民	这位#原住民#老人是部落里最后一个会说传统语言的人，语言学家正在抢救性地记录他的口述。	作为一名#原住民#艺术家，她的作品融合了祖先的图腾符号和现代艺术表现手法。	那位#原住民#向导带领探险队穿越丛林，凭借世代相传的知识避开了所有危险。	这位年轻的#原住民#律师致力于为自己的族人争取土地权益，成为社区的骄傲。	博物馆邀请了一位#原住民#长老来讲述这些文物背后的故事和文化意义。	电影中的主角是一位#原住民#猎人，他必须在现代文明和传统生活方式之间做出艰难抉择。	这位#原住民#运动员在奥运会上夺得金牌，成为激励整个族群的榜样。				
