word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
朱	zhu1	朱砂矿物	古代炼丹术士常用#朱#砂作为主要原料，认为它具有延年益寿的神奇功效。	这幅明代画作上的红色颜料经鉴定为天然#朱#砂，历经数百年依然鲜艳如初。	中药房里陈列着各种矿物药材，其中#朱#砂因其镇静安神的功效而备受重视。	考古学家在墓葬中发现了大量#朱#砂，这在古代是身份尊贵的象征。	传统书画装裱师傅告诉我，上等的印泥必须用天然#朱#砂调制才能呈现出最纯正的红色。	贵州万山曾是全国最大的#朱#砂产地，如今已转型为矿山公园供游客参观。	道教符箓通常用#朱#砂书写，据说这种矿物具有辟邪驱鬼的神秘力量。						
主力	zhu3 li4	组织或队伍的主要力量	这家科技公司的研发团队是推动产品创新的#主力#，每年贡献了超过八成的专利申请。	在这次抗洪救灾中，消防队员成为救援行动的#主力#，连续奋战三天三夜转移受困群众。								
主力	zhu3 li4	承担作战重任的主力部队	淮海战役中，华东野战军作为#主力#，承担了围歼黄百韬兵团的艰巨任务。	抗日战争时期，八路军一二九师是太行山区的#主力#，多次粉碎日军的扫荡行动。	解放战争后期，四野#主力#挥师南下，势如破竹地解放了中南各省。	这支部队是集团军的绝对#主力#，装备精良且训练有素，历次演习都表现出色。	军事博物馆的展览详细介绍了长征途中红军#主力#如何突破敌人的重重封锁。	诺曼底登陆时，盟军#主力#从英国出发，横渡英吉利海峡向德军发起猛攻。	根据作战计划，#主力#部队将从正面突破，两翼配合包抄，形成合围之势。						
架构	jia4 gou4	搭建或构造体系	公司决定重新#架构#整个销售网络，以适应电商时代的市场变化。	这位年轻的创业者正在#架构#一套全新的商业模式，试图颠覆传统零售行业。	政府计划#架构#覆盖城乡的医疗保障体系，让每个公民都能享受基本医疗服务。	软件工程师们花了三个月时间#架构#这套分布式系统，确保能够承载千万级用户的并发访问。	学术界正在尝试#架构#一套跨学科的研究范式，打破传统学科之间的壁垒。	城市规划师们精心#架构#了这座新城的交通网络，力求实现人车分流、绿色出行。	他用了整整十年时间#架构#自己的学术理论体系，终于在国际学术界获得认可。						
架构	jia4 gou4	事物的组织结构或框架	这款应用采用了微服务#架构#，各个模块可以独立部署和扩展，大大提高了系统的灵活性。	公司的组织#架构#经过多次调整，目前采用扁平化管理模式以提高决策效率。	小说的叙事#架构#非常精巧，三条时间线交织推进，最后在结尾处完美汇合。	这座桥梁的钢结构#架构#由国际知名工程师设计，兼具美观与实用。	研究团队分析了人工智能大模型的底层#架构#，发现其核心是基于Transformer的注意力机制。	宪法是国家制度的根本#架构#，规定了公民的基本权利和国家机构的运作方式。	这部电影的剧本#架构#借鉴了古希腊悲剧的三幕式结构，起承转合十分流畅。						
脆弱	cui4 ruo4	抵抗力或能力薄弱不坚固	这座年久失修的老桥结构已经十分#脆弱#，工程师建议尽快进行加固或重建。	全球供应链在疫情冲击下暴露出#脆弱#的一面，许多企业开始重新审视过度依赖单一供应商的风险。	这个初创公司的资金链非常#脆弱#，任何一笔大额订单的延迟付款都可能导致资金断裂。	生态系统的平衡是#脆弱#的，一个物种的灭绝可能引发连锁反应，影响整个食物链。	网络安全专家警告说，许多中小企业的防护体系十分#脆弱#，极易成为黑客攻击的目标。	这份合同的法律效力相当#脆弱#，因为其中有多处条款违反了现行法规。	古籍善本的纸张已经变得非常#脆弱#，图书馆采用恒温恒湿的环境来保护这些珍贵文献。						
脆弱	cui4 ruo4	体质或精神上易受损伤	她的心理防线十分#脆弱#，一句无心的批评就能让她整夜失眠、暗自流泪。	长期卧床使老人的身体变得#脆弱#不堪，连下床走几步都会气喘吁吁。	童年的创伤经历让他的内心异常#脆弱#，多年来一直在接受心理治疗。	产后抑郁让这位新妈妈的情绪变得格外#脆弱#，家人的陪伴和理解对她至关重要。	化疗期间，患者的免疫系统极度#脆弱#，医生叮嘱家属务必做好防护，避免交叉感染。	这个孩子从小体质#脆弱#，三天两头生病，父母为此操碎了心。	失去至亲的打击让她变得异常#脆弱#，朋友们轮流陪伴，生怕她做出傻事。						
校	jiao4	校对、核勘或校验文本	出版社的编辑正在仔细#校#对书稿，逐字逐句核查是否有错别字和标点错误。	这部古籍经过多位学者反复#校#勘，终于整理出一个相对可靠的版本。	印刷前的最后一道工序是#校#样，责任编辑必须确认所有修改都已正确落实。	他花了整整三年时间#校#注这部先秦典籍，为每一处疑难字词都做了详尽的考证。	报社的#校#对员工作极其细致，任何一个错误都逃不过他们的眼睛。	学术论文发表前需要经过严格的#校#审流程，以确保引用准确、数据无误。	古代藏书家不仅收藏书籍，还会亲自#校#雠，在书页空白处写下批注和校记。						
校	xiao4	学校或高等教育机构	这所百年名#校#培养了无数杰出人才，校友遍布政商学各界。	高考结束后，考生们开始紧张地填报志愿，都希望能被心仪的高#校#录取。	#校#园里的银杏树叶已经金黄，又到了一年中最美的季节。	为了改善办学条件，市政府决定投资三亿元新建一所现代化的寄宿制学#校#。	她大学毕业后选择回到母#校#任教，希望把知识传递给更多的学生。	这位企业家向自己的母#校#捐赠了一座图书馆，以感谢当年老师们的培养之恩。	民国时期，许多有识之士创办新式学#校#，推动了中国教育的现代化进程。						
校	xiao4	军队中的校级军官或军衔级别	他在部队服役二十年，从一名普通士兵一步步晋升为上#校#军官。	这位退役少#校#转业后在地方政府工作，依然保持着军人的作风和纪律。	授衔仪式上，将军亲自为新晋#校#官佩戴军衔，场面庄严肃穆。	根据军队条例，#校#级军官必须具备本科以上学历和相应的军事指挥能力。	他的父亲是一位中#校#，驻守边疆多年，为国防事业奉献了大半生。	这部军旅题材的电视剧讲述了一位年轻#校#官带领部队完成艰巨任务的故事。	军事学院的毕业生通常被授予少尉军衔，经过多年历练才有机会晋升为#校#官。						
