word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
场合	chang3 he2	言行发生的语境或背景	在正式的商务谈判#场合#，他总是能够准确把握分寸，既不失礼节又能坚持原则。	她提醒儿子在不同的#场合#要注意说话的方式，跟长辈交流和跟朋友聊天是完全不同的。	这种玩笑话在朋友聚会时说说无妨，但在工作#场合#就显得非常不合适了。	作为一名外交官，他深知在国际交流#场合#每一句话都可能被过度解读，因此措辞格外谨慎。	老师告诉学生们，在学术讨论的#场合#应该用严谨的语言表达观点，避免使用网络流行语。	她在社交#场合#总是游刃有余，能够根据对话的氛围适时调整自己的表达方式。	这番话如果放在私下聊天的#场合#倒也无妨，但在公开演讲中说出来就显得有些轻率了。						
场合	chang3 he2	事件发生的环境与布置	婚礼#场合#布置得温馨浪漫，到处都是鲜花和气球，宾客们纷纷拿出手机拍照留念。	这次颁奖典礼的#场合#设计得庄重大气，红毯、灯光和背景板都彰显着活动的高规格。	她对派对#场合#的布置非常讲究，从桌布的颜色到餐具的摆放都要亲自过目。	公司年会的#场合#装饰以红色和金色为主调，营造出喜庆热烈的节日氛围。	这个追悼会的#场合#布置得肃穆庄严，黑白色调的花圈和挽联让人不禁潸然泪下。	展览开幕式的#场合#设计融合了传统与现代元素，既有古典的屏风又有现代的灯光装置。	毕业典礼的#场合#布置简洁而不失隆重，主席台上摆满了鲜花，背景是学校的校徽和校训。						
场合	chang3 he2	事件发生的具体地点	案发#场合#位于市中心的一条僻静小巷，警方已经封锁了周边区域进行勘查。	记者赶到新闻发布会的#场合#时，会议室里已经坐满了来自各大媒体的同行。	他们约定在咖啡厅见面，这个#场合#比较安静，适合谈一些私密的事情。	签约仪式的#场合#选在了五星级酒店的宴会厅，双方代表在镜头前握手合影。	事故发生的#场合#是一个十字路口，目击者称当时红绿灯出现了故障。	她特意选择了一个浪漫的#场合#向男友求婚，那是他们第一次约会的海边餐厅。	会谈的#场合#设在两国边境的一座历史建筑内，这里曾经见证过多次重要的外交活动。						
场合	chang3 he2	活动举办的场所	这个音乐节的#场合#可以容纳五万名观众，是全市最大的户外演出场地。	公司正在寻找一个合适的#场合#来举办年度客户答谢会，预计需要能容纳三百人的宴会厅。	婚礼#场合#的预订非常紧俏，他们提前一年就开始联系各大酒店和婚庆公司。	这次学术研讨会的#场合#选在了大学的国际会议中心，设施齐全，交通便利。	由于原定的#场合#临时出现问题，主办方不得不紧急更换演唱会的举办地点。	她负责为公司活动寻找#场合#，需要综合考虑场地大小、设备条件和租金预算。	这个展览的#场合#是一座改建的老厂房，工业风格的空间与当代艺术作品相得益彰。						
死当	si3 dang4	考试不及格	他这学期有三门课#死当#，如果下学期补考再不过就要延毕了。	教授宣布这次期末考试有百分之二十的学生#死当#，引起了全班同学的一片哀嚎。	她大学四年从来没有#死当#过任何一门课，是系里公认的学霸。	听说那门课的老师特别严格，每年都有不少学生#死当#，大家选课时都避开他。	他因为整个学期都在打游戏，期末考试毫无悬念地#死当#了，父母知道后非常失望。	室友安慰他说#死当#一门课不算什么，重要的是从失败中吸取教训，下次好好准备。	这门必修课如果#死当#的话，不仅要重修还会影响奖学金的评定，所以大家都不敢掉以轻心。						
死当	si3 dang4	计算机或程序崩溃	我的电脑在运行那个大型游戏时突然#死当#了，屏幕一片蓝色，只能强制重启。	这款软件的稳定性太差，用户反映经常在处理大文件时#死当#，开发团队正在紧急修复。	他正在写论文的时候电脑突然#死当#，幸好之前开启了自动保存功能，没有丢失太多内容。	测试人员发现这个程序在特定条件下会#死当#，已经将问题提交给开发部门处理。	老旧的服务器在高峰期经常#死当#，公司决定投资升级整个IT基础设施。	她的手机在更新系统后频繁#死当#，送去维修才发现是内存出了问题。	这台工作站已经连续#死当#三次了，技术人员怀疑是显卡驱动与新系统不兼容导致的。						
死当	si3 dang4	停止运转或工作	工厂的主生产线突然#死当#，技术人员紧急排查后发现是控制系统出了故障。	这台老旧的空调在最热的那天#死当#了，维修师傅说压缩机已经彻底报废。	电梯在运行到十五楼时突然#死当#，被困的乘客按下紧急按钮等待救援。	他的汽车在高速公路上突然#死当#，幸好及时靠边停车，没有造成交通事故。	医院的备用发电机在停电时#死当#，医护人员不得不手动维持重症病人的生命支持设备。	这台打印机用了十年终于#死当#了，维修成本太高，还不如直接买台新的。	生产车间的传送带突然#死当#，整条流水线被迫停工，工人们只能在一旁等待维修。						
流传	liu2 chuan2	口耳相传并流到各处	这个关于古城宝藏的传说在当地#流传#了数百年，至今仍有人相信它的真实性。	那首动人的民谣在山区村落间口口相传，#流传#至今已有上百年的历史。	关于他英勇事迹的故事很快就在军营中#流传#开来，战士们都把他当作学习的榜样。	这个神秘的配方只在家族内部#流传#，从不外传，据说已经传承了十几代人。	村里老人讲述的那些鬼怪故事在孩子们中间广泛#流传#，成为他们童年记忆的一部分。	那段感人至深的爱情故事在民间#流传#甚广，后来还被改编成了戏曲和电影。	这首童谣在江南水乡#流传#了几百年，每个当地人从小就会唱。						
流传	liu2 chuan2	在民间或群体中流传	这种独特的手工艺技术在当地匠人群体中#流传#，被列为非物质文化遗产加以保护。	那个时代的地下文学作品以手抄本的形式在知识分子圈子里秘密#流传#。	这套拳法只在武术世家中#流传#，外人很难有机会学到其中的精髓。	关于公司即将裁员的消息在员工之间悄悄#流传#，人心惶惶，工作效率明显下降。	这种民间偏方在农村地区广泛#流传#，虽然没有科学依据，但很多老人深信不疑。	那首讽刺时政的打油诗在网络上迅速#流传#，引起了广泛的社会讨论。	这个行业内部的潜规则在从业者之间心照不宣地#流传#，新人入行后很快就会了解。						
流传	liu2 chuan2	代代相传保留下来	这门古老的酿酒技艺在这个家族中#流传#了十八代，每一代传人都恪守祖训，精益求精。	祖母留下的那本手写食谱在我们家#流传#了三代人，里面记录的都是家乡的传统美食。									
