word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
贫	pin2	存在缺陷或不足之处	这片土地#贫#瘠多年，即使施再多的肥料也难以种出像样的庄稼，村民们只能另谋生路。	医生说他的血液中铁元素含量#贫#乏，需要多吃红肉和菠菜来补充营养。	由于长期营养不良，她的身体机能严重#贫#弱，连爬几层楼梯都会气喘吁吁。	这个地区的教育资源极度#贫#乏，很多孩子到了上学年龄却找不到合适的学校。	他的想象力实在#贫#乏，写出来的文章千篇一律，毫无新意可言。	专家指出，该地区土壤中微量元素#贫#缺，不适合种植对养分要求较高的经济作物。			
贫	pin2	多话喋喋不休，爱闲聊	他这人就是嘴#贫#，一天到晚说个不停，办公室里的八卦他全知道。	奶奶总说我嘴太#贫#了，让我少说两句，多做点正事。	她虽然嘴#贫#，但心地善良，邻居们都喜欢找她聊天解闷。	这孩子从小就#贫#嘴，见谁都能聊上半天，长大后果然当了脱口秀演员。	别看他平时#贫#得很，关键时刻却总能说到点子上，把复杂的道理讲得通俗易懂。	相声演员讲究的就是嘴皮子利索，能#贫#会逗，把观众逗得前仰后合。			
印度人	Yin4 du4 ren2	印度籍或印度族的个人	我的新同事是一位#印度人#，他来自孟买，精通软件开发，为人非常谦和有礼。	这位#印度人#医生在我们医院工作了十年，以精湛的医术和耐心的态度赢得了患者的信任。	隔壁搬来了一位#印度人#邻居，他经常邀请我们去他家品尝正宗的印度咖喱。	作为一名#印度人#，他在海外打拼多年，始终保持着对家乡文化的热爱和传承。	这位获得诺贝尔奖的#印度人#科学家，用毕生精力研究量子物理，为人类科学进步做出了巨大贡献。	我在旅途中结识了一位#印度人#背包客，他向我介绍了许多关于印度宗教和哲学的知识。			
印度人	Yin4 du4 ren2	印度民族或全体印度人	#印度人#自古以来就有崇尚素食的传统，这与他们的宗教信仰密切相关。	研究表明，#印度人#的基因多样性极高，反映了这个民族复杂的历史迁徙和融合过程。	#印度人#对板球的热爱程度令人惊叹，每逢重大比赛，整个国家都会陷入狂欢。	在数学和计算机领域，#印度人#展现出了非凡的天赋，硅谷的科技公司中有大量印度裔高管。	#印度人#的婚礼通常持续数天，仪式繁复而隆重，是家族中最重要的社交活动之一。	#印度人#创造了灿烂的古代文明，在哲学、数学、医学等领域都有开创性的贡献。			
卖淫	mai4 yin2	卖淫行为或行业	警方在这次专项行动中严厉打击#卖淫#嫖娼活动，净化了社会风气。	该国政府正在讨论是否应该将#卖淫#合法化，以便更好地保护从业者的权益和健康。	社会学家指出，#卖淫#现象的存在有着复杂的经济和社会根源，不能简单地用道德标准来评判。	这部纪录片深入探讨了#卖淫#行业背后的人口贩卖问题，引发了社会各界的广泛关注。	在一些国家，#卖淫#虽然违法，但执法力度不一，导致地下产业屡禁不止。	历史学家研究发现，#卖淫#作为一种社会现象，在人类文明史上有着悠久而复杂的演变过程。			
卖淫	mai4 yin2	出卖肉体换取金钱	她因家庭变故被迫#卖淫#，后来在社工的帮助下重新开始了新生活。	法院判决书显示，被告人长期组织妇女#卖淫#，从中牟取暴利，情节特别严重。	这位作家的新书讲述了一个女孩被骗#卖淫#后艰难自救的故事，读来令人心酸。	调查显示，许多被迫#卖淫#的女性都是人口贩卖的受害者，她们急需社会的救助和关怀。	他因介绍他人#卖淫#被警方逮捕，将面临法律的严惩。	社会救助机构为那些曾经#卖淫#的女性提供职业培训，帮助她们重新融入社会。			
推崇	tui1 chong2	高度赞赏并尊敬	他的学术成就备受同行#推崇#，被誉为该领域最具影响力的学者之一。	这位老艺术家一生淡泊名利，专注于艺术创作，深受后辈#推崇#和敬仰。	她的教学方法独树一帜，在教育界广受#推崇#，许多学校纷纷效仿。	这部经典著作历经百年仍被学界#推崇#，其思想深度和文学价值经得起时间的考验。	他为人正直，处事公道，在业内享有极高声誉，深受同事们的#推崇#。	这位慈善家多年来默默奉献，他的善举受到社会各界的#推崇#和赞扬。			
推崇	tui1 chong2	对某人抱有良好評價	业内人士普遍#推崇#这位年轻导演的才华，认为他前途无量。	评论家们#推崇#她的写作风格清新自然，认为她是当代最有潜力的作家之一。	投资界#推崇#他敏锐的市场洞察力，很多人都愿意跟随他的投资策略。	同事们都很#推崇#她的工作能力，认为她是团队中不可或缺的核心成员。	学生们#推崇#这位教授的博学多才，他的课堂总是座无虚席。	圈内人士#推崇#他的专业素养和敬业精神，认为他是行业的标杆人物。			
推崇	tui1 chong2	重视并赋予重要地位	这家企业#推崇#创新精神，每年投入大量资金用于研发新产品和新技术。	日本社会#推崇#工匠精神，认为专注于一件事并做到极致是最高的职业追求。	北欧国家#推崇#平等理念，在教育、医疗等公共服务领域实行普惠政策。	这所学校#推崇#全面发展的教育理念，不仅注重学业成绩，也重视学生的身心健康。	古希腊人#推崇#理性思维，这种传统深刻影响了西方哲学和科学的发展。	现代管理学#推崇#以人为本的理念，强调员工的价值和尊严。			
推崇	tui1 chong2	尊崇到敬仰的程度	信徒们#推崇#这位高僧为活佛转世，每年都有成千上万的人前来朝拜。	在中国传统文化中，孔子被#推崇#为至圣先师，其思想影响了中华文明两千多年。	这位民族英雄被后人#推崇#为神明，各地建有庙宇供奉祭祀。	他的追随者#推崇#他如同先知一般，对他的每一句话都奉为圭臬。	在科学界，爱因斯坦被#推崇#为二十世纪最伟大的物理学家，他的理论彻底改变了人类对宇宙的认知。	这位开国元勋被人民#推崇#为国父，他的铜像矗立在首都最重要的广场上。			
