word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
唤醒	huan4 xing3	叫醒某人，使其从睡眠中醒来	每天早晨六点，母亲都会准时走进我的房间，轻轻拍着我的肩膀#唤醒#我，让我准备上学。	闹钟响了好几遍都没能把他#唤醒#，最后还是室友大声喊叫才让他从床上爬起来。	护士每隔两小时就要#唤醒#术后的病人，检查他的意识状态和生命体征是否正常。	她设置了三个闹钟，生怕自己睡过头，但最终还是被丈夫#唤醒#的，差点错过了早班飞机。	值班医生被紧急电话#唤醒#，匆忙穿上白大褂就冲向了急诊室抢救病人。	凌晨三点，婴儿的哭声#唤醒#了熟睡中的年轻父母，他们疲惫地起身给孩子喂奶换尿布。				
唤醒	huan4 xing3	激发觉悟或振奋情绪	这部纪录片#唤醒#了人们对环境保护的意识，播出后引发了全社会关于可持续发展的大讨论。	鲁迅先生用犀利的文字#唤醒#了无数麻木的国民，让他们认识到封建礼教的毒害。	那场震撼人心的演讲#唤醒#了在场每一位听众内心深处的爱国热情，许多人当场热泪盈眶。	老师的一番话#唤醒#了这个迷途少年，让他重新燃起了对生活的希望和对未来的憧憬。	这首歌曲#唤醒#了整整一代人的青春记忆，每当旋律响起，往事便如潮水般涌来。	革命先烈用鲜血和生命#唤醒#了沉睡的民族，为中华民族的独立解放奠定了基础。				
挥舞	hui1 wu3	作威吓性地挥动武器或物件	歹徒#挥舞#着明晃晃的砍刀冲进银行，威胁所有人趴在地上不许动，场面一度十分混乱。	示威者情绪激动地#挥舞#着棍棒和铁链，与警察对峙，现场气氛剑拔弩张。	那个醉汉在街头#挥舞#着碎酒瓶，嘴里骂骂咧咧，路人纷纷绕道而行，生怕被他伤到。	古代战场上，将军骑在战马上#挥舞#着长矛，带领士兵们向敌阵发起了猛烈的冲锋。	保安发现小偷后立即#挥舞#着警棍追了上去，最终在小区门口将其制服并移交给了警方。	影片中的反派角色#挥舞#着电锯步步逼近，观众们都被这紧张的画面吓得屏住了呼吸。				
挥舞	hui1 wu3	挥动物体以示意或吸引注意	站台上的孩子们兴奋地#挥舞#着小红旗，欢迎从远方归来的解放军叔叔们凯旋。									
换新	huan4 xin1	用新的代替旧的	这台用了十年的洗衣机终于彻底坏了，维修师傅建议我们直接#换新#，因为修理费用太高不划算。	春节前夕，家家户户都忙着#换新#门上的对联和窗花，整个小区洋溢着喜庆的节日气氛。	公司决定对所有老旧的办公电脑进行#换新#，以提高员工的工作效率和数据安全性。	汽车的刹车片磨损严重，技师强烈建议立即#换新#，否则会有很大的安全隐患。	图书馆每年都会对破损严重的图书进行#换新#，确保读者能够借阅到品相良好的书籍。	她把卧室里那套用了二十年的旧家具全部#换新#了，整个房间焕然一新，看起来温馨多了。				
换新	huan4 xin1	提升为更高档次或性能	随着5G网络的普及，越来越多的用户选择将手机#换新#到支持5G的最新款旗舰机型。	航空公司宣布将在明年完成机队#换新#计划，引进更加节能环保的新一代宽体客机。	这家连锁酒店投入巨资对旗下所有门店进行#换新#升级，全面提升客房设施和服务品质。	为了提升竞争力，工厂决定对整条生产线进行#换新#，引进国际领先的自动化设备。	医院启动了医疗设备#换新#工程，购置了多台世界顶尖的诊断仪器，大幅提升了诊疗水平。	城市公交系统正在逐步#换新#为纯电动车型，既减少了尾气排放，乘坐体验也更加舒适。				
揭发	jie1 fa1	揭露隐藏的事实或罪行	这位勇敢的记者冒着生命危险#揭发#了当地官员的贪腐行为，引起了中央纪委的高度重视。	员工实名#揭发#公司财务造假的举报信被媒体曝光后，该上市公司股价应声暴跌。	她在法庭上勇敢地#揭发#了前男友的家暴行为，为其他受害者树立了维权的榜样。	检察机关鼓励群众积极#揭发#身边的违法犯罪线索，对提供有效信息者给予适当奖励。	这部调查报道#揭发#了食品行业令人触目惊心的安全问题，促使监管部门开展了专项整治行动。	知情人士向媒体#揭发#了该慈善机构挪用善款的丑闻，引发了公众对公益组织监管的广泛讨论。				
揭发	jie1 fa1	把隐蔽事实公开化	调查记者通过数月的暗访，终于将这个地下赌博网络的运作内幕#揭发#出来，震惊了整个社会。	这份泄露的内部文件#揭发#了企业长期向河流排放有毒废水的事实，环保部门随即介入调查。	前员工在社交媒体上#揭发#了公司强迫加班却不支付加班费的潜规则，引发了劳动监察部门的关注。	历史学家通过大量档案研究，#揭发#了那段被刻意掩盖的历史真相，填补了学术研究的空白。	审计报告#揭发#了该项目存在严重的资金挪用问题，多名责任人被依法追究刑事责任。	这位吹哨人不顾个人安危，向监管机构#揭发#了银行内部的洗钱操作，最终获得了法律保护。				
揭发	jie1 fa1	公开披露机密或不法行为	情报人员叛逃后向敌国#揭发#了大量国家机密，给国家安全造成了难以估量的损失。	这名前高管在接受采访时#揭发#了公司高层操纵股价的内幕交易行为，证监会随即展开调查。	黑客组织在网上#揭发#了某科技巨头秘密收集用户隐私数据的行为，引发了全球范围的隐私保护讨论。	离职员工向媒体#揭发#了药企隐瞒临床试验不良反应数据的丑闻，监管部门紧急叫停了相关药品的销售。	这份解密档案#揭发#了冷战时期两国之间不为人知的秘密协议，改写了人们对那段历史的认知。	举报人冒着被报复的风险，向纪检部门#揭发#了领导干部违规经商办企业的问题，推动了反腐工作的深入开展。				
揭发	jie1 fa1	揭露出来的真相或材料	这些#揭发#材料详细记录了犯罪嫌疑人的作案过程，成为法庭定罪的关键证据。	记者整理的#揭发#内容触目惊心，涉及多个部门的系统性腐败问题，引起了上级领导的高度重视。	调查组收到的#揭发#信息经过核实后，证实了举报内容的真实性，案件随即进入司法程序。	这份匿名#揭发#文件在网络上广泛传播，其中披露的内幕让公众对该机构的公信力产生了严重质疑。	审计人员根据群众提供的#揭发#线索顺藤摸瓜，最终查清了这笔巨额资金的真实去向。	法院采信了证人提供的#揭发#证词，认定被告人的行为已构成受贿罪，依法判处有期徒刑十年。				
