word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
汉	Han4	汉语	作为一名外国留学生，她花了整整五年时间学习#汉#语，如今已经能够流利地阅读中国古典文学作品。	联合国将#汉#语列为六种官方工作语言之一，这充分说明了中文在国际交流中的重要地位。	这位语言学家毕生致力于#汉#语方言的研究，足迹遍布中国各个省份，收集了大量珍贵的语音资料。	随着中国经济的崛起，越来越多的外国人开始学习#汉#语，全球各地的孔子学院也如雨后春笋般涌现。	他虽然是土生土长的美国人，但因为从小在华人社区长大，#汉#语说得比很多中国人还地道。	这本#汉#语教材专门为零基础的成年学习者设计，从拼音和基本笔画开始，循序渐进地教授语法和词汇。	国际#汉#语教师资格考试每年吸引数万名考生报名，竞争十分激烈，通过率不到百分之三十。
汉	Han4	汉朝	#汉#朝是中国历史上第一个长期统一的封建王朝，其政治制度和文化传统对后世产生了深远影响。	司马迁在#汉#武帝时期完成了《史记》这部伟大的历史著作，开创了纪传体史书的先河。	丝绸之路在#汉#代正式开通，成为连接东西方文明的重要商贸通道，促进了中外经济文化交流。	考古学家在这座#汉#墓中发现了大量精美的玉器和漆器，为研究当时的社会生活提供了珍贵的实物资料。	#汉#代的造纸术是中国古代四大发明之一，这项技术后来传播到世界各地，极大地推动了人类文明的进步。	这件#汉#代青铜器上刻有精美的云纹图案，工艺精湛，是国家一级文物，现收藏于省博物馆。	历史学家认为，#汉#朝的郡县制度奠定了中国两千多年封建社会地方行政管理的基本框架。
汉	han4	男子	在那个战火纷飞的年代，村里的青壮#汉#子们纷纷报名参军，誓死保卫自己的家园。	这位山东大#汉#身高一米九，膀大腰圆，一顿饭能吃下五碗米饭，干起农活来一个人顶三个。	她嫁给了一个老实巴交的庄稼#汉#，虽然日子过得清贫，但两人相濡以沫，十分恩爱。	码头上的搬运工都是些身强力壮的#汉#子，他们每天扛着沉重的货物来回奔波，挣的都是辛苦钱。	这条好#汉#不吃眼前亏的道理他早就明白，所以面对强敌时选择了暂时退让，以图日后东山再起。	电影里那个铁骨铮铮的硬#汉#形象深入人心，他宁死不屈的精神感动了无数观众。	村口那棵老槐树下，几个上了年纪的老#汉#正在下棋聊天，悠闲地打发着午后的时光。
通道	tong1 dao4	通信或信息传输渠道	工程师们正在测试新建的光纤#通道#，确保数据能够以每秒数十吉比特的速度稳定传输。	这款加密软件采用了多重安全#通道#技术，即使数据被截获，黑客也无法破解其中的内容。	由于网络#通道#拥堵，视频会议的画面出现了严重的卡顿和延迟，不得不临时改为语音通话。	卫星通信#通道#的建立使得偏远山区的居民也能够享受到互联网带来的便利，缩小了城乡数字鸿沟。	银行系统升级后，支付#通道#的处理能力提升了三倍，高峰期也不会再出现交易失败的情况。	这条专用数据#通道#连接着两个数据中心，承载着公司核心业务系统的所有信息交换。	技术团队发现信息#通道#存在安全漏洞，立即启动应急预案，暂停了所有外部数据接入。
通道	tong1 dao4	主要通行道路	这条高速公路是连接南北两大经济区的重要#通道#，每天有数万辆货车从这里经过。	港珠澳大桥的建成开通，为粤港澳大湾区提供了一条便捷的跨海#通道#，极大地促进了区域经济一体化。	古代的茶马古道是连接内地与西藏的重要贸易#通道#，马帮们在这条险峻的山路上往来穿梭了数百年。	城市规划部门决定拓宽这条主干道，将其打造成贯穿东西的交通#通道#，缓解日益严重的拥堵问题。	这条运河自古以来就是南北货物运输的黄金#通道#，沿岸城镇因此繁荣兴盛了数百年。	新建的跨境铁路将成为连接两国的重要物流#通道#，预计每年可运输货物超过五千万吨。	暴雨导致山体滑坡，这条进出山区的唯一#通道#被完全阻断，救援队伍正在全力抢修。
通道	tong1 dao4	供人或物通过的通路	消防检查发现这栋写字楼的安全#通道#被杂物堵塞，责令物业公司立即整改，否则将面临高额罚款。	飞机降落后，乘务员打开舱门，乘客们有序地通过登机#通道#走向航站楼。	地下停车场的车辆#通道#设计得过于狭窄，大型SUV转弯时经常会刮蹭到两侧的墙壁。	医院为危重病人开辟了绿色#通道#，确保他们能够在最短时间内得到救治，不必排队等候。
咬	yao3	用牙切割或咬住	那只饥饿的流浪狗突然扑上来#咬#住了他的小腿，鲜血顿时染红了裤管，疼得他大声呼救。	她紧紧#咬#住嘴唇，强忍着泪水不让自己在众人面前哭出来，指甲深深掐进了掌心。	这块牛肉炖得太老了，#咬#起来像嚼橡皮一样费劲，根本咽不下去。	小狗兴奋地#咬#着主人扔出的飞盘不肯松口，尾巴摇得像螺旋桨一样欢快。	审讯室里，嫌疑人死死#咬#定自己当晚不在现场，任凭警察怎么追问都不改口供。	这种新型材料硬度极高，普通钢锯根本#咬#不动，必须使用金刚石切割机才能加工。	老虎一口#咬#住猎物的咽喉，锋利的犬齿刺穿了动脉，猎物挣扎了几下便不再动弹。
咬	yao3	小而尖的咬伤或轻咬	蚊子在她白嫩的手臂上#咬#了好几个包，又红又痒，她忍不住一直挠个不停。	小仓鼠轻轻#咬#了一下主人的手指，像是在撒娇，一点都不疼，反而觉得痒痒的。	被跳蚤#咬#过的地方起了一片小红疹，奇痒无比，涂了药膏才稍微好一些。	那只调皮的小猫#咬#着毛线球玩耍，时不时用小牙齿轻轻啃几下，萌态十足。	夏天野外露营最怕被各种小虫子#咬#，所以一定要带上驱蚊液和防虫喷雾。	她被蜜蜂#咬#了一口，手背立刻肿起一个大包，又疼又麻，赶紧用肥皂水清洗伤口。	小狗在主人脚边打转，偶尔轻轻#咬#一下裤脚，想要引起注意，求主人陪它玩耍。
职能	zhi2 neng2	组织或职位应履行的任务	政府机构改革的核心目标是明确各部门的#职能#边界，避免权责交叉和推诿扯皮现象。	人力资源部的主要#职能#包括招聘选拔、培训发展、绩效考核和薪酬福利管理等多个方面。
职能	zhi2 neng2	在体系中担当的作用或职责	在现代企业治理结构中，董事会承担着战略决策和监督管理层的重要#职能#，对公司发展方向负有最终责任。	中央银行的核心#职能#是制定和执行货币政策，维护金融稳定，防范系统性风险。	随着数字化转型的深入，传统IT部门的#职能#正在从技术支持向业务赋能转变，成为企业创新的重要驱动力。	法院作为司法机关，其基本#职能#是依法审理案件，定分止争，维护社会公平正义。	在应急管理体系中，各级政府部门都有明确的#职能#分工，确保灾害发生时能够快速响应、协调联动。	智库的主要#职能#是为政府和企业提供政策研究和决策咨询服务，其研究成果往往能够影响重大政策的制定。	工会组织的#职能#不仅限于维护职工权益，还包括参与企业民主管理、开展职工文化活动等多项内容。
