word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
失误	shi1 wu4	过失	这次项目的失败完全是由于管理层的决策#失误#造成的，导致公司损失了数百万的投资。	医生在手术过程中出现了严重的#失误#，导致患者术后出现了并发症，医院正在调查此事。	他在工作中犯下的#失误#虽然不大，但却给团队带来了不小的麻烦，让整个进度延迟了一周。	由于操作人员的#失误#，这批价值不菲的精密仪器在运输过程中受到了损坏。	她承认自己在判断形势时出现了#失误#，没有预料到市场会发生如此剧烈的变化。	这次外交谈判的#失误#让两国关系陷入了僵局，双方都在寻找重新对话的契机。	审计报告指出，财务部门存在多处#失误#，需要立即整改以避免更大的风险。			
失误	shi1 wu4	发球失误	这位网球选手在关键的决胜盘中连续出现两次#失误#，将到手的冠军拱手让给了对手。	排球比赛进入白热化阶段，主攻手却因为紧张而#失误#，球直接飞出了界外。	教练在赛后分析时指出，今天比赛输球的主要原因是发球环节#失误#太多，白白送给对方很多分数。	她在第二局开始时连续#失误#了三个发球，这在她的职业生涯中是非常罕见的情况。	羽毛球运动员在高压下发球#失误#，裁判立即判定对方得分，比分瞬间被追平。	这场乒乓球决赛中，卫冕冠军因为发球#失误#被扣了两分，最终以微弱劣势惜败。	网球新星在大满贯首秀中发球#失误#率高达百分之二十，赛后她表示需要加强心理素质训练。			
找事	zhao3 shi4	寻找工作	大学毕业后他在家待了三个月，每天都在网上投简历#找事#做，但一直没有收到满意的回复。	她辞掉了原来的工作，打算休息一段时间再重新#找事#，趁机也想清楚自己未来的职业方向。	经济不景气的时候#找事#特别难，很多年轻人不得不降低期望值，先就业再择业。	他托亲戚朋友帮忙#找事#，希望能在家乡找到一份稳定的工作，方便照顾年迈的父母。	退休后的老张闲不住，又开始四处#找事#做，最后在社区找了一份门卫的工作。					
找事	zhao3 shi4	挑衅或找茬	那个醉汉在酒吧里到处#找事#，先是骂服务员，后来又和其他客人发生了冲突。	你别没事#找事#，人家又没招惹你，你干嘛非要去说那些难听的话。								
头上	tou2 shang4	在头顶正上方	烈日当空，太阳正悬在#头上#，工人们不得不找个阴凉处休息片刻再继续干活。	她抬头望去，一架直升机正从#头上#轰鸣着飞过，螺旋桨卷起的气流让树叶沙沙作响。	突然一只老鹰从#头上#俯冲而下，吓得院子里的小鸡四处逃窜，母鸡拼命护着自己的孩子。	登山队员们终于到达了山顶，此刻蓝天白云就在#头上#，脚下是连绵起伏的群山。	孩子们躺在草地上，看着#头上#的星星一闪一闪，听爷爷讲述古老的神话故事。	那盏吊灯就悬在餐桌#头上#，散发出温暖的光芒，照亮了一家人团聚的温馨场面。	暴风雨来临前，乌云密布在#头上#，远处不时传来隆隆的雷声，空气中弥漫着潮湿的气息。			
头上	tou2 shang4	在上方位置	这座古塔已有千年历史，塔尖#头上#的铜铃在风中发出清脆的响声。	书架最#头上#那一层放着他珍藏多年的古籍善本，平时很少有人能够触及。	山峰#头上#终年积雪不化，在阳光的照耀下闪烁着银白色的光芒，美不胜收。	她把最重要的文件放在文件柜#头上#，方便随时取用，不用翻找半天。	城墙#头上#的旗帜在风中猎猎作响，仿佛在诉说着这座古城曾经的辉煌历史。	大楼#头上#新安装的避雷针在雨夜中格外显眼，保护着整栋建筑的安全。	柜子#头上#积了厚厚一层灰，看来已经很久没有人打扫过这个房间了。			
清醒	qing1 xing3	头脑清晰，判断力正常	面对复杂的局势，领导者必须保持#清醒#的头脑，才能做出正确的决策。	她是团队中最#清醒#的人，总能在大家情绪激动时冷静分析问题的本质。	经历了这次失败之后，他变得更加#清醒#，不再盲目乐观，而是脚踏实地地做事。	投资者需要保持#清醒#，不要被市场的短期波动所迷惑，要着眼于长期价值。	在众人都被胜利冲昏头脑的时候，只有老将军保持着#清醒#，提醒大家不要轻敌。	这篇社论以#清醒#的视角分析了当前经济形势，指出了潜在的风险和机遇。	作为一名记者，她始终保持#清醒#的职业判断，不被各种利益诱惑所左右。			
清醒	qing1 xing3	摆脱酒醉或药物影响的清醒状态	他喝了三杯浓咖啡才慢慢#清醒#过来，昨晚的宿醉让他头疼欲裂。	医生说麻醉药效过后病人就会#清醒#，家属可以在病房外耐心等候。	她灌了一大杯冰水，希望能让自己尽快#清醒#，因为下午还有重要的会议要参加。	酒驾被查后，他在警局里待了一夜才完全#清醒#，这次教训让他终生难忘。	手术后的第二天早上，患者终于从麻醉中#清醒#过来，看到守在床边的家人露出了微笑。	派对结束后他醉得不省人事，直到第二天中午才#清醒#，完全不记得昨晚发生了什么。	戒毒所的工作人员说，很多吸毒者需要好几天才能完全#清醒#，恢复正常的思维能力。			
清醒	qing1 xing3	处于觉醒状态，未入睡	她躺在床上翻来覆去，始终保持#清醒#，脑海中不断回放着白天发生的事情。	病人虽然身体虚弱，但意识完全#清醒#，能够清楚地回答医生的问题。	值夜班的护士必须整晚保持#清醒#，随时关注病房里每一位患者的情况。	咖啡因的作用让他一直#清醒#到凌晨三点，严重影响了第二天的工作状态。	婴儿半夜哭闹，年轻的母亲不得不保持#清醒#，随时准备起来照顾孩子。	长途司机为了保持#清醒#，不停地嚼口香糖、听音乐，生怕在高速公路上打瞌睡。	焦虑症让她每晚都难以入睡，常常#清醒#地躺到天亮，身心俱疲。			
施行	shi1 xing2	把制度或措施付诸实施	新的交通法规将于下月起正式#施行#，届时违规停车的罚款金额将大幅提高。	这项改革措施#施行#一年来，取得了显著成效，得到了社会各界的广泛认可。								
