word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
坏	huai4	性质或品行不好	这个人心眼很#坏#，表面上对你笑嘻嘻的，背地里却总是说你的坏话。	村里人都说他是个#坏#人，因为他经常欺负邻居家的老人和小孩。	不要跟那些品行#坏#的人来往，时间长了你自己也会受到不良影响。	这部电影里的反派角色#坏#到了极点，为了利益不惜出卖自己的亲人。	老师告诉孩子们，撒谎是一个很#坏#的习惯，一旦养成就很难改正。	他虽然脾气不好，但本性并不#坏#，关键时刻还是会挺身而出帮助别人。	社会上总有一些#坏#人利用老年人信息不灵通的弱点进行电信诈骗。	父母从小就教育我们要明辨是非，远离那些心术不正、品行#坏#的人。			
坏	huai4	腐烂变质	冰箱停电了一整天，里面的肉和蔬菜全都#坏#了，散发出一股难闻的气味。	这些水果放了太久已经#坏#了，表面长满了霉斑，赶紧扔掉吧。	夏天食物特别容易#坏#，买回来的生鲜最好当天就吃完，不要隔夜存放。	她打开牛奶闻了闻，发现已经#坏#了，酸臭味扑鼻而来，只好倒掉。	这批鸡蛋运输途中因为温度过高，到货时已经#坏#了一大半，损失不小。	面包放在潮湿的环境里很快就会发霉变#坏#，最好密封保存在干燥的地方。	他从冰箱里拿出昨天的剩菜，尝了一口发现已经#坏#了，赶紧吐了出来。	超市每天傍晚都会把快要#坏#的蔬菜打折处理，吸引了不少精打细算的顾客。			
坏	huai4	损坏失去功能	家里的洗衣机用了十多年终于#坏#了，修理师傅说已经没有维修的价值了。	这条路年久失修，路面#坏#得不成样子，到处都是坑坑洼洼的。	孩子不小心把遥控器摔到地上，结果摔#坏#了，按什么键都没有反应。	他的手机屏幕#坏#了，显示一片花屏，只能拿去售后服务中心更换。	这把椅子的一条腿#坏#了，坐上去摇摇晃晃的，随时可能摔倒。	暴风雨过后，村里好几户人家的屋顶都被吹#坏#了，急需修缮。	电梯又#坏#了，住在高层的居民只能爬楼梯上下，老人和小孩特别不方便。	图书馆的空调#坏#了好几天了，室内闷热难耐，读者们纷纷抱怨。			
坏	huai4	发生故障或毁坏	汽车在高速公路上突然#坏#了，他只好把车停在应急车道上等待救援。	工厂的生产线昨天#坏#了两台机器，导致整个车间的产量下降了百分之三十。	飞机的一个引擎在飞行途中#坏#了，机长凭借丰富的经验成功迫降。	她的笔记本电脑硬盘#坏#了，里面存储的大量论文资料全部丢失，让她欲哭无泪。	这台打印机刚买不到一个月就#坏#了，消费者有权要求商家免费更换。	地铁列车的车门在运行中突然#坏#了，无法正常开关，工作人员紧急进行了处理。	他的自行车链条在半路上#坏#了，只好推着车走了两公里才找到修车铺。	公司的服务器凌晨突然#坏#了，技术团队连夜抢修才在天亮前恢复了正常运行。			
坏	huai4	表示程度达到极点的后缀	孩子们在游乐场玩得开心#坏#了，一个个笑得合不拢嘴，怎么叫都不肯回家。	听到自己被录取的消息，她激动#坏#了，抱着妈妈又哭又笑。	连续加班一个月，他累#坏#了，周末在家整整睡了一天一夜。	这道菜放了太多辣椒，辣#坏#了在座的几位北方客人，纷纷猛灌凉水。	弟弟考了全班第一名，爷爷高兴#坏#了，逢人就夸自己的孙子聪明。	山路崎岖难行，一天下来把大家的脚都磨#坏#了，好几个人走路一瘸一拐的。	等了三个小时还没轮到自己，他急#坏#了，不停地在候诊区来回踱步。	突如其来的大雨把游客们淋#坏#了，一个个浑身湿透狼狈不堪地跑进商场避雨。			
非洲	Fei1 zhou1	非洲大陆或地区	近年来中国与#非洲#国家的经贸合作不断深化，双边贸易额屡创新高。	#非洲#大陆拥有丰富的自然资源和独特的野生动物，每年吸引数百万游客前往观光。	她大学毕业后主动申请去#非洲#支教，在当地一所小学教了两年英语。	联合国粮食署呼吁国际社会加大对#非洲#饥荒地区的人道主义援助力度。	这位摄影师花了五年时间走遍#非洲#各国，用镜头记录下了当地人民的真实生活。	#非洲#的音乐和舞蹈充满了原始的生命力，对世界流行文化产生了深远的影响。	中国医疗队在#非洲#多个国家开展义诊活动，为当地民众提供免费的医疗服务。	#非洲#的经济发展潜力巨大，越来越多的国际企业开始将目光投向这片充满机遇的大陆。			
打算	da3 suan4	拟定行动或安排计划	他#打算#明年辞去现在的工作，回老家开一家属于自己的小餐馆。	我们#打算#暑假带孩子去云南旅游，已经开始查机票和酒店了。	公司#打算#在下半年推出一款全新的智能手表，目前研发团队正在加紧测试。	她#打算#考研继续深造，每天泡在图书馆里从早学到晚。	政府#打算#在城市东部新建一座大型综合医院，以缓解周边居民看病难的问题。				
打算	da3 suan4	打算准备做某事	他原本#打算#周末去爬山，但突然接到加班通知只好取消了计划。	我#打算#下个月开始学习日语，已经在网上报了一个线上课程。	她#打算#把这件事告诉父母，但话到嘴边又犹豫了，怕他们担心。							
打算	da3 suan4	进行数值计算或估算	会计师仔细#打算#了一下公司上半年的收支情况，发现利润比预期低了不少。	过日子要精打细算，她每个月都认真#打算#家里的开销，确保不超出预算。	他拿出计算器#打算#了半天，终于算清楚了这笔复杂的账目。	买房之前一定要好好#打算#一下，看看自己的积蓄和贷款能力是否足够。	老板让财务部门重新#打算#这个项目的成本，看看还有没有压缩开支的空间。	她在纸上反复#打算#，比较了三家银行的贷款利率后才做出最终决定。	年底了，村里的会计正在#打算#今年合作社的总收入和每户应分的红利。	他#打算#来#打算#去，觉得还是把钱存银行最稳妥，不敢轻易投资股市。			
打算	da3 suan4	计划或方案	你对未来有什么#打算#？是继续读书还是先找工作积累经验？	他的#打算#是先在大城市工作几年攒够经验和资金，然后回家乡创业。	父母对孩子的教育有长远的#打算#，从小就注重培养他的独立思考能力。	她把自己的#打算#告诉了好朋友，希望能得到一些中肯的建议和支持。	公司管理层对明年的发展有了初步的#打算#，准备在东南亚市场加大投入。	退休后他有很多#打算#，比如学画画、去旅行、写一本回忆录。	这个#打算#听起来不错，但实施起来恐怕没那么容易，需要考虑很多现实因素。	他心里早就有了自己的#打算#，只是一直没有找到合适的时机说出来。			
