word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
变	bian4	呈现差异或多样性	这座城市的建筑风格随着时代的发展而不断#变#化，从传统的四合院到现代的摩天大楼，展现出丰富的多样性。	同一首曲子在不同演奏家的手中会呈现出截然不同的风格，音乐的魅力就在于它的千#变#万化。	随着季节的更替，山林的色彩也在悄然#变#幻，从春天的嫩绿到秋天的金黄，美不胜收。	这位画家的作品风格多#变#，早期偏爱写实主义，后期则转向抽象表现，让评论家们难以归类。	市场行情瞬息万#变#，投资者必须时刻关注各种经济指标，才能做出正确的判断。	她的情绪#变#化无常，上一秒还在开心地笑着，下一秒就可能因为一点小事而落泪。	这部小说的叙事手法灵活多#变#，时而采用第一人称，时而切换到全知视角，给读者带来独特的阅读体验。	天气预报显示，未来一周气温将会有较大的#变#化，市民出行时需要注意增减衣物。			
变	bian4	叛乱或起义	安史之#变#是唐朝由盛转衰的转折点，这场持续八年的叛乱给中原地区带来了巨大的破坏。	历史学家们对这场宫廷政#变#的起因众说纷纭，有人认为是权臣专权所致，也有人归咎于皇帝的昏庸无能。	那场突如其来的兵#变#打破了王朝的平静，叛军一夜之间占领了京城，皇帝仓皇出逃。	玄武门之#变#是李世民夺取皇位的关键一役，他在这场政变中杀死了自己的兄弟，最终登上帝位。	这部历史剧详细描绘了那场惊心动魄的宫廷之#变#，从密谋策划到最终成功，每个细节都扣人心弦。	陈桥兵#变#使赵匡胤黄袍加身，建立了宋朝，结束了五代十国的分裂局面。	史书记载，这场叛#变#的导火索是朝廷拖欠军饷，士兵们忍无可忍，最终揭竿而起。	靖难之#变#历时四年，燕王朱棣最终攻入南京，推翻了建文帝的统治，自立为帝。			
米	Mi3	米姓	#米#芾是北宋著名的书法家和画家，他的书法风格独特，被后人称为"米体"。	我们班新来的转学生姓#米#，这个姓氏在我们这里非常少见，同学们都觉得很新奇。	据族谱记载，#米#氏家族在明朝时期从山西迁徙到此地，至今已有六百多年的历史。	#米#老师是我们学校最受欢迎的语文老师，她讲课生动有趣，学生们都很喜欢上她的课。	这位#米#姓企业家白手起家，经过三十年的奋斗，终于建立起了自己的商业帝国。	村里的#米#大爷今年八十岁了，身体依然硬朗，每天早上都坚持到公园里打太极拳。	#米#家的祠堂是村里保存最完好的古建筑，每年清明节，全族人都会聚集在这里祭祖。	据统计，#米#姓在全国姓氏排名中位列第二百位左右，主要分布在陕西、山西等地区。			
米	mi3	未煮的稻米	奶奶把刚买回来的#米#倒进米缸里，仔细检查有没有混入沙子或小虫子。	这种东北产的五常大#米#颗粒饱满，煮出来的饭香气扑鼻，是我们家过年必备的食材。	她把淘好的#米#放进电饭锅里，加入适量的水，按下开关等待米饭煮熟。	市场上的#米#价最近涨了不少，主要是因为今年南方的水稻产区遭受了严重的洪涝灾害。	妈妈说煮粥之前要先把#米#用清水浸泡半小时，这样煮出来的粥才会更加软糯可口。	这家老字号的粮店专门销售各种优质大#米#，从泰国香米到日本越光米，应有尽有。	农民们正在晾晒刚收割的稻谷，等晒干后再送到碾米厂加工成#米#出售。	超市里的有机#米#虽然价格比普通大米贵一倍，但因为不使用农药化肥，越来越受到消费者的青睐。			
米	mi3	长度单位米	这座新建的跨海大桥全长五十五公里，桥面宽度达到三十#米#，是目前世界上最长的跨海大桥之一。	运动员在百#米#决赛中以九秒八三的成绩打破了亚洲纪录，全场观众为他欢呼喝彩。	根据建筑规范，住宅楼的层高不得低于二点八#米#，以保证居住者有足够的活动空间。	这块布料长三#米#五，宽一#米#二，刚好够做一套窗帘，不需要再另外购买了。	游泳池的深水区水深两#米#五，不会游泳的人千万不要贸然进入，以免发生危险。	他在跳远比赛中跳出了八#米#零五的好成绩，距离世界纪录只差十几厘米。	这条河流的平均宽度约为五百#米#，每到汛期河水暴涨，两岸的村庄都要做好防洪准备。	新修的高速公路设计时速一百二十公里，路面宽度为二十四#米#，双向六车道。			
米	mi3	俚语称人民币的元	这件衣服原价八百#米#，现在打五折只要四百，真是太划算了，我决定买两件。	他上个月炒股赚了好几万#米#，高兴得请全办公室的同事吃了一顿大餐。	这款限量版球鞋在二手市场上被炒到了五千#米#，比原价翻了好几倍，真是疯狂。	朋友问我借了两千#米#说是急用，结果一个月过去了还没还，我都不好意思催他。	这顿饭吃下来花了将近一千#米#，虽然有点心疼，但毕竟是老同学聚会，值得。	他每个月的房租就要三千五百#米#，再加上水电费和生活费，工资基本上月光。	网上有人出价一万#米#收购这张绝版唱片，但卖家坚持要一万五才肯出手。	修车师傅说换个零件要八百#米#，我觉得太贵了，决定再去别的店问问价格。			
改革	gai3 ge2	制度或体制的改革	中国的经济#改革#始于一九七八年，这场深刻的变革彻底改变了国家的发展轨迹。	教育#改革#的核心目标是减轻学生负担，培养创新能力，而不是一味追求分数和升学率。	医疗体制#改革#涉及千家万户的切身利益，政府必须谨慎推进，确保改革成果惠及全体人民。	这次税制#改革#的重点是简化税种、降低税率，以减轻企业负担，激发市场活力。	司法#改革#的目的是确保司法公正，让人民群众在每一个案件中都能感受到公平正义。	国有企业#改革#经历了从放权让利到建立现代企业制度的漫长过程，至今仍在不断深化。	户籍制度#改革#打破了城乡二元结构，让更多农村人口能够享受到城市的公共服务。	金融#改革#的推进使得利率市场化程度不断提高，银行业的竞争也日趋激烈。			
改革	gai3 ge2	对制度或组织进行改革	新任校长上任后大刀阔斧地#改革#了学校的管理制度，取消了许多不合理的规定。	政府决定#改革#现行的养老保险制度，以应对日益严峻的人口老龄化问题。	这家百年老店为了适应市场变化，不得不#改革#传统的经营模式，开始尝试线上销售。							
系列	xi4 lie4	一连串相关事物	这家出版社推出了一#系列#关于中国传统文化的丛书，涵盖了诗词、书法、绘画等多个领域。	警方正在调查近期发生的一#系列#入室盗窃案，初步判断是同一团伙所为。	公司为了庆祝成立二十周年，策划了一#系列#促销活动，吸引了大量消费者前来购物。							
系列	xi4 lie4	成套的事物	这套#系列#家具采用北欧简约风格设计，包括沙发、茶几、电视柜和餐桌椅，整体搭配非常协调。	苹果公司每年秋季都会发布新款iPhone#系列#产品，引发全球果粉的抢购热潮。	这个护肤品牌的美白#系列#包含洁面乳、爽肤水、精华液和面霜，需要配套使用才能达到最佳效果。	博物馆新购入了一套清代官窑瓷器#系列#，共计十二件，每件都是难得一见的珍品。	他收藏了漫威电影宇宙的全套蓝光碟#系列#，从《钢铁侠》到《复仇者联盟》一应俱全。	这款#系列#手表共有五种颜色可选，表盘设计统一，只是表带颜色不同，适合不同场合佩戴。	宜家的比利书架#系列#可以根据需要自由组合，从单个书架到整面墙的书柜都能实现。	这套儿童绘本#系列#共有二十册，每册讲述一个小动物的成长故事，深受小朋友们的喜爱。			
