word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
丁	Ding1	丁姓	我们班上有三个姓#丁#的同学，每次点名老师都要加上名字才能区分他们。	#丁#氏家族在这个小镇上已经繁衍生息了三百多年，族谱记载的历史可以追溯到明朝。	据统计，#丁#姓在中国姓氏排名中位列前五十，主要分布在江苏、福建等沿海省份。	这位#丁#姓企业家白手起家，用二十年时间将一家小作坊发展成跨国集团。	村里的#丁#家祠堂是省级文物保护单位，每年清明节都有来自全国各地的丁氏后人前来祭祖。	我的邻居老#丁#是个退休教师，每天早上都能看到他在公园里打太极拳。	根据族谱记载，这一支#丁#姓是从山东迁徙过来的，至今已有十二代人。			
丁	ding1	成年男性	古代征兵制度规定，凡年满十八岁的壮#丁#都必须服兵役，除非家中独子可以申请免除。	旧社会地主常常雇佣长工和短工，按照#丁#口数量分配劳动任务和口粮。	这份清朝的户籍档案详细记录了每户人家的#丁#口数目，包括成年男子和妇女儿童。	抗战时期，村里的青壮年男#丁#大多参军入伍，只剩下老人妇女和孩子留守家园。	封建社会的赋税制度以#丁#为单位征收人头税，这给普通百姓带来了沉重的负担。	族长召集全村的成年男#丁#开会，商议如何应对即将到来的旱灾和可能的粮荒。	根据这份明代的黄册记载，当时这个县共有男#丁#三万余人，是赋税征收的重要依据。			
丁	ding1	十天干中的第四位	按照传统干支纪年法，今年是#丁#酉年，属于火鸡年，据说这一年出生的人性格刚烈。	古代占卜师根据#丁#火的属性推断，这个时辰出生的孩子将来会有文采和艺术天赋。	在十天干中，#丁#属阴火，与丙火的阳刚不同，丁火更加柔和内敛，如同烛光。	风水先生说这块墓地坐北朝南，正对#丁#位，是难得的风水宝地，适合安葬先人。	这本古籍详细解释了#丁#在五行中属火的道理，以及它与其他天干的相生相克关系。	命理学认为，八字中#丁#火旺盛的人通常聪明伶俐，但也容易急躁冲动。	老先生翻开黄历，指着上面的#丁#卯日说这天宜嫁娶动土，是个难得的黄道吉日。			
丁	ding1	表示第四的序号	考试成绩分为甲乙丙#丁#四个等级，得到丁等的学生需要参加补考才能通过。	这份合同的第#丁#条款明确规定了违约责任和赔偿标准，请双方仔细阅读后签字。	在古代科举考试中，考官会将试卷分为甲乙丙#丁#四等，丁等意味着落榜。	实验报告的#丁#组数据出现了明显异常，研究人员决定重新进行这一组实验。	按照公司的绩效考核制度，连续两个季度被评为#丁#级的员工将面临降薪或调岗。	这道选择题的#丁#选项是正确答案，但很多学生都误选了看起来更合理的乙选项。	档案室的文件按照甲乙丙#丁#四类进行分类存放，丁类是保密级别最低的普通文件。			
丁	ding1	切成小方块的食材	这道宫保鸡#丁#是川菜的经典名菜，鸡肉要切成均匀的小块才能保证口感一致。	厨师将胡萝卜切成细小的#丁#，与玉米粒和青豆一起翻炒，做成一道色彩缤纷的素菜。	妈妈正在厨房里把五花肉切成#丁#，准备做她拿手的肉末茄子和炸酱面。	这家餐厅的招牌菜是三#丁#包子，馅料由鸡丁、笋丁和虾仁丁混合而成，鲜美可口。	食谱上写着要把土豆切成一厘米见方的小#丁#，这样炖煮的时候才能均匀入味。	奶奶教我做八宝饭，要把各种果脯切成细小的#丁#，均匀地铺在糯米上面。	这道凉拌菜需要把黄瓜、西红柿和洋葱都切成#丁#，再加入橄榄油和柠檬汁调味。			
丁	ding1	遇见或碰到的书面说法	他少年时#丁#忧，父亲早逝，不得不辍学回家照顾年迈的母亲和年幼的弟妹。	这位官员正值仕途顺遂之际，却#丁#母艰，按照礼制必须辞官回乡守孝三年。	古人云"#丁#艰守制"，意思是遭遇父母丧事后要在家守孝，不能出仕为官。	史书记载，这位名臣在任期间#丁#父忧，悲痛欲绝，上书请求回乡奔丧。	按照古代礼法，官员若#丁#忧，必须立即离任回籍，否则将被视为不孝而受到弹劾。	他在科举高中后不久便#丁#外艰，不得不放弃入朝为官的机会，回乡为父守丧。	这篇墓志铭记载墓主人早年#丁#母忧，后又丧妻失子，一生命运多舛，令人唏嘘。			
丁	ding1	古代方位名，大约195度	根据这本古代航海志的记载，船队从港口出发后应向#丁#位方向航行三日可达目的地。	风水典籍中详细解释了二十四山向的划分，其中#丁#位位于正南偏西约十五度的位置。	古代罗盘上的#丁#字代表特定的方位角度，是航海和堪舆术中重要的定位参考。	这座古墓的墓门朝向#丁#位，考古学家据此推断墓主人的身份和下葬年代。	老船长指着罗盘上的#丁#字说，按照祖辈传下来的航线，往这个方向走就能避开暗礁。	堪舆师拿出罗盘仔细测量后说，这栋房子的大门正对#丁#位，需要做一些风水调整。	这份明代的海图标注了从泉州到南洋的航线，其中有一段需要沿#丁#位方向航行。			
丁	ding1	有机化学中的丁基	这种新型塑料添加剂含有#丁#基成分，可以显著提高材料的耐热性和抗老化性能。	实验室正在研究#丁#醇的工业合成方法，希望能降低生产成本并提高产量。	化学老师解释说，#丁#烷是含有四个碳原子的烷烃，是天然气和石油气的重要成分。	这篇论文详细分析了#丁#基橡胶的分子结构及其在轮胎制造中的应用前景。	工厂的质检报告显示，这批溶剂中#丁#酮的含量超标，需要重新提纯后才能使用。	有机化学课上，教授讲解了#丁#烯的几种同分异构体及其不同的化学性质。	这种#丁#基锂试剂是有机合成中常用的强碱，操作时必须在无水无氧条件下进行。			
三国	San1 guo2	中国历史上的三国时期220至280年	《#三国#演义》是中国四大名著之一，以魏蜀吴三国争霸为背景，塑造了众多经典人物形象。	历史学家认为，#三国#时期虽然战乱频繁，但也促进了各地区之间的文化交流和技术传播。	成都武侯祠是纪念#三国#时期蜀汉丞相诸葛亮的著名景点，每年吸引大量游客前来参观。							
三国	San1 guo2	古代朝鲜半岛的若干三国时期	韩国历史上的#三国#时期指的是高句丽、百济和新罗三个政权并立的时代，持续了数百年。	这部韩国历史剧以朝鲜半岛#三国#时代为背景，讲述了新罗统一半岛的波澜壮阔的历史。	考古学家在庆州发现的文物证实了#三国#时期新罗王国的繁荣程度远超此前的估计。	朝鲜半岛的#三国#时代与中国的三国时期有所重叠，两地之间存在频繁的外交和贸易往来。	这本学术著作详细比较了中国和朝鲜半岛两个#三国#时期的政治制度和文化特征。	韩国国立博物馆收藏了大量#三国#时代的金冠和玉器，展示了当时精湛的工艺水平。	历史记载显示，朝鲜#三国#时期的百济与日本有着密切的文化交流，对日本古代文明产生了深远影响。			
