word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
治疗	zhi4 liao2	用于康复的具体疗法	音乐#治疗#作为一种辅助康复手段，对自闭症儿童的社交能力提升有显著效果。	这家康复医院引进了先进的水中#治疗#设备，帮助脊髓损伤患者恢复行走能力。	艺术#治疗#通过绘画和手工创作，帮助创伤后应激障碍患者表达和处理内心的痛苦。	物理#治疗#师为他制定了详细的康复计划，包括每天两小时的肌肉训练。	园艺#治疗#让这些退休老人在种花养草中找到了生活的乐趣和精神寄托。	认知#治疗#帮助她重新审视那些消极的思维模式，逐渐走出了抑郁的阴影。	沙盘#治疗#是一种常用于儿童心理咨询的疗法，通过游戏的方式了解孩子的内心世界。	运动#治疗#对于中风后遗症患者的肢体功能恢复具有不可替代的作用。			
大会	da4 hui4	一般性集会	学校每周一早晨都会举行升旗#大会#，全体师生在操场上庄严肃立。	公司年终总结#大会#上，董事长宣布了明年的发展战略和员工福利计划。	村民们聚集在祠堂里召开#大会#，商讨修缮村里那座年久失修的古桥。	工厂召开全体职工#大会#，宣布了新的绩效考核制度和奖金分配方案。	毕业典礼#大会#上，校长深情寄语即将踏入社会的学子们，祝愿他们前程似锦。	社区居民#大会#讨论了小区停车位紧张的问题，最终决定在空地上增建立体车库。	表彰#大会#上，那些在抗洪救灾中表现突出的志愿者们受到了隆重的嘉奖。	动员#大会#结束后，全体员工士气高涨，纷纷表示要为完成年度目标全力以赴。			
大会	da4 hui4	会议或研讨会	这次国际学术#大会#汇聚了来自五十多个国家的顶尖科学家，共同探讨气候变化问题。	世界人工智能#大会#在上海隆重开幕，众多科技巨头展示了最新的研发成果。	她在全国医学#大会#上发表了关于基因治疗的主题演讲，引起了与会专家的热烈讨论。	这届互联网#大会#的主题是数字经济与可持续发展，吸引了数千名业界人士参加。	联合国气候变化#大会#上，各国代表就碳排放目标进行了艰难的谈判。	他作为特邀嘉宾出席了亚洲经济论坛#大会#，并就区域合作发表了重要讲话。	全国人民代表#大会#是我国最高国家权力机关，每年三月在北京召开。	这次行业#大会#不仅有专题报告，还安排了产品展示和商务洽谈环节。			
左右	zuo3 you4	附近	他家就住在学校#左右#，步行五分钟就能到达，非常方便。	那家网红餐厅就在地铁站#左右#，出站后往东走一小段路就能看到。	图书馆#左右#有几家咖啡店，很多学生喜欢在那里边喝咖啡边看书。	她在公司#左右#租了一间小公寓，这样每天上班就不用挤地铁了。	医院#左右#开了好几家药店，方便患者购买医生开具的处方药。	他们约定在火车站#左右#的那家老字号饭馆见面，那里的红烧肉是一绝。	公园#左右#新建了一条健身步道，每天清晨都有很多居民在那里锻炼。	博物馆#左右#有几个停车场，自驾前往的游客不用担心停车问题。			
左右	zuo3 you4	大约	这套房子的面积#左右#一百二十平方米，三室两厅的格局非常适合一家五口居住。	从北京坐高铁到上海需要四个半小时#左右#，比坐飞机还要方便快捷。	他每个月的工资#左右#一万五千元，在这座城市算是中等偏上的收入水平。	这批货物的重量#左右#五百公斤，需要用大型货车来运输。	她学习钢琴已经十年#左右#了，现在已经可以演奏很多高难度的曲目。	这家餐厅的人均消费#左右#两百元，性价比还是相当不错的。	从市中心开车到机场需要四十分钟#左右#，建议提前两小时出发。	这本小说的篇幅#左右#三十万字，是作者花了三年时间精心创作的。			
左右	zuo3 you4	随从或侍从	皇帝微服私访时，身边只带了两名贴身#左右#，以免引人注目。	将军一声令下，#左右#立即将那名叛徒押了下去，等候发落。	国王的#左右#都是经过严格挑选的忠诚卫士，日夜守护在他身旁。	他挥退#左右#，单独与那位神秘来客进行了一番密谈。	丞相的#左右#侍从都是心腹之人，朝中的风吹草动都逃不过他们的耳目。	太后身边的#左右#宫女个个训练有素，伺候起来细致周到。						
左右	zuo3 you4	掌控或支配	这家跨国公司的决策足以#左右#整个行业的发展方向和市场格局。	他在董事会中拥有举足轻重的地位，一票就能#左右#重大议案的通过与否。	舆论的力量不可小觑，有时候一篇报道就能#左右#公众对某个事件的看法。	这位幕后大佬虽然从不公开露面，却能#左右#当地的政治和经济走向。	天气因素往往能#左右#农作物的收成，农民们只能靠天吃饭。	裁判的一个判罚就可能#左右#整场比赛的胜负，因此必须做到公正无私。						
左右	zuo3 you4	施加影响	父母的教育方式会深刻#左右#孩子性格的形成和未来的人生选择。	不要让他人的看法#左右#你的决定，要相信自己的判断和内心的声音。	经济形势的好坏直接#左右#着消费者的购买意愿和市场的活跃程度。	这位意见领袖在社交媒体上拥有数百万粉丝，他的言论足以#左右#年轻人的消费观念。	情绪不应该#左右#我们的理性判断，尤其是在做重大决策的时候。	媒体的报道角度往往会#左右#公众对新闻事件的理解和态度。	童年的经历会在潜移默化中#左右#一个人成年后的行为模式和心理状态。	市场预期会#左右#股票价格的短期波动，但长期来看还是要看公司的基本面。			
既	ji4	已经	事情#既#已发生，再多的后悔也无济于事，不如想想如何补救。	他#既#已做出承诺，就绝不会食言，这是他一贯的做人原则。	木已成舟，#既#成定局，我们只能接受现实，向前看。	她#既#已决定辞职创业，家人也只好尊重她的选择，给予支持。	话#既#已出口，覆水难收，他只能硬着头皮把事情做完。	协议#既#已签订，双方就必须严格履行各自的义务和责任。	#既#往不咎，从今以后大家重新开始，过去的恩怨一笔勾销。	他#既#已踏上这条路，就没有回头的可能，只能一往无前。			
既	ji4	既然，用于引出理由或条件	#既#然你已经知道错了，那就改正吧，我不会再追究这件事。	#既#然大家都同意这个方案，那我们就按计划执行，不再犹豫了。	#既#然选择了远方，便只顾风雨兼程，这是他最喜欢的一句诗。	#既#然你不愿意说实话，那我也没必要再问下去了。	#既#然时间紧迫，我们就长话短说，直接进入正题吧。	#既#然他已经道歉了，你就大人不记小人过，原谅他这一次吧。	#既#然市场形势如此严峻，公司就必须及时调整经营策略。	#既#然你对这份工作不满意，为什么不考虑换一个更适合自己的呢？			
