word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
主	zhu3	主人	这只忠诚的狗在#主#人去世后，每天都会到墓前守候，令人动容。	作为这栋别墅的#主#人，他有责任确保每一位客人都能感到宾至如归。	那匹野马最终认可了驯马师为自己的#主#人，开始服从他的指令。	古代奴隶制社会中，奴隶的命运完全掌握在#主#人手中，毫无人身自由可言。	宠物店老板提醒顾客，领养宠物后要做一个负责任的#主#人，不能随意遗弃。	这家百年老店的#主#人已经传承到第四代，依然坚持着祖传的手艺。	管家对#主#人的忠诚是无可置疑的，他在这个家族服务了整整四十年。	房屋的#主#人外出度假期间，委托邻居帮忙照看院子里的花草。			
主	zhu3	东道主	作为本届世界杯的#主#办国，卡塔尔以东道#主#的身份迎接来自全球的球迷。	明天的晚宴由李总担任#主#人，他已经精心准备了各种美食招待贵宾。	这次学术会议的#主#办方是北京大学，作为东道#主#，他们安排得非常周到。	婚礼上，新郎的父母作为#主#人热情地招呼着每一位前来祝贺的亲朋好友。	国际会议在上海举行，中国代表团以东道#主#的姿态展现了大国风范。	她是今晚派对的#主#人，从场地布置到菜单设计都亲力亲为。	作为东道#主#，日本队在主场观众的助威下士气大振，最终赢得了比赛。	这家餐厅的#主#人亲自出来迎接我们，并推荐了几道招牌菜。			
主	zhu3	当事人	这起纠纷的#主#要当事人双方都已经到场，调解工作即将开始。	法官要求案件的#主#要相关方必须亲自出庭，不得委托他人代理。	作为这笔交易的#主#事人，他有权知道所有的合同细节和条款。	婚姻登记处要求双方当事人必须是#主#动自愿，不得有任何强迫行为。	这份遗嘱的效力需要由#主#要利害关系人共同确认才能生效。	警方正在寻找事故的#主#要当事人，希望能够还原事件的真相。	合同签订时，#主#要当事人必须在场并亲笔签名，否则合同无效。	作为这起诉讼的#主#要当事人，她聘请了最好的律师来维护自己的权益。			
主	zhu3	神	虔诚的信徒们每天都会向#主#祈祷，祈求平安与幸福。	牧师在布道时说，#主#的爱是无条件的，祂会宽恕每一个真心悔改的人。	她在最绝望的时刻向#主#呼求，奇迹般地获得了内心的平静。	教堂的彩色玻璃窗上描绘着#主#创造天地万物的圣经故事。	修女们将自己的一生奉献给#主#，在修道院中过着清贫而虔诚的生活。	感恩节那天，全家人围坐在餐桌前，感谢#主#赐予的一切恩典。	他在病床上紧握着十字架，相信#主#会给他力量战胜病魔。	圣歌的旋律在教堂中回荡，信徒们齐声赞美#主#的荣耀。			
主	zhu3	对尊者或上主的称呼	臣子跪拜在地，恭敬地说道："#主#公英明，此计定能退敌。"	古代诸侯国的大臣们称呼自己的君王为"#主#上"，以示尊敬。	三国时期，诸葛亮对刘备忠心耿耿，常以"#主#公"相称。	仆人低头禀报："#主#人，外面有贵客求见。"	武侠小说中，门派弟子对掌门人恭敬地称呼"#主#上"。	在封建社会，家臣对领主的称呼通常是"#主#公"或"#主#上"。	戏曲中的忠臣常常高呼"#主#公三思"，以劝谏君王。	历史剧中，谋士向诸侯进言时总是先说"#主#公明鉴"。			
主	zhu3	主要的	这部电影的#主#题是关于亲情与救赎，感动了无数观众。	公司的#主#营业务是软件开发，但近年来也开始涉足人工智能领域。	这篇论文的#主#要观点是气候变化对农业生产有着深远的影响。	城市规划中，#主#干道的设计直接影响着整个交通系统的效率。	他是这个项目的#主#负责人，所有重大决策都需要经过他的批准。	这道菜的#主#料是新鲜的海鲜，配以独特的酱汁调味。	新闻报道应该突出#主#要事实，避免过多的主观评论。	这本书的#主#线是一个家族三代人的命运变迁。			
主	zhu3	表示或指示	红灯#主#停，绿灯#主#行，这是最基本的交通规则。	在中国传统文化中，红色#主#喜庆，白色#主#丧事。	风水学认为，房屋朝向#主#吉凶，不同方位有不同的寓意。	古人认为天象变化#主#人间祸福，因此非常重视观测星象。	这个卦象#主#大吉，预示着事业将会有重大突破。	中医理论中，面色发黄#主#脾虚，需要调理饮食。	算命先生说这个手相#主#富贵，将来必定飞黄腾达。	按照传统习俗，喜鹊叫#主#有喜事临门。			
主	zhu3	王牌	这局牌他手里有四张#主#，胜算很大。	打升级时，#主#牌的大小决定了整局的走向。	她一直藏着那张大#主#，等到关键时刻才打出来，一举逆转了局势。	斗地主游戏中，谁能抢到#主#牌，谁就占据了先机。	他把所有的#主#都记得清清楚楚，是个打牌的高手。	这副牌的#主#是红桃，所以红桃二比其他花色的A都大。	对家已经出完了#主#，现在是我们反攻的好时机。	桥牌比赛中，选择正确的#主#牌花色是制胜的关键。			
他日	ta1 ri4	将来的某一天	#他日#若能功成名就，定当回报家乡父老的养育之恩。	老师对学生说："好好努力，#他日#你们必将成为国家的栋梁之才。"	临别之际，他握着朋友的手说："#他日#有缘，我们江湖再见。"	她暗暗发誓，#他日#一定要让那些曾经看不起她的人刮目相看。	父亲语重心长地说："现在吃的苦，都是为了#他日#的甜。"	这颗种子虽然渺小，但#他日#必将长成参天大树。	年轻人应当志存高远，为#他日#的成功打下坚实的基础。	他相信#他日#科技发展到一定程度，人类一定能够移民火星。			
他日	ta1 ri4	往昔的日子	回想#他日#在故乡的童年时光，他不禁热泪盈眶。	#他日#我们曾在这棵老槐树下许下誓言，如今物是人非。	老人翻看着泛黄的照片，追忆#他日#与亡妻共度的美好岁月。	#他日#的繁华盛景已成过眼云烟，只留下这些断壁残垣。	她常常怀念#他日#在乡下外婆家度过的那些无忧无虑的暑假。	#他日#我们同窗共读的情谊，至今仍让我感到温暖。	这座古城虽已破败，但#他日#的辉煌仍可从这些遗迹中窥见一斑。	#他日#战火纷飞的岁月里，这座桥曾是连接两岸的生命线。			
