word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
头	tou2	用于计数猪等牲畜的量词	村里的养殖户老王今年一共养了五十#头#猪，准备在春节前全部出栏卖个好价钱。	这个现代化的养猪场规模惊人，存栏量高达三千#头#，每天需要消耗大量的饲料和清水。	政府为了扶持贫困户发展养殖业，给每户免费发放了两#头#母猪作为启动资金。	草原上的牧民赶着上百#头#牛羊向水草丰美的地方迁徙，场面十分壮观。	屠宰场每天要处理近两百#头#生猪，工人们从凌晨就开始忙碌起来。	他家祖祖辈辈都是养牛的，最多的时候圈里有三十多#头#黄牛。	这批从国外引进的种猪一共有二十#头#，每一头都经过严格的检疫程序。	农贸市场里，一#头#活猪的价格随着季节变化波动很大，养殖户们都在密切关注行情。
头	tou5	构成名词的后缀	他在工地上干了一整天的苦力活，到了晚上浑身上下都没有一点力气，连抬起胳膊的劲#头#都没有了。	这个年轻人做事很有冲劲，领导都夸他有股子不服输的干#头#。	老李退休后在家闲着没事，总觉得日子过得没什么盼#头#，于是报名参加了社区的老年大学。	孩子们在操场上追逐打闹，玩得正起劲，一个个都是满#头#大汗也不肯停下来。	这件事情已经有了眉目，看这势#头#，应该很快就能有结果了。	她站在街#头#等了半个多小时，始终没有等到约好的朋友，心里有些着急。	木#头#桌子虽然看起来朴素，但是用起来结实耐用，比那些花哨的家具实在多了。	舌#头#是人体重要的味觉器官，能够分辨酸甜苦辣咸五种基本味道。
日来	ri4 lai2	过去几天里	连#日来#的暴雨导致山区多处发生泥石流，当地政府已经紧急转移了数千名群众。	#日来#气温骤降，医院里感冒发烧的病人明显增多，儿科门诊更是人满为患。	这几#日来#他一直在加班赶项目进度，每天都要工作到深夜才能回家休息。	#日来#股市持续下跌，许多投资者损失惨重，市场情绪十分低迷。	连#日来#的高温天气让城市用电量创下历史新高，电力部门呼吁市民节约用电。	#日来#边境局势紧张，双方军队都在边界线附近增派了兵力，国际社会对此表示关切。	这几#日来#他茶饭不思，整个人瘦了一大圈，朋友们都很担心他的身体状况。	#日来#连续的阴雨天气影响了农作物的生长，农民们盼望着能早日放晴。
日来	ri4 lai2	最近一段时间	#日来#国际油价持续攀升，国内成品油价格也随之进行了多次调整。	#日来#网络上关于这位明星的负面新闻不断，他的公关团队正在全力应对舆论危机。	#日来#房地产市场出现回暖迹象，多个城市的新房成交量都有所上升。	#日来#他一直在思考公司未来的发展方向，准备在下周的董事会上提出新的战略规划。	#日来#中美贸易谈判取得积极进展，双方就多项议题达成了初步共识。	#日来#社会各界对教育改革的讨论十分热烈，专家学者纷纷发表自己的看法。	#日来#新冠疫情在多地出现反弹，卫生部门再次提醒民众做好个人防护。	#日来#科技股表现强劲，带动整个股市走出了一波上涨行情。
呀	ya1	表示惊讶的感叹词	#呀#，这不是失散多年的老同学吗，没想到能在这里遇见你，真是太巧了！	#呀#，你怎么把头发剪这么短了，我差点都认不出来你了！	#呀#，原来你就是那位著名的作家，久仰大名，今天终于有幸见面了！	#呀#，这道菜怎么这么辣，我的舌头都快麻了，赶紧给我倒杯水！	#呀#，外面下这么大的雨，你怎么不打伞就跑出来了，快进屋换身干衣服！	#呀#，时间过得真快，一转眼孩子都上大学了，感觉昨天他还在蒙蒙学步呢！	#呀#，这幅画画得太像了，简直跟照片一样，你的绑画技术真是太厉害了！	#呀#，你居然会说中文，而且说得这么流利，是在哪里学的？
呀	ya1	表示吱呀作响的拟声词	老旧的木门被风吹得吱#呀#作响，在寂静的夜里听起来格外瘆人。	她轻轻推开那扇年久失修的门，门轴发出吱#呀#的声音，打破了房间里的沉寂。	秋千在风中摇摆，铁链与支架摩擦发出吱#呀#吱#呀#的声响，像是在诉说着什么。	那辆破旧的自行车骑起来吱#呀#乱响，看来是该上点润滑油了。	深夜里，楼梯突然传来吱#呀#的响声，她吓得心跳加速，不敢出声。	古老的风车在海风中缓缓转动，木质结构发出有节奏的吱#呀#声。	他踩在老房子的木地板上，每走一步都会发出吱#呀#的声音。	窗户没有关紧，被风吹得吱#呀#响了一整夜，害得他没睡好觉。
呀	ya5	语气助词，等同于元音后面的啊，表示惊讶或疑问	你怎么现在才来#呀#，大家都等你好久了，饭菜都快凉了。	这道题这么简单你都不会做#呀#，上课的时候老师不是讲过好几遍吗？	今天天气真好#呀#，阳光明媚，微风习习，正适合出去踏青郊游。	你是哪里人#呀#，听你的口音好像是南方的，说话软软糯糯的很好听。	这件衣服多少钱#呀#，看起来质量不错，款式也很时尚，我想买一件。	他居然考了全班第一名#呀#，真是让人刮目相看，平时也没见他怎么用功。	你吃饭了没有#呀#，要是还没吃的话，我请你去楼下的餐厅吃点东西。	这孩子长得真可爱#呀#，大眼睛圆脸蛋，笑起来还有两个小酒窝。
过来	guo4 lai2	走到近处来	小明，你#过来#一下，妈妈有话要跟你说，是关于你期末考试成绩的事情。	警察示意那个形迹可疑的人#过来#接受检查，对方却转身就跑。	老师招手让站在门口的学生#过来#，询问他为什么迟到了这么久。	她远远地看见了多年未见的老朋友，激动地挥手喊道：快#过来#，我在这里！	医生让病人#过来#坐到检查床上，准备给他做一个全面的身体检查。	导游举着小旗子，招呼走散的游客们赶紧#过来#集合，准备前往下一个景点。	父亲严肃地对儿子说：你给我#过来#，我们需要好好谈谈你最近的表现。	服务员看到客人进门，连忙迎上去说：欢迎光临，请#过来#这边坐。
过来	guo4 lai2	处理事务或应对问题	公司最近业务量暴增，就这么几个人根本忙不#过来#，急需招聘新员工。	年底各种应酬太多了，他一个人实在应付不#过来#，只好推掉了几个饭局。	这么多文件要在今天之内处理完，我一个人肯定弄不#过来#，你能帮帮我吗？	双十一期间订单量太大，仓库的工作人员加班加点也发不#过来#货。	老师一个人要批改全班五十多份作业，忙得根本改不#过来#。	医院急诊室里病人太多，值班医生忙得脚不沾地也看不#过来#。	她一边要照顾生病的老人，一边还要接送孩子上学，实在顾不#过来#。	这个项目涉及的部门太多，协调起来非常复杂，他一个人根本管不#过来#。
过来	guo4 lai2	有能力照料或照顾	家里两个孩子都还小，她一个人带根本带不#过来#，只好请婆婆来帮忙。	养老院里老人太多，护工人手不足，照顾不#过来#是常有的事。	他们夫妻俩都要上班，三个孩子实在管不#过来#，只能把最小的送回老家。	这么大的果园就他一个人打理，忙的时候根本侍弄不#过来#。	宠物店里养了几十只猫狗，店主一个人喂不#过来#，雇了两个帮手。	奶奶年纪大了，一个人看不#过来#这么多孙子孙女，经常顾此失彼。	农忙季节地里的活太多，全家人一起干也干不#过来#，只好请人帮忙。	她既要上班又要照顾瘫痪在床的父亲，一个人实在忙不#过来#。
