word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
包	bao1	签约承包某项工作	建筑公司#包#下了这个大型商业综合体的施工项目，预计两年内完工。	他从村委会#包#了五十亩鱼塘，打算发展生态养殖业。	这家装修队#包#了我们整栋楼的外墙翻新工程，报价比其他公司低了不少。	农民老赵#包#了三百亩荒山种果树，经过五年的辛勤耕耘终于开始盈利了。	她和朋友合伙#包#下了学校食堂的经营权，每天为师生提供营养可口的饭菜。	施工队以最低价#包#下了这段公路的养护工程，但质量却丝毫没有打折扣。	退伍军人小刘#包#了一片荒地搞蔬菜大棚种植，如今年收入已经超过二十万。	这个清洁公司#包#下了整个工业园区的保洁服务，每天派出上百名工人打扫。			
包	bao1	包装好的物品	快递员送来了一个大#包#裹，打开一看是远在国外的女儿寄来的生日礼物。	邮局的工作人员仔细检查了#包#裹的重量和尺寸，然后贴上了邮寄标签。	她收到了一个神秘的#包#裹，里面装着一本旧相册和一封手写的长信。	双十一期间，快递站堆满了大大小小的#包#裹，分拣员们加班加点地工作。	他小心翼翼地拆开#包#装精美的礼品盒，发现里面是一块限量版手表。	这个#包#裹在运输途中被压坏了，里面的瓷器碎了好几件，客户要求赔偿。	海关工作人员对入境的#包#裹逐一进行X光检查，确保没有违禁物品。	妈妈把家乡的特产打成几个#包#裹，分别寄给在外地工作的三个孩子。			
包	bao1	包裹用的外层材料	这种环保#包#装材料是用可降解的植物纤维制成的，对环境非常友好。	糖果外面裹着一层彩色的锡纸#包#装，看起来非常精致诱人。	商家为了吸引顾客，在产品的#包#装设计上花了很多心思，请了知名设计师操刀。	这款茶叶采用真空铝箔#包#装，能够有效保持茶叶的新鲜度和香气。	月饼的#包#装越来越豪华，有些礼盒的价格甚至超过了月饼本身的价值。	她撕开药片的铝塑#包#装，倒了一杯温水把药吃了下去。	超市里的水果都用保鲜膜#包#着，虽然看起来干净，但增加了不少塑料垃圾。	这批出口商品的外#包#装必须符合欧盟的环保标准，否则无法通关。			
包	bao1	盛装物品的容器	奶奶从柜子里翻出一个老式的布#包#袱，里面装着她年轻时的嫁妆首饰。	他把午饭装进保温#包#里，骑着自行车去工地上班了。	这个工具#包#里有螺丝刀、扳手、钳子等常用工具，修理家电非常方便。	她从化妆#包#里拿出口红和粉饼，对着小镜子快速补了一下妆。	医生打开急救#包#，取出绷带和消毒液，迅速为伤者进行了简单的包扎处理。	登山队员的背#包#里装着帐篷、睡袋、食物和急救药品等必需物资。	妈妈的针线#包#里有各种颜色的线和大小不同的针，缝补衣服样样在行。	这个防水#包#是专门为户外运动设计的，即使在暴雨中也能保护里面的物品不受潮。			
包	bao1	携带用的袋子	她换了一个新#包#，是今年最流行的款式，搭配什么衣服都很好看。	出门前别忘了检查一下#包#里有没有带钥匙和手机，上次你就忘带了。	小偷趁她不注意，一把抢走了她的#包#就跑，幸好路人帮忙追回来了。	他的双肩#包#已经用了五年，虽然有些旧了，但质量依然很好。	奶奶总是随身带着一个布#包#，里面装着老花镜、手帕和一些零食。	商场里的名牌#包#动辄上万元，她看了看价签就默默地走开了。	旅行时尽量少带行李，一个登机箱加一个随身#包#就足够了。	他把笔记本电脑放进公文#包#里，匆匆赶往公司参加早会。			
包	bao1	抱住或环抱某人或物	妈妈张开双臂把孩子紧紧#包#在怀里，生怕他在拥挤的人群中走丢。	寒风中，她用厚厚的棉被把生病的弟弟#包#得严严实实，生怕他再着凉。	护士把刚出生的婴儿用柔软的毯子#包#好，轻轻放到母亲身边。	奶奶心疼地把冻得发抖的孙子#包#进自己的大衣里，一边搓着他冰冷的小手。	他用毛巾把刚洗完澡的小狗#包#起来，轻轻擦干它身上的水。	母亲用围裙#包#着刚从地里摘回来的新鲜蔬菜，笑盈盈地走进厨房。	大雪纷飞的夜晚，牧民把小羊羔#包#在羊皮袄里带回了温暖的毡房。	她把受伤的小鸟#包#在手帕里，小心翼翼地带回家准备给它治疗。			
包	bao1	捆成的一包物品	搬家公司的工人扛着大大小小的#包#裹上下楼梯，忙得满头大汗。	他背着一大#包#行李从火车站走出来，在陌生的城市里四处张望寻找旅馆。	农民把晒干的稻草扎成一#包#一#包#的，整齐地码放在仓库里准备过冬。	她抱着一#包#刚从洗衣店取回来的衣服，艰难地爬上了五楼。	快递站里堆着成百上千个#包#裹，工作人员正在按照地址分类整理。	难民们背着简单的#包#袱，拖家带口地走在逃难的路上，神情疲惫而茫然。	他从车后备箱里搬出好几#包#年货，有腊肉、干果和各种零食。	工人们把一#包#包水泥从卡车上卸下来，整齐地堆放在工地的仓库里。			
包	bao1	小包装物	他从口袋里掏出一#包#纸巾递给正在哭泣的小女孩，轻声安慰她。	妈妈在超市买了好几#包#速冻水饺，放在冰箱里留着周末全家人一起吃。	医生给他开了三#包#中药，嘱咐他每天饭后用温水冲服一包。	她从抽屉里拿出一小#包#茶叶，泡了一壶清香四溢的龙井茶招待客人。	便利店的货架上摆满了各种口味的#包#装零食，让人眼花缭乱。	他撕开一#包#方便面，倒入开水泡了三分钟，就着咸菜凑合吃了一顿晚饭。	护士递给病人一小#包#药粉，让他用温水送服，每天三次。	奶奶从柜子里拿出一#包#红糖，说是专门留给坐月子的儿媳妇补身体的。			
化	hua4	使成为某物或某种状态	春天的阳光把冰封的河面#化#成了潺潺流水，万物开始复苏。	高温将固态的铁矿石#化#为滚烫的铁水，工人们在炉前挥汗如雨。	这位魔术师能把一张普通的白纸#化#为一只翩翩起舞的蝴蝶，令观众惊叹不已。	厨师用文火慢慢将黄油#化#开，然后均匀地涂抹在烤盘上准备烘焙蛋糕。	岁月的磨砺把一个青涩的少年#化#成了沉稳干练的企业家。	大自然的力量能够将坚硬的岩石#化#为细腻的沙土，这个过程需要数百万年。	她用自己的真诚和善良#化#解了邻里之间多年的矛盾，赢得了大家的尊重。	老师的一番话#化#作了前进的动力，激励着学生们在学业上不断努力。			
化	hua4	改变为另一种形态或性质	毛毛虫经过漫长的蛹期终于#化#成了美丽的蝴蝶，在花丛中翩翩飞舞。	传说中，那条修炼千年的白蛇#化#为人形，与书生许仙在西湖边相遇相爱。	秋天的落叶#化#为泥土中的养分，滋养着来年春天新生的嫩芽。	科学家发现这种物质在高压环境下会#化#为一种全新的晶体结构。	古人相信凤凰能够浴火重生，在烈焰中#化#为更加璀璨夺目的神鸟。	随着温度升高，固态的蜡烛逐渐#化#为液态，蜡油顺着烛台缓缓流下。	这片曾经荒芜的沙漠经过几代人的努力，终于#化#为了绿洲和良田。	悲痛#化#为了力量，她擦干眼泪重新振作起来，继续完成丈夫未竟的事业。			
