word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
坎	kan3	较小的凹陷处	这条乡间小路年久失修，路面上布满了大大小小的#坎#，骑自行车经过时颠簸得厉害。	农民在田地里挖了一个浅浅的#坎#，用来收集雨水灌溉庄稼，这是祖辈传下来的智慧。	考古队员小心翼翼地清理着地面上的#坎#，希望能在这个凹陷处发现更多的古代遗物。	山坡上有一处天然形成的#坎#，村民们常在那里放置祭品，祈求风调雨顺。	施工队在铺设管道时不小心在地面留下了一个#坎#，物业已经派人用水泥填平了。	老宅院子里的青石板经过百年风雨侵蚀，表面出现了许多细小的#坎#，却更添了几分古朴韵味。						
坎	kan3	门槛或临界界限	对于许多创业者来说，融资是一道难以跨越的#坎#，没有资金支持，再好的想法也难以实现。	他终于迈过了心理上的那道#坎#，决定向家人坦白自己多年来隐瞒的秘密。	这次考试是她人生中的一个重要的#坎#，能否考上理想的大学就看这一次了。	企业发展到一定规模后，管理模式的转型是必须跨过的一道#坎#，否则很难持续增长。	对于癌症患者来说，五年生存率是一个关键的#坎#，过了这个阶段复发的可能性就大大降低。	他们的婚姻经历了无数风雨，每一道#坎#都让两人的感情更加坚固，如今已携手走过三十年。						
坎	kan3	八卦之一代表水	在周易八卦中，#坎#卦代表水，象征着险阻与智慧，古人常用它来占卜与水相关的事务。	风水师仔细研究了房屋的朝向，认为此处#坎#位不宜开门，否则会影响家中财运。	道士在符箓上画下#坎#卦的符号，据说可以借助水的力量驱邪避凶，保佑平安。	这本古籍详细解释了#坎#卦的六十四种变化，是研究易学不可多得的珍贵资料。	老先生指着罗盘上的#坎#位说，这个方向属水，适合摆放鱼缸或水景，有利于聚财。	学习易经时，师父特别强调#坎#卦的重要性，因为水能载舟亦能覆舟，寓意深远。						
坎	kan3	卦象的符号或图形	这幅古画的角落里绘有一个#坎#的符号，专家认为这暗示着画作与道教文化有关。	算命先生在纸上画下#坎#的图形，然后对照古书开始解读卦象的含义。	博物馆展出的这块玉佩上刻着#坎#的纹样，据考证是西周时期贵族的随身之物。	他在笔记本上反复临摹#坎#的写法，希望能在书法作品中融入传统易学元素。	这套八卦瓷盘中，#坎#的图案用深蓝色釉彩绘制，象征着水的深邃与神秘。	道观的墙壁上绘有八卦图，其中#坎#的符号位于正北方，与传统方位学说相符。						
坎	kan3	洞穴或穴口	猎人发现山崖下有一个隐蔽的#坎#，里面似乎有野兽活动的痕迹，便小心地靠近查看。	考古学家在这个古老的#坎#中发现了大量史前人类使用过的石器和骨器。	暴雨过后，山坡上冲出了一个新的#坎#，村民们担心会有山体滑坡的危险。	传说这个深不见底的#坎#通往地下河，曾有探险者进去后再也没有出来。	蛇类喜欢在岩石缝隙形成的#坎#中栖息，登山时一定要格外小心。	地质勘探队在这片区域发现了多处天然形成的#坎#，初步判断下面可能有溶洞群。						
报德	bao4 de2	报答别人的恩情	他事业有成后第一件事就是回到家乡#报德#，为当年资助他上学的恩师修建了一座图书馆。	古人云"滴水之恩当涌泉相报"，她一直铭记这句话，寻找机会#报德#于曾经帮助过她的人。	这部电影讲述了一个孤儿长大后#报德#养父母的感人故事，观众无不为之动容。	他虽然身处困境，却始终没有忘记#报德#的心愿，省吃俭用也要偿还当年的人情。	在传统文化中，#报德#被视为做人的基本准则，忘恩负义之人往往为社会所不齿。	老人临终前最大的遗憾就是未能#报德#于救命恩人，他嘱咐子女一定要替他完成这个心愿。						
报德	bao4 de2	以行动回报所受的好处	公司在困难时期得到了政府的大力扶持，如今发展壮大后积极#报德#，每年都向社会捐赠大量善款。	她获得奖学金完成学业后，以优异的工作成绩#报德#，为母校争得了荣誉。	这位企业家认为#报德#最好的方式就是创造更多就业机会，让更多人受益。	村民们自发组织起来修缮古庙，以此#报德#于庇佑他们风调雨顺的神灵。	他用二十年的时间默默#报德#，将当年借给他创业资金的朋友的孩子培养成才。	受人恩惠而不思#报德#，这种行为在任何文化中都是不被认可的。						
报头	bao4 tou2	报刊顶端列示社名和编辑信息的栏目	这份创刊于民国时期的报纸，其#报头#采用了著名书法家的题字，至今仍保持着原有的风格。									
报头	bao4 tou2	刊物上标示名称的名牌标识	杂志社决定重新设计#报头#，希望用更现代的字体和配色来吸引年轻读者群体。	这本内部刊物的#报头#设计得十分简洁，只有刊名和期号，没有多余的装饰元素。	他收藏了上百种不同时期的报刊，最感兴趣的就是研究各家#报头#的演变历史。	新媒体时代，许多传统报刊在数字化转型时保留了原有的#报头#设计，以维持品牌辨识度。	设计师花了三个月时间才完成这个#报头#的创作，每一个笔画都经过反复推敲。	学校的黑板报比赛中，她设计的#报头#别出心裁，用剪纸艺术呈现出浓郁的中国风。						
光是	guang1 shi4	仅仅而已	#光是#准备这场婚礼的请柬，她就花了整整两个星期的时间，更别提其他繁琐的事务了。	这个项目的复杂程度超乎想象，#光是#前期调研就需要投入大量的人力和财力。	#光是#听他描述那次探险的经历，我就已经感到心惊胆战，真不敢想象亲身经历会是什么感受。	她的衣柜里#光是#白色衬衫就有二十多件，每一件的款式和面料都略有不同。	#光是#这座图书馆的藏书目录就有厚厚的几大本，要找到需要的资料并非易事。	这道数学题的难度很大，#光是#理解题意就让许多学生感到头疼，更不用说解答了。						
