word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
同意	tong2 yi4	正式批准或认可某事	经过长达三个月的审议，董事会终于#同意#了这项耗资数十亿的基础设施建设方案。	市政府#同意#在郊区新建一座大型污水处理厂，以解决日益严重的水污染问题。	上级部门已经#同意#拨款五百万元用于修缮这座具有百年历史的古建筑群。	经过反复论证，专家委员会#同意#将这种新型药物纳入医保报销范围。	校方#同意#延长图书馆的开放时间，以满足学生们期末复习的需求。	在听取了各方意见后，规划局#同意#对原有的城市交通方案进行重大调整。	银行最终#同意#为这家初创企业提供一笔低息贷款，帮助其度过资金困难期。	环保部门#同意#该工厂在完成整改后恢复生产，但要求其必须安装新的废气处理设备。			
段	Duan4	段姓	#段#老师是我们学校最受欢迎的语文教师，她的课堂总是充满欢声笑语。	据族谱记载，我们#段#家祖上是从山西迁徙到云南的，至今已有三百多年的历史。	#段#经理在公司工作了二十多年，从基层员工一步步晋升到现在的管理岗位。	这位#段#姓的老中医在当地颇有名气，很多外地患者慕名前来求诊。	#段#阿姨是我们小区的热心人，谁家有困难她都会主动帮忙。	历史上著名的大理国就是由#段#氏家族建立的，统治云南地区长达三百多年。	#段#师傅的手艺在这条街上是出了名的好，他做的红烧肉肥而不腻，香气四溢。	我的同事小#段#刚从国外留学回来，带来了很多先进的技术理念和工作方法。			
农村	nong2 cun1	乡村地区	随着城镇化进程的加快，越来越多的年轻人离开#农村#到城市寻找发展机会。	政府近年来加大了对#农村#基础设施建设的投入，道路、电网、通信等条件都有了明显改善。	他虽然在城市工作多年，但每逢春节都要回到#农村#老家与亲人团聚。	#农村#地区的医疗资源相对匮乏，很多村民看病需要到几十公里外的县城医院。	这部纪录片真实记录了中国#农村#在过去四十年间发生的翻天覆地的变化。	为了缩小城乡差距，国家出台了一系列扶持#农村#经济发展的优惠政策。	她放弃了城市的高薪工作，毅然回到#农村#创业，带领乡亲们走上了致富之路。	#农村#的空气清新、环境优美，越来越多的城市居民选择在周末到乡下度假休闲。			
农村	nong2 cun1	村庄或乡间社区	这个偏远的#农村#只有几十户人家，村民们世代以种植水稻和养殖家禽为生。	他出生在一个贫困的#农村#，从小就帮父母干农活，深知生活的艰辛。	这个#农村#保留着许多传统的民俗活动，每逢节日都会举办热闹的庆祝仪式。	志愿者们来到这个偏僻的#农村#，为当地的孩子们带来了书籍和学习用品。	这个#农村#的村民们团结互助，谁家有红白喜事，全村人都会来帮忙。	经过多年的建设，这个曾经落后的#农村#如今已经成为远近闻名的美丽乡村示范点。	摄影师深入这个古老的#农村#，用镜头记录下了即将消失的传统农耕生活场景。	这个#农村#坐落在群山环抱之中，村前有一条清澈的小溪，风景十分秀丽。			
和平	he2 ping2	安宁平静的状态或氛围	退休后的老两口过着#和平#安宁的日子，每天在公园里散步、下棋、打太极。	这个小镇远离城市的喧嚣，居民们过着#和平#而悠闲的生活，邻里之间和睦相处。	经过多年的努力，这个曾经动荡不安的地区终于迎来了#和平#稳定的局面。	她性格温和，总是用#和平#的方式解决与同事之间的分歧，从不与人发生争执。	这幅画描绘的是一个#和平#宁静的田园景象，让人看了心情格外舒畅。	孩子们在#和平#的环境中健康成长，不必担心战争和动乱带来的威胁。	老人回忆起年轻时经历的战乱岁月，更加珍惜如今这来之不易的#和平#生活。	这个社区的氛围非常#和平#融洽，居民们经常一起组织各种文化娱乐活动。			
不一	bu4 yi1	呈现变化或不一致的状态	这批产品的质量参差#不一#，有些完全符合标准，有些则存在明显的瑕疵。	由于各地经济发展水平#不一#，同样的商品在不同城市的价格可能相差很大。	学生们的学习基础#不一#，老师需要因材施教，采用不同的教学方法。	这些手工艺品的做工精细程度#不一#，价格自然也有高有低。	各部门对这项政策的执行力度#不一#，导致实施效果出现了较大差异。	市场上同类产品的质量良莠#不一#，消费者在购买时需要仔细甄别。	由于原材料供应#不一#，工厂的生产进度时快时慢，难以保持稳定。	这些古籍的保存状况#不一#，有的完好如初，有的已经残破不堪。			
不一	bu4 yi1	彼此不同，有差别	两位专家对这个问题的看法#不一#，一个主张保守治疗，另一个建议手术干预。	兄弟俩虽然是双胞胎，但性格却截然#不一#，哥哥内向沉稳，弟弟活泼外向。	各国的文化传统#不一#，在国际交往中需要相互尊重、求同存异。							
好像	hao3 xiang4	仿佛	听到这个消息，她#好像#被雷击中了一般，整个人呆立在原地，久久说不出话来。	时间过得真快，#好像#昨天还是个懵懂的少年，转眼间已经步入中年。	走进这片古老的森林，#好像#穿越到了另一个世界，周围弥漫着神秘的气息。							
好像	hao3 xiang4	看起来像	他今天的脸色#好像#不太好，眼圈发黑，精神也不如往常那么饱满。	天边的云彩#好像#一群奔腾的骏马，在夕阳的映照下显得格外壮观。	这道菜的味道#好像#少了点什么，可能是盐放得不够，吃起来有些寡淡。							
子	zi3	儿子，男性子嗣	古代帝王最重视的就是立嗣之事，必须选择贤能的#子#来继承大统。	他膝下有三#子#两女，个个都很孝顺，晚年生活过得十分幸福美满。	按照传统观念，长#子#要承担起照顾父母和延续家族香火的责任。	这位老人一生勤俭持家，含辛茹苦地将五个#子#女抚养成人。	族谱上详细记载了每一代的#子#嗣传承，可以追溯到数百年前的先祖。	古人云"不孝有三，无后为大"，可见古代社会对生#子#传宗的重视程度。	他是家中独#子#，从小就被父母寄予厚望，承载着全家人的期盼。	这对夫妻结婚多年未能生育，最终决定收养一个#子#嗣来延续香火。			
