word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
场	chang2	表示一段活动或回合的量词	昨晚下了一#场#大雨，把院子里的花都打落了不少，今早起来满地都是花瓣。	这#场#突如其来的疫情打乱了所有人的生活节奏，很多企业不得不调整经营策略。	经历了一#场#大病之后，他开始重新审视自己的人生，决定多花时间陪伴家人。	那#场#持续了三个月的干旱让当地农民损失惨重，政府紧急调拨救灾物资。	一#场#激烈的辩论过后，双方终于在关键问题上达成了共识，会议得以顺利推进。	这#场#风波虽然已经平息，但它给公司带来的负面影响恐怕还要持续很长一段时间。	昨天那#场#雪下得真大，整个城市银装素裹，孩子们都跑出去堆雪人了。	经过一#场#艰苦的谈判，双方终于签署了合作协议，这标志着两国关系进入新阶段。			
场	chang3	特定用途的大型场所	新建的体育#场#可以容纳八万名观众，是目前全省规模最大的综合性体育设施。	农贸市#场#里人来人往，各种新鲜蔬菜水果琳琅满目，叫卖声此起彼伏。	这个停车#场#采用了智能管理系统，车主可以通过手机APP提前预约车位。	飞机缓缓降落在首都国际机#场#，结束了长达十二个小时的跨洋飞行。	广#场#上聚集了数千名市民，大家挥舞着国旗，庆祝国庆节的到来。	工厂旁边新建了一个大型仓储#场#，专门用来存放出口商品，大大提高了物流效率。	牧民们把羊群赶到草#场#上放牧，远处的雪山在阳光下闪闪发光。	这座现代化的会展中心拥有多个展览#场#馆，每年举办上百场国际性展会。			
场	chang3	舞台	演员们在#场#上表演得十分投入，台下的观众被精彩的剧情深深吸引。	导演一声令下，所有工作人员迅速就位，演员们也陆续登#场#准备开始排练。	她第一次站在这么大的#场#上表演，紧张得手心全是汗，但还是顺利完成了演出。	灯光师调整好#场#上的灯光效果，整个舞台瞬间变得如梦如幻。	老艺术家在#场#上一亮相，台下立刻响起雷鸣般的掌声，观众们纷纷起立致敬。	演出结束后，演员们在#场#上谢幕，鲜花和掌声让他们感动得热泪盈眶。	舞台监督确认所有道具都已就位，示意演员可以上#场#了。	这位年轻歌手虽然是第一次登上这么大的#场#，但她的表现却十分老练。			
场	chang3	剧中一幕的场景	这部话剧的第三#场#是全剧的高潮部分，男女主角在此展开激烈的情感冲突。	导演对第二幕第一#场#的布景不太满意，要求美术组重新设计。	演员们正在排练第四#场#的戏份，这一#场#需要表现主人公内心的挣扎与矛盾。	剧本里这一#场#的台词非常考验演员的功底，需要在短短几分钟内展现复杂的情感变化。	观众们被第五#场#的剧情深深打动，不少人悄悄擦去眼角的泪水。	这一#场#戏的灯光设计非常巧妙，通过明暗变化烘托出人物内心的孤独与绝望。	编剧在修改剧本时删掉了原来的第六#场#，认为那段情节与主线关联不大。	最后一#场#的结局出人意料，观众们直到谢幕时还在热烈讨论剧情的走向。			
场	chang3	表示体育或娱乐活动场次的量词	这#场#足球比赛吸引了数万名球迷到场观看，现场气氛异常热烈。	他已经连续观看了三#场#演唱会，对这位歌手的喜爱可见一斑。	昨晚那#场#篮球赛打得十分精彩，双方比分交替上升，直到最后一秒才分出胜负。	电影院今天安排了五#场#放映，每一#场#都座无虚席，可见这部电影有多受欢迎。	这#场#音乐会的门票早在一个月前就已售罄，黄牛票更是被炒到了天价。	球队在这#场#关键比赛中发挥出色，以三比零的比分轻松战胜对手晋级决赛。	她为了看这#场#话剧专门从外地赶来，演出结束后还在剧院门口等着演员签名。	这#场#网球公开赛汇集了世界顶尖选手，比赛的精彩程度超出了所有人的预期。			
场	chang3	表示考试次数的量词	这学期他一共要参加六#场#考试，复习压力非常大，每天都学到深夜。	高考是人生中最重要的一#场#考试，无数学子为此付出了多年的努力。	她已经通过了两#场#资格考试，只要再通过最后一#场#就能拿到执业证书了。	这#场#期末考试的题目比往年难了不少，很多学生走出考场时都愁眉苦脸。	公务员考试分为笔试和面试两#场#，竞争非常激烈，录取率不到百分之三。	他为了这#场#司法考试准备了整整两年，终于以优异的成绩顺利通过。	明天还有一#场#模拟考试，老师建议大家今晚早点休息，保持良好的状态。	这#场#入学考试将决定学生能否进入重点班，家长们都非常紧张。			
消息	xiao1 xi5	传达的信息或音信	她收到了远方亲人的#消息#，得知家中一切安好，悬着的心终于放了下来。	这条#消息#一经发布就在网上引起了广泛关注，各大媒体纷纷转载报道。	他已经三个月没有任何#消息#了，家人非常担心，已经向警方报案。							
大量	da4 liang4	批量庞大	工厂引进了先进的自动化生产线，可以#大量#生产标准化零部件，大大降低了成本。	暴雨过后，#大量#泥沙被冲入河道，导致下游多处河段出现淤积。	这家出版社每年#大量#印刷教辅材料，销往全国各地的中小学校。	科研团队收集了#大量#实验数据，为后续的理论分析提供了坚实的基础。	节日期间，超市#大量#采购各类商品，确保货架上的商品供应充足。	这次考古发掘出土了#大量#青铜器和玉器，对研究商周历史具有重要价值。	政府投入#大量#资金用于基础设施建设，城市面貌发生了翻天覆地的变化。	互联网时代，人们每天都会接收到#大量#信息，如何筛选有价值的内容成为一项重要技能。			
大量	da4 liang4	主体部分；大多数	调查显示，#大量#受访者表示支持这项政策改革，认为它将有利于社会公平。	这本书的#大量#篇幅都在讨论经济发展与环境保护之间的平衡问题。	会议的#大量#时间都花在了讨论预算分配上，其他议题只能留待下次再议。	他的研究成果#大量#借鉴了前人的理论框架，在此基础上提出了自己的创新观点。	这部纪录片的#大量#素材来自民间收藏，真实记录了那个年代普通人的生活。	报告的#大量#内容涉及技术细节，非专业人士可能难以完全理解。	她的演讲#大量#引用了历史典故，既增加了说服力，又展现了深厚的文化底蕴。	这篇论文的#大量#论据来自实地调研，数据真实可靠，具有很高的参考价值。			
大量	da4 liang4	人数或数量众多	春运期间，#大量#旅客涌入火车站，候车大厅里人山人海，座位早已被占满。	招聘会现场，#大量#求职者排着长队等待面试，竞争异常激烈。	演唱会结束后，#大量#歌迷聚集在场馆外，希望能见到偶像一面。	这所名校每年都会吸引#大量#优秀学子报考，录取分数线居高不下。	疫情期间，#大量#医护人员主动请缨奔赴一线，展现了无私奉献的精神。	新政策出台后，#大量#企业开始调整经营策略，以适应新的市场环境。	旅游旺季，#大量#游客涌入这座古城，狭窄的街道上摩肩接踵。	这款新产品上市后，#大量#消费者前来抢购，商家不得不紧急补货。			
