word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
做掉	zuo4 diao4	除掉	警方经过数月的调查，终于掌握了足够的证据，决定将这个危害社会多年的犯罪团伙彻底#做掉#。	他在黑帮电影里扮演一个冷血杀手，专门负责#做掉#那些背叛组织的人。	这部悬疑小说的情节非常紧张，主角为了保护家人不得不想办法#做掉#追杀他的杀手。	据报道，这位商人因为知道太多内幕消息，被人雇凶#做掉#，案件至今悬而未决。	在那个动荡的年代，政治斗争异常残酷，很多人在权力争夺中被对手暗中#做掉#。	电影中的反派角色为了独吞财产，精心策划要把所有知情人都#做掉#，但最终被警方识破。						
做掉	zuo4 diao4	在比赛中击败	这支年轻的球队在半决赛中以三比一的比分干净利落地#做掉#了卫冕冠军，令所有人大跌眼镜。	他在拳击比赛的第三回合就以一记重拳#做掉#了对手，提前结束了这场备受瞩目的较量。	我们的电竞战队在世界总决赛上连续#做掉#三支强队，最终捧起了冠军奖杯。	这位网球新星在温网首轮比赛中就#做掉#了世界排名第五的种子选手，一战成名。	教练赛前制定了详细的战术，目标就是在小组赛阶段把最强的对手#做掉#，确保出线。	他们在季后赛中一路过关斩将，先后#做掉#了三支实力强劲的球队，杀入总决赛。						
做掉	zuo4 diao4	淘汰	公司进行了大规模的人员优化，业绩不达标的员工都被#做掉#了，整个部门只剩下一半人。	这档选秀节目的赛制非常残酷，每周都会有表现最差的选手被评委#做掉#。	在激烈的市场竞争中，那些跟不上时代步伐的传统企业很快就会被#做掉#。	他在公司内部的权力斗争中失败，最终被董事会#做掉#，黯然离开了工作多年的岗位。	这个项目在评审阶段就被专家组#做掉#了，理由是技术方案不够成熟，风险太大。	新任总经理上台后大刀阔斧地改革，把那些尸位素餐的中层管理者全部#做掉#了。						
兼并	jian1 bing4	吞并领土或机构	历史上，这个强大的帝国通过不断#兼并#周边小国，最终建立了横跨三大洲的庞大版图。	战国时期，秦国采取远交近攻的策略，逐步#兼并#六国，最终统一了天下。	这个军事强国在二十世纪初期#兼并#了多个邻国的领土，引发了国际社会的强烈谴责。	古代的诸侯国之间战争频繁，大国不断#兼并#小国，最终形成了几个势均力敌的强国。	这个部落联盟通过武力#兼并#了周围的弱小部落，逐渐发展成为一个强大的王国。	在那个弱肉强食的时代，小国要么被大国#兼并#，要么依附于强国寻求保护。						
兼并	jian1 bing4	接管控制权	这家跨国公司通过#兼并#竞争对手的方式，迅速扩大了在亚太地区的市场份额。	董事会决定#兼并#这家陷入困境的供应商，以确保原材料供应链的稳定。	在经济危机期间，许多大型银行趁机#兼并#了那些濒临破产的中小金融机构。	这家科技巨头宣布将#兼并#一家人工智能初创公司，以加强其在该领域的技术实力。	政府批准了这项#兼并#计划，允许国有企业接管这家经营不善的民营公司。	经过长达半年的谈判，两家航空公司终于达成协议，由规模较大的一方#兼并#另一方。						
兼并	jian1 bing4	通过收购取得所有权	这家互联网巨头斥资数十亿美元#兼并#了一家社交媒体公司，引发了反垄断调查。	为了进入新能源汽车市场，这家传统车企决定#兼并#一家电动汽车制造商。	私募基金通过#兼并#多家连锁餐饮企业，打造了一个庞大的餐饮帝国。	这家制药公司#兼并#了一家拥有多项专利的生物技术公司，大大增强了研发实力。	在房地产行业整合的大潮中，头部企业纷纷#兼并#中小开发商，行业集中度不断提高。	这家零售巨头通过#兼并#电商平台的方式，成功实现了线上线下业务的融合。						
抵押	di3 ya1	以财产做借款担保	他为了筹集创业资金，不得不把父母留给他的房子#抵押#给银行，贷款了一百万元。	这家企业因为资金链断裂，被迫将厂房和设备#抵押#给债权人，勉强维持运营。	她把自己名下唯一的房产#抵押#出去，只为给患病的孩子筹集高昂的医疗费用。	银行要求借款人必须提供足够的资产作为#抵押#，否则无法获得这笔大额贷款。	他把祖传的古董字画#抵押#给了当铺，换来的钱却在赌场里输得精光。	为了扩大生产规模，工厂老板决定将土地使用权#抵押#给银行，申请一笔长期贷款。						
抵押	di3 ya1	将物品交作抵押担保债务	在古代，穷人走投无路时常常把家中值钱的物件#抵押#给当铺，以解燃眉之急。	他把结婚时买的金项链#抵押#在典当行，换了几千块钱应急，打算发工资后再赎回来。	这位收藏家因为急需用钱，不得不将珍藏多年的名画#抵押#给拍卖行。	她把母亲留下的玉镯#抵押#给了邻居，借了一笔钱给儿子交学费。	在那个物资匮乏的年代，人们常常把家里的缝纫机、自行车#抵押#出去换取生活必需品。	他把自己的汽车#抵押#给了朋友，借了五万块钱去投资，结果血本无归。						
其自身	qi2 zi4 shen1	自身的	每个国家都应该根据#其自身#的国情和发展阶段，制定适合本国的经济政策。	这种新型材料具有#其自身#独特的物理特性，在航空航天领域有着广泛的应用前景。	企业要想在激烈的市场竞争中生存，必须不断提升#其自身#的核心竞争力。	这部小说的魅力在于#其自身#所蕴含的深刻哲理，而非华丽的辞藻。	每种文化都有#其自身#的价值和意义，我们应该尊重文化的多样性。	这个理论体系有#其自身#的逻辑框架和方法论，不能简单地用其他学派的标准来评判。						
其自身	qi2 zi4 shen1	专有的	这家公司开发了#其自身#的操作系统，不再依赖第三方软件供应商。	该研究机构拥有#其自身#的实验设备和技术团队，能够独立完成复杂的科研项目。	这款手机采用了#其自身#的芯片架构，在性能和功耗方面都有显著优势。	每个大型互联网平台都建立了#其自身#的数据中心，以保障用户信息的安全。	这家汽车制造商坚持使用#其自身#的电池技术，而不是采购外部供应商的产品。	该银行开发了#其自身#的风控系统，能够实时监测和预警各类金融风险。						
