word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
不对	bu4 dui4	错误有违常理或标准	老师仔细检查了学生的作业，发现其中有好几道数学题的答案都是#不对#的，需要重新订正。	这份合同的条款明显#不对#，违反了劳动法的相关规定，我们不能签字。	他的计算方法从根本上就是#不对#的，所以无论怎么算都得不出正确的结果。	专家指出，这种传统的育儿观念是#不对#的，已经被现代科学研究所否定。	裁判经过视频回放确认，刚才那个进球#不对#，存在明显的越位，判罚无效。	你这样理解课文的意思是#不对#的，作者想表达的完全是另一层含义。	会计发现账目#不对#，有一笔三万元的支出没有对应的发票和审批记录。	这道菜的做法#不对#，应该先放葱姜爆香，再下肉片翻炒，你的顺序搞反了。	法官认定被告的辩护理由#不对#，与现有证据相矛盾，不予采信。
不对	bu4 dui4	不妥存在不合适之处	我总觉得这个方案有些#不对#，虽然说不上具体哪里有问题，但直觉告诉我需要再斟酌一下。	他看了看会议室的座位安排，感觉有点#不对#，领导和客户的位置似乎应该调换一下。	母亲敏锐地察觉到女儿今天的状态有些#不对#，说话吞吞吐吐，眼神也在躲闪。	这封邮件的措辞让我感觉#不对#，语气太过生硬，可能会引起客户的不满。	经验丰富的老刑警一进入现场就觉得气氛#不对#，这起案件恐怕没有表面看起来那么简单。	她反复读了几遍这份报告，总觉得哪里#不对#，但一时又说不清楚问题出在哪儿。	面试官觉得这位应聘者的简历有些#不对#，工作经历和年龄对不上，需要进一步核实。	老中医把完脉后说病人的身体状况有些#不对#，建议做个全面检查以排除隐患。	这次谈判对方的态度让我感觉#不对#，他们似乎在故意拖延时间，背后可能另有打算。
不对	bu4 dui4	异常不同于正常情况	机器运转的声音突然变得#不对#，工程师立即按下紧急停止按钮进行检查。	司机发现汽车的刹车感觉#不对#，赶紧把车开到路边停下，打电话叫了拖车。	护士注意到病人的心电监护仪显示#不对#，立刻呼叫值班医生前来处理。	飞行员通过仪表盘发现发动机的数据#不对#，当机立断决定返航降落。	程序员发现系统的响应速度#不对#，比平时慢了好几倍，怀疑是服务器出了故障。	厨师尝了一口汤，觉得味道#不对#，原来是不小心把糖当成盐放进去了。	他一进家门就感觉气氛#不对#，平时热闹的客厅里静悄悄的，连狗都没有出来迎接。
不对	bu4 dui4	古怪令人费解	这个村子里的人行为举止都很#不对#，见到外人就躲躲闪闪，好像在隐瞒什么秘密。	侦探觉得这起案件的作案手法非常#不对#，凶手似乎故意留下了一些令人费解的线索。	邻居们都说那栋老房子有些#不对#，半夜经常传出奇怪的声响，却从来没人住在里面。	他最近的行为越来越#不对#，经常自言自语，还说能看到别人看不到的东西。	这幅画给人的感觉很#不对#，虽然画的是普通的风景，但总让人觉得背后藏着什么诡异的东西。	老人们都说这片树林#不对#，进去的人常常会迷路，指南针在里面也会失灵。	她觉得新来的同事有些#不对#，总是在深夜独自留在办公室，而且从不和任何人交流。	这封匿名信的内容非常#不对#，字里行间透露出一种令人不安的疯狂和偏执。	孩子们都不愿意靠近那个废弃的游乐场，说那里的气氛很#不对#，让人浑身发冷。
结束	jie2 shu4	终止或完结	双方经过艰难的谈判，终于签署了停火协议，这场持续三年的武装冲突正式宣告#结束#。	随着最后一名选手冲过终点线，本届奥运会的全部比赛项目圆满#结束#。	法院判决生效后，这起旷日持久的遗产纠纷案终于画上了句号，彻底#结束#。	公司宣布与该供应商的合作关系即日起#结束#，不再续签任何形式的合同。	随着主持人宣布闭幕，为期一周的国际电影节正式#结束#，明年将在另一座城市举办。	医生告诉家属，经过六个疗程的化疗，患者的治疗已经#结束#，接下来进入康复观察期。	这段长达十年的婚姻最终以离婚收场，两人决定和平#结束#这段感情。	随着最后一批士兵撤离，这个国家长达二十年的军事占领终于#结束#。	裁判吹响了终场哨声，这场激烈的足球比赛以二比一的比分#结束#，主队获胜。
结束	jie2 shu4	把事情办完停止进行	她加班到深夜才#结束#手头的工作，疲惫地收拾东西准备回家。	学生们#结束#了一天的课程，三三两两地走出校门，有说有笑地往家走。	志愿者们#结束#了社区的清洁活动，虽然很累但看到整洁的街道都很有成就感。	他终于#结束#了长达五年的博士论文写作，可以松一口气准备答辩了。	厨师#结束#了晚餐的准备工作，把最后一道菜端上桌，邀请客人入座。	调查组#结束#了为期两周的实地考察，带着大量的数据和样本返回研究所。	演员们#结束#了最后一场彩排，导演对整体效果表示满意，明天就要正式演出了。	她#结束#了和客户的电话会议，揉了揉酸痛的肩膀，准备处理下一项任务。	工人们#结束#了一天的施工作业，收拾好工具，排队等待班车送他们回宿舍。
结束	jie2 shu4	到达结束阶段或终点	这部长篇小说终于写到了#结束#的章节，作者为主人公安排了一个开放式的结局。	随着夕阳西下，我们愉快的野餐也接近#结束#，大家开始收拾东西准备返程。	他的演讲进入#结束#部分，开始总结今天分享的主要观点并感谢听众的聆听。	这段旅程即将#结束#，火车正在驶入终点站，乘客们纷纷起身整理行李。	电影放映到#结束#时，影院里响起了热烈的掌声，观众们被这个故事深深打动。	学期快要#结束#了，老师提醒学生们抓紧时间复习，准备迎接期末考试。	这场马拉松比赛接近#结束#，选手们咬紧牙关向终点线发起最后的冲刺。	派对进行到#结束#阶段，主人开始和宾客们一一道别，感谢他们的光临。	展览会即将#结束#，工作人员提醒参观者抓紧最后的时间欣赏展品。
结束	jie2 shu4	正式作结或宣布结束	大会主席敲响木槌，正式宣布本次股东大会#结束#，各项议案均已表决通过。	法官宣布庭审#结束#，将择日宣判，被告被法警带离法庭。	主持人用一段精彩的总结词为今晚的颁奖典礼画上圆满的句号，宣布晚会#结束#。	外交部发言人宣布本轮双边会谈#结束#，双方就共同关心的问题交换了意见。	校长在毕业典礼上发表完讲话后，宣布仪式正式#结束#，毕业生们将学位帽抛向空中。	会议主持人宣布议程全部完成，本次董事会会议正式#结束#，感谢各位董事的参与。	裁判长宣布本场辩论赛#结束#，评委将进行合议后公布最终结果。	拍卖师落下最后一槌，宣布今天的艺术品拍卖会#结束#，总成交额创下新高。	新闻发布会在记者们的掌声中#结束#，发言人表示下次发布会将在两周后举行。
结束	jie2 shu4	关闭或终止营业活动	这家百年老店因为经营不善，不得不宣布#结束#营业，让很多老顾客感到惋惜。	商场广播提醒顾客，营业时间即将#结束#，请尽快完成购物并前往收银台结账。	受疫情影响，这家连锁餐厅决定#结束#在本地区的所有门店运营，全面撤出市场。	银行柜台服务即将#结束#，工作人员请排队等候的客户明天再来办理业务。	这家经营了三十年的书店宣布月底#结束#营业，店主说实在撑不下去了。	图书馆即将#结束#今天的开放时间，管理员开始提醒读者归还书籍准备离馆。	这家工厂因为订单锐减，被迫#结束#生产线的运转，数百名工人面临失业。	夜市摊贩们开始收摊，今晚的营业即将#结束#，街道上渐渐恢复了平静。	这家航空公司宣布#结束#这条亏损严重的国际航线，最后一班飞机将于下月起飞。
据	ju4	根据	#据#气象部门预测，今年夏季降水量将比往年偏多，部分地区需要做好防汛准备工作。	#据#统计数据显示，去年全国高校毕业生人数首次突破一千万，就业形势依然严峻。	#据#目击者描述，事故发生时那辆货车闯了红灯，与正常行驶的轿车发生了猛烈碰撞。	#据#历史文献记载，这座古城在唐代曾是丝绸之路上最繁华的商贸中心之一。	#据#医学研究表明，长期熬夜会严重损害人体的免疫系统，增加患病风险。	#据#知情人士透露，两家公司的合并谈判已经进入最后阶段，预计下月将正式宣布。	#据#现场勘查结果，火灾是由于电线老化短路引起的，所幸没有造成人员伤亡。	#据#民间传说，这口古井有神奇的功效，喝了井水的人可以延年益寿。	#据#最新民调显示，超过七成的受访者支持政府推行的环保新政策。
