word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
明	Ming2	传说中的帝王明	上古传说中，#明#是炎帝的后裔之一，据说他在位期间教导百姓种植五谷。	《帝王世纪》中记载，#明#是神农氏的第四代传人，继承了先祖的农耕智慧。	古籍中关于帝王#明#的记载非常有限，学者们对其真实性一直存在争议。	传说#明#在位时天下太平，百姓安居乐业，后人将他视为上古圣君之一。	考古学家试图从出土文物中寻找与传说中的帝王#明#相关的历史线索。	在中国上古神话体系中，#明#被认为是炎帝一脉的重要传承者，地位仅次于神农。	有学者认为帝王#明#的传说反映了远古时期部落首领更替的历史记忆。	关于#明#的事迹，不同的古籍记载略有出入，但都强调了他在农业发展方面的贡献。
明	ming2	明亮	清晨的阳光透过窗帘照进房间，把整个屋子映得通#明#透亮。	月光#明#如白昼，照亮了整个村庄，远处的山峦轮廓清晰可见。	新装修的教室里安装了LED灯，比以前的日光灯#明#亮了许多，学生们看书也不费眼了。	她的眼睛又大又#明#亮，像两颗闪闪发光的黑宝石，让人过目不忘。	这条隧道里的照#明#设施非常完善，即使在最深处也能看得清清楚楚。	雨后的天空格外#明#净，万里无云，湛蓝得像一块巨大的蓝宝石。	灯塔发出#明#亮的光芒，为夜间航行的船只指引着安全的方向。	孩子们提着#明#晃晃的灯笼在街上嬉戏，给元宵节的夜晚增添了浓浓的节日气氛。
明	ming2	与暗相对	这幅画的#明#暗对比非常强烈，画家巧妙地运用光影营造出了戏剧性的视觉效果。	摄影师特意选择了侧光拍摄，让人物面部呈现出鲜#明#的明暗层次感。	舞台灯光忽#明#忽暗，配合着音乐的节奏变化，营造出了神秘而紧张的氛围。	这条巷子白天还算#明#亮，一到晚上就漆黑一片，居民们多次要求加装路灯。	画室里的光线要保持均匀，不能太#明#也不能太暗，这样才能准确判断色彩。	电影导演善于利用#明#与暗的交替来表达人物内心的矛盾和挣扎。	这座古建筑的设计巧妙地利用了天井采光，使室内#明#暗分区自然合理。	水墨画讲究墨色的浓淡干湿，通过#明#暗变化来表现山水的远近虚实。
明	ming2	含义清楚	合同中的每一条款都写得清楚#明#白，双方的权利和义务一目了然。	老师把这道数学题讲解得非常#明#白，连基础最差的同学也听懂了。	请你把事情的来龙去脉说#明#白，不要含含糊糊的，让大家都能了解真实情况。	这份说#明#书写得简洁#明#了，用户按照步骤操作就能轻松完成安装。	他的文章逻辑清晰、论点#明#确，读者很容易就能抓住核心观点。	法律条文的表述必须准确#明#晰，不能有任何模棱两可的地方。	公告栏上贴出了#明#确的通知，详细列出了放假时间和注意事项。	她用简单#明#了的语言向外国朋友解释了中国春节的传统习俗。
明	ming2	明白或理解	经过老师的耐心讲解，他终于#明#白了这道物理题的解题思路。	直到多年以后她才#明#白，父亲当年的严厉其实是一种深沉的爱。	我始终不#明#白他为什么要放弃那么好的工作机会，选择回到偏远的家乡。	读完这本书，我才真正#明#白了什么叫"知易行难"，理论和实践之间的差距太大了。	孩子们还小，不#明#白大人世界里的那些复杂关系和利益纠葛。	他心里#明#白这次考试没有发挥好，但还是装作若无其事的样子安慰父母。	等你长大了就会#明#白，很多事情并不是非黑即白那么简单。	她#明#白了老师的良苦用心，从此更加刻苦努力地学习。
明	ming2	下一个	#明#天早上八点我们在校门口集合，然后一起乘大巴去郊外春游。	#明#年公司计划扩大海外市场，已经开始在东南亚地区物色合适的合作伙伴。	他打算#明#天一早就去医院挂号，最近胃一直不舒服，拖了好久了。	#明#年的预算报告需要在本月底之前提交，各部门要抓紧时间准备。	老师说#明#天要进行期中考试，同学们今晚都在紧张地复习功课。	#明#年春天我们打算把老房子翻新一下，已经请设计师画好了图纸。	她答应#明#天下午来帮我搬家，还说会多叫几个朋友一起来。	#明#年是建校一百周年，学校正在筹备一场盛大的校庆活动。
明	ming2	公开的	他是一个光#明#磊落的人，做事从不遮遮掩掩，有什么话都当面说清楚。	这件事必须摆到#明#面上来讨论，不能再私下里搞小动作了。	政府要求所有行政审批事项都要公开透#明#，接受社会各界的监督。	他#明#确表示反对这项提案，并在会议上详细阐述了自己的理由。	阳谋比阴谋更可怕，因为它是#明#摆着的局，你看得见却无法躲避。	公司的财务状况应该向全体股东公开#明#示，不能有任何隐瞒。	她#明#里暗里都在帮助那个新来的同事适应工作环境，是个热心肠的人。	新闻发布会上，发言人#明#确回应了外界关注的几个热点问题。
明	ming2	明智的	他做出了一个非常#明#智的决定，在房价最低的时候果断出手买了房。	事后看来，当初选择留在这家公司是#明#智之举，现在公司发展得越来越好。	#明#智的投资者不会把所有的鸡蛋放在一个篮子里，而是会分散投资降低风险。	她是一个#明#达事理的人，从不在小事上斤斤计较，深受同事们的尊敬。	古人说"兼听则#明#，偏信则暗"，做决策时要广泛听取各方意见。	领导者需要有#明#辨是非的能力，才能在复杂的局势中做出正确的判断。	#明#智的父母懂得适时放手，让孩子在实践中学会独立思考和解决问题。	他深知退一步海阔天空的道理，在关键时刻做出了#明#智的让步。
明	ming2	对神的祭品总称	古代帝王每年都要举行隆重的祭祀仪式，向天地神灵献上丰厚的#明#器和供品。	考古学家在墓葬中发现了大量的#明#器，包括陶俑、铜镜和玉璧等随葬品。	按照古代丧葬习俗，家属要为逝者准备各种#明#器，以供其在另一个世界使用。	出土的这批#明#器制作精美，反映了当时高超的手工艺水平和丰富的丧葬文化。	博物馆展出了一组汉代的#明#器，其中包括微缩的房屋、粮仓和家畜模型。	古人相信将#明#器随葬可以让逝者在阴间继续享用，这种观念深深植根于传统文化之中。	唐三彩是最具代表性的#明#器之一，色彩斑斓、造型生动，具有极高的艺术价值。	不同朝代的#明#器风格各异，从简朴的陶器到华丽的金银器，折射出社会经济的变迁。
概念	gai4 nian4	概念或抽象观念	"可持续发展"这个#概念#最早由联合国在上世纪八十年代提出，如今已成为全球共识。	量子力学中的许多#概念#非常抽象，即使是物理学专业的学生也需要花很长时间才能理解。	老师用生活中的例子来解释"通货膨胀"这个经济学#概念#，让学生们更容易理解。	哲学家们对"自由"这个#概念#的定义各不相同，几千年来一直争论不休。
