word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
交易市场	jiao1 yi4 shi4 chang3	证券商品的现场交易大厅	每天早上九点半，#交易市场#的大门准时打开，数百名交易员涌入大厅开始紧张的工作。	他第一次走进证券#交易市场#，被眼前此起彼伏的喊价声和闪烁的电子屏幕震撼得说不出话来。	随着电子交易系统的普及，传统的#交易市场#逐渐失去了往日的喧嚣，许多交易大厅已经关闭或改作他用。	这座建于上世纪八十年代的#交易市场#见证了中国资本市场从无到有的发展历程，如今已被列为历史保护建筑。	记者获准进入#交易市场#内部采访，亲眼目睹了交易员们在收盘前最后几分钟的紧张操作。	为了提高交易效率，管理层决定对#交易市场#进行全面升级改造，引入最新的智能交易系统。					
自学	zi4 xue2	自行学习不依靠教师	他从小就养成了#自学#的习惯，遇到不懂的问题总是先自己查资料研究，实在解决不了才会请教老师。								
自学	zi4 xue2	通过自我钻研掌握技能知识	她利用业余时间#自学#编程，从零基础到独立开发应用程序只用了不到两年时间。	这位农村青年凭借顽强的毅力#自学#法律知识，最终通过司法考试成为一名执业律师。	在那个物资匮乏的年代，他靠着几本旧教材#自学#完成了高中全部课程，后来考上了重点大学。	网络时代为#自学#提供了前所未有的便利，各种在线课程和学习资源让知识获取变得触手可及。	退休后的老张开始#自学#书法和国画，每天在书房里练习数小时，作品渐渐有了专业水准。	她#自学#了三门外语，虽然发音不够标准，但阅读和写作能力已经相当出色。				
人定	ren2 ding4	半夜时分	#人定#时分，整个村庄陷入沉睡，只有远处偶尔传来几声犬吠打破夜的寂静。	古人将一昼夜分为十二时辰，#人定#指的是亥时，大约相当于现在的晚上九点到十一点。	待到#人定#，他才悄悄从后门溜出，趁着夜色掩护向城外的接头地点赶去。	那封密信约定在#人定#时分于城西废弃的庙宇见面，届时会有人前来接应。	每逢#人定#，老僧便会敲响寺院的钟声，提醒修行者该是静坐冥想的时候了。	按照古代的计时方法，#人定#是一天中人们安歇入睡的时段，此时万籁俱寂，适合休养生息。				
人定	ren2 ding4	深夜最沉寂的时段	#人定#之后，整座城市仿佛被按下了静音键，连平日里喧闹的酒吧街也变得空无一人。	他习惯在#人定#时分写作，因为那时最安静，思绪也最清晰，灵感往往在此刻涌现。	直到#人定#，她才拖着疲惫的身躯回到家中，孩子们早已进入梦乡，只有丈夫还在等她。	古籍记载，那场大火发生在#人定#时分，由于人们都已熟睡，等发现时火势已经无法控制。	侦探选择在#人定#潜入嫌疑人的住所，因为这个时段警惕性最低，行动最不容易被察觉。	#人定#的街道上空无一人，只有昏黄的路灯投下长长的影子，整个世界似乎都已沉入梦境。				
自相	zi4 xiang1	相互之间的	两国边境地区的居民长期保持着#自相#往来的传统，贸易和通婚十分频繁。	这些部落之间存在着复杂的#自相#关系，既有合作也有竞争，形成了独特的社会结构。	研究发现，这些细胞之间存在着#自相#作用的机制，能够协调彼此的生长和分化。							
自相	zi4 xiang1	彼此互相的关系或行为	敌军内部发生了#自相#残杀的惨剧，各派系为了争夺权力大打出手，最终导致全面溃败。	这两个论点明显#自相#矛盾，如果承认前者为真，后者就必然不能成立。	由于利益分配不均，原本团结的合作伙伴开始#自相#猜忌，最终导致公司分崩离析。	历史上许多王朝的覆灭都源于皇室成员的#自相#倾轧，兄弟阋墙、父子反目的悲剧屡见不鲜。	这些证据#自相#印证，形成了完整的证据链，足以证明被告的犯罪事实。	在资源匮乏的环境下，这群幸存者不得不#自相#竞争，为了一点食物和水源争得头破血流。				
自相	zi4 xiang1	互相作用或互相关联	生态系统中的各个物种#自相#依存，任何一个环节的破坏都可能引发连锁反应。	这些变量之间存在着#自相#影响的复杂关系，需要建立多元回归模型才能准确分析。	量子力学揭示了微观粒子之间#自相#纠缠的奇特现象，颠覆了人们对物理世界的传统认知。	社会各阶层之间#自相#制约又#自相#促进，形成了动态平衡的社会结构。	这些历史事件#自相#关联，构成了一条清晰的因果链条，帮助我们理解那个时代的变革。	经济全球化使得各国市场#自相#渗透，一国的金融危机很容易蔓延到其他国家。				
自相	zi4 xiang1	作前缀表示自身或自我	他的这番辩解完全是#自相#矛盾的，前后说法根本无法自圆其说。	这个理论体系存在严重的#自相#冲突，核心假设与推导出的结论互不兼容。	她陷入了#自相#怀疑的困境，不断质疑自己的判断和选择，迟迟无法做出决定。	这份报告的数据#自相#抵触，第三章的统计结果与第五章的分析完全对不上。	他的行为和言论#自相#背离，嘴上说着要节俭，实际上却挥金如土。	这两条法规#自相#抵牾，执法部门在实际操作中常常无所适从。				
集资	ji2 zi1	筹措或募集资金	村委会决定通过#集资#的方式修建一条通往县城的公路，每户按人口数量分摊费用。								
