word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
意	yi4	渴望	他心中满怀对自由的#意#，即使身陷囹圄也从未放弃过对光明未来的追求。	她眼中流露出对知识的渴求之#意#，每天都泡在图书馆里如饥似渴地阅读各类书籍。	年轻人胸中那股建功立业的#意#，驱使他毅然辞去稳定的工作，踏上了创业的艰辛道路。	诗人笔下流淌着对故乡的思念之#意#，字里行间都是对那片土地深深的眷恋。	他对成功的#意#如此强烈，以至于每天只睡四个小时，把所有时间都投入到事业中去。	母亲眼中那份望子成龙的#意#，让他感到既温暖又有些许压力。	革命先烈们怀着救国救民的#意#，前赴后继，用鲜血换来了今天的和平生活。	她对艺术的追求之#意#从未消减，即使年过七旬仍坚持每天练习书法绘画。			
意	yi4	意图或目的	他说这番话的#意#很明显，就是想让大家支持他的改革方案。	领导反复强调这项政策的#意#在于促进区域经济均衡发展，而非简单的资源再分配。	她送这份礼物的#意#并非讨好，而是真心感谢对方多年来的帮助和支持。	这篇文章的#意#在于唤起公众对环境保护问题的重视，呼吁大家从身边小事做起。	他此番前来拜访的#意#，明眼人一看便知，无非是想借机打探公司的商业机密。	政府出台这项措施的#意#是为了遏制房价过快上涨，保障普通民众的住房需求。	老师布置这道题目的#意#不在于考查计算能力，而是培养学生的逻辑思维和分析能力。	他主动提出帮忙的#意#让人捉摸不透，大家都在猜测他究竟有什么目的。			
意	yi4	期待某事发生	这场比赛的结果完全出乎所有人的#意#料，夺冠热门竟然在首轮就被淘汰出局。	他的成功并非偶然，而是在众人#意#料之中，毕竟他为此付出了十年的心血。	事情的发展完全在她的#意#料之内，因为她早就预见到了对手会采取这样的策略。	这次考试的难度远超大家的#意#料，很多平时成绩优秀的学生也纷纷败下阵来。	股市的暴跌出乎投资者的#意#料，许多人一夜之间损失惨重，血本无归。	他的突然辞职让所有同事都感到#意#外，因为他一直是公司最受器重的骨干员工。	这部电影的票房表现远超业界#意#料，上映首周就突破了十亿大关。	她能在如此短的时间内康复，完全出乎医生的#意#料，堪称医学奇迹。			
意	yi4	预期或预料	他早就#意#到这次谈判不会顺利，所以提前准备了多套备选方案以应对各种情况。	她敏锐地#意#识到市场即将发生变化，果断调整了投资策略，成功避开了这次金融危机。	经验丰富的老船长#意#到暴风雨即将来临，立即下令返航，船员们才得以平安归来。	他没有#意#到自己随口说的一句话，竟然会对年轻人产生如此深远的影响。	科学家们早已#意#到气候变化将带来严重后果，但各国政府的行动却迟迟跟不上。	她#意#到丈夫最近的行为有些反常，于是开始暗中留意，终于发现了事情的真相。	投资者未能#意#到这家公司存在的财务风险，盲目跟风买入，最终损失惨重。	他凭借多年的从业经验，准确#意#到了行业发展的新趋势，提前布局抢占了市场先机。			
不久	bu4 jiu3	不久之后，很快发生	他刚到公司报到，#不久#就因为出色的业绩被提拔为部门主管，成为公司最年轻的管理层。	她搬到这个城市#不久#，就结识了一群志同道合的朋友，生活变得丰富多彩起来。	新政策实施#不久#，市场就出现了明显的积极反应，投资者信心大增，股市连续上涨。	他们相识#不久#便坠入爱河，半年后就携手步入了婚姻的殿堂。	工厂开工#不久#，订单就如雪片般飞来，生产线不得不加班加点才能满足客户需求。	她入职#不久#就发现公司存在严重的管理问题，于是向上级提交了一份详细的改进建议。	比赛开始#不久#，主队就连进两球，奠定了胜局，现场观众欢声雷动。	他出院#不久#又因为不听医嘱过度劳累，导致病情复发，不得不再次住院治疗。			
不久	bu4 jiu3	在短时间内即将发生	医生说他的身体恢复得很好，#不久#就可以出院回家休养了。	据可靠消息，公司#不久#将宣布一项重大人事变动，届时管理层将进行大规模调整。	天气预报显示，这场持续多日的暴雨#不久#就会停止，届时气温将明显回升。	她告诉家人，自己#不久#就要被派往海外分公司工作，可能要离开两三年时间。	专家预测，随着技术的不断进步，无人驾驶汽车#不久#就会走进千家万户。	他向女友承诺，等项目结束后#不久#就向她求婚，两人一起规划未来的生活。	根据施工进度，这座跨海大桥#不久#就能竣工通车，届时两地的交通将更加便捷。	老师宣布期末考试#不久#就要举行，同学们纷纷开始紧张地复习备考。			
不久	bu4 jiu3	很快，马上	你别着急，他#不久#就会到的，路上可能遇到了一点堵车。	春天来了，冰雪#不久#就会融化，大地将重新披上绿装，万物复苏。	她安慰孩子说，爸爸出差#不久#就会回来，到时候会给你带好多礼物。	工程师表示，系统故障#不久#就能修复，请用户耐心等待，给大家带来不便深表歉意。	导游告诉游客们，我们#不久#就会到达目的地，大家可以稍作休息，养精蓄锐。	医生安慰病人家属说，手术很成功，病人#不久#就会苏醒过来，不必过于担心。	老板承诺，公司资金周转困难只是暂时的，#不久#就会恢复正常，届时补发大家的工资。	她相信，只要坚持努力，成功#不久#就会到来，所有的付出都会得到回报。			
不久	bu4 jiu3	随即，不多时之后	他话音刚落，#不久#便有人站出来表示反对，会议室里顿时陷入了激烈的争论。	警报响起#不久#，消防队员就赶到了现场，迅速展开灭火救援工作。	她发完那条消息#不久#，手机就响了起来，是对方打来的电话。							
股	gu3	大腿	他在训练中不慎拉伤了大腿内侧的#股#四头肌，医生建议至少休息两周才能恢复训练。	长跑运动员的#股#部肌肉特别发达，这是长期高强度训练的结果。	她感到右#股#一阵剧痛，低头一看，原来是被蜜蜂蛰了一个大包。	按摩师用力揉捏着他酸痛的#股#部肌肉，帮助缓解长途驾驶带来的疲劳。	医生检查后发现，患者左#股#骨出现了细微的裂纹，需要静养至少一个月。	健身教练强调，深蹲是锻炼#股#部肌肉最有效的动作之一，但姿势一定要标准。	他被子弹击中了右#股#，鲜血直流，战友们冒着枪林弹雨把他抬下了火线。	运动员赛后接受采访时说，比赛中#股#部肌肉一度抽筋，差点影响了最后的冲刺。			
股	gu3	整体的一部分或份额	他在这家公司持有百分之十五的#股#份，是仅次于创始人的第二大股东。	投资者们纷纷抛售手中的#股#票，导致该公司市值在一周内蒸发了近三百亿。	她把毕生积蓄都投入到这#股#基金中，希望能为退休生活提供一份保障。	公司决定向核心员工发放#股#权激励，以留住人才并激发大家的工作积极性。	他们三人合伙开了这家餐厅，每人各占三分之一的#股#份，利润平均分配。	这#股#资金的注入为濒临破产的企业带来了转机，使其得以起死回生。	银行要求他用房产作为抵押，才同意发放这#股#贷款用于扩大生产规模。	她继承了父亲留下的那#股#遗产，包括一套房子和若干上市公司的股票。			
