word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
说明	shuo1 ming2	对事物的解释性文字	这份报告的#说明#部分详细阐述了研究方法和数据来源，让读者能够清楚了解整个实验的设计思路。	合同附件中的#说明#对各项条款进行了逐一解释，帮助双方准确理解各自的权利和义务。	博物馆展品旁边的#说明#介绍了文物的历史背景和艺术价值，让参观者受益匪浅。	老师在黑板上写下了详细的#说明#，解释了这道数学题的解题思路和关键步骤。	产品包装上的#说明#清楚地标注了成分、产地和保质期等重要信息。	这本书的前言部分有一段#说明#，解释了作者创作这部作品的初衷和背景。	法律文件中的#说明#对专业术语进行了通俗易懂的解释，方便普通读者理解。	展览手册中的#说明#详细介绍了每件艺术品的创作年代、材质和艺术流派。			
说明	shuo1 ming2	操作或使用的指引	请仔细阅读药品包装上的#说明#，按照规定的剂量和时间服用，切勿擅自增减。	新买的洗衣机附带了一本详细的#说明#，从安装到日常使用都有图文并茂的指导。	这款软件的#说明#写得非常清楚，即使是电脑新手也能按照步骤顺利完成安装。	消防器材旁边贴着使用#说明#，紧急情况下可以按照指示快速操作灭火器。	组装家具时一定要参照#说明#上的步骤，否则很容易装错零件或遗漏螺丝。	实验室墙上张贴着仪器操作#说明#，所有研究人员必须严格按照规程进行实验。	这款智能手表的#说明#详细介绍了各项功能的使用方法和注意事项。	烤箱的#说明#上标注了不同食材的建议温度和时间，新手也能轻松烘焙出美味的蛋糕。			
说明	shuo1 ming2	图片或表格下的说明文字	论文中每张图表下方都附有简洁的#说明#，标注了数据来源和统计方法。	新闻报道中的照片配有#说明#，交代了拍摄时间、地点和画面中人物的身份。	教科书上的插图都有详细的#说明#，帮助学生理解复杂的生物结构和化学反应过程。	这本画册的每幅作品下方都有一段#说明#，介绍了画家的创作背景和艺术手法。	统计年鉴中的表格都附有#说明#，解释了各项指标的定义和计算方法。	杂志上的时尚大片配有#说明#，标注了模特所穿服装的品牌和价格信息。	地图集中每张地图下方的#说明#标注了比例尺、图例和绘制时间等关键信息。	科普文章中的示意图都有清晰的#说明#，用箭头和文字标注了各个部件的名称和功能。			
部门	bu4 men2	机构中的一个职能部门	公司的人力资源#部门#负责员工招聘、培训和绩效考核等工作，是企业管理的核心环节。	财务#部门#每月都要编制详细的财务报表，向管理层汇报公司的经营状况和资金流向。	市场营销#部门#策划了一系列促销活动，成功提升了品牌知名度和产品销量。	技术研发#部门#投入大量资源进行新产品开发，力争在激烈的市场竞争中保持领先地位。	客户服务#部门#建立了完善的投诉处理机制，确保每一位客户的问题都能得到及时解决。	行政#部门#负责公司日常运营的后勤保障工作，从办公用品采购到会议室预订都井井有条。	法务#部门#对所有合同进行严格审核，有效防范了企业经营中的法律风险。	质量管理#部门#制定了严格的产品检验标准，确保出厂的每一件产品都符合质量要求。			
部门	bu4 men2	分支机构或分所	这家律师事务所在全国各大城市设有#部门#，为当地客户提供便捷的法律服务。	银行在偏远山区新设立的#部门#解决了当地居民存取款不便的问题。	公司决定在东南亚市场设立海外#部门#，以便更好地开拓国际业务。	这家会计师事务所的上海#部门#拥有五十多名注册会计师，业务规模在华东地区名列前茅。	保险公司在县城新开设的#部门#为农村居民提供了更加便捷的理赔服务。	集团公司授权各地#部门#根据当地市场情况灵活调整经营策略。	这家跨国咨询公司的北京#部门#主要服务于国内大型国有企业和政府机构。	医疗集团在社区设立的#部门#让居民在家门口就能享受到优质的医疗服务。			
部门	bu4 men2	部门下属的科室或处室	医院的内科#部门#下设心血管、呼吸、消化等多个专业科室，分工明确。	政府机关的办公厅下属多个#部门#，分别负责文秘、档案、信访等具体工作。	学校教务处的考试#部门#负责组织期中期末考试的命题、监考和成绩统计工作。	研究院的科研管理#部门#负责项目申报、经费管理和成果转化等具体事务。	公安局刑侦支队下设多个#部门#，分别负责现场勘查、技术鉴定和案件侦办。	税务局的征收管理#部门#负责辖区内企业和个人的税款征收和纳税服务工作。	图书馆的采编#部门#负责新书采购、分类编目和上架流通等日常业务。	医院护理部下属的培训#部门#定期组织护士进行专业技能培训和考核。			
部门	bu4 men2	组织内的分部或分区	公司将全国市场划分为华北、华东、华南三个#部门#，分别由三位区域总监负责。	这家连锁超市按照地理位置将门店划分为不同#部门#，便于统一管理和调配资源。	集团公司的亚太#部门#负责中国、日本、韩国等市场的业务拓展和客户维护。							
均	jun1	相等或相同	这次考试全班同学的成绩#均#在八十分以上，说明大家的学习效果都很不错。	三兄弟商定将父亲留下的遗产#均#分为三份，每人各得一份，避免了家庭纠纷。	公司规定所有员工的年终奖金#均#按照相同的标准发放，体现了公平公正的原则。	这批产品的重量#均#为五百克，误差控制在允许范围之内，符合出厂标准。	参赛选手的实力#均#相当接近，比赛结果难以预料，观众们都屏息以待。	两个方案的投资成本#均#为一千万元，但预期收益和风险程度却大不相同。	这几款手机的售价#均#在三千元左右，配置和性能也基本处于同一水平。	双方代表经过协商，决定将合作利润#均#分，各占百分之五十的份额。			
均	jun1	平整均匀，无参差	厨师将面团擀得薄厚#均#匀，这样烙出来的饼才能受热一致，口感酥脆。	油漆工仔细地将墙面刷得#均#匀平整，看不出任何刷痕和色差。	播种时要将种子撒得#均#匀，这样出苗才能整齐，便于后期田间管理。	搅拌混凝土时必须确保各种材料混合#均#匀，否则会影响建筑结构的强度。	化妆师用海绵将粉底拍打#均#匀，让妆容看起来自然服帖，没有明显的边界线。	印刷厂的技术人员调整设备，确保油墨分布#均#匀，印出的图案色彩饱满。	烘焙时要将黄油和面粉揉搓#均#匀，这样做出的曲奇才会酥松可口。	园艺师将草坪修剪得高低#均#匀，整个花园看起来整洁美观，赏心悦目。			
均	jun1	全部每一个	本次会议的所有议程#均#已顺利完成，各项决议将在会后正式发布执行。	经过严格检测，这批出口产品#均#符合国际质量标准，可以顺利通关。	参加培训的学员#均#来自全国各地的基层单位，他们将把学到的知识带回工作岗位。	调查结果显示，受访者#均#对新政策表示支持，认为这将有利于改善民生。	这家餐厅的食材#均#从有机农场直接采购，保证新鲜健康，深受顾客好评。	公司承诺所有售出的商品#均#享受三年质保服务，让消费者购买无忧。	本届毕业生#均#已找到满意的工作，就业率达到百分之百，创下历史新高。	展览馆内的珍贵文物#均#配备了恒温恒湿的保护装置，确保文物安全保存。			
