word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
开走	kai1 zou3	驾车将车辆开走使其离开	停在门口的那辆黑色轿车被交警贴了罚单后，车主赶紧跑下楼把车#开走#了。	由于施工需要，物业通知所有业主必须在明天早上八点之前把车辆#开走#，否则将被强制拖移。	小偷趁车主进便利店买东西的时候，撬开车门把那辆崭新的越野车#开走#了。	他喝了太多酒，朋友担心他的安全，主动提出帮他把车#开走#，第二天再还给他。	修车师傅检查完毕后说车已经修好了，让我把车#开走#就行，费用可以下次再结。	那个年轻人租了一辆共享汽车，输入验证码后就把车#开走#了，准备去郊外露营。	警察在追捕嫌疑人的过程中，紧急征用了路边一辆出租车，司机配合地让警察把车#开走#了。			
开辟	kai1 pi4	开拓土地或道路，打通阻隔	为了缩短两个村庄之间的距离，村民们决定集资#开辟#一条穿越山林的新公路。	古代的丝绸之路就是商人们为了贸易往来而#开辟#出来的一条横跨亚欧大陆的通道。	探险队在热带雨林中艰难前行，用砍刀#开辟#出一条通往古遗迹的小径。	这条隧道的#开辟#工程历时五年，终于打通了阻隔两省交通的崇山峻岭。	先民们筚路蓝缕，在荒芜的土地上#开辟#出一片片良田，为后代子孙奠定了生存的基础。	工程队正在悬崖峭壁上#开辟#一条观光栈道，建成后将成为当地的旅游新景点。	红军长征途中，战士们在人迹罕至的雪山草地上#开辟#出一条生命通道，创造了人类历史上的奇迹。			
开辟	kai1 pi4	设置或创办机构与事业	学校为了满足学生的多元化需求，专门#开辟#了一间心理咨询室，配备了专业的心理辅导老师。	这家医院在急诊科旁边#开辟#了一个专门的绿色通道，用于接诊危重病人。	图书馆在三楼#开辟#了一个儿童阅读区，里面摆满了适合孩子们阅读的绘本和故事书。	为了方便老年人办理业务，银行特意#开辟#了一个老年服务专窗，提供更加耐心细致的服务。	公司在官网上#开辟#了一个客户反馈专栏，鼓励用户提出产品改进建议。	社区在居民楼下#开辟#了一个便民服务站，提供快递代收、家电维修等多项服务。	博物馆专门#开辟#了一个临时展厅，用于展出从海外追回的珍贵文物。			
开辟	kai1 pi4	确立事业、制度或发展基础	这位科学家的研究成果#开辟#了量子计算领域的新纪元，为人类科技进步做出了巨大贡献。	改革开放政策#开辟#了中国特色社会主义道路，使中国经济实现了腾飞。	这部开创性的文学作品#开辟#了魔幻现实主义的先河，影响了整整一代作家的创作风格。	爱因斯坦的相对论#开辟#了现代物理学的新时代，彻底改变了人类对时空的认知。	这家初创企业凭借独特的商业模式，在竞争激烈的市场中#开辟#出一片属于自己的天地。	互联网技术的普及#开辟#了人类信息交流的新纪元，深刻改变了人们的生活方式。	这位企业家白手起家，在传统行业中#开辟#出一条创新发展之路，成为业界的标杆人物。			
对心	dui4 xin1	志趣相投	他们俩从小一起长大，性格#对心#，无论做什么事情都能想到一块儿去。	找对象最重要的是两个人#对心#，有共同的爱好和追求，这样才能长久。	这两位老人在公园下棋时认识，发现彼此#对心#，从此成了形影不离的好朋友。	她和新同事特别#对心#，两人都喜欢古典音乐和文学，很快就成了无话不谈的闺蜜。	爷爷说找老伴儿就得找个#对心#的，能聊到一起去，日子才过得有滋有味。	他们虽然年龄相差二十岁，但因为都热爱摄影，特别#对心#，经常一起外出采风。	这对夫妻之所以能相濡以沫几十年，就是因为两人#对心#，在人生观和价值观上高度一致。			
对心	dui4 xin1	合自己心意或喜好	这件衣服的款式和颜色都很#对心#，我决定买下来作为生日礼物送给自己。	他挑了半天，终于找到一把#对心#的紫砂壶，虽然价格不菲，但他觉得物有所值。	这道菜的口味很#对心#，酸辣适中，正是我喜欢的味道，下次还要再点。	她在古玩市场逛了一整天，就是没找到一件#对心#的物件，只好空手而归。	这套房子的户型和朝向都很#对心#，而且离地铁站很近，我们决定就买这套了。	老板送的这瓶酒正#对心#，是我最喜欢的年份和产区，真是太了解我的口味了。	他试了好几款手机，最后选了这款，因为无论是外观还是功能都很#对心#。			
乘	Cheng2	乘姓	#乘#老师是我们学校新来的数学教研组长，教学经验丰富，深受学生们的喜爱。	据族谱记载，#乘#氏家族在明朝时期从山西迁徙至此，至今已有六百多年的历史。	这位#乘#姓企业家白手起家，经过三十年的奋斗，终于建立起自己的商业帝国。	#乘#先生是这次学术会议的主讲嘉宾，他将分享自己在人工智能领域的最新研究成果。	村里的#乘#大爷今年八十岁了，身体依然硬朗，每天早起打太极拳。	#乘#医生在这家医院工作了二十多年，是远近闻名的骨科专家，很多病人慕名而来。	我们班有个同学姓#乘#，这个姓氏比较少见，老师点名时经常会念错。			
乘	cheng2	骑乘动物或车辆	游客们排着长队等待#乘#骆驼穿越沙漠，体验古代丝绸之路商人的旅途生活。	他每天早上六点起床，#乘#地铁去公司上班，单程需要一个半小时。	古代的将军们#乘#战马驰骋沙场，英勇杀敌，留下了无数可歌可泣的故事。	为了节省时间，我们决定#乘#高铁去北京，三个小时就能到达目的地。	她第一次#乘#飞机出国旅行，心情既紧张又兴奋，一路上都在看窗外的云海。	牧民们#乘#马在广袤的草原上放牧，这种传统的生活方式已经延续了上千年。	老人家腿脚不便，出门都要#乘#轮椅，幸好有孝顺的儿女照顾。			
乘	cheng2	登上或骑上某物	将军一声令下，士兵们纷纷#乘#上战车，向敌军阵地发起了猛烈的冲锋。	他敏捷地#乘#上那匹烈马，在众人惊叹的目光中绝尘而去。	消防员们迅速#乘#上云梯车，向着火的高楼顶层展开救援行动。	骑手轻盈地#乘#上马背，在赛场上展示了精湛的马术技巧，赢得了观众的阵阵掌声。	探险队员们#乘#上橡皮艇，顺着湍急的河流漂流而下，开始了惊险刺激的漂流之旅。	他熟练地#乘#上摩托车，发动引擎后便消失在夜色之中。	小男孩兴奋地#乘#上旋转木马，随着音乐声上下起伏，脸上洋溢着幸福的笑容。			
乘	cheng2	利用机会或条件	敌军趁我方换防之际，#乘#夜色掩护发动了突然袭击，打了我们一个措手不及。	他#乘#着酒兴，把压在心底多年的话一股脑儿全说了出来，在场的人都惊呆了。	商人们#乘#着政策东风，纷纷投资新能源产业，抢占市场先机。	她#乘#父母外出的机会，偷偷把小猫带回了家，等父母发现时已经养了一个月了。	趁着房价下跌，他们#乘#机买下了这套心仪已久的学区房，终于圆了安家的梦想。	运动员#乘#胜追击，连续拿下三局，最终以大比分战胜了对手。	他#乘#着年轻，辞去了稳定的工作，决定出去闯荡一番，不想给自己的人生留下遗憾。			
