word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
团	tuan2	使人或事物聚拢集合	过年的时候，一家人#团#聚在一起吃年夜饭，是中国人最重视的传统习俗。	这次同学聚会#团#聚了三十年前的老同学，大家感慨万千，彻夜长谈。	节日的气氛把分散在各地的亲人们#团#聚到了一起，共享天伦之乐。	他努力工作的最大动力就是希望能早日把家人#团#聚在身边。	战乱年代，多少家庭被迫分离，盼望着有朝一日能够#团#圆。	这个社区活动成功地把邻里们#团#聚在一起，增进了彼此的了解和友谊。	春节是中国人#团#圆的日子，无论多远都要赶回家与亲人相聚。	她组织了一次野餐活动，把部门里的同事们#团#聚在郊外的草地上。			
团	tuan2	军队编制中的团级单位	这个步兵#团#在抗日战争中屡立战功，被授予"英雄团"的光荣称号。	他从一名普通士兵做起，经过二十年的军旅生涯，终于当上了#团#长。	这支装甲#团#装备了最先进的主战坦克，是集团军的王牌部队。	演习中，红方的一个机械化#团#成功突破了蓝方的防线，取得了决定性胜利。	他的爷爷曾是一名#团#级干部，参加过解放战争和抗美援朝。	这个炮兵#团#驻扎在边境地区，担负着保卫国土安全的重要使命。	军区司令员亲自视察了这个新组建的特种作战#团#，对官兵们的训练成果表示满意。	她的父亲是一位退役的#团#长，经常给孩子们讲述当年的战斗故事。			
团	tuan2	由多人组成的集体或小组	公司派出了一个由十人组成的考察#团#前往欧洲学习先进的管理经验。	这个旅行#团#的成员来自五湖四海，大家在旅途中结下了深厚的友谊。	代表#团#一行二十人抵达机场时，受到了当地政府的热烈欢迎。	她加入了学校的舞蹈#团#，每天放学后都要参加排练。	这个志愿者#团#队长期活跃在社区，为孤寡老人提供各种帮助。	记者#团#跟随救援队伍深入灾区，第一时间报道了抗震救灾的感人事迹。	他带领的研发#团#队攻克了多项技术难关，为公司赢得了宝贵的市场先机。	外交#团#的成员们出席了大使馆举办的国庆招待会。			
团	tuan2	为共同目的形成的社团组织	她是学校话剧#团#的骨干成员，曾在多部校园剧中担任主角。	这个青年#团#组织经常举办各种公益活动，在社会上有很好的口碑。	他加入了当地的京剧票友#团#，每周末都和戏迷们一起切磋技艺。	这个合唱#团#由退休教师组成，他们的演出深受社区居民的喜爱。	她是市青年企业家联合#团#的理事，积极参与各种商业交流活动。	这个民间艺术#团#保留了许多濒临失传的传统技艺，为文化传承做出了重要贡献。	学校的管弦乐#团#在全国比赛中获得了金奖，为学校争得了荣誉。	他创办的读书#团#已经坚持活动了五年，培养了一大批热爱阅读的年轻人。			
团	tuan2	量词 用于表示一团绵软或成块物	她从包里掏出一#团#纸巾，轻轻擦去眼角的泪水。	壁炉里燃烧的木柴发出噼啪声，一#团#团火焰在黑暗中跳跃。	他抓起一#团#棉花塞进枕头套里，动作熟练而迅速。	窗外飘进一#团#团柳絮，像雪花一样在房间里飞舞。	她把一#团#毛线放在膝盖上，开始编织一件温暖的毛衣。	烟囱里冒出一#团#团浓烟，在寒冷的冬日里格外显眼。	他用一#团#湿布仔细擦拭着古董花瓶上的灰尘。	厨师将一#团#面糊倒入油锅，炸出金黄酥脆的油条。			
团	tuan2	用面团包馅煮或蒸的食物	江南地区的青#团#是清明节的传统美食，用艾草汁和糯米粉制成，清香可口。	她学会了做家乡的糯米#团#子，每逢佳节都要亲手做一些寄给远方的亲人。	这家老字号的芝麻#团#远近闻名，每天一大早就有人排队购买。	奶奶包的肉#团#子皮薄馅大，咬一口满嘴流油，是我童年最美好的回忆。	元宵节吃汤#团#是南方的习俗，象征着团团圆圆、幸福美满。	她把豆沙馅包进糯米皮里，做成一个个圆滚滚的甜#团#子。	这种艾草#团#不仅味道鲜美，还有清热解毒的功效。	街边小摊上的炸#团#子外酥里嫩，是孩子们放学后最爱的零食。			
一说	yi1 shuo1	表达一种看法或意见	关于这首诗的作者，学术界有#一说#认为是李白所作，但也有人持不同意见。	对于金字塔的建造方法，考古学家们众说纷纭，其中#一说#认为是利用斜坡运送巨石。	这个成语的来源有多种解释，#一说#是出自《论语》，另一说则认为源于民间传说。	关于人类语言的起源，#一说#认为是从模仿自然界的声音开始的。	对于这幅画的真伪，专家们意见不一，#一说#是真迹，#一说#是后人仿作。	这座古城的建造年代至今仍有争议，#一说#是唐代，#一说#是宋代。	关于茶叶的发现，#一说#是神农氏尝百草时偶然发现的。	对于这个历史事件的评价，#一说#认为是进步的，#一说#则持批评态度。			
一说	yi1 shuo1	按照某些人的说法	#一说#这座寺庙始建于隋朝，距今已有一千四百多年的历史。	#一说#这种植物原产于南美洲，后来经由海上丝绸之路传入中国。	关于长城的实际长度，#一说#超过两万公里，但具体数字仍有待考证。	#一说#这位诗人晚年隐居在这座山中，但并没有确切的史料记载。	这个民间故事的起源，#一说#可以追溯到战国时期。	#一说#这种工艺最早是由波斯商人带到中国的，后来被本土工匠发扬光大。	关于这座古墓的主人身份，#一说#是某位王侯，但尚未得到考古证实。	#一说#这首曲子是作曲家在病榻上完成的，充满了对生命的眷恋。			
网址	wang3 zhi3	网站或网页的标识名称	这家公司的官方#网址#很容易记忆，就是公司名称的拼音加上点com。	他把常用的#网址#都收藏在浏览器的书签栏里，方便随时访问。	由于域名被抢注，他们不得不更换了公司的官方#网址#。	这个#网址#已经被列入黑名单，访问时浏览器会弹出安全警告。	她在名片上印上了个人博客的#网址#，方便客户了解更多信息。	政府部门的官方#网址#通常以gov.cn结尾，具有较高的可信度。	这个钓鱼#网址#与银行官网极为相似，已经有不少人上当受骗。	他注册了一个简短好记的#网址#，准备用来搭建自己的电商平台。			
网址	wang3 zhi3	访问网站所用的地址或路径	请在浏览器地址栏输入正确的#网址#，然后按回车键即可访问该网站。	她把下载链接的#网址#复制粘贴到邮件里，发送给了需要这份文件的同事。	这个#网址#包含了太多特殊字符，手动输入很容易出错。	他在论坛上分享了一个资源的#网址#，帮助了很多有同样需求的网友。	由于服务器迁移，原来的#网址#已经失效，请使用新的访问地址。	她扫描了海报上的二维码，手机自动跳转到了活动报名的#网址#。	这个#网址#采用了https加密协议，可以保证数据传输的安全性。	客服人员通过短信发送了订单查询的#网址#，方便顾客随时了解物流信息。			
