word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
数目	shu4 mu4	数量或总量	根据最新统计报告显示，今年参加高考的学生#数目#比去年增加了将近十万人，创下历史新高。	这家慈善机构每年收到的捐款#数目#相当可观，足以帮助数千名贫困儿童完成学业。	由于连续几年的过度捕捞，近海渔业资源的#数目#已经大幅减少，政府不得不出台限捕令。	图书馆管理员每天都要清点书架上的藏书#数目#，确保没有图书丢失或被错误归类。	随着城市化进程的加快，农村人口的#数目#正在逐年下降，许多村庄已经出现空心化现象。	这次展览会上展出的珍贵文物#数目#之多令人惊叹，吸引了来自世界各地的参观者。	公司财务部门正在核算本季度销售订单的#数目#，以便制定下一阶段的生产计划。				
数目	shu4 mu4	具体的数字或数值	他在纸上反复核对着账单上的每一个#数目#，生怕出现任何计算错误影响月底结算。	合同上标注的金额#数目#必须用大写汉字书写，以防止有人篡改数字进行欺诈。								
○	ling2	用作代替真实姓名的符号	法院判决书中写道，被告人张#○#因涉嫌诈骗罪被依法判处有期徒刑三年，缓刑五年。	新闻报道为保护当事人隐私，将受害者姓名写作李#○#华，仅保留姓氏和最后一个字。	根据未成年人保护法的规定，媒体在报道涉及未成年人的案件时，必须使用王#○#等化名代替真实姓名。	警方通报中显示，犯罪嫌疑人陈#○#明已于昨日凌晨在其租住的公寓内被成功抓获归案。	这份匿名举报信的落款处只写着"刘#○#"二字，调查人员正在努力追查举报人的真实身份。	法律文书中经常使用赵#○#这样的写法来隐去当事人的部分姓名，以保护其个人隐私。	在这起备受关注的刑事案件中，主要证人的姓名被写作周#○#英，以确保其人身安全不受威胁。				
完毕	wan2 bi4	动作或工作做完结束	工人们加班加点，终于在截止日期前将所有货物的装卸工作#完毕#，大家都松了一口气。	考试铃声响起，监考老师宣布答题时间已到，请所有考生停笔，检查#完毕#后依次交卷离场。	她花了整整一个下午的时间才把房间打扫#完毕#，累得腰酸背痛却很有成就感。	厨师长确认所有菜品准备#完毕#后，服务员们便开始有条不紊地将佳肴端上宴会厅的餐桌。	登机手续办理#完毕#，旅客们排着队通过安检通道，准备登上飞往巴黎的国际航班。	医生仔细检查#完毕#后告诉患者，手术非常成功，只需要静养两周就可以出院回家了。	演讲者致辞#完毕#，台下响起了热烈的掌声，观众们纷纷起立向这位杰出的科学家致敬。				
完毕	wan2 bi4	事态达到终止停止	随着最后一名选手冲过终点线，这场马拉松比赛正式#完毕#，志愿者们开始清理赛道。	漫长的谈判终于#完毕#，双方代表在协议书上签字，结束了长达三年的贸易争端。	当法官宣布庭审#完毕#时，旁听席上的家属们终于忍不住流下了激动的泪水。	这场持续了整整一周的暴风雪终于#完毕#，城市开始慢慢恢复正常的交通和生活秩序。	选举投票于晚间八点准时#完毕#，工作人员随即开始紧张有序地进行计票统计工作。	为期三天的学术研讨会圆满#完毕#，与会专家学者纷纷表示收获颇丰，期待下次再聚。	战争#完毕#后，这座曾经繁华的城市已是满目疮痍，重建工作将是一个漫长的过程。				
完毕	wan2 bi4	使某事完成全部程序	新员工入职培训#完毕#后，人事部门会为每人建立详细的个人档案并分配正式工位。	系统升级#完毕#，请所有用户重新登录账户，并按照提示完成新版本的功能设置。	所有参赛作品的评审工作已经#完毕#，组委会将于下周一公布获奖名单并举行颁奖典礼。	房屋过户手续#完毕#后，买方需要在三十个工作日内到税务局缴纳相关的契税和印花税。	产品质量检测#完毕#，这批货物已经获得出口许可证，可以按计划发往海外市场。	婚姻登记手续#完毕#，工作人员微笑着将结婚证递给这对新人，祝福他们百年好合。	论文答辩#完毕#，导师组经过讨论一致同意授予该研究生博士学位，并推荐其论文参评优秀。				
七月	Qi1 yue4	公历七月月份	每年#七月#是高考录取通知书集中发放的时期，无数家庭都在焦急地等待着好消息。	公司决定将新产品的发布会定在#七月#中旬举行，届时将邀请各大媒体和行业专家出席。	#七月#的北京酷热难耐，气温经常突破四十度，市民们纷纷涌向游泳馆和商场避暑。	根据气象部门的预测，今年#七月#的降雨量将比往年同期偏多，需要注意防范洪涝灾害。	她计划在#七月#底休年假去欧洲旅行，已经提前预订好了机票和酒店。	#七月#一日是香港回归祖国的纪念日，每年这一天都会举行隆重的庆祝活动。	学校通知暑假从#七月#十五日开始，九月一日正式开学，请家长们提前做好安排。				
七月	Qi1 yue4	农历的第七个月	农历#七月#十五是中元节，民间有祭祀祖先和超度亡魂的传统习俗。	按照老家的风俗，农历#七月#是鬼月，老人们会叮嘱晚辈晚上尽量不要外出。	每到农历#七月#，奶奶都会准备丰盛的供品，在家中设坛祭拜已故的亲人。	农历#七月#初七是七夕节，被称为中国的情人节，年轻人会在这天互赠礼物表达爱意。	在闽南地区，农历#七月#整个月都有各种祭祀活动，是一年中最重要的民俗节庆之一。	老一辈人认为农历#七月#不宜举办婚礼和乔迁等喜事，这个传统观念至今仍有很多人遵守。	农历#七月#的夜晚，村民们会在河边放河灯，为逝去的亲人祈福，场面十分壮观。				
客气	ke4 qi5	有礼貌的态度或言行	他是个很#客气#的人，每次见面都会主动打招呼，说话也总是轻声细语，让人感到很舒服。									
客气	ke4 qi5	恭敬周到的表现	主人非常#客气#地将我们迎进门，又是倒茶又是端水果，热情得让人有些不好意思。	面对长辈的夸奖，她#客气#地连连摆手说自己做得还不够好，还需要继续努力学习。	虽然只是第一次见面，但他表现得十分#客气#周到，给在场的每一位客人都留下了深刻印象。	邻居阿姨特别#客气#，每次我帮她拿快递，她都坚持要塞给我一些自己做的点心表示感谢。	这家餐厅的服务员态度非常#客气#，从点餐到结账全程都面带微笑，服务细致入微。	他#客气#地婉拒了朋友的好意，表示这点小事自己能够处理，不想给别人添麻烦。	老板对待每一位员工都很#客气#，从不摆架子，这种平易近人的作风赢得了大家的尊敬。				
