word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
一样	yi1 yang4	相同无差别	这两份合同的条款完全#一样#，只是签署日期不同，所以你可以放心签字。	经过仔细比对，专家确认这两幅画的笔触和用色#一样#，应该出自同一位画家之手。	虽然他们是双胞胎，但性格却完全不#一样#，一个外向活泼，一个内敛沉稳。	这家连锁店在全国各地的装修风格都#一样#，让顾客无论走到哪里都有熟悉的感觉。	两个版本的软件功能#一样#，区别只在于界面语言，一个是中文，一个是英文。	她发现超市里两个品牌的牛奶配料表#一样#，但价格却相差一倍，于是选择了便宜的那款。	这两道数学题的解题思路#一样#，都是先设未知数，再列方程求解。	老师强调，无论学生的家庭背景如何，在课堂上受到的待遇都应该#一样#。	经过化验，两个样本的化学成分完全#一样#，证明它们来自同一批原料。			
一样	yi1 yang4	表示相似或像	她笑起来#一样#甜美，让人想起春天盛开的桃花，温暖而明媚。	这孩子倔强的脾气跟他父亲#一样#，认准的事情九头牛都拉不回来。	他说话的语气#一样#温和，即使在批评下属时也从不疾言厉色。	这座新建的图书馆设计得跟古代宫殿#一样#宏伟，吸引了无数游客前来参观。	她处理问题的方式跟她的导师#一样#细致，每一个细节都不放过。	这款新手机的操作系统跟旧款#一样#流畅，用户几乎感觉不到任何区别。	他对待工作的态度#一样#认真，无论是大项目还是小任务都全力以赴。	这家餐厅的服务#一样#周到，从迎宾到送客每个环节都让人感到宾至如归。	她的歌声#一样#动人，即使多年过去，依然能打动每一位听众的心。			
一样	yi1 yang4	在数量或程度上等同	这两个班级的学生人数#一样#，都是四十五人，方便学校统一安排教学资源。	经过测量，这两块木板的长度#一样#，都是两米三，可以直接用于拼接。	他们俩的工资#一样#，每月都是八千元，但消费习惯却截然不同。	这两款车的油耗#一样#，百公里都是六升，但舒适度却有明显差异。						
一样	yi1 yang4	与另一事物无差别	这款仿制品的外观跟正品#一样#，普通消费者很难分辨真假。	他现在的生活状态跟退休前#一样#忙碌，每天都有做不完的事情。	这个小镇的节奏跟三十年前#一样#缓慢，仿佛时间在这里停滞了。	她对音乐的热爱跟年轻时#一样#强烈，每天都要练习钢琴两个小时。	这家老店的味道跟二十年前#一样#正宗，让老顾客们倍感亲切。	新版教材的内容跟旧版#一样#丰富，只是排版和插图做了更新。	他对朋友的态度跟从前#一样#真诚，从不因为地位变化而改变。	这条河的水质跟治理前#一样#清澈，说明环保措施取得了显著成效。	她的厨艺跟她母亲#一样#出色，做出的菜肴总是让家人赞不绝口。			
一样	yi1 yang4	用于比喻表示正如某物	他跑起来#一样#快如闪电，在运动会上轻松夺得了百米冠军。	她的眼睛#一样#明亮如星星，在黑暗中闪烁着智慧的光芒。	这消息传播得#一样#快如野火，不到一天全城的人都知道了。	他的意志#一样#坚定如磐石，任何困难都无法动摇他的决心。	她的声音#一样#清脆如银铃，在合唱团中格外引人注目。	时间流逝得#一样#快如白驹过隙，转眼间孩子们都已长大成人。	他的记忆力#一样#好如电脑，读过的书几乎能一字不差地背诵出来。	她的皮肤#一样#白皙如雪，让同事们都羡慕不已。	这座山峰#一样#巍峨如巨人，守护着山脚下的村庄。			
企业	qi3 ye4	公司或企业组织	这家#企业#成立于上世纪八十年代，经过四十年的发展已成为行业龙头。	政府出台了一系列优惠政策，帮助中小#企业#渡过疫情带来的经营困难。	作为一家跨国#企业#，他们在全球五十多个国家设有分支机构。	这家#企业#非常重视员工培训，每年都会投入大量资金用于人才发展。						
高	Gao1	高姓	#高#老师在这所学校任教三十年，桃李满天下，深受学生爱戴。	我们班的#高#同学学习成绩优异，连续三年获得一等奖学金。	#高#经理今天主持会议，详细介绍了公司下半年的发展规划。	这位#高#医生医术精湛，很多疑难杂症到他手里都能迎刃而解。	#高#教授的研究成果在国际学术界引起了广泛关注和高度评价。	小区里的#高#大爷每天早起打太极拳，八十多岁了身体依然硬朗。	#高#阿姨做的红烧肉是我吃过最好吃的，每次去她家都要吃上一大碗。	我们公司的#高#总监负责整个市场部的运营，工作能力非常出色。	#高#奶奶年轻时是村里有名的绣娘，她绣的花鸟栩栩如生。			
高	gao1	高度或程度大的	这座大厦有三百米#高#，是整个城市最引人注目的地标建筑。	飞机在一万米#高#的空中平稳飞行，窗外是一望无际的云海。	这堵围墙有两米#高#，小偷很难翻越进来，安全性能很好。	山顶的气温比山脚低很多，因为海拔#高#，空气稀薄。	这个书架有一米八#高#，正好可以放在客厅的角落里。	水库的水位已经涨到警戒线以上三米#高#，防汛形势十分严峻。	舞台搭建得有半米#高#，确保后排的观众也能清楚地看到表演。	这棵古树有二十多米#高#，据说已经有五百年的历史了。	跳高运动员轻松越过了两米#高#的横杆，打破了个人最好成绩。			
高	gao1	个子或身高较高的	他个子很#高#，站在人群中总是鹤立鸡群，一眼就能认出来。	篮球队的中锋身材#高#大，在篮下有着绝对的统治力。	她虽然个子不#高#，但气场十足，走到哪里都是焦点。	这孩子才十二岁就长得这么#高#，看来以后肯定能超过他父亲。	模特们个个身材#高#挑，穿着华丽的礼服在T台上款款走来。	他是班里最#高#的男生，每次排队都站在最后一排。	姐姐比妹妹#高#出一个头，但两人的五官却长得非常相似。	爷爷年轻时很#高#，现在年纪大了，背有些驼，显得矮了不少。	选拔空姐的标准之一就是身材要#高#，一般要求在一米六五以上。			
高	gao1	超过平均水平的	这款产品的性价比很#高#，在同类商品中销量一直名列前茅。	他的英语水平很#高#，可以毫无障碍地与外国客户进行商务谈判。	这家医院的医疗水平在全国都是数一数二的#高#，吸引了各地患者前来就医。	今年的高考录取分数线比去年#高#出二十分，竞争更加激烈了。	这位厨师的烹饪技艺很#高#，做出的菜肴色香味俱全。	公司对新员工的要求很#高#，不仅要有专业技能，还要有团队精神。	这部电影的口碑很#高#，上映首周票房就突破了十亿大关。	她的情商很#高#，无论在什么场合都能把人际关系处理得恰到好处。	这个地区的生活成本很#高#，房租就占了工资的一大半。			
