word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
才	cai2	刚才，方才	我#才#从超市回来，还没来得及把东西放好，你就打电话过来了。	她#才#说完这番话，会议室里就响起了热烈的掌声，大家都被她的真诚所打动。	电影#才#开始五分钟，他就接到了公司的紧急电话，不得不离开影院处理工作。	我#才#把饭菜端上桌，孩子们就迫不及待地拿起筷子开始吃了起来。	他#才#走出家门，天空就下起了倾盆大雨，只好又折返回去拿伞。	老师#才#宣布下课，学生们就像脱缰的野马一样冲出了教室。	我们#才#坐下来准备点餐，服务员就热情地递上了菜单和茶水。	她#才#躺下没多久，手机铃声就响了起来，是母亲打来询问她是否安全到家。	会议#才#结束，与会代表们就纷纷围住主讲人，争相提问和交流意见。			
才	cai2	用于数词前表示仅有	这家新开的餐厅#才#三张桌子，每到饭点就排起了长队，生意异常火爆。	他在这家公司工作了十年，月薪#才#五千块钱，实在是太低了。	这本厚厚的专业书籍我看了整整一个月，#才#读了不到一百页。	她今年#才#二十三岁，就已经在国际钢琴比赛中获得了金奖，前途无量。	这个偏远的小山村#才#十几户人家，但民风淳朴，邻里之间互帮互助。	我们班#才#三十个学生，却出了五个考上清华北大的，升学率在全市名列前茅。	这台老旧的电脑开机#才#用了五分钟，运行速度就慢得让人无法忍受。	他的存款#才#两万块钱，根本不够支付这套房子的首付款。	这篇论文他写了半年，#才#完成了三千字，离导师要求的字数还差很远。			
才	cai2	刚才的意思	我#才#在楼下看见你妈妈了，她说要去菜市场买些新鲜蔬菜回来做晚饭。	他#才#还在办公室加班呢，怎么这么快就到家了，是不是坐出租车回来的？	#才#那个穿红色外套的女孩是谁？她看起来很面熟，好像在哪里见过。	我#才#接到银行的电话，说信用卡账单已经逾期了，需要尽快还款。	她#才#还笑得很开心，怎么突然就哭了起来，是不是发生了什么事情？	#才#那场雨下得真大，路上的积水都没过脚踝了，好多行人都被淋湿了。	老板#才#在会上表扬了你的工作表现，说你是团队里最勤奋的员工。	我#才#把钥匙放在桌上的，怎么一转眼就找不到了，真是奇怪。	#才#那通电话是谁打来的？我看你接完电话后脸色就变得很难看。			
才	cai2	仅仅，用于数量前	这个项目投入了大量人力物力，最终的收益#才#几万块钱，远低于预期。	他苦练书法二十年，作品售价#才#几百元一幅，艺术市场真是难以捉摸。	整个展览馆#才#来了十几个参观者，策展人对这样的冷清场面感到十分失望。	她辛辛苦苦准备了一个月的演讲，上台后#才#讲了三分钟就紧张得忘词了。	这家百年老店的招牌菜#才#卖三十块钱一份，性价比极高，深受食客喜爱。	公司成立五年了，员工人数#才#二十人，但每个人都是各自领域的精英。	他跑完全程马拉松#才#用了三个小时，在业余选手中算是相当不错的成绩了。	这本畅销书上市一周，销量#才#五千册，与出版社的预期相差甚远。	她学习钢琴#才#两年时间，就已经能够流畅地演奏肖邦的夜曲了。			
使用	shi3 yong4	拿来使用或利用	请在#使用#本产品前仔细阅读说明书，以确保安全正确地操作设备。	图书馆的电子资源可以免费#使用#，但需要先用学生证在系统中注册账号。	这款新型材料具有防水防火的特性，已被广泛#使用#于建筑和航空领域。	医生建议患者谨慎#使用#这种药物，因为它可能会产生一些副作用。	公司规定员工不得#使用#办公电脑处理私人事务，违者将受到相应处罚。	她熟练地#使用#各种设计软件，能够快速完成客户要求的平面设计作品。	这台机器已经#使用#了十五年，虽然有些老旧，但性能依然稳定可靠。	政府鼓励市民#使用#公共交通工具出行，以减少城市的交通拥堵和空气污染。	在野外生存训练中，学员们学会了如何#使用#简单的工具生火和搭建帐篷。			
使用	shi3 yong4	雇佣或任用某人	这家企业在#使用#员工方面有着严格的标准，不仅看重学历，更注重实际能力。	古代帝王#使用#贤臣良将，才能治理好国家，使百姓安居乐业。	公司决定#使用#一批有海外留学背景的年轻人，为团队注入新鲜血液。	他善于#使用#各类人才，总能把合适的人安排到合适的岗位上发挥作用。	这位将军#使用#士兵有方，深得军心，部队的战斗力在他的带领下大幅提升。	企业在#使用#临时工时应当遵守劳动法规，保障其合法权益不受侵害。	领导者#使用#下属要知人善任，充分发挥每个人的长处，才能提高团队效率。	这家创业公司#使用#了大量实习生，虽然节省了成本，但也带来了管理上的挑战。	历史上许多明君都懂得#使用#人才的重要性，广开言路，不拘一格选拔贤能。			
使用	shi3 yong4	把理论或方法付诸实施	研究人员将这一理论#使用#到实际生产中，取得了显著的经济效益。	老师鼓励学生将课堂上学到的知识#使用#到日常生活中，做到学以致用。	这种新型的教学方法已经在多所学校#使用#，学生的学习积极性明显提高。	科学家们正在探索如何将人工智能技术#使用#于医疗诊断领域。	他善于将管理学原理#使用#到团队建设中，使部门的工作效率大幅提升。	这项研究成果一旦#使用#到农业生产中，将大大提高粮食产量。	心理咨询师将认知行为疗法#使用#于治疗焦虑症患者，效果十分显著。	工程师们正在研究如何将这一创新技术#使用#到新能源汽车的研发中。	她将统计学方法#使用#到市场调研中，为公司的决策提供了可靠的数据支持。			
使用	shi3 yong4	加以运用以取得效用	他巧妙地#使用#了各种修辞手法，使这篇文章读起来生动有趣，引人入胜。	厨师#使用#当地新鲜的食材，烹制出一道道色香味俱全的美味佳肴。	设计师#使用#大量的玻璃和钢材，打造出这座现代感十足的建筑作品。	她#使用#社交媒体平台推广自己的手工艺品，很快就积累了大量粉丝。	画家#使用#明亮的色彩和大胆的笔触，创作出这幅充满生命力的油画。	导演#使用#了许多象征性的镜头语言，使这部电影具有深刻的艺术内涵。	作家#使用#第一人称叙事，让读者更容易产生代入感，与主人公同悲同喜。				
活动	huo2 dong4	松动不稳的状态	这颗牙齿已经#活动#了好几天，医生建议尽快拔掉，以免影响其他牙齿。	老房子的窗户年久失修，玻璃都#活动#了，一刮风就哐当作响。	椅子的一条腿#活动#了，坐上去摇摇晃晃的，需要找人来修理一下。	门把手用久了开始#活动#，拧起来松松垮垮的，得换个新的才行。	孩子换牙期间，门牙#活动#得厉害，吃东西都不敢用力咬。	书架上的隔板#活动#了，上面的书随时可能掉下来，必须赶紧加固。	自行车的车把#活动#了，骑行时方向不稳，非常危险，需要立即修理。	老人的假牙#活动#了，吃饭时总是不舒服，得去医院重新调整一下。	桌子的螺丝松了，桌面#活动#得很厉害，放杯水上去都会晃动。			
活动	huo2 dong4	地质或社会等方面的活动	近期该地区地震#活动#频繁，政府已启动应急预案，提醒居民做好防范准备。	火山#活动#导致大量岩浆喷涌而出，附近村庄的居民已被紧急疏散。	这座城市的经济#活动#十分活跃，吸引了大量国内外投资者前来考察。	科学家们正在密切监测这一区域的地质#活动#，以预测可能发生的自然灾害。	春节期间，各地的文化#活动#丰富多彩，庙会、灯展吸引了众多游客。	该断层带的构造#活动#已经持续了数百万年，形成了独特的地貌景观。	疫情期间，线上商业#活动#大幅增加，电商平台的销售额创下历史新高。	研究人员发现，这一地区的火山#活动#与板块运动有着密切的关联。	随着经济#活动#的逐步恢复，就业市场也开始呈现出回暖的迹象。			
