word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
乱	luan4	随机的，随意发生的	电脑程序通过#乱#数生成器来模拟真实世界中的随机事件，这在游戏开发和密码学领域有着广泛应用。	抽奖活动采用#乱#序排列的方式决定中奖者，以确保每位参与者都有公平的机会。	统计学家利用#乱#数表来选取样本，避免人为因素对研究结果产生偏差。	这款软件会#乱#序播放音乐列表中的歌曲，让用户每次听到的顺序都不一样。	科学家们发现，量子力学中的某些现象具有真正的#乱#性，无法用经典物理学来预测。	为了测试系统的稳定性，工程师们向数据库输入了大量#乱#序排列的数据进行压力测试。	彩票号码的产生依赖于#乱#数算法，理论上每个数字组合出现的概率是相等的。	研究人员使用#乱#数种子来初始化模拟实验，以便在需要时能够重现相同的随机序列。			
乱	luan4	任意随性的，随心所欲的	他做事总是#乱#来，从不按照规章制度办事，结果给公司造成了不小的损失。	小孩子不懂事，在墙上#乱#涂#乱#画，把新装修的房子弄得一团糟。	领导批评他工作态度不端正，#乱#发脾气，影响了整个团队的士气。	她#乱#花钱的习惯让家人非常担忧，每个月的工资还没到月底就花光了。	游客们被告知不要在景区内#乱#扔垃圾，要自觉维护环境卫生。	他喝醉酒后就开始#乱#说话，把很多不该说的秘密都泄露了出去。	医生警告病人不要#乱#吃药，必须严格按照处方服用，否则可能产生严重的副作用。	那个司机#乱#闯红灯，差点撞到正在过马路的行人，被交警当场拦下开了罚单。			
了却	liao3 que4	解决问题或心结	多年来压在心头的误会终于#了却#，两位老友重归于好，相拥而泣。	他决定回到故乡，#了却#自己多年来未能尽孝的遗憾，陪伴年迈的父母度过晚年。	这场官司的胜诉让她#了却#了一桩心事，终于可以安心地开始新的生活。	退休后他专程去了一趟西藏，#了却#了年轻时许下的心愿，在布达拉宫前留下了珍贵的照片。	经过心理咨询师的帮助，她终于#了却#了童年阴影带来的心理创伤，重新找回了生活的信心。	他花了整整十年时间寻找失散的亲人，如今终于团聚，#了却#了这桩萦绕心头的牵挂。	老人临终前最大的愿望就是能见孙子一面，家人们想尽办法让他#了却#了这个心愿。	作家在完成这部自传体小说后，感觉#了却#了多年来想要记录家族历史的夙愿。			
了却	liao3 que4	清理或结束事务	他决定在年底前#了却#所有的债务，轻装上阵迎接新的一年。	律师帮助客户#了却#了复杂的遗产分配事宜，让各方都感到满意。	公司在破产清算过程中逐一#了却#了与供应商的账目往来。							
脚	jiao3	人或动物的足部	长途跋涉后，他的#脚#上磨出了好几个水泡，每走一步都疼痛难忍。	医生仔细检查了病人的#脚#，发现脚踝处有轻微骨裂，需要打石膏固定。	芭蕾舞演员的#脚#经过多年训练，能够完成常人难以想象的高难度动作。	她买鞋子总是很挑剔，因为她的#脚#比较宽，很多款式穿着都不舒服。	中医认为#脚#是人体的第二心脏，经常按摩脚底穴位有助于促进血液循环。	那只受伤的小狗一瘸一拐地走着，原来是前#脚#被玻璃碎片划伤了。	运动员在比赛前都会认真做热身运动，特别是活动#脚#踝关节，以防止扭伤。	奶奶年纪大了，#脚#不太灵便，上下楼梯都需要人搀扶。			
脚	jiao3	动物的腿或物体的支腿	这张古董桌子的四条#脚#都雕刻着精美的龙纹图案，做工十分考究。	螃蟹有八条#脚#和两只大钳子，在沙滩上横着爬行的样子十分有趣。	那把椅子的一条#脚#断了，坐上去摇摇晃晃的，需要找木匠修理一下。	蜘蛛用它的八条#脚#灵活地在网上移动，等待猎物自投罗网。	这个三#脚#架非常稳固，即使在大风天气也能牢牢支撑住相机。	蜈蚣的#脚#多得数不清，在地上爬行时看起来像一条会动的毛刷。	老式缝纫机下面有一个铸铁#脚#踏板，用脚踩动就能带动机器运转。	这款落地灯的三条#脚#采用黄铜材质，既美观又耐用，很受消费者欢迎。			
脚	jiao3	物体底部的支撑部分	登山队员终于到达了山#脚#下的大本营，准备第二天向峰顶发起冲击。	这座古塔的塔#脚#部分已经出现了裂缝，文物部门正在制定修缮方案。	他们在墙#脚#下发现了一窝刚出生的小猫，毛茸茸的非常可爱。	城堡建在悬崖#脚#下，三面环水，地势险要，易守难攻。	工人们正在加固大坝的坝#脚#，以确保在汛期能够抵御洪水的冲击。	村民们在山#脚#下开垦了大片梯田，种植水稻和蔬菜，过着自给自足的生活。	考古学家在古城墙#脚#下挖掘出了大量珍贵的文物，为研究当地历史提供了重要线索。	那棵百年老树的树#脚#周围长满了青苔，树根盘根错节地露出地面。			
脚	jiao3	用于计踢的次数的量词	足球运动员一#脚#劲射，皮球如炮弹般飞入球门死角，全场观众沸腾了。	他气愤地朝那个空罐子踢了一#脚#，罐子咣当一声滚到了马路对面。	那个调皮的男孩对着足球猛踢了三#脚#，结果球飞过围墙砸碎了邻居家的窗户。	武术教练示范了一#脚#漂亮的侧踢，动作干净利落，学员们纷纷鼓掌叫好。	比赛最后时刻，前锋抓住机会补射一#脚#，将比分扳平，为球队保住了宝贵的一分。	小偷试图逃跑，被路人飞起一#脚#绊倒在地，随后被赶来的警察逮捕。	他对着门板狠狠踹了两#脚#，木门应声而开，露出里面漆黑的走廊。	守门员奋力扑救，但对方那一#脚#射门角度太刁钻，球还是擦着指尖飞进了网窝。			
脚	jue2	戏剧或表演中的角色	这出京剧中，他扮演的是一个丑#脚#，滑稽的表演逗得观众捧腹大笑。	她从小学习昆曲，专攻旦#脚#，如今已是剧团里的台柱子。	老艺术家一生扮演过无数个净#脚#角色，他那浑厚的嗓音和威武的扮相令人难忘。	这位演员虽然只是个配#脚#，但他精湛的演技为整部戏增色不少。	传统戏曲中的生#脚#通常扮演正面的男性角色，要求演员具备扎实的唱功和身段。	剧团正在招收学员，特别需要能演武#脚#的年轻人，要求有一定的武术基础。	她在这部新编历史剧中挑大梁，饰演主#脚#，压力很大但也充满期待。	名#脚#登台，满堂喝彩，观众们早早就买好了票，只为一睹这位艺术家的风采。			
作出	zuo4 chu1	拿出或交付	被告方必须在规定期限内#作出#书面答辩，否则法院将进行缺席判决。	公司要求各部门在月底前#作出#详细的年度工作报告，以便进行绩效考核。	面对记者的追问，发言人表示将在调查结束后#作出#正式回应。	学术委员会将在审核完所有材料后#作出#是否授予学位的最终决定。	政府承诺将在三个工作日内对市民的投诉#作出#处理意见并予以答复。	法官要求双方当事人各自#作出#证据清单，以便庭审时进行质证。	保险公司在接到理赔申请后，需要在十五天内#作出#核定并通知申请人。	上级部门要求基层单位必须对群众反映的问题#作出#明确答复，不得推诿扯皮。			
