word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
遭到	zao1 dao4	遭受损害、打击或不幸	这座古老的建筑在战争期间#遭到#了严重的破坏，如今只剩下断壁残垣供人凭吊。	他因为坚持自己的原则而#遭到#了同事们的排挤，但他从未后悔过自己的选择。	那家企业因为环保问题#遭到#了政府部门的严厉处罚，被责令停产整顿三个月。	她的提案在会议上#遭到#了激烈的批评，反对者认为这个方案根本不切实际。	这支球队在客场比赛中#遭到#了对手的惨败，以零比五的悬殊比分结束了这场比赛。	村庄在台风过境时#遭到#了毁灭性的打击，房屋倒塌、农田被淹，损失惨重。	他的学术论文因数据造假#遭到#了学术界的强烈谴责，最终被撤销了博士学位。	这个新兴品牌刚进入市场就#遭到#了竞争对手的恶意打压，生存空间被严重挤压。			
遭到	zao1 dao4	遇到不利或令人不快的事情	他在出差途中#遭到#了航班延误，不得不在机场等待了整整八个小时。	她第一次独自旅行就#遭到#了小偷的光顾，护照和钱包都被偷走了。	这位年轻的创业者在融资过程中#遭到#了投资人的冷遇，连续被拒绝了十几次。	他满怀信心地去应聘，却#遭到#了面试官的刁难，问了许多与岗位无关的问题。	她精心准备的演讲#遭到#了技术故障的干扰，投影仪在关键时刻突然黑屏了。	登山队在攀登途中#遭到#了突如其来的暴风雪，被迫在半山腰搭建临时营地避险。	他们的婚礼筹备#遭到#了各种意外状况，从场地取消到供应商违约，问题接连不断。	这个科研项目在申报过程中#遭到#了繁琐的行政程序阻碍，审批时间比预期延长了半年。			
岛	dao3	岛屿	这座位于太平洋中部的小#岛#上生活着许多珍稀的鸟类，每年都吸引大量观鸟爱好者前来。	他们乘坐渡轮前往那座风景如画的#岛#屿，准备在那里度过一个悠闲的假期。	这个热带#岛#国以其洁白的沙滩和清澈的海水闻名于世，是蜜月旅行的热门目的地。	科学家们在这座偏远的火山#岛#上发现了一种从未被记录过的植物物种。	那座#岛#屿在地图上只是一个小点，但实际上却拥有丰富的自然资源和独特的生态系统。	渔民们世代居住在这座#岛#上，靠捕鱼为生，过着与世隔绝却自给自足的生活。	这座人工#岛#是填海造陆工程的杰作，如今已经发展成为繁华的商业中心。	探险家们划着皮划艇绕#岛#航行一周，用了整整三天时间才完成这次环岛之旅。			
阻止	zu3 zhi3	制止某事发生或继续	警方及时介入，成功#阻止#了一起即将发生的银行抢劫案，将犯罪嫌疑人当场抓获。	医生们采取了紧急措施来#阻止#病毒在医院内进一步扩散，所有病房都进行了严格消毒。	环保组织发起了大规模抗议活动，试图#阻止#政府批准在自然保护区内建设化工厂的计划。	她的父母想尽办法#阻止#她嫁给那个他们认为不靠谱的男人，但最终还是没能改变她的决定。	国际社会呼吁各方保持克制，共同努力#阻止#地区冲突升级为全面战争。	消防员们奋力扑救，终于#阻止#了山火向居民区蔓延，避免了更大的人员伤亡。	老师及时发现并#阻止#了学生之间的霸凌行为，对涉事学生进行了严肃的批评教育。	技术团队连夜工作，成功#阻止#了黑客对公司服务器的攻击，保护了用户数据安全。			
阻止	zu3 zhi3	挡住通路使无法进行	示威者用废弃的汽车和轮胎#阻止#了通往市中心的主要道路，造成严重交通瘫痪。	保安人员在入口处设置了路障，#阻止#没有通行证的人员进入施工现场。	洪水冲毁了桥梁，#阻止#了救援物资运往灾区，救援队不得不绕道而行。	边防部队在边境线上部署了大量兵力，#阻止#非法越境者进入国境。	倒塌的建筑物残骸#阻止#了消防车靠近火场，救援工作一度陷入困境。	她用身体#阻止#在门口，不让讨债的人进入家中骚扰年迈的父母。	大雪封山#阻止#了车辆通行，被困在山区的游客只能等待道路疏通。	安保人员迅速行动，用人墙#阻止#了狂热的粉丝冲向舞台，确保了演出的正常进行。			
主动	zhu3 dong4	主动采取行动或先行出击	在谈判陷入僵局时，他决定#主动#出击，提出了一个让双方都能接受的折中方案。								
主动	zhu3 dong4	自愿或自行地去做某事	她#主动#承担起照顾生病邻居的责任，每天下班后都会去帮忙做饭和打扫卫生。	他没有等领导安排，而是#主动#请缨负责这个棘手的项目，展现了强烈的责任心。	孩子们#主动#把零花钱捐给了山区的贫困学生，这份善良让老师们非常感动。	她#主动#向新同事伸出援手，帮助他们尽快熟悉公司的工作流程和企业文化。	退休后，他#主动#到社区做志愿者，为独居老人提供各种力所能及的帮助。	学生们#主动#组织了校园清洁活动，不需要老师督促就把教室和操场打扫得干干净净。	他#主动#承认了自己在项目中犯下的错误，并提出了详细的补救方案。	她#主动#放弃了周末的休息时间，加班完成了客户紧急要求的设计方案。			
主动	zhu3 dong4	行为积极有活力	这个孩子性格#主动#开朗，在班级活动中总是第一个举手发言，深受老师和同学们的喜爱。	她在工作中表现得非常#主动#，不仅完成本职工作，还经常帮助其他部门解决问题。	面试官对他#主动#积极的态度印象深刻，当场就决定录用他担任销售经理一职。	他是个#主动#型的人，无论在学习还是工作中都充满干劲，从不需要别人催促。	团队里需要更多像她这样#主动#进取的成员，才能在激烈的市场竞争中脱颖而出。	老师鼓励学生们在课堂上更加#主动#一些，大胆提问和发表自己的见解。	他#主动#热情的工作态度感染了整个团队，大家的工作效率都有了明显提升。	公司更青睐那些#主动#性强的求职者，因为他们往往能够独立解决问题并创造更多价值。			
主动	zhu3 dong4	与被动相对的状态	在这场博弈中，谁能掌握#主动#权，谁就能在最终的谈判中占据有利地位。	球队在上半场一直处于#主动#地位，控球率高达百分之七十，创造了多次得分机会。	他在感情中总是处于#主动#的一方，而她则习惯于被追求和被照顾。	企业要想在市场竞争中立于不败之地，就必须掌握#主动#，而不是被动应对。	这次军事演习的目的是训练部队在复杂环境下夺取#主动#的能力。	她决定化#主动#为被动，先观察对方的反应再决定下一步行动策略。	在辩论赛中，正方选手牢牢把握#主动#，让反方始终处于被动防守的状态。	投资者应该#主动#管理自己的资产配置，而不是被动地跟随市场波动。			
主动	zhu3 dong4	机械中起驱动作用的部件	这台机器的#主动#轮出现了磨损，需要更换新的零件才能恢复正常运转。	工程师检查后发现，变速箱的#主动#齿轮与从动齿轮之间的啮合出现了问题。	在这个传动系统中，#主动#轴连接着发动机，负责将动力传递给整个机械装置。	他正在研究如何优化#主动#皮带轮的设计，以提高整个传动系统的效率。	汽车的#主动#悬挂系统可以根据路况自动调节，为乘客提供更舒适的乘坐体验。	这款工业机器人采用了先进的#主动#关节设计，运动精度和灵活性都大幅提升。	维修人员发现#主动#链轮的齿已经严重磨损，建议立即更换以避免设备故障。	该传动装置的#主动#部件采用了高强度合金材料制造，使用寿命比普通材料延长了三倍。			
