word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
劲	jin4	表情或神态	他说话时那副得意的#劲#，让在场的人都忍不住想笑，却又不敢笑出声来。	看她那认真的#劲#，仿佛在做一件关乎生死存亡的大事，其实不过是在挑选一件衣服而已。	老王喝了几杯酒之后，那股豪爽的#劲#就上来了，拉着大家讲起了他年轻时的故事。	孩子们玩游戏时那股专注的#劲#，让大人们都感叹童年的纯真和快乐是多么珍贵。	她撒娇的#劲#让丈夫完全招架不住，只好乖乖答应了她的所有要求。	面试官看着他那紧张的#劲#，忍不住安慰道："放轻松，就当是普通聊天。"	奶奶讲故事时那绘声绘色的#劲#，总能把孙子们逗得哈哈大笑。			
劲	jin4	兴趣	刚开始学吉他的时候#劲#头十足，可没过两个月就把吉他扔在角落里积灰了。	这部电视剧前几集还挺有意思，看到后面就没什么#劲#了，剧情太拖沓。	他对集邮的#劲#已经持续了三十多年，家里收藏的邮票足有上万枚。	孩子们对新玩具的#劲#通常只能维持几天，很快就会被下一个新鲜事物吸引。	退休后他迷上了钓鱼，那股#劲#比年轻时工作还要投入，每天天不亮就出门。	她学烘焙的#劲#来得快去得也快，厨房里的烤箱已经闲置了大半年。	这场比赛踢得毫无#劲#，双方都像是在完成任务，观众席上嘘声一片。			
劲	jing4	强健有力	这匹马四肢#劲#健，奔跑起来如同一阵旋风，是整个马场最出色的赛马。	他虽然年过六旬，但身体依然#劲#健，每天早起跑步五公里从不间断。	松树的枝干#劲#挺，即使在狂风暴雪中也傲然挺立，象征着坚韧不拔的精神。	书法讲究笔力#劲#健，每一笔都要有骨有肉，才能写出气势磅礴的作品。	运动员们个个身姿#劲#健，在赛场上展现出了顽强拼搏的体育精神。	老鹰展开#劲#健的翅膀，在山谷间盘旋翱翔，寻找着猎物的踪迹。	他的书法苍劲有力，每一个字都透着#劲#健之气，让人叹为观止。			
劲	jing4	结实耐用	这种布料质地#劲#韧，做成的工作服穿上十年八年都不会坏。	竹子外表看似柔弱，实则#劲#韧无比，是制作家具和工艺品的上好材料。	奶奶编的草鞋特别#劲#实，穿着走山路一点都不怕磨损。	这款登山绳采用特殊工艺制成，#劲#韧耐磨，能承受数百公斤的拉力。	老匠人做的木桶用料扎实，箍得#劲#紧，用了几十年都不漏水。	藤条编织的篮子既轻便又#劲#韧，是山区农民采摘时的必备工具。	这种麻绳虽然看起来普通，但#劲#韧程度远超普通绳索，渔民们都爱用。			
劲	jing4	力量强劲	台风过境时，#劲#风呼啸，把路边的大树连根拔起，场面十分骇人。	他挥拳的力道#劲#猛，一拳就把沙袋打得晃了好几下。	瀑布从百米高的悬崖倾泻而下，水流#劲#急，溅起的水花打湿了游客的衣服。	这款发动机动力#劲#足，即使在陡峭的山路上也能轻松爬坡。	射箭运动员拉满弓弦，箭矢带着#劲#风破空而出，正中靶心。	海浪#劲#猛地拍打着礁石，发出震耳欲聋的轰鸣声。	他踢出的足球力道#劲#猛，守门员虽然扑对了方向，却没能挡住。			
劲	jing4	威力强大	这款新型导弹射程远、威力#劲#，是国防力量的重要组成部分。	敌军的火力太#劲#，我方部队不得不暂时撤退，等待增援。	这种烈酒后#劲#十足，刚喝下去没什么感觉，过一会儿就会头晕目眩。	新研发的农药药效#劲#猛，喷洒一次就能消灭田里大部分害虫。	对手的攻势太#劲#，我们的防线几乎要被突破，形势十分危急。	这款辣椒酱辣#劲#惊人，只需一小勺就能让人辣得满头大汗。	暴风雪来势#劲#猛，气象部门紧急发布红色预警，提醒市民减少外出。			
诸	Zhu1	诸姓	#诸#先生是我们公司的资深顾问，在行业内享有很高的声誉。	据族谱记载，#诸#氏家族在明朝时期从浙江迁徙至此，已有五百多年历史。	#诸#老师教了一辈子书，桃李满天下，退休时学生们都来为他送行。	这位#诸#姓企业家白手起家，经过三十年奋斗，终于建立起自己的商业帝国。	#诸#医生医术精湛，很多疑难杂症到他手里都能迎刃而解。	村里的#诸#家是书香门第，几代人都出过秀才和举人。	#诸#教授在学术界德高望重，他的研究成果多次获得国家级奖项。			
诸	zhu1	全部	经过反复讨论，委员会终于就#诸#项议题达成了一致意见。	这部法律的出台，是#诸#方力量共同努力的结果。	他把#诸#般心事都藏在心底，从不向任何人倾诉。	#诸#位来宾请入座，晚宴即将开始，感谢大家的光临。	公司决定对#诸#项规章制度进行全面修订，以适应新的发展需要。	#诸#事不顺的时候，他总是独自一人去江边散步，理清思绪。	这次改革涉及#诸#多部门，需要各方通力配合才能顺利推进。			
诸	zhu1	各种各样的	市场上#诸#类商品琳琅满目，让消费者眼花缭乱，不知如何选择。	他博览群书，对#诸#子百家的学说都有深入研究。	这座博物馆收藏了#诸#朝代的文物，是了解中国历史的绝佳去处。	会议上，代表们就#诸#种方案进行了热烈讨论，各抒己见。	#诸#般武艺他样样精通，是江湖上赫赫有名的武林高手。	这本书汇集了#诸#位名家的散文作品，值得细细品读。	面对#诸#多困难，他没有退缩，而是迎难而上，最终取得了成功。			
十九	shi2 jiu3	数目十九	他今年#十九#岁，刚刚考上大学，对未来充满了憧憬和期待。	这栋大楼一共#十九#层，我们公司的办公室在第十五层。	从北京到上海的高铁全程只需要四个小时#十九#分钟，非常便捷。	她在公司工作了#十九#年，从普通职员一步步晋升为部门经理。	这本小说一共#十九#章，每一章都扣人心弦，让人欲罢不能。	班上一共有#十九#名学生，其中男生十一人，女生八人。	他连续#十九#天加班到深夜，终于在截止日期前完成了这个项目。			
