word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
温	wen1	温暖或微热	冬日午后的阳光透过玻璃窗洒进来，整个房间都变得#温#暖而舒适，让人不由自主地想打个盹儿。	她端起那杯刚泡好的茶，感受着杯壁传来的#温#热，心中涌起一股暖意。	春天的微风带着#温#暖的气息拂过脸颊，让人感到无比惬意和放松。	这件羊绒衫穿在身上特别#温#暖，即使在寒冷的冬天也不会觉得冷。	他把冰凉的双手放进口袋里，渐渐感受到了一丝#温#热，冻僵的手指慢慢恢复了知觉。	南方的冬天虽然没有暖气，但阳光充足，屋子里还是挺#温#暖的。	母亲的怀抱永远是最#温#暖的港湾，无论在外面受了多少委屈，回到家就能得到安慰。						
温	wen1	使变暖	他把昨晚剩下的饭菜放进微波炉里#温#一下，简单解决了午餐问题。	天气太冷了，她先把牛奶#温#热了再给孩子喝，怕凉的伤胃。	奶奶习惯在睡前用热水袋#温#一下被窝，这样钻进去就不会觉得冷了。	这瓶红酒需要先#温#到室温再饮用，才能充分释放出它的香气和风味。	护士把输液用的药水先#温#了一下，避免冰凉的液体直接进入病人的血管。	他用双手捂住冻僵的耳朵，想用体温把它们#温#暖过来。	古人常用铜壶#温#酒，在寒冷的冬夜与好友对饮，别有一番情趣。						
温	wen1	冷热程度	今天的气#温#骤降了十几度，出门一定要多穿点衣服，小心感冒。	医生拿出体#温#计给病人测量，发现已经烧到了三十九度多。	这款空调可以自动调节室内#温#度，始终保持在最舒适的范围内。	水#温#太高会破坏茶叶中的营养成分，泡绿茶最好用八十度左右的水。	全球气候变暖导致平均气#温#持续上升，极端天气事件也越来越频繁。	实验室里的恒#温#箱可以精确控制内部环境，确保实验条件的稳定性。	根据天气预报，明天的最高气#温#将达到三十八度，请大家注意防暑降温。						
温	wen1	柔和温顺	她性格#温#婉贤淑，说话轻声细语，从不与人发生争执。	这位老师待人#温#和有礼，深受学生们的喜爱和尊敬。	他虽然外表看起来严肃，但内心其实非常#温#柔，对家人关怀备至。	她用#温#柔的目光注视着怀中的婴儿，脸上洋溢着幸福的笑容。	这匹马性情#温#顺，即使是初学者也能轻松驾驭，非常适合用来教学。	他的声音低沉而#温#和，像一股暖流缓缓流入人的心田。	母亲#温#柔地抚摸着孩子的头发，轻声哼唱着摇篮曲哄他入睡。						
温	wen1	复习学过的内容	考试前他把所有的笔记都#温#习了一遍，确保没有遗漏任何重要知识点。	孔子说"#温#故而知新"，强调复习旧知识可以获得新的理解和感悟。	她每天晚上都会花一个小时#温#习当天学过的内容，学习成绩一直名列前茅。	老师建议学生们利用假期#温#习上学期的功课，为新学期的学习打好基础。	他翻出大学时代的课本，#温#习起那些曾经熟悉的公式和定理，感慨万千。	临近期末，图书馆里挤满了#温#习功课的学生，座位一位难求。	学习语言需要不断#温#习巩固，否则很容易就会忘记之前学过的词汇和语法。						
温	wen1	中医所称的发热	中医认为这种病症属于#温#热之邪入侵，需要用清热解毒的药方来治疗。	根据中医理论，#温#病的治疗应当以清热养阴为主，不可妄用发汗之法。	这位老中医擅长治疗各种#温#热病症，在当地享有很高的声誉。	《温病条辨》是清代医家吴鞠通所著，系统论述了#温#病的辨证施治方法。	患者出现高热不退的症状，中医诊断为#温#邪犯肺，开了几副清热宣肺的药。	中医将外感热病分为伤寒和#温#病两大类，治疗方法各有不同。	这种#温#热病症来势凶猛，如果不及时治疗，很容易传变深入，危及生命。						
温	wen1	传染性瘟疫	古代每逢大灾之后必有大#温#，因为卫生条件恶劣，疾病极易传播蔓延。	史书记载，那场#温#疫席卷了整个中原地区，死者不计其数，十室九空。	村民们在门口挂上艾草和菖蒲，祈求能够驱除#温#疫，保佑全家平安。	这场突如其来的#温#疫让整个城市陷入恐慌，人们纷纷逃离家园避难。	古代医者冒着被传染的危险深入疫区救治#温#病患者，其医德令人敬佩。	官府紧急调拨物资，设立隔离区域，全力遏制#温#疫的进一步扩散。	那个年代缺医少药，一旦#温#疫爆发，往往会造成大量人口死亡。						
温和	wen1 he2	气候或态度不激烈	这个地区属于#温和#的海洋性气候，四季分明，冬无严寒，夏无酷暑。	他在谈判中始终保持#温和#的态度，既不咄咄逼人，也不轻易让步。	医生建议采用#温和#的治疗方案，避免对患者身体造成过大的负担。	这款洗面奶配方#温和#，不含刺激性成分，敏感肌肤也可以放心使用。	政府采取了#温和#的经济调控措施，避免对市场造成剧烈冲击。	她用#温和#的语气向孩子解释为什么不能这样做，而不是简单粗暴地训斥。	昆明素有"春城"之称，气候#温和#宜人，是著名的旅游度假胜地。						
温和	wen1 he2	性格柔和	她性格#温和#，从不与人争吵，在同事中人缘极好。	这位老人看起来慈眉善目，性情#温和#，说话总是轻声细语的。								
温和	wen1 he2	程度适中不过分	这道菜的辣味比较#温和#，不太能吃辣的人也可以尝试一下。	他提出了一个#温和#的改革方案，既能推动变革，又不会引起太大的反对。	这款护肤品的美白效果比较#温和#，需要长期使用才能看到明显的改善。	相比激进派的主张，他的观点显得更加#温和#理性，容易被大多数人接受。	医生建议先尝试#温和#的保守治疗，如果效果不佳再考虑手术方案。	这种药物的副作用比较#温和#，大多数患者都能够耐受。	他在文章中表达了#温和#的批评意见，措辞委婉但观点明确。						
