word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
球	qiu2	球类运动或竞技项目	从小他就对各种#球#类运动充满热情，篮球、足球、乒乓球样样精通，是学校里公认的体育健将。	学校新建的体育馆设施齐全，可以同时开展多种#球#类项目的训练，深受师生欢迎。	医生建议他多参加#球#类运动来增强体质，于是他每周都会约朋友打几场羽毛球。	这位退役运动员现在致力于推广青少年#球#类培训，希望能发掘更多有潜力的体育苗子。	她虽然身材娇小，但在#球#类运动方面天赋异禀，尤其擅长需要灵活反应的乒乓球和羽毛球。	社区活动中心开设了多种#球#类课程，从网球到排球应有尽有，满足了不同年龄段居民的健身需求。	他认为#球#类运动不仅能锻炼身体，更能培养团队协作精神和竞争意识，对青少年成长大有裨益。	奥运会上的#球#类比赛项目众多，从传统的篮球足球到新兴的三人篮球，吸引了全球观众的目光。			
球	qiu2	比赛或对抗性的体育赛事	今晚的这场#球#非常关键，如果我们赢了就能直接晋级决赛，全队上下都铆足了劲。	他因为要看世界杯的#球#，特意向公司请了假，结果那场比赛踢得精彩绝伦，让他觉得这假请得太值了。	这场#球#踢得太窝囊了，主队在家门口被对手灌了五个球，球迷们纷纷提前离场以示抗议。	教练赛前反复强调这场#球#的重要性，要求队员们必须全力以赴，不能有丝毫懈怠。	昨晚那场#球#打到加时赛才分出胜负，双方球员都拼尽了全力，观众们也看得热血沸腾。	他是个资深球迷，几乎每场重要的#球#都不会错过，家里收藏了几十年来各种比赛的门票和纪念品。	这场#球#的转播权卖出了天价，可见公众对这场巅峰对决的期待程度有多高。	裁判在这场#球#中的几次争议判罚引发了球迷的强烈不满，赛后社交媒体上骂声一片。			
计算机	ji4 suan4 ji1	可编程的通用电子计算设备	随着人工智能技术的飞速发展，#计算机#已经能够完成许多过去只有人类才能胜任的复杂任务。	他大学主修#计算机#科学专业，毕业后进入一家知名互联网公司从事软件开发工作。	这台超级#计算机#的运算速度达到了每秒百亿亿次，主要用于气象预报和基因测序等领域的科学研究。	学校的#计算机#教室配备了最新型号的设备，学生们可以在这里学习编程和各种应用软件的操作。	她对#计算机#硬件特别感兴趣，经常自己动手组装和升级电脑，在论坛上也是小有名气的技术达人。	早期的#计算机#体积庞大，需要占据整个房间，而如今一部智能手机的算力就已经远超当年。	公司决定更新所有办公#计算机#，将老旧的台式机全部换成性能更强的新设备，以提高工作效率。	量子#计算机#被认为是下一代计算技术的革命性突破，有望在密码学和药物研发等领域带来颠覆性变化。			
计算机	ji4 suan4 ji1	用于执行数值运算的专用装置	会计师从抽屉里拿出#计算机#，快速核算着这个月的各项开支，手指在按键上飞舞。	考试时老师允许学生使用#计算机#进行复杂的数学运算，但必须展示完整的解题步骤。	她随身携带一个小型#计算机#，方便在菜市场买菜时随时计算总价，避免被商贩多收钱。	这款科学#计算机#功能强大，不仅能进行基本的四则运算，还支持三角函数和对数计算。	爷爷虽然年过七旬，但每天记账时仍坚持用#计算机#仔细核对每一笔收支，从不马虎。	银行柜员熟练地操作着#计算机#，快速计算出客户存款的利息，整个过程不到一分钟。	工程师在现场勘测时总会带上#计算机#，以便随时计算各种参数和数据，确保测量结果准确无误。	税务人员拿出#计算机#，按照最新的税率标准，帮助纳税人计算应缴纳的税款金额。			
别的	bie2 de5	其他的东西或人	这件衣服我不太喜欢，你们店里还有#别的#款式吗，最好是颜色素雅一点的。	他对这份工作已经失去了兴趣，正在考虑找#别的#机会，换一个更有发展前景的行业。	冰箱里除了几个鸡蛋就没有#别的#东西了，看来今晚得出去吃饭或者叫外卖了。	她把所有精力都放在了孩子身上，根本没有时间顾及#别的#，连自己的爱好都荒废了。	这个方案如果行不通，我们就得想#别的#办法，总不能在一棵树上吊死。	会议室里只有他一个人，#别的#同事都还没到，他便趁这段时间整理了一下发言稿。	你要是不想吃火锅，咱们可以去吃#别的#，川菜、粤菜、日料都行，你说了算。	这本书我已经读完了，图书馆里还有#别的#推荐吗，最好是同类型的悬疑小说。			
别的	bie2 de5	另外的或别的情况	这只是问题的一个方面，#别的#情况我们还需要进一步调查才能得出结论。	他表面上答应得很爽快，但心里可能有#别的#想法，我们还是多留个心眼比较好。	医生说这种症状可能是过敏引起的，但也不排除#别的#原因，建议做个全面检查。	她突然改变主意不去旅行了，也不知道是不是有#别的#考虑，问她又不肯说。	这件事情没那么简单，背后肯定还有#别的#隐情，我们不能只看表面现象就下结论。	老板今天心情不好，不知道是因为业绩下滑还是#别的#什么原因，大家都小心翼翼的。	合同条款看起来没问题，但#别的#细节还需要律师仔细审核，以免日后产生纠纷。	他拒绝这份工作可能不只是因为薪资问题，或许还有#别的#顾虑，比如工作地点太远。			
忘	wang4	记不起或没有记住	他年纪大了，记性越来越差，经常#忘#了自己把钥匙放在哪里，找半天都找不到。	这首歌是我们大学时代最爱唱的，虽然毕业多年，但歌词我一个字都没#忘#。	她太忙了，竟然#忘#了今天是自己的生日，还是同事提醒她才想起来的。	老师布置的作业我全都#忘#了，明天上课肯定要挨批评，现在补也来不及了。	那段痛苦的经历他一直想#忘#却怎么也忘不掉，每到深夜就会不由自主地想起。	我#忘#了带伞，结果出门就遇上大雨，只好在商场门口躲了半个多小时。	这个单词我背了好多遍还是记不住，背了就#忘#，真是让人头疼。	她#忘#了男朋友的生日，对方虽然嘴上说没关系，但明显有些失落。			
忘	wang4	疏忽未注意到或遗漏	这份报告写得很详细，但#忘#了附上数据来源，审核时被领导退回来要求补充。	他做事总是丢三落四，这次又#忘#了检查邮件的附件，结果发出去才发现是空的。	厨师太忙了，#忘#了往汤里加盐，客人尝了一口就皱起了眉头。	她匆忙出门，#忘#了关窗户，结果下午下起暴雨，卧室的地板全被淋湿了。	这篇文章论证充分，但#忘#了引用最新的研究成果，显得有些过时。	会计做账时#忘#了一笔小额支出，虽然金额不大，但还是导致账目对不上。	他演讲时太紧张了，#忘#了感谢赞助商，事后不得不专门发邮件道歉。	程序员#忘#了处理一个边界条件，导致软件在特定情况下会崩溃，上线后才被用户发现。			
忘	wang4	对职责或他人疏忽不顾	他一心扑在事业上，#忘#了对家人的关心和陪伴，等醒悟过来时孩子都已经长大了。	这位官员身居高位后渐渐#忘#了自己的初心和使命，最终因贪腐问题锒铛入狱。	她为了追求个人成功，#忘#了对父母的赡养义务，多年不曾回家探望。	公司在快速扩张的过程中#忘#了对员工的人文关怀，导致人才流失严重。	他沉迷于网络游戏，#忘#了作为学生的本分，成绩一落千丈，父母为此操碎了心。	这家企业只顾追求利润，#忘#了应尽的社会责任，多次被曝出环境污染问题。	领导干部绝不能#忘#了为人民服务的宗旨，要时刻把群众的利益放在首位。	他功成名就之后#忘#了当年帮助过他的恩人，这种忘恩负义的行为令人不齿。			
思考	si1 kao3	仔细反复地思考问题与原因	这次项目失败后，团队成员都在认真#思考#问题出在哪里，希望能从中吸取教训。	她独自坐在窗前#思考#了很久，试图理清这段感情中到底是哪里出了问题。	哲学家的工作就是不断#思考#人生的意义和宇宙的本质，探索那些看似简单却深奥的问题。	面对复杂的市场形势，企业管理者需要冷静#思考#，分析各种因素后再做出决策。	老师鼓励学生独立#思考#，不要人云亦云，要有自己的判断和见解。	他花了整整一个周末#思考#职业规划的问题，最终决定辞职去创业。	这道数学题很有挑战性，需要学生深入#思考#才能找到解题的突破口。	退休后他有了更多时间#思考#人生，开始写回忆录，记录自己这些年的经历和感悟。			
