word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
兴建	xing1 jian4	修建新建筑或设施	市政府决定在城东#兴建#一座现代化的图书馆，以满足市民日益增长的阅读需求。	为了改善农村医疗条件，县里拨款在各乡镇#兴建#卫生院，预计明年全部投入使用。							
兴建	xing1 jian4	建造大型工程或建筑	这座跨海大桥历时五年#兴建#完成，是目前世界上最长的跨海通道之一。	国家投资数百亿元在西部地区#兴建#水利枢纽工程，将有效解决当地的灌溉和发电问题。	为了迎接即将到来的国际体育赛事，主办城市正在加紧#兴建#多座大型体育场馆。	该核电站从立项到#兴建#完工，前后经历了十余年的论证和施工过程。	政府计划在沿海地区#兴建#一系列深水港口，以提升国际贸易的物流效率。	这条高速铁路的#兴建#将大大缩短两座城市之间的通行时间，促进区域经济一体化发展。	随着城市化进程加快，各地纷纷#兴建#地铁和轻轨系统，以缓解日益严重的交通拥堵问题。			
平时	ping2 shi2	在正常时期	他#平时#工作非常忙碌，只有周末才有时间陪家人一起吃顿饭、看场电影。	这家餐厅#平时#生意一般，但每到节假日就座无虚席，需要提前好几天预订。	她#平时#省吃俭用，把大部分工资都存起来，准备将来给孩子买房子用。	老师建议学生们#平时#就要注重积累，不要等到考试前才临时抱佛脚。	这条路#平时#车流量不大，但一到上下班高峰期就会变得非常拥堵。	他#平时#看起来沉默寡言，但一聊起专业话题就滔滔不绝，判若两人。	#平时#多锻炼身体、注意饮食均衡，才能在关键时刻保持充沛的精力和良好的状态。			
平时	ping2 shi2	非战争时期	这支部队#平时#驻扎在边境地区，负责日常巡逻和边防安全工作。	#平时#军队的主要任务是训练和演习，以确保在战争爆发时能够迅速投入战斗。	国家在#平时#就要储备足够的战略物资，以应对可能发生的突发情况和军事冲突。	这座城市在#平时#是繁华的商业中心，但在战争年代曾是重要的军事要塞。	#平时#的国防建设和军事准备，是维护国家安全和领土完整的重要保障。	许多国家在#平时#实行义务兵役制度，要求适龄青年接受一定期限的军事训练。	这些防空洞是战争时期修建的，#平时#则被改造成地下商场和停车场使用。			
床	chuang2	供人躺卧的家具	她躺在柔软的#床#上，盖着厚厚的棉被，很快就进入了甜美的梦乡。	医院的病房里摆放着整齐的白色#床#铺，护士正在为即将入院的病人更换干净的床单。	这张古董红木#床#是祖母的嫁妆，已经在家里传了三代人，至今保存完好。	孩子们兴奋地在#床#上蹦跳玩耍，把枕头和被子弄得到处都是。	酒店的双人#床#非常宽敞舒适，床垫软硬适中，让旅途劳顿的客人能够好好休息。	他每天早上六点准时起#床#，先做半小时晨练，然后洗漱吃早餐。	老人年纪大了腿脚不便，子女特意为他买了一张可以调节高度的护理#床#。			
床	chuang2	河床海底或花园的底层	由于连年干旱，这条河流的水位急剧下降，大片河#床#裸露在烈日之下。	科学家在深海#床#上发现了大量稀有矿物资源，引发了各国对海洋开发权的激烈争夺。	考古队在干涸的古河#床#中发掘出了数千年前的陶器碎片和动物骨骼化石。	这片海#床#地形复杂，分布着众多海底山脉和深海沟壑，是海洋生物的重要栖息地。	园艺师在花#床#底部铺设了一层碎石和沙土，以确保植物根系有良好的排水条件。	洪水退去后，河#床#上堆积了大量泥沙和漂流物，需要组织人力进行清理。	地质学家通过研究河#床#沉积物的成分和结构，可以推断出该地区数百万年来的气候变化。			
床	chuang2	构成物体的框架或底盘	这台数控机#床#采用了最先进的伺服系统，加工精度可以达到微米级别。	工厂新引进的车#床#设备大大提高了零部件的生产效率和产品质量。	老师傅在机#床#前一站就是几十年，练就了一手精湛的金属加工技艺。	这种重型镗#床#专门用于加工大型船舶发动机的缸体，是造船业的关键设备。	随着自动化技术的发展，传统的手动机#床#正逐渐被智能化的加工中心所取代。	他从学徒做起，从最基础的车#床#操作学起，如今已成为厂里技术最好的高级技师。	这批精密磨#床#是从德国进口的，专门用于航空发动机叶片的精加工。			
床	chuang2	用于毯被等的量词	奶奶从柜子里拿出一#床#崭新的蚕丝被，说是特意为孙子结婚准备的嫁妆。	天气转凉了，妈妈又给孩子的床上加了一#床#厚实的羊毛毯子。	这一#床#手工缝制的棉被用了整整十斤新疆长绒棉，盖在身上又轻又暖和。	搬新家时，她特意买了两#床#高档羽绒被，一床冬天用，一床春秋用。	姥姥年轻时亲手缝制的那一#床#百衲被，至今还保存在老家的樟木箱子里。	宿舍管理员给每位新生发放了一#床#被褥和一套床单枕套。	这一#床#蓝印花布被面是江南水乡的传统工艺，图案精美，寓意吉祥。			
布局	bu4 ju2	事物的安排或布置	这家超市的商品#布局#非常合理，顾客可以很方便地找到自己需要的东西。	城市规划师对老城区的功能#布局#进行了重新调整，使居住、商业和休闲区域更加协调。							
布局	bu4 ju2	作品的构图与结构	这幅山水画的#布局#疏密有致，远山近水层次分明，展现了画家深厚的艺术功底。	导演对影片的叙事#布局#独具匠心，通过多条时间线的交织，营造出悬疑紧张的氛围。	这部小说的#布局#精巧，前后呼应，看似不经意的细节在结尾处都有了令人惊叹的回应。	摄影师在取景时非常注重画面的#布局#，力求每一个元素都恰到好处地出现在合适的位置。	这篇文章的#布局#层层递进，从现象到本质，从个案到普遍规律，论证严密有力。	园林设计师借鉴了苏州古典园林的#布局#手法，在有限的空间内营造出移步换景的效果。	棋手在开局阶段就展现出高超的#布局#能力，每一步棋都为后续的进攻埋下伏笔。			
