word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
跳跃	tiao4 yue4	跨越较远距离的跳跃动作	运动员深吸一口气，然后奋力向前#跳跃#，成功越过了两米多宽的沙坑，赢得了全场观众的热烈掌声。	那只受惊的梅花鹿在森林中拼命奔跑，一个漂亮的#跳跃#便轻松越过了横在路中间的倒木。	消防员在训练中必须掌握从高处#跳跃#到安全气垫上的技巧，这对于紧急救援至关重要。	跑酷运动员从一栋楼顶#跳跃#到另一栋楼顶，中间的距离足有三米，看得围观群众心惊胆战。	在古代战场上，骑兵们驾驭战马#跳跃#过壕沟和障碍物，向敌军发起猛烈冲锋。	体操运动员在自由操比赛中完成了一个高难度的#跳跃#动作，从踏板起跳后在空中翻转两周半才稳稳落地。
跳跃	tiao4 yue4	有力的连续弹跳或跃动	篮球运动员在场上不停地#跳跃#抢篮板，整场比赛下来体力消耗巨大，但他依然斗志昂扬。	那只袋鼠在澳大利亚的草原上欢快地#跳跃#前进，每一次弹跳都充满了力量和节奏感。	健身教练带领学员们做高强度间歇训练，连续#跳跃#三十秒后休息十秒，如此循环往复。	舞台上的舞者随着激昂的音乐节奏不断#跳跃#，每一次落地都精准地踩在鼓点上，展现出惊人的控制力。	排球运动员在网前连续#跳跃#拦网，成功阻挡了对方多次扣球进攻，为本队赢得了宝贵的分数。	孩子们在蹦床上尽情#跳跃#，一次比一次跳得更高，笑声回荡在整个游乐场里。
跳跃	tiao4 yue4	轻快的小跳或跳绳式跳跃	小女孩在公园的小路上轻快地#跳跃#着，嘴里哼着儿歌，辫子随着节奏一甩一甩的。	课间休息时，几个女生在操场上#跳跃#着玩跳绳，欢声笑语吸引了不少同学围观。	那只小麻雀在草地上#跳跃#觅食，一蹦一跳的样子十分可爱，完全不怕旁边散步的行人。	芭蕾舞演员在排练时反复练习轻盈的#跳跃#动作，脚尖点地的瞬间仿佛羽毛般轻盈。	幼儿园的小朋友们跟着老师的口令#跳跃#做早操，虽然动作不太整齐，但每个人都很认真。	她心情愉悦地#跳跃#着走下楼梯，一步跨两级台阶，迫不及待地想要告诉妈妈这个好消息。
吓人	xia4 ren2	使人害怕	他躲在门后突然跳出来#吓人#，把正在专心看手机的室友吓得手机都掉在了地上。	万圣节那天，孩子们戴着各种恐怖面具挨家挨户敲门#吓人#，邻居们都配合地假装被吓到。	那个调皮的男孩总喜欢趁人不注意时#吓人#，班上的女同学都对他又气又无奈。	恐怖片里的鬼怪专门挑观众最放松的时候突然出现#吓人#，这种手法虽然老套但依然有效。	弟弟戴上骷髅面具躲在衣柜里#吓人#，结果把半夜起来喝水的奶奶吓得不轻，被爸妈狠狠批评了一顿。	游乐园的鬼屋里有工作人员专门负责#吓人#，他们化着恐怖的妆容，在黑暗中突然出现在游客面前。
吓人	xia4 ren2	令人恐怖的	这部恐怖电影的特效做得太#吓人#了，很多观众看到一半就捂着眼睛不敢继续看下去。	深夜独自走在那条没有路灯的小巷里，周围的气氛#吓人#得很，让人忍不住加快脚步。	那栋废弃的老宅子外观十分#吓人#，破碎的窗户像一只只空洞的眼睛，盯着每一个路过的人。	她讲的那个鬼故事太#吓人#了，听完之后我整晚都不敢关灯睡觉，总觉得房间里有什么东西。	山路上突然窜出一条蛇，那#吓人#的场面让车上的乘客都尖叫起来，司机紧急刹车才没出事故。	医院太平间的走廊在深夜显得格外#吓人#，惨白的灯光和消毒水的气味让值班护士都不愿意单独经过。
吓人	xia4 ren2	使人极度惊恐	地震发生时那种天摇地动的感觉#吓人#极了，很多人慌乱中连鞋都没穿就冲出了房屋。	飞机遇到强气流剧烈颠簸，那种失重的感觉#吓人#得让好几位乘客当场哭了出来。	车祸现场的惨状#吓人#至极，救援人员赶到时都忍不住倒吸一口凉气，久久说不出话来。	那场突如其来的海啸#吓人#得令人窒息，巨浪瞬间吞没了整个海滨小镇，幸存者至今心有余悸。	核电站泄漏的消息传出后，那种看不见摸不着的辐射威胁#吓人#程度远超任何恐怖电影。	战争中炮弹在身边爆炸的经历#吓人#到了极点，老兵回忆起来仍然浑身发抖，夜里常常被噩梦惊醒。
私立	si1 li4	民办的学校医院等非公立机构	这所#私立#学校的学费虽然昂贵，但教学质量和升学率在全市名列前茅，每年都有大量家长争相报名。	由于公立医院床位紧张，他不得不选择去#私立#医院做手术，虽然费用高出不少，但服务确实更加周到。	近年来，越来越多的#私立#幼儿园开始采用双语教学模式，以满足家长对早期教育的更高期望。	那家#私立#养老院环境优美，设施齐全，但每月高达两万元的费用让普通家庭望而却步。	政府出台新政策，鼓励社会资本投资兴办#私立#医疗机构，以缓解公立医院的就诊压力。	她从#私立#大学毕业后进入一家知名企业工作，用实际行动证明了民办高校的学生同样优秀。
遗漏	yi2 lou4	未注意到或忽视了某事	审计人员在检查账目时#遗漏#了一笔可疑的转账记录，导致公司的财务漏洞迟迟未被发现。	老师在批改试卷时不小心#遗漏#了最后一道大题，害得那位学生的成绩被少算了十五分。	由于工作繁忙，他#遗漏#了妻子生日这件重要的事情，回到家才发现妻子已经独自吹灭了蛋糕上的蜡烛。	安检人员的疏忽#遗漏#了行李中的违禁物品，这一失误被监控录像记录下来，当事人受到了严厉处分。	编辑在校对稿件时#遗漏#了几处明显的错别字，书籍出版后收到了不少读者的投诉和批评。	医生在诊断过程中#遗漏#了患者描述的一个关键症状，差点导致误诊，幸好复查时及时发现了问题。
遗漏	yi2 lou4	错过机会或未赶上	由于航班延误，他#遗漏#了那场重要的商务会议，失去了与潜在客户当面洽谈的宝贵机会。	她因为生病住院#遗漏#了期末考试，不得不申请补考，这让她的毕业计划推迟了整整一个学期。	记者赶到现场时新闻发布会已经结束，#遗漏#了获取第一手资料的最佳时机，只能通过同行了解情况。	投资者因为犹豫不决#遗漏#了股票最佳买入时机，等他下定决心时股价已经翻了一倍。	球迷因为加班#遗漏#了那场精彩绝伦的决赛，第二天看到比分后懊悔不已，连连叹息。	由于签证办理延误，她#遗漏#了国际学术研讨会的报名截止日期，错失了在国际舞台上展示研究成果的机会。
遗漏	yi2 lou4	有意或无意地省略不提	在撰写报告时，他故意#遗漏#了对自己不利的数据，试图掩盖项目执行中存在的严重问题。	历史教科书有时会#遗漏#某些敏感事件的细节，学生需要通过其他渠道了解更完整的历史真相。	证人在法庭作证时#遗漏#了几个关键细节，不知是记忆模糊还是有意隐瞒，引起了法官的注意。	新闻报道#遗漏#了事件的重要背景信息，导致读者对整件事情产生了片面甚至错误的理解。	合同文本中#遗漏#了关于违约责任的条款，这一疏漏在日后的纠纷中给双方都带来了不小的麻烦。	她在简历中刻意#遗漏#了那段失败的创业经历，担心这会影响面试官对她能力的判断。
