word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
促	cu4	催促，推动加快进行	母亲在门口不停地#促#着我快点出门，生怕我上学迟到耽误了早读。	项目经理每天都在#促#团队加快进度，因为客户要求月底前必须完成交付。	老师#促#学生们抓紧时间复习，期末考试只剩下两周了。	政府出台了一系列政策来#促#企业加快技术创新和产业升级的步伐。	她不断#促#丈夫去医院做检查，担心他最近的咳嗽是什么严重的病症。	教练在场边大声#促#队员们加快传球速度，比赛时间已经所剩无几了。			
促	cu4	文言中靠近或紧贴的意思	古文中常见"#促#膝长谈"一词，形容两人坐得很近，亲密交谈。	诗人写道"#促#席而坐，把酒言欢"，描绘了友人相聚时亲近的场景。	史书记载，君臣二人#促#坐于帐中，彻夜商议军国大事。	那幅古画中，两位高士#促#膝对弈，神态悠然，颇有魏晋风度。	文言小说中写道，她与闺中密友#促#坐窗前，细语家常，情谊深厚。	古人书信中常用"愿与君#促#席畅叙"来表达渴望与友人亲近交流的心情。			
莎	sha1	一种长鸣的草地昆虫螽斯类	夏夜的草丛中，#莎#鸣声此起彼伏，为寂静的乡村增添了几分生机。	他小时候最喜欢在田野里捉#莎#，那种绿色的长须昆虫叫声特别响亮。	古诗中常以#莎#鸣来描写秋天的萧瑟，"#莎#鸡振羽，岁聿其莫"便是名句。	生物课上老师讲解了#莎#的生活习性，这种螽斯科昆虫主要以植物叶片为食。	乡间小路旁的草丛里传来阵阵#莎#声，让人想起童年在田野里玩耍的时光。	那本昆虫图鉴详细介绍了#莎#的形态特征，包括它那标志性的长触角和强健的后腿。			
莎	sha1	用于音译的汉字	#莎#士比亚是英国文艺复兴时期最伟大的剧作家，他的作品至今仍在世界各地上演。	她给女儿取名叫#莎#拉，这是一个源自希伯来语的西方名字。	#莎#朗·斯通是好莱坞著名的女演员，曾出演过多部经典电影。	那家咖啡店的招牌上写着"#莎#琳娜咖啡"，是用店主女儿的名字命名的。	#莎#拉·布莱曼的歌声空灵悠远，被誉为"月光女神"。	他正在翻译#莎#翁的十四行诗，力求在保留原意的同时展现汉语的韵律之美。			
假的	jia3 de5	伪造的或不真实的	警方查获了一批#假的#身份证件，这些证件被用于各种非法活动。	那份合同上的签名是#假的#，经笔迹鉴定专家确认并非本人所签。	他声称自己是公司高管，但后来被证实身份完全是#假的#，纯属诈骗。	这张百元钞票是#假的#，银行的验钞机一下子就检测出来了。	网上流传的那段视频是#假的#，经过技术分析发现是用AI合成的。	她提交的学历证书是#假的#，人事部门在背景调查时发现了这个问题。			
假的	jia3 de5	仿制替代的次级品	战争年代物资匮乏，人们只能用#假的#咖啡——由烤大麦制成的替代品来解馋。	这款#假的#皮革手袋虽然是人造材料，但做工精细，外观几乎以假乱真。	由于原材料短缺，工厂不得不使用#假的#橡胶来生产轮胎，质量大打折扣。	那个年代买不起真丝，母亲只好用#假的#绸缎——一种化纤仿制品来做嫁衣。	这种#假的#黄油是用植物油加工而成的，虽然便宜但营养价值远不如真正的黄油。	超市里那些#假的#蟹肉棒其实是用鱼糜制成的仿制品，价格只有真蟹肉的十分之一。			
假的	jia3 de5	人造仿制的物品	她戴的那串珍珠项链是#假的#，是用塑料珠子仿制的，但看起来也挺漂亮。	展厅里陈列的恐龙骨架是#假的#，是根据化石按比例复制的模型。	这盆#假的#绿植是用塑料和布料做成的，好处是永远不用浇水也不会枯萎。	他房间里挂的那幅名画是#假的#，只是一幅高清印刷的复制品。	商场橱窗里摆放的蛋糕都是#假的#，是用泡沫和树脂制作的展示道具。	那家店卖的#假的#花束做得非常逼真，很多顾客买回去装饰客厅。			
假的	jia3 de5	用于模仿或嘲讽的假象	他在派对上戴着#假的#胡子和眼镜，模仿老板的样子逗得大家哈哈大笑。	演员们穿上#假的#盔甲，在舞台上表演古代战争的场景。	孩子们用#假的#钞票玩过家家游戏，模拟大人买卖东西的情景。	她脸上挂着#假的#笑容，心里却对这场无聊的应酬感到厌烦透顶。	那个喜剧演员戴着#假的#大鼻子，夸张地模仿政客演讲的样子。	军事演习中使用了#假的#坦克模型来迷惑敌方的侦察卫星。			
假的	jia3 de5	虚伪欺骗的	他那副关心人的样子完全是#假的#，背地里却在算计如何从中获利。	她终于看清了那段感情是#假的#，对方从一开始就只是在利用她的人脉资源。	那个慈善家的善举都是#假的#，不过是为了逃税和提升企业形象的手段。	他的友善态度是#假的#，一旦你没有利用价值，他立刻就会翻脸不认人。	调查发现，那家公司公布的财务数据是#假的#，高管们一直在欺骗投资者。	她的眼泪是#假的#，不过是想博取同情来逃避应有的惩罚。			
做饭	zuo4 fan4	准备一顿饭	妈妈每天下班后都要#做饭#，虽然很累但她总说看着家人吃得开心就值得。	他独自在外求学，不得不学会自己#做饭#，从最简单的煮面条开始。	周末的时候，爸爸会亲自下厨#做饭#，让平时操劳的妈妈休息一下。	她正在厨房里#做饭#，锅里的红烧肉香味飘满了整个屋子。	疫情期间大家都宅在家里，很多年轻人第一次认真学习#做饭#，厨艺大有长进。	奶奶年纪大了，#做饭#时总是忘记关火，家人决定请一位保姆来照顾她的日常起居。			
