word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
跟	gen1	陪同他人一同前往	妈妈今天要去医院做检查，我特意请了假#跟#她一起去，好在旁边照顾她。	小王明天要去外地出差，他的助理也会#跟#他同行，帮忙处理各种事务。	孩子们兴奋地#跟#着老师走进了博物馆，准备开始一天的参观学习活动。	爷爷年纪大了腿脚不便，每次出门买菜奶奶都会#跟#着他，以防万一。	导游举起小旗子招呼大家#跟#他走，不要在人群中走散了。	她决定辞掉工作#跟#丈夫去深圳发展，开始新的生活。	记者们紧紧#跟#着明星的车队，希望能拍到独家新闻。	实习生第一天上班，主管让他先#跟#老员工熟悉一下工作流程。	警察便衣#跟#了那个可疑人物整整三天，终于掌握了关键证据。
跟	gen1	（女子）嫁给某人	她不顾家人的反对，毅然决然地#跟#了那个穷小子，如今两人已经白头偕老。	村里的姑娘们都想#跟#个城里人，好离开这个偏僻的小山村。	母亲常说当年#跟#了父亲是她这辈子最正确的决定，虽然日子清苦但很幸福。	她年轻时本可以#跟#一个富商，却选择了一无所有但真心爱她的他。	奶奶十八岁就#跟#了爷爷，两人相濡以沫走过了六十多个春秋。	旧社会的女子没有选择权，父母让她#跟#谁她就得嫁给谁。	她说如果重新选择，还是会#跟#他，因为他给了她最真挚的爱情。	邻居家的女儿#跟#了一个外国人，现在定居在国外，很少回来。	那个年代讲究门当户对，穷人家的女儿很难#跟#大户人家的少爷。
跟	gen1	表示与某人或某物在一起或用以伴随	他#跟#同事们一起加班到深夜，终于赶在截止日期前完成了项目。	我#跟#我的猫已经相处了十年，它就像我的家人一样。	孩子们#跟#小伙伴们在院子里玩耍，笑声传遍了整个小区。	她#跟#闺蜜约好了周末一起去逛街，顺便看场电影。	老李#跟#老伴每天早上都去公园散步，风雨无阻坚持了二十年。	这只小狗#跟#主人形影不离，走到哪里都要带着它。	他#跟#大学室友至今保持着联系，每年都会聚一次。	我#跟#这本书的缘分很深，它陪伴我度过了最艰难的时光。	她#跟#音乐打了一辈子交道，退休后依然在社区教孩子们弹琴。
跟	gen1	用于比较时表示与之相比	这家店的服务态度#跟#以前比差了很多，让人非常失望。	今年的销售业绩#跟#去年相比增长了百分之三十，成绩喜人。	他现在的状态#跟#刚来公司时判若两人，成熟稳重了许多。	这款新手机的性能#跟#上一代产品相比有了质的飞跃。	北京的房价#跟#十年前比已经翻了好几倍，普通人很难承受。	她的厨艺#跟#妈妈比还差得远，但已经进步很多了。	现在的生活条件#跟#父辈那时候比简直是天壤之别。	这部电影的口碑#跟#导演的前作相比逊色不少。	孩子的成绩#跟#上学期比有明显提高，老师和家长都很欣慰。
跟	gen1	向或对着某人	我有件重要的事情想#跟#你商量一下，你现在方便吗？	他鼓起勇气#跟#老板提出了加薪的要求，没想到竟然成功了。	妈妈#跟#孩子强调了很多遍，过马路一定要看红绿灯。	她#跟#医生详细描述了自己的症状，希望能尽快查出病因。	老师#跟#学生们解释了这道题的解题思路，大家恍然大悟。	我想#跟#你道个歉，上次的事情是我太冲动了。	他#跟#女朋友坦白了自己的过去，希望她能够理解和接受。	经理#跟#下属交代了这次会议的注意事项和具体安排。	她#跟#房东协商了很久，终于把房租降了下来。
跟	gen1	朝向某处或朝某方向	小偷发现被人跟踪后，撒腿就#跟#巷子深处跑去，很快消失在夜色中。	他#跟#着人群的方向走去，发现前面正在举行一场热闹的庙会。	孩子好奇地#跟#着那只蝴蝶跑向花园深处，想要看看它飞向哪里。	她的目光#跟#着那辆远去的火车，直到再也看不见为止。	士兵们#跟#着指挥官的手势向前方阵地推进，准备发起冲锋。	我们#跟#着导航的指示一路向北，终于在天黑前到达了目的地。	他#跟#着音乐的节奏向舞台中央走去，准备开始今晚的表演。	登山队员们#跟#着向导向山顶攀登，克服了重重困难。	她#跟#着记忆中的路线向老家的方向走去，心中充满了期待。
跟	gen1	连接两个名词表示并列的和	桌上摆着苹果#跟#橘子，都是刚从果园里摘回来的新鲜水果。	爸爸#跟#妈妈商量后决定今年暑假带全家去海南旅游。	这道菜需要用到鸡蛋#跟#西红柿，是一道非常家常的美食。	书包里装着课本#跟#作业本，还有一盒彩色铅笔。	他的爱好是读书#跟#下棋，周末经常泡在图书馆或棋社。	冰箱里还剩下牛奶#跟#面包，够明天早餐吃了。	会议室里坐着经理#跟#主管，正在讨论下季度的工作计划。	她买了裙子#跟#高跟鞋，准备参加朋友的婚礼。	院子里种着月季#跟#茉莉，每到夏天香气扑鼻。
有的	you3 de5	表示某些人或事物	班上的同学#有的#喜欢打篮球，有的喜欢踢足球，各有各的爱好。	这些水果#有的#已经熟透了，有的还是青的，需要再放几天。	参加面试的人#有的#紧张得说不出话，有的却表现得非常从容自信。	超市里的商品#有的#在打折，有的维持原价，需要仔细挑选。	公园里的老人#有的#在打太极，有的在跳广场舞，好不热闹。
有的	you3 de5	表示存在若干	这件事我心里#有的#是办法，你就放心交给我吧。	他#有的#是时间慢慢考虑这个问题，不必急于做出决定。	年轻人#有的#是机会，只要肯努力就一定能闯出一番天地。	我们公司#有的#是资源可以支持这个项目，关键是要找对方向。	她#有的#是耐心教导学生，从不因为学生学得慢而发脾气。	图书馆里#有的#是书可以借阅，够你看一辈子的了。	这座城市#有的#是美食等你去发现，每条街都藏着惊喜。	他#有的#是力气干这些重活，年轻人就应该多锻炼。	市场上#有的#是这种款式的衣服，你不用非在这家买。
请	qing3	向人提问或要求	我想#请#您帮我写一封推荐信，不知道您是否方便？	他#请#老师再解释一遍这道题目，因为实在没有听懂。	顾客#请#服务员把菜单拿过来，准备点几道招牌菜。	她#请#同事帮忙照看一下孩子，自己去处理一件急事。	学生#请#教授指导论文的写作方向，希望能得到专业建议。	我#请#你认真考虑一下这个提议，这对你的未来很重要。	他#请#邻居帮忙收一下快递，因为白天家里没人。	病人#请#护士帮忙倒杯水，因为自己行动不便。	她#请#设计师修改一下方案中的几处细节，使其更加完善。
