word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
后段	hou4 duan4	接下来的一部分	这部纪录片的#后段#将详细介绍这位科学家在晚年如何克服重重困难，最终完成了他毕生的研究成果。	比赛进入#后段#之后，双方球员的体力明显下降，失误也开始增多，场面变得更加胶着。	这条高速公路的#后段#穿越了多座隧道和桥梁，工程难度远超前半部分，预计还需要两年才能完工。	演讲的#后段#主要聚焦于未来五年的发展规划，台下的投资者们都听得格外认真，不时低头记录要点。	这本小说的#后段#情节急转直下，主人公的命运发生了戏剧性的变化，让读者完全猜不到结局。	马拉松比赛的#后段#是最考验选手意志力的阶段，很多人在这个时候选择放弃，但他咬牙坚持了下来。			
后段	hou4 duan4	文章或章节的最后一段	论文的#后段#总结了全文的核心观点，并对未来的研究方向提出了建设性的建议。	这篇社论的#后段#呼吁社会各界共同关注青少年心理健康问题，引起了广泛的讨论和反响。	报告的#后段#详细列出了改进措施的时间表和责任人，确保每一项建议都能落到实处。	他在文章的#后段#深情回忆了与恩师相处的点点滴滴，字里行间流露出真挚的感激之情。	这份调查报告的#后段#附有详细的数据图表和参考文献，为读者提供了进一步研究的线索。	演讲稿的#后段#以一句振奋人心的名言作为结尾，赢得了全场观众经久不息的掌声。			
徐	Xu2	徐姓	#徐#老师在这所学校任教三十年，桃李满天下，退休时学生们自发组织了一场盛大的欢送会。	据族谱记载，#徐#氏家族在明朝时期从江西迁徙至此，至今已有六百多年的历史。	#徐#医生是这家医院最受患者信赖的外科专家，他的手术成功率在全省名列前茅。	这位#徐#姓企业家白手起家，经过二十年的打拼，终于将一家小作坊发展成了跨国集团。	#徐#先生是我们公司的创始人之一，他对技术创新的执着追求奠定了公司发展的基础。	村里的#徐#大爷今年八十岁了，身体依然硬朗，每天清晨都会到河边打太极拳。			
徐	xu2	缓慢地	老人#徐#徐走在林间小道上，不时停下来欣赏路边盛开的野花，享受着难得的清闲时光。	夕阳西下，渔船#徐#徐驶入港湾，船上的渔民们满载而归，脸上洋溢着丰收的喜悦。	他#徐#徐展开那幅珍藏多年的古画，小心翼翼地向来访的专家展示画中的每一处细节。	列车#徐#徐启动，站台上送行的亲人们不停地挥手，直到车厢消失在视线尽头。	她#徐#徐转过身来，目光中带着几分忧伤，似乎有千言万语却不知从何说起。	清晨的薄雾#徐#徐散去，远处的山峦渐渐显露出轮廓，呈现出一幅如诗如画的景象。			
徐	xu2	温和地或轻柔地	春风#徐#来，吹皱了一池春水，岸边的柳枝随风轻摆，构成一幅动人的画面。	她#徐#徐抚摸着孩子的头发，轻声哼唱着摇篮曲，很快孩子就安静地睡着了。	微风#徐#徐吹过稻田，金黄的稻穗随风起伏，宛如一片金色的海洋在阳光下闪烁。	他#徐#徐放下手中的茶杯，用平和的语气解释了事情的来龙去脉，化解了众人的疑虑。	晚风#徐#徐，带来阵阵花香，老两口坐在院子里的藤椅上，回忆着年轻时的往事。	她#徐#徐睁开眼睛，看到窗外的阳光透过窗帘洒进房间，新的一天又开始了。			
着花	zhao2 hua1	开始开花	经过漫长的冬季，院子里的桃树终于#着花#了，粉嫩的花苞在枝头悄然绽放。	这株兰花养了三年才第一次#着花#，主人激动得拍了好多照片发到朋友圈分享喜悦。	农业专家指出，今年气温回升较早，果树#着花#的时间比往年提前了将近两周。	她精心培育的月季终于#着花#了，虽然只有几朵，但那鲜艳的色彩让她欣喜不已。	这种热带植物在北方很难#着花#，需要模拟原产地的温度和湿度条件才能成功。	园丁发现温室里的郁金香开始#着花#了，赶紧调整了灯光和温度，确保花期能够延长。			
着花	zhao2 hua1	进入盛花期	公园里的樱花已经#着花#，满树繁花如云似霞，吸引了无数游客前来观赏拍照。	这片薰衣草田正值#着花#时节，紫色的花海一望无际，空气中弥漫着沁人心脾的芳香。	果园里的苹果树全面#着花#，白色的花朵挂满枝头，预示着今年又是一个丰收年。	植物园的牡丹园已经#着花#，各色牡丹争奇斗艳，游客们纷纷驻足欣赏这国色天香。	山坡上的杜鹃花进入#着花#期，漫山遍野的红色花朵将整座山装点得格外绚丽。	这个季节正是油菜#着花#的时候，金黄色的花田绵延数十里，成为当地著名的旅游景点。			
着花	zhao2 hua1	鲜花盛开	窗台上的茉莉正在#着花#，洁白的花朵散发出阵阵清香，整个房间都弥漫着芬芳。	春天来了，田野里各种野花竞相#着花#，蜜蜂和蝴蝶在花丛中忙碌地穿梭采蜜。	这棵百年老梅树依然年年#着花#，每到冬末春初，满树梅花傲雪绽放，成为古镇的一道风景。	阳台上的三角梅#着花#正盛，鲜艳的花朵从栏杆上垂落下来，形成一道美丽的花帘。	经过园艺师的精心养护，这片玫瑰园终于#着花#了，各色玫瑰竞相开放，美不胜收。	她种在院子里的向日葵终于#着花#了，金黄色的花盘朝着太阳的方向，充满了生机与活力。			
着花	zhuo2 hua1	开始大量开花	今年雨水充沛，山上的野樱桃树比往年更早#着花#，漫山遍野都是粉白色的花朵。	这片梨园的梨树同时#着花#，数万株梨树花开如雪，场面蔚为壮观，吸引了众多摄影爱好者。	农技站的专家预测，由于前期积温充足，今年的棉花将会提前#着花#，农民们要做好田间管理。	植物学家观察到，这种珍稀植物每隔七年才会集中#着花#一次，机会非常难得。	果农们发现今年的柑橘树#着花#特别旺盛，如果授粉顺利，产量有望创下历史新高。	这个品种的菊花通常在深秋#着花#，但通过调控光照周期，可以让它在其他季节也能开花。			
蒂	di4	果实与枝相连的柄	挑选草莓时要注意看果#蒂#是否新鲜翠绿，这是判断草莓采摘时间的重要标志。	她小心翼翼地摘下苹果，尽量不损伤果#蒂#，这样可以延长苹果的保鲜期。	这种番茄的果#蒂#特别坚韧，采摘时需要用剪刀剪断，否则容易损伤果实。	厨师在处理茄子时，先用刀切掉果#蒂#，然后将茄子切成均匀的薄片准备烹饪。	柿子成熟后果#蒂#会自然脱落，农民们就知道是时候采收了，这是祖辈传下来的经验。	研究人员发现，果#蒂#的颜色变化可以作为判断水果成熟度的可靠指标，这一发现对农业生产很有价值。			
