word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
白	bai2	朴素无装饰	她穿着一身#白#衣服，没有任何花纹和装饰，显得格外清新脱俗。	这间房子的墙壁刷成了#白#色，没有挂任何画作，简洁而明亮。	他喜欢喝#白#粥，不加任何配料，觉得这样最能品尝到米的原味。	新娘选择了一件#白#纱裙，款式简单大方，没有繁复的刺绣和珠饰。	这本书的封面是#白#底黑字，没有任何图案，显得十分素雅。	她的办公桌上只放着一个#白#瓷杯，没有任何花纹，简洁实用。	他更喜欢#白#面条，不加任何调料，认为这样才能吃出面粉的香味。	这家餐厅的装修风格以#白#墙为主，没有多余的装饰，给人一种宁静的感觉。			
白	bai2	清楚明白的	这件事情的来龙去脉已经说得很#白#了，你怎么还是不明白呢？	他把道理讲得明明#白白#，在场的人都听懂了他的意思。	经过律师的详细解释，合同条款终于变得清清#白白#，双方都没有异议了。	老师把这道数学题讲得很#白#，连班上成绩最差的学生都听懂了。	他的话说得再明#白#不过了，就是不想参加这次聚会。	这份报告写得清清#白白#，每一项数据都有详细的来源说明。	她把自己的立场表达得很#白#，不留任何模糊的空间。	法官要求证人把事情经过说#白#，不要有任何隐瞒。			
白	bai2	澄清，使变得清楚	他决定召开新闻发布会，向公众表#白#自己的清白。	面对外界的质疑，公司发表声明来辩#白#，澄清了所有的误解。	她写了一封长信给父母，想要表#白#自己当初离家出走的真正原因。	被告在法庭上极力辩#白#，声称自己从未参与过那次交易。	他不善言辞，不知道该如何向女友表#白#自己的真实想法。	面对同事的误解，她选择用行动来表#白#自己，而不是空口辩解。	这位政治家通过公开财务记录来自#白#，证明自己没有贪污受贿。	他花了很长时间才向家人剖#白#自己多年来隐藏的秘密。			
白	bai2	徒劳无益	我劝了他半天，结果全是#白#费口舌，他根本不听。	这场雨下得真不是时候，我们的准备工作全都#白#做了。	他苦读了三年，结果考试没通过，感觉这些年的努力都#白#费了。	你现在跟他解释也是#白#搭，他正在气头上，什么都听不进去。	我排了两个小时的队，结果票卖完了，真是#白#等了一场。	她精心准备的惊喜派对因为朋友临时有事没来，全都#白#忙活了。	这些资料我整理了一个星期，结果项目取消了，全部#白#干了。	他跑了好几趟银行，结果发现手续不全，每次都是#白#跑一趟。			
白	bai2	无缘无故的	他无缘无故就#白#挨了一顿骂，心里十分委屈。	我好心帮他，结果反而#白#受了一肚子气，真是不值得。	她什么都没做错，却#白#遭了这么多非议，实在是太冤枉了。	这孩子#白#挨了一巴掌，其实打碎花瓶的是他弟弟。	他#白#背了这么多年的黑锅，直到真相大白才洗清了冤屈。	我#白#担心了这么久，原来他早就安全到家了。	她#白#生了一场气，后来才知道那只是一场误会。	他们#白#吵了一架，事后发现两人说的其实是同一件事。			
白	bai2	免费提供的	这家店今天开业，所有顾客都可以#白#吃一碗面条。	他在公司工作了十年，临走时老板#白#送了他一辆车作为感谢。	邻居家的果树结了太多苹果，就让我们#白#拿了一筐回去。	这位好心的老人每天在路边#白#给过路人提供茶水。	图书馆的书可以#白#借阅，不需要支付任何费用。	他朋友开的餐厅，每次去吃饭都让他#白#吃，从不收钱。	这个软件可以#白#用三十天，试用期结束后才需要付费。	村里的老中医经常#白#给贫困家庭看病，从不收取诊费。			
白	bai2	政治上反动的	在那个动荡的年代，他被扣上了#白#匪的帽子，遭受了不公正的对待。	历史课本上详细记载了红军与#白#军之间的激烈战斗。	他的父亲曾被错误地划为#白#类分子，全家人都受到了牵连。	那个时期，#白#区和红区之间的界限十分分明，人员往来受到严格限制。	老一辈人还记得当年#白#色恐怖笼罩下的日子，人人自危。	这部电影讲述了地下党员在#白#区开展秘密工作的惊险故事。	他的祖父曾在#白#崇禧的部队里当过兵，这段历史让他在特殊年代吃了不少苦头。	档案馆里保存着大量关于红#白#对峙时期的珍贵历史文献。			
白	bai2	反对共产主义的	冷战时期，西方国家组建了#白#俄流亡者组成的反苏组织。	十月革命后，大批#白#俄贵族逃离俄国，流亡到欧洲各地。	这本回忆录记录了一位#白#俄将军流亡海外的坎坷经历。	上海曾经聚集了大量#白#俄移民，他们在这里建立了自己的社区。	历史学家对#白#卫军失败的原因进行了深入的分析和研究。	那位老人是#白#俄后裔，他的祖父曾是沙皇时代的贵族军官。	博物馆展出了一批#白#俄流亡者留下的珍贵文物和照片。	这部小说以#白#军溃败为背景，描写了一个贵族家庭的悲剧命运。			
白	bai2	与丧礼有关的	村里老人去世后，全村人都来帮忙操办#白#事，场面十分隆重。	他家最近办了一场#白#事，亲朋好友都来吊唁送别。	在中国传统习俗中，红事和#白#事的礼仪规矩截然不同。	这家殡仪馆专门承办各种#白#事，服务周到细致。	老人临终前交代子女，自己的#白#事要从简，不要铺张浪费。	他是村里有名的#白#事总管，谁家有丧事都会请他来主持。	按照当地风俗，#白#事期间家属要穿素服，不能穿红戴绿。	这笔钱是专门留着办#白#事用的，平时谁都不能动。			
白	bai2	冷冷凝视，目光冷漠	她狠狠地#白#了他一眼，转身就走，一句话都不想说。	母亲#白#了儿子一眼，示意他不要在客人面前乱说话。	他说错了话，妻子立刻#白#了他一眼，他马上意识到自己失言了。	老板#白#了迟到的员工一眼，那员工吓得赶紧低下头去。	她被同事#白#了一眼，心里很不是滋味，不知道自己哪里得罪了人。	奶奶#白#了调皮的孙子一眼，孙子立刻安静下来不敢再闹了。	他刚想开口辩解，就被父亲#白#了一眼，只好把话咽了回去。	服务员的态度很差，顾客多问了一句就被她#白#了一眼。			
