word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
当	dang4	适合某种需要的	这件衣服的颜色和款式都很#当#，穿在你身上显得既端庄又大方，非常适合参加正式场合。	他选择的这个时机非常#当#，正好赶上公司扩张期，所以很快就得到了晋升的机会。	这篇文章的用词十分#当#，既通俗易懂又不失专业性，读者反馈都很好。	她挑选的礼物很#当#，完全符合老人家的喜好，送出去之后对方非常高兴。	这个方案设计得很#当#，既考虑到了成本控制，又兼顾了用户体验，获得了领导的一致好评。	他说话总是很#当#，从不会让人感到尴尬或不舒服，所以人缘特别好。	这道菜的调味非常#当#，咸淡适中，酸甜平衡，难怪能成为店里的招牌菜。	老师给出的建议很#当#，正好解决了我在论文写作中遇到的核心问题。	这次活动的场地选择很#当#，交通便利且空间宽敞，参与者都觉得很满意。
当	dang4	数量或程度足以满足需要	这笔钱虽然不多，但用来支付这个月的房租还是绑绑#当#的，不用担心。	家里储存的粮食很#当#，足够我们一家人吃上三个月，不用急着去采购。	他准备的材料非常#当#，不仅数量充足，而且种类齐全，完全能满足实验需求。	这批货物的数量很#当#，刚好能填满整个仓库，不多也不少。	她带的现金很#当#，买完所有需要的东西后还略有剩余，计划得恰到好处。	公司配备的人手很#当#，每个岗位都有专人负责，工作效率因此大大提高。	这次旅行的预算很#当#，既能住舒适的酒店，又能品尝当地美食，不会捉襟见肘。	他的体力还很#当#，虽然已经爬了三个小时的山，但继续走完剩下的路程完全没问题。	准备的食材很#当#，足够招待今晚来的二十位客人，还能剩下一些明天吃。
当	dang4	与情形相称且合宜	他在葬礼上的表现很#当#，既表达了哀悼之情，又没有过分悲伤，让家属感到安慰。	这份回复写得很#当#，语气既不卑不亢，又恰如其分地表达了我们的立场。	她在这种场合的穿着打扮非常#当#，既不过于华丽也不显得寒酸，恰到好处。	面对记者的尖锐提问，发言人的回应十分#当#，既没有回避问题，又维护了公司形象。	他处理这件棘手事务的方式很#当#，既照顾到了各方利益，又没有违背原则。	这篇悼词写得很#当#，既回顾了逝者的一生，又表达了生者的怀念，感人至深。	她在婆媳矛盾中的处理方式很#当#，既尊重了长辈，又维护了自己的底线。	主持人对突发状况的应对非常#当#，几句话就化解了尴尬，让节目顺利进行下去。	他在谈判桌上的表态很#当#，既展示了诚意，又没有暴露我方的底牌。
当	dang4	恰当合乎礼仪或规范	晚辈见到长辈时行礼问安是很#当#的，这是中华民族的传统美德。	在正式宴会上，按照座次安排入座是很#当#的做法，体现了对主人的尊重。	收到别人的帮助后表示感谢是很#当#的，这是基本的社交礼仪。	他在会议上的发言很#当#，既遵循了议事规则，又充分表达了自己的观点。	参加婚礼时送上红包祝福是很#当#的习俗，表达了对新人的美好祝愿。	她在外交场合的举止非常#当#，一言一行都符合国际礼仪规范，为国家赢得了尊重。	学生在课堂上举手发言是很#当#的行为，既尊重了老师，又维护了课堂秩序。	在别人家做客时，带上一份小礼物是很#当#的，表示对主人的感谢和尊重。	他在追悼会上的着装很#当#，深色西装配黑色领带，庄重肃穆，符合场合要求。
当	dang4	代替另一物或另一人	他用木棍#当#拐杖，一瘸一拐地走完了剩下的山路，终于在天黑前到达了村庄。	紧急情况下，她用围巾#当#绷带，为伤者做了简单的包扎，争取到了宝贵的救援时间。	孩子们用纸箱#当#城堡，玩得不亦乐乎，想象力在游戏中得到了充分发挥。	他让弟弟#当#自己去参加家长会，因为实在抽不出时间，只好出此下策。	野外露营时，他们用大石头#当#桌子，围坐在一起享用简单却温馨的晚餐。	她用旧报纸#当#包装纸，把礼物包得整整齐齐，既环保又别有一番风味。	战争年代物资匮乏，人们常常用树皮#当#粮食充饥，艰难地熬过了那段岁月。	他用手电筒#当#舞台灯光，为孩子们表演了一场精彩的皮影戏，赢得了阵阵掌声。	紧急撤离时，他用床单#当#绳索，从三楼窗户安全降落到地面，成功逃离了火场。
当	dang4	把某物或某人视作	她一直把邻居家的老奶奶#当#亲人看待，逢年过节都会去探望，送去温暖和关怀。	他把工作#当#生命中最重要的事情，几十年如一日地勤勤恳恳，从不懈怠。	孩子们把这只流浪狗#当#家庭成员，给它取了名字，还专门为它准备了小窝。	她把每一次失败都#当#成长的机会，从不气馁，最终取得了令人瞩目的成就。	老师把学生#当#自己的孩子一样关心爱护，赢得了家长和学生的一致尊敬。	他把这座城市#当#第二故乡，在这里生活了三十年，早已融入了当地的文化。	她把读书#当#最大的乐趣，每天都要抽出时间阅读，书架上摆满了各类书籍。	公司把员工#当#最宝贵的财富，提供优厚的福利待遇，员工流失率因此很低。	他把这次比赛#当#证明自己的舞台，全力以赴地准备，最终夺得了冠军。
当	dang4	认为或持某种看法	我#当#他已经知道这件事了，所以没有再特意通知他，结果造成了误会。	她#当#这只是一句玩笑话，没有放在心上，后来才发现对方是认真的。	大家都#当#这个项目会失败，没想到最后竟然取得了巨大的成功，让所有人大跌眼镜。	他#当#自己能轻松完成这项任务，结果低估了难度，最后不得不加班加点才勉强完成。	我#当#你不会来了，所以没有多准备饭菜，现在只好临时再做几个菜。	她#当#这封信已经寄出去了，其实还躺在抽屉里，差点耽误了重要的事情。	老板#当#这个方案已经得到批准，就开始着手实施，结果引发了一系列问题。	他们#当#比赛已经稳操胜券，放松了警惕，最后被对手逆转，功亏一篑。	我#当#这家店今天休息，所以绕道去了另一家，回来才发现其实是开门的。
当	dang4	将物品抵押典当换钱	他把祖传的玉佩拿去#当#了，换来的钱刚好够支付母亲的医药费，虽然心痛但别无选择。	为了筹集创业资金，她不得不把结婚时的金项链#当#掉，下定决心一定要把事业做成功。	旧社会很多穷人被迫把仅有的棉被#当#了换粮食，在寒冬中瑟瑟发抖地熬过漫漫长夜。	他把父亲留下的手表拿去#当#了三百块钱，打算等发了工资就赎回来，那是唯一的念想。	生意失败后，他不得不把房产#当#给银行，换取资金偿还债务，从头再来。	她把嫁妆里的银镯子#当#了，凑齐了孩子的学费，眼眶湿润却没有流下一滴泪。	那个年代，典当行门口总是排着长队，人们把家里值钱的东西拿来#当#，换取度日的钱粮。	他把收藏多年的古董花瓶#当#了，虽然价格被压得很低，但急需用钱也只能忍痛割爱。	为了给儿子交大学学费，老父亲偷偷把老伴的金耳环拿去#当#了，一直瞒着没敢说。
当	dang4	使学生未通过考试	这门课太难了，教授又特别严格，每年都要#当#掉一大批学生，大家都战战兢兢的。	他因为期末考试作弊被发现，教授当场宣布#当#掉他这门课，还要上报学校处分。	这位老师从不手软，该#当#就#当#，所以他的课虽然难，但学生学到的东西也最扎实。	听说隔壁班有十几个人被#当#了，吓得我们班同学都开始认真复习，不敢再掉以轻心。	她大学四年从没被#当#过任何一门课，成绩优异，年年都拿奖学金，是公认的学霸。	教授警告说，再不交作业就要#当#人了，吓得拖延症患者们连夜赶工，总算按时提交。	这门必修课被#当#了就得重修，不仅浪费时间还要多交学费，所以大家都不敢懈怠。	他平时不好好学习，考试前临时抱佛脚，结果还是被#当#了，只能下学期重修。	老师说这次考试如果有人抄袭，一律#当#掉，绝不姑息，考场纪律因此格外严肃。
地区	di4 qu1	一般的地理区域	这个#地区#的气候四季分明，春暖花开，夏日炎炎，秋高气爽，冬雪皑皑，非常适合居住。	由于地理位置偏远，这个#地区#的经济发展相对滞后，但近年来随着交通改善，情况正在好转。	考古学家在这个#地区#发现了大量史前文物，证明早在几千年前就有人类在此繁衍生息。	这个#地区#盛产水果，尤其是苹果和梨，每年秋天都有大量游客前来采摘，带动了当地旅游业的发展。
