word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
反弹	fan3 tan2	子弹等碰击后反射飞出	特警队员在训练中学习如何预判子弹#反弹#的轨迹，以避免在狭窄空间作战时误伤队友。	那颗流弹击中墙壁后#反弹#，险些击中躲在角落里的人质，场面一度十分紧张。	物理老师用台球演示动量守恒定律，让学生观察球体碰撞后#反弹#的角度与速度变化。	狙击手必须考虑到子弹可能#反弹#的风险，尤其是在城市巷战这种复杂环境中执行任务。	实验室里，研究人员正在测试新型防弹材料，观察不同口径子弹#反弹#后的能量衰减情况。	电影中那个经典镜头是子弹从钢板上#反弹#后击中了反派，虽然戏剧性十足但物理上并不准确。	篮球从地板上#反弹#的高度取决于球的气压和地板的材质，这是运动员选择场地时会考虑的因素。				
反弹	fan3 tan2	股市或价格从低点回升	经历了连续三周的暴跌后，A股市场终于迎来强势#反弹#，沪指单日涨幅超过百分之五。	分析师认为这次油价#反弹#只是短期现象，长期来看供过于求的局面并未改变。	房地产市场在政策刺激下出现#反弹#迹象，多个城市的成交量环比上涨了两成以上。	投资者普遍预期美联储暂停加息后，黄金价格将迎来一波#反弹#行情。	尽管科技股近期有所#反弹#，但许多基金经理仍对其估值水平持谨慎态度。	这家公司的股价在发布超预期财报后强劲#反弹#，一周内涨幅达到百分之三十。	经济学家警告说，当前的市场#反弹#可能是熊市中的短暂回升，投资者不应盲目乐观。				
反弹	fan3 tan2	强烈的公众或舆论反对	政府推出的新税收政策遭到民众强烈#反弹#，多个城市爆发了大规模抗议活动。	这位明星的不当言论在网上引发巨大#反弹#，短短几小时内就失去了数百万粉丝。	教育部门试图取消课后托管服务的计划遭到家长们的集体#反弹#，最终不得不撤回提案。	企业突然宣布裁员百分之二十的决定引起员工强烈#反弹#，工会随即组织了罢工行动。	新出台的网络审查规定在社交媒体上引发广泛#反弹#，网民纷纷表达不满情绪。	这部电影因涉嫌丑化某一群体而遭到该社区的强烈#反弹#，制片方被迫公开道歉。	物价上涨引发的社会#反弹#迫使政府重新考虑其经济政策，并承诺采取措施稳定民生。				
反弹	fan3 tan2	由行为引起的负面后果	过度节食减肥往往会导致体重#反弹#，甚至比原来更重，这是许多人的亲身经历。	公司为了短期利润而削减研发投入，几年后市场竞争力下降的#反弹#效应开始显现。	长期压抑情绪不仅无法解决问题，还可能造成心理健康方面的严重#反弹#。	政府的高压维稳政策虽然暂时奏效，但专家担忧未来可能出现更大的社会#反弹#。	抗生素的滥用导致耐药性#反弹#，使得原本容易治疗的感染变得棘手起来。	急功近利的教育方式可能在孩子成年后产生#反弹#，表现为对学习的厌恶和逃避。	环境治理如果只注重表面文章，污染问题迟早会#反弹#，届时付出的代价将更加高昂。				
受制	shou4 zhi4	受他人控制	这家初创公司因为过度依赖单一投资方，在战略决策上完全#受制#于对方，失去了发展的自主权。	小国在国际事务中往往#受制#于大国的利益博弈，很难真正独立地制定外交政策。								
受制	shou4 zhi4	受压迫受束缚	在封建社会，女性长期#受制#于三从四德的礼教束缚，几乎没有追求个人幸福的权利。	殖民地人民#受制#于宗主国的残酷剥削，生活在水深火热之中，渴望着民族解放。	那个年代的知识分子#受制#于严苛的思想管控，许多人不得不违心地放弃自己的学术追求。	工人们#受制#于资本家的压榨，每天工作十几个小时却只能勉强糊口。	在那个动荡的年代，普通百姓#受制#于军阀混战的局面，流离失所，苦不堪言。	少数民族地区长期#受制#于不平等的政策，经济发展和文化传承都受到严重阻碍。	她虽然出身名门，却#受制#于包办婚姻的枷锁，一生都在为自由而抗争。				
走私	zou3 si1	秘密非法运输或买卖违禁物品	海关在例行检查中截获了一批#走私#香烟，涉案金额高达数千万元，多名嫌疑人被当场逮捕。	这个跨国犯罪集团专门从事毒品#走私#活动，其网络遍布东南亚多个国家。								
走私	zou3 si1	与他人暗中发生婚外情	邻居们早就在背后议论，说她丈夫在外面#走私#，只有她自己还蒙在鼓里。	老王最近行踪诡秘，他妻子怀疑他在外面#走私#，于是偷偷雇了私家侦探跟踪调查。	村里人都知道那个寡妇和隔壁的木匠在#走私#，只是碍于情面没人当面说破。	她发现丈夫手机里的暧昧短信后，终于确认他一直在和女同事#走私#。	在那个保守的年代，#走私#被视为伤风败俗的大罪，一旦被发现就会身败名裂。	他们两个#走私#的事情最终还是败露了，闹得两家人都抬不起头来。	婆婆一直怀疑儿媳在外面#走私#，整天旁敲侧击地打听她的行踪。				
反驳	fan3 bo2	用言辞回击对方的指责或观点	面对对手的人身攻击，她冷静地#反驳#道，讨论问题应该就事论事，而不是进行无端指责。	当有人质疑他的专业能力时，他立刻引用多项研究成果#反驳#，让对方哑口无言。	律师在法庭上据理力争，逐条#反驳#检方提出的指控，为当事人争取到了无罪判决。	她不甘示弱地#反驳#说，自己的方案虽然成本较高，但长远来看收益更大。	会议上，年轻员工大胆#反驳#了总监的意见，提出了自己独到的见解，赢得了在场同事的赞赏。	记者犀利的提问让发言人一时语塞，但他很快调整状态，有条不紊地#反驳#了各种质疑。	学生在课堂上勇敢地#反驳#老师的观点，虽然论据不够充分，但这种独立思考的精神值得鼓励。				
反驳	fan3 bo2	以事实或理由驳倒对方论点	科学家用大量实验数据#反驳#了这一流传已久的谬论，证明其完全缺乏科学依据。	历史学家通过考古发现#反驳#了传统史书中的记载，揭示了一段被掩盖的真实历史。	这篇论文系统地#反驳#了前人的理论假设，提出了一个全新的解释框架。	辩护律师出示了关键证据，成功#反驳#了控方的核心论点，案件出现了戏剧性转折。	经济学家用详实的统计数据#反驳#了政府的乐观预测，指出经济下行的风险被严重低估。	研究团队的最新发现有力地#反驳#了该领域长期以来的主流观点，引发了学术界的广泛讨论。	他在文章中逐一#反驳#了批评者的论点，用无可辩驳的事实证明了自己理论的正确性。				
