word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
驳回	bo2 hui2	拒绝采纳请求或意见	委员会经过慎重讨论后，决定#驳回#该代表提出的修改议案的请求，认为现行条款已经足够完善。	领导层在听取了各方意见后，最终#驳回#了员工关于调整工作时间的建议，理由是会影响整体运营效率。	专家组审阅了提交的研究方案后，以实验设计存在重大缺陷为由#驳回#了该项目的立项申请。	董事会在年度会议上#驳回#了股东提出的增加分红比例的请求，表示公司需要保留资金用于扩张。	编辑部#驳回#了作者关于更换封面设计的意见，认为原有设计更符合市场定位和读者审美。	学术委员会以论文创新性不足为由，#驳回#了研究生延期答辩的请求，要求其重新修改后再提交。			
驳回	bo2 hui2	拒绝接受申请或提议	移民局以材料不齐全为由#驳回#了他的签证申请，要求补充相关证明文件后重新递交。	银行信贷部门在审核后#驳回#了该企业的贷款申请，原因是其财务报表显示负债率过高。	人事部门#驳回#了他的内部调岗申请，理由是目标部门目前没有空缺职位。	房管局#驳回#了开发商提交的预售许可申请，要求其先完成消防验收和环评审批。	基金会#驳回#了该组织的资助申请，认为其项目计划书缺乏可行性分析和预算明细。	专利局经过实质审查后#驳回#了这项发明专利的申请，认定其不具备新颖性和创造性。			
驳回	bo2 hui2	撤销或否决下级裁定	上级法院经过复审，以程序违法为由#驳回#了一审法院的判决，发回重审。	最高人民法院#驳回#了中级法院的裁定，认为其对证据的采信存在明显错误。	省级监管部门#驳回#了市级部门作出的行政处罚决定，认定处罚依据不充分。	总公司#驳回#了分公司经理作出的人事任免决定，要求按照集团统一的程序重新办理。	二审法院#驳回#了原审法院关于驳回起诉的裁定，认为原告的诉讼请求符合受理条件。	上级纪检部门#驳回#了基层单位作出的免于处分的决定，要求从严处理涉事人员。			
高地	gao1 di4	海拔较高的地区或地带	苏格兰#高地#以其壮丽的山脉、幽深的峡谷和神秘的湖泊闻名于世，每年吸引数百万游客前来观光。					
高地	gao1 di4	比周围地势抬高的陆地区域	战士们冒着枪林弹雨冲上了这片#高地#，成功控制了这个俯瞰整个山谷的战略要点。	考古学家在这片#高地#上发现了新石器时代的聚落遗址，推测古人选择此处是为了防御洪水。	城市规划者决定在这块#高地#上建设新的住宅区，因为这里不受洪涝灾害的威胁。	部队连夜行军，终于在黎明前占领了这处#高地#，为后续的进攻行动创造了有利条件。	这片#高地#是观赏日出的绝佳位置，每天清晨都有摄影爱好者在此架起三脚架等待拍摄。	农民们世代在这块#高地#上耕种，虽然土地贫瘠，但至少不用担心河水泛滥淹没庄稼。			
引诱	yin3 you4	诱使某人做坏事或违法	犯罪团伙专门#引诱#涉世未深的年轻人参与电信诈骗，许诺高额回报却让他们身陷囹圄。	他被所谓的朋友#引诱#参与了一起走私案件，最终因贪图小利而付出了惨痛的代价。	不法分子通过网络游戏#引诱#未成年人帮助洗钱，这种新型犯罪手法引起了警方的高度重视。	那个老板用高薪#引诱#会计做假账逃税，结果东窗事发后两人都被追究了法律责任。	传销组织善于#引诱#急于求财的人加入，用虚假的成功故事让受害者越陷越深。	毒贩用免费试用的方式#引诱#青少年吸食毒品，这种恶劣行径必须受到法律的严惩。			
引诱	yin3 you4	诱骗进入圈套或陷阱	猎人在林中设下陷阱，用新鲜的肉块#引诱#野猪进入，这是当地传统的狩猎方式。	诈骗分子用虚假的投资项目#引诱#受害者一步步落入精心设计的骗局，最终血本无归。	敌军用佯装撤退的战术#引诱#我方部队进入伏击圈，幸亏指挥官识破了这个计谋。	钓鱼网站用中奖信息#引诱#用户点击链接，一旦输入个人信息就会被盗取账户资金。	间谍用金钱和美色#引诱#政府官员泄露机密，这种手段在情报战中屡见不鲜。	骗子冒充银行客服，用账户异常的谎言#引诱#老人说出验证码，转走了全部积蓄。			
引诱	yin3 you4	以性或感情诱惑他人	她被指控#引诱#有妇之夫，导致对方家庭破裂，在小镇上引起了轩然大波。	那个女间谍用美色#引诱#敌方军官，套取了大量军事情报，为战争的胜利立下了汗马功劳。	他利用自己的魅力#引诱#富婆，骗取钱财后便消失得无影无踪，警方已对其发出通缉令。	小说中的女主角被恶棍#引诱#后遭到抛弃，这段悲惨的经历成为她性格转变的转折点。	那个花花公子专门#引诱#涉世未深的少女，玩弄感情后始乱终弃，行为令人不齿。	电影讲述了一个交际花如何#引诱#政客的故事，揭露了上流社会光鲜外表下的腐朽堕落。			
使坏	shi3 huai4	耍手段害人或下坏棋	他表面上笑脸相迎，背地里却不断#使坏#，在领导面前说同事的坏话，搞得办公室乌烟瘴气。	竞争对手暗中#使坏#，散布谣言说我们公司的产品存在质量问题，导致销量大幅下滑。	那个心机深沉的继母总是#使坏#，想方设法让继子在父亲面前出丑，好让自己的孩子继承家产。	他在谈判桌上#使坏#，故意提供虚假信息误导对方，最终被识破后信誉扫地。	村里的恶霸经常#使坏#，今天堵人家的水渠，明天毁人家的庄稼，乡亲们敢怒不敢言。	她发现有人在#使坏#，故意把重要文件藏起来让她在会议上出丑，于是决定暗中调查。			
使坏	shi3 huai4	捣乱作恶或干坏事	那几个熊孩子又在#使坏#了，把邻居家晾晒的衣服全扔进了泥坑里，气得老太太直跺脚。	弟弟趁姐姐不注意偷偷#使坏#，把她的日记本藏了起来，害得姐姐找了一整天。	小猫咪又在#使坏#，趁主人不在家把卫生纸撕得满地都是，回来后一脸无辜地看着你。	那个调皮的学生总爱#使坏#，上课时往前排同学的衣领里塞纸团，被老师罚站了好几次。	他小时候特别淘气，没少#使坏#，有一次把鞭炮塞进邻居家的信箱里，差点闯出大祸。	猴子们在动物园里#使坏#，抢走游客的帽子和食物，逗得孩子们哈哈大笑。			
