word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
创作	chuang4 zuo4	进行艺术或文学创作	这位画家在晚年#创作#了大量以乡村风景为主题的油画作品，风格质朴而深情。	她花了三年时间#创作#这部长篇小说，书中的人物形象栩栩如生，情节跌宕起伏。	音乐家在病榻上依然坚持#创作#，完成了他人生中最后一部交响乐。	他#创作#的这首歌曲旋律优美，歌词感人，一经发布就在网络上广泛传播。	这位诗人在旅途中获得灵感，#创作#了一系列描写异国风情的诗篇。	导演用了五年时间#创作#这部电影，从剧本到拍摄都亲力亲为。	她在#创作#过程中反复修改，力求每一个细节都尽善尽美。	这位年轻的#创作#者凭借独特的艺术视角，在国际艺术展上崭露头角。			
兄弟	xiong1 di4	同父母或同家族的男性亲属	他们#兄弟#三人从小感情深厚，长大后虽然各自成家，但仍然经常聚在一起。	父亲去世后，#兄弟#几个商量着如何照顾年迈的母亲，最终决定轮流陪伴。	这对#兄弟#长得非常相像，外人很难分辨出谁是哥哥谁是弟弟。	他和堂#兄弟#们一起在乡下长大，童年时光充满了美好的回忆。	#兄弟#俩继承了父亲的手艺，一起经营着这家百年老店。	虽然是同父异母的#兄弟#，但他们之间的感情却比亲兄弟还要深厚。	家族聚会上，#兄弟#姐妹们欢聚一堂，共同回忆往事，其乐融融。	他的#兄弟#在外地工作，每年只有春节才能回家团聚。			
兄弟	xiong1 di4	比自己年幼的男性兄弟	他有一个小他五岁的#兄弟#，从小就对这个弟弟疼爱有加。	作为家中的长子，他从小就承担起照顾#兄弟#的责任。	他的#兄弟#今年刚考上大学，全家人都为他感到骄傲。	母亲常常叮嘱他要多关心#兄弟#，毕竟弟弟还小，需要哥哥的引导。	他把自己的旧自行车送给了#兄弟#，弟弟高兴得合不拢嘴。	虽然#兄弟#比他小很多，但在某些方面却比他成熟稳重。	他经常给#兄弟#辅导功课，希望弟弟将来能考上好大学。	#兄弟#从小就崇拜他，总是跟在他身后，模仿他的一举一动。			
兄弟	xiong1 di4	男子对外自谦的称呼	#兄弟#我初来乍到，有什么做得不周到的地方，还请各位多多包涵。	这件事#兄弟#我实在是无能为力，还望您另请高明。	#兄弟#我在江湖上混了这么多年，从来不做亏心事。	承蒙各位抬爱，#兄弟#我今天就斗胆说几句心里话。	#兄弟#我虽然没什么本事，但讲义气这一点还是做得到的。	这点小忙#兄弟#我还是能帮上的，您尽管开口。	#兄弟#我说话直，有什么得罪的地方，您别往心里去。	#兄弟#我在这行干了二十年，多少还是有些经验的。			
兄弟	xiong1 di4	以兄弟方式相处的亲密关系	他们虽然没有血缘关系，但多年的相处让他们建立了#兄弟#般的深厚情谊。	战场上的生死与共让他们结下了#兄弟#之情，退伍后仍然保持着密切联系。	他把这个从小一起长大的朋友当作亲#兄弟#一样看待。	两国人民有着#兄弟#般的友谊，在困难时期总是互相帮助。	他们是#兄弟#单位，平时工作中经常互相支持、密切配合。	这两支球队有着#兄弟#般的情谊，比赛结束后球员们互相拥抱致意。	他们#兄弟#相称，有福同享有难同当，感情比亲兄弟还深。	公司里的老员工们#兄弟#情深，一起经历了创业的艰辛岁月。			
兄弟	xiong1 di4	兄弟之间的友爱与情谊	他们之间的#兄弟#情谊经受住了时间的考验，几十年来从未改变。	这份#兄弟#之情是在共同奋斗的岁月中建立起来的，弥足珍贵。	他们用实际行动诠释了什么是真正的#兄弟#情义。	战友之间的#兄弟#情谊是最纯粹的，不掺杂任何利益考量。	他们的#兄弟#感情让旁人羡慕，无论遇到什么困难都互相扶持。	这种#兄弟#般的情谊在当今社会已经越来越难得了。	他们之间的#兄弟#之爱超越了血缘，是真正的心灵相通。	多年的#兄弟#情谊让他们即使分隔两地，心也始终连在一起。			
角色	jue2 se4	扮演的身份或角色	她在这部电影中饰演的#角色#是一位坚强独立的职业女性，表演非常出色。	这位演员为了演好这个#角色#，提前三个月深入生活体验，揣摩人物心理。					
头	tou2	人的头部	他不小心撞到了门框，#头#上立刻起了一个大包，疼得直咧嘴。	医生仔细检查了病人的#头#部，确认没有受到严重的外伤。	她轻轻抚摸着孩子的#头#，温柔地哄他入睡。	他的#头#很大，普通尺寸的帽子都戴不下，只能定制。	运动员在比赛中用#头#顶球，将球准确地送入了对方球门。	她洗完澡后用毛巾包住湿漉漉的#头#，坐在沙发上看电视。	他低着#头#走进教室，不敢看老师的眼睛，显然是做错了什么事。	天气太冷了，他戴上帽子保护#头#部不被冻伤。			
头	tou2	发型或梳理样式	她新剪的短#头#非常利落，显得整个人精神了许多。	理发师问他想要什么样的#头#，他说随便剪短一点就行。	她花了两个小时在发廊做了一个漂亮的卷#头#，准备参加晚上的宴会。	他的#头#乱糟糟的，看起来好几天没有梳理过了。	这种复古的大波浪#头#最近又开始流行起来了。	她每天早上都要花很长时间打理自己的#头#，确保出门时整整齐齐。	他剃了个光#头#，看起来更加干练有型了。	新娘的盘#头#非常精致，配上头纱显得格外美丽动人。			
头	tou2	物体的顶部	山#头#上覆盖着皑皑白雪，在阳光下闪闪发光。	他爬到树#头#上摘果子，下面的人都替他捏了一把汗。	塔#头#的避雷针在雷雨天气中发挥着重要的保护作用。	她站在楼#头#眺望远方，心中充满了对未来的憧憬。	笔#头#已经磨秃了，写出来的字又粗又难看。	他把旗帜插在山#头#上，宣告登顶成功。	屋#头#上的烟囱冒出袅袅炊烟，给寒冷的冬日增添了几分温暖。	杆#头#上挂着一盏红灯笼，在夜色中格外醒目。			
