word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
前	qian2	以前的曾经的	#前#总统奥巴马在卸任后依然活跃于公共事务领域，经常发表演讲呼吁社会关注气候变化问题。	这位#前#世界冠军虽然已经退役多年，但他在体育界的影响力依然不减当年。	#前#女友突然出现在婚礼上，让新郎一时不知所措，场面一度十分尴尬。	公司聘请了一位#前#政府官员担任顾问，希望借助他的人脉资源拓展业务。	#前#任房客留下的家具虽然有些陈旧，但质量很好，新租户决定继续使用。	这位#前#特工在退休后写了一本回忆录，披露了许多不为人知的秘密行动。	#前#妻带着孩子移居国外后，他每年只能在假期见到儿子一两次。	博物馆展出了#前#朝皇帝使用过的御用瓷器，吸引了大批历史爱好者前来参观。	#前#同事聚会时大家聊起往事，才发现当年那些看似平凡的日子竟如此珍贵。				
前	qian2	过去从前	#前#不久他还是个默默无闻的小职员，如今却已成为公司最年轻的部门经理。	回想起#前#些年创业的艰辛岁月，他感慨万千，那时连房租都交不起。	#前#几日下过一场大雪，山间的积雪至今未化，银装素裹分外美丽。	这座古镇#前#些年还是个偏僻的小村庄，如今已发展成著名的旅游景点。	#前#段时间他一直忙于项目，连续加班两个月，身体都累垮了。	#前#两年房价还在疯涨，现在市场已经趋于平稳，观望的人越来越多。	她#前#些日子刚做完手术，身体还很虚弱，需要好好休养一段时间。	#前#一阵子网上流传的那个视频其实是经过剪辑的，真相并非如此。	#前#不久发生的那场地震造成了严重的人员伤亡，救援工作仍在紧张进行中。				
已	yi3	表示动作或情况已经完成，已经	等我赶到火车站时，列车#已#经驶离站台，只能眼睁睁看着它消失在远方。	这部小说#已#被翻译成三十多种语言，在全球销量超过一亿册。	经过三年的艰苦谈判，双方#已#就主要条款达成一致，预计下月正式签约。	她#已#不再是当年那个天真烂漫的小女孩，岁月让她变得成熟稳重。	调查结果显示，超过百分之六十的受访者#已#接种了新冠疫苗。	这座古建筑#已#有五百多年的历史，是当地最重要的文化遗产之一。	截至目前，救援队#已#成功营救出十五名被困矿工，搜救工作仍在继续。	他#已#连续三天没有合眼，眼睛布满血丝，整个人看起来疲惫不堪。	项目#已#进入最后的收尾阶段，预计本月底就能全部完工交付使用。				
已	yi3	停止，中止不再继续	医生告诉家属，病人的心跳#已#停，经过全力抢救仍未能挽回生命。	战争终于结束，枪炮声#已#息，人们走出防空洞，迎接久违的和平。	争论持续了整整一个下午，直到天黑众人才#已#口，各自散去。	他本想继续辩解，但看到对方冷漠的眼神，便#已#言不再多说。	风暴过后，狂风#已#止，海面渐渐恢复平静，渔船陆续驶出港口。	老人讲到动情处泪流满面，哽咽难言，许久才#已#泣继续讲述。	双方剑拔弩张之际，长老出面调停，这才让冲突#已#止，避免了流血事件。	她强忍着悲痛#已#哭，擦干眼泪，坚强地站起来面对接下来的挑战。	喧嚣#已#歇，夜深人静之时，他独自坐在窗前回想这一天发生的种种。				
已	yi3	那么，于是（文言或承接用法）	既知其不可为，#已#何必强求，不如顺其自然，静待时机。	事#已#至此，多说无益，唯有尽力补救，方能挽回些许损失。	木#已#成舟，覆水难收，与其懊悔不#已#，不如着眼未来。	君既不仁，臣#已#不义，这段君臣之谊从此恩断义绝。	既然承诺#已#出，便当信守，岂可出尔反尔，失信于人。	时机#已#失，大势#已#去，纵有回天之力，也难挽狂澜于既倒。	话#已#说尽，情#已#断绝，从此你我形同陌路，各走各的路。	证据确凿，罪行#已#明，任凭他巧舌如簧，也难逃法律的制裁。	米#已#成炊，悔之晚矣，当初若能三思而行，何至于落到如此地步。				
已	yi3	后来，随后发生的情况	他当时只是随口一说，#已#而竟成了预言，事情果然如他所料。	起初众人都不以为意，#已#而才发现事态的严重性，纷纷开始重视起来。	她本想拒绝这份工作，#已#而仔细考虑后还是决定接受这个挑战。	会议开始时气氛还算融洽，#已#而双方就核心问题产生了激烈的争执。	他先是沉默不语，#已#而长叹一声，缓缓道出了埋藏多年的秘密。	天色初时还算晴朗，#已#而乌云密布，不多时便下起了倾盆大雨。	病人入院时神志尚清，#已#而病情急转直下，陷入了深度昏迷。	谈判起初进展顺利，#已#而在关键条款上陷入僵局，双方各执己见。	他最初对这个项目充满信心，#已#而遭遇重重困难，热情渐渐消退。				
啊	a1	表示突然惊讶的感叹语	#啊#！钱包不见了！我明明记得放在口袋里的，怎么会突然消失了呢？	#啊#！你怎么会在这里？我以为你还在国外，什么时候回来的？	#啊#！着火了！快打119报警，大家赶紧从安全通道撤离！	#啊#！蛇！她尖叫一声跳到椅子上，吓得脸色苍白浑身发抖。	#啊#！我的论文没保存就关机了！三天的心血全都白费了！	#啊#！地震了！桌子在剧烈晃动，大家快躲到桌子底下！	#啊#！你把花瓶打碎了！那可是奶奶留下来的传家宝啊！	#啊#！中奖了！他盯着彩票上的号码，简直不敢相信自己的眼睛。	#啊#！车来了！她猛地把孩子拉回人行道，惊出一身冷汗。				
啊	a1	表示恍然或略感惊异的短声	#啊#，原来是这样，我之前一直以为是另外一回事，误会你了。	#啊#，你就是张教授的学生啊，久仰大名，今日终于得见。	#啊#，这道题原来这么简单，我怎么之前没想到这个方法呢。	#啊#，是你啊，好久不见了，最近过得怎么样？	#啊#，原来他们是兄妹关系，难怪长得这么像，我还以为是情侣呢。	#啊#，这就是传说中的西湖啊，果然名不虚传，风景如画。	#啊#，你说的是那件事啊，我想起来了，当时确实是我疏忽了。	#啊#，原来你也喜欢这本书，真是太巧了，我们可以一起讨论。	#啊#，这就是你新买的车啊，看起来很不错，多少钱买的？				
啊	a1	表示惊异或感叹的口语声词	#啊#，这风景太美了！湖光山色交相辉映，简直就像一幅水墨画。	#啊#，好烫！她不小心碰到了刚烧开的水壶，手指立刻红了一片。	#啊#，终于到山顶了！一路上累得气喘吁吁，但这景色值得。	#啊#，这蛋糕真好吃！入口即化，甜而不腻，你在哪里买的？	#啊#，好冷啊！今天气温骤降，出门忘了穿厚外套，冻得直哆嗦。	#啊#，时间过得真快！转眼间我们毕业都十年了，真是感慨万千。	#啊#，这孩子长得真可爱！大眼睛圆脸蛋，像个洋娃娃一样。	#啊#，好痛！他不小心踩到了地上的图钉，疼得龇牙咧嘴。	#啊#，这音乐太动听了！旋律优美，让人不由自主地沉醉其中。				
啊	a2	表示怀疑或要求回答的语气词	你说什么#啊#？刚才外面太吵了，我没听清楚，能再说一遍吗？	真的假的#啊#？这消息也太离谱了，你确定不是在开玩笑吗？	你到底去不去#啊#？大家都在等你的答复，别再犹豫不决了。	这样做行吗#啊#？我总觉得哪里不太对劲，你再仔细想想。	他怎么还没来#啊#？都约好了七点见面，现在都快八点了。	你听懂了没有#啊#？这道题我已经讲了三遍了，还有什么不明白的？	这件衣服好看吗#啊#？我拿不定主意，你帮我参谋参谋。	作业写完了没有#啊#？明天就要交了，你可别又拖到最后一刻。	你是认真的吗#啊#？这个决定太重大了，你真的考虑清楚了？				
