word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
转折	zhuan3 zhe2	谈话中话题或语气的转变	他们原本在讨论工作上的事情，但话题突然出现了#转折#，开始聊起了各自的家庭生活。	她的语气在那一刻发生了明显的#转折#，从轻松愉快变得严肃认真，让在场的人都感到有些意外。	这场对话经历了几次#转折#，从最初的寒暄客套逐渐深入到彼此内心深处的真实想法。	主持人巧妙地制造了一个#转折#，将嘉宾从尴尬的话题中解救出来，转而讨论更轻松的内容。	谈判进行到关键时刻，双方代表的对话出现了戏剧性的#转折#，原本僵持的局面开始出现松动。	他在演讲中设置了一个出人意料的#转折#，让听众从沉闷的数据分析中突然被一个感人的故事所打动。				
吃掉	chi1 diao4	把某物吃光	孩子们放学回家后饿极了，不到十分钟就把桌上的点心全部#吃掉#了，连渣都不剩。	这只流浪猫已经好几天没有进食了，我给它的一整碗猫粮被它迅速#吃掉#，看着让人心疼。	妈妈做的红烧肉太好吃了，一大盘菜被我们兄弟几个#吃掉#得干干净净，连汤汁都用馒头蘸着吃完了。	他一个人竟然把整个生日蛋糕都#吃掉#了，第二天肚子疼得直打滚，后悔不已。	野外生存训练中，队员们必须在规定时间内把分配的口粮全部#吃掉#，不能有任何浪费。	餐厅推出的限时自助餐活动吸引了大批食客，准备的食材在两小时内就被顾客们#吃掉#了大半。				
吃掉	chi1 diao4	耗费或消耗掉	这个大型工程项目#吃掉#了公司近三分之一的年度预算，财务部门不得不重新调整其他项目的资金分配。	老旧的空调系统每个月都要#吃掉#大量电费，物业管理处决定今年夏天之前完成设备更换。	繁琐的行政审批流程#吃掉#了创业者大量的时间和精力，让很多有志青年望而却步。	这场旷日持久的官司#吃掉#了他多年的积蓄，最终虽然胜诉，但已经身心俱疲。	高昂的物流成本#吃掉#了产品的大部分利润，企业不得不考虑在销售地建立本地仓库。	维护这套老旧系统每年都要#吃掉#IT部门相当大一部分人力资源，升级改造已经迫在眉睫。				
合家	he2 jia1	全体家庭成员	春节期间，#合家#老小围坐在一起包饺子，欢声笑语充满了整个屋子，这是一年中最温馨的时刻。	爷爷八十大寿那天，#合家#三代人从各地赶回老家，为老人举办了一场隆重的寿宴。	这张泛黄的老照片记录了三十年前#合家#在天安门广场的合影，每个人脸上都洋溢着幸福的笑容。	中秋之夜，#合家#团聚赏月吃月饼，父亲还特意打开了珍藏多年的好酒与儿孙们分享。	搬进新居的第一天，#合家#上下都忙着整理物品布置房间，虽然累但每个人心里都充满了喜悦。	这部纪录片讲述了一个普通农村家庭的故事，#合家#齐心协力克服困难，最终过上了小康生活。				
合家	he2 jia1	整个家庭或户籍单位	按照当地的拆迁补偿政策，#合家#可以获得一套安置房和相应的货币补偿。							
同居	tong2 ju1	未婚同居，共同维持家庭生活	他们交往三年后决定#同居#，想在结婚前先体验一下共同生活，看看彼此是否真的合适。	现代社会对#同居#的态度越来越开放，很多年轻情侣选择先住在一起再考虑是否步入婚姻殿堂。	她和男友#同居#了两年，从最初的甜蜜到后来的争吵不断，最终还是选择了分手。	父母得知女儿和男朋友#同居#的消息后非常生气，认为这样做有损家庭名誉。	这项调查显示，在大城市中有超过四成的年轻人有过婚前#同居#的经历，这一比例还在逐年上升。	他们#同居#期间共同承担房租和生活费用，像真正的夫妻一样经营着这个小家。				
名列	ming2 lie4	在名次榜上排列	这所大学在最新发布的世界高校排名中#名列#第十五位，比去年上升了三个名次。	她在全国钢琴大赛中#名列#第三，这是她多年刻苦练习换来的成果。	该公司凭借出色的业绩在行业百强榜单中#名列#前茅，连续五年保持领先地位。	这部电影上映首周票房就#名列#全国第一，打破了同期上映影片的多项纪录。	他的高考成绩在全省#名列#第二十八名，被北京大学顺利录取。	这款新能源汽车在消费者满意度调查中#名列#榜首，销量也随之大幅增长。				
名列	ming2 lie4	属于某一类或名单之中	他因为在科研领域的杰出贡献而#名列#国家级人才计划，享受相应的政策支持和待遇。	这座古镇#名列#世界文化遗产名录，每年吸引数百万游客前来参观游览。	她的作品#名列#本届文学奖入围名单，这是对她多年创作生涯的肯定。	该企业#名列#国家重点扶持的高新技术企业名单，可以享受税收优惠政策。	这种珍稀植物#名列#国家一级保护物种，任何采摘和买卖行为都是违法的。	他的名字#名列#抗战英雄纪念碑上，后人永远铭记他为国捐躯的壮举。				
农业部	Nong2 ye4 bu4	国家级负责农业事务的部委	#农业部#近日发布了关于加强农产品质量安全监管的通知，要求各地严格执行相关标准。	为了应对今年的旱情，#农业部#紧急调拨了大批抗旱物资支援受灾地区的农业生产。	#农业部#的专家团队深入田间地头，为农民提供科学种植和病虫害防治的技术指导。	这项惠农政策是#农业部#联合财政部共同制定的，旨在提高农民种粮的积极性。	#农业部#公布的数据显示，今年全国粮食产量有望再创历史新高，实现十连增。	他在#农业部#工作了二十多年，从一名普通科员成长为主管农业科技推广的司长。				
名产	ming2 chan3	地方出产的特产	云南的普洱茶是当地著名的#名产#，以其独特的陈香和保健功效闻名于世。	这家老字号专门经营各地#名产#，从北京烤鸭到杭州龙井应有尽有，深受顾客喜爱。	他每次出差都会带回当地的#名产#送给亲朋好友，这已经成为他多年的习惯。	阳澄湖大闸蟹是江苏的#名产#，每到金秋时节就会吸引无数食客慕名而来。	这个小镇以生产陶瓷#名产#而闻名，精美的瓷器远销海内外。	旅游景区的商店里摆满了各种#名产#，游客们争相购买作为纪念品带回家乡。				
