word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
邪	xie2	有害社会或道德的恶	这部电影深刻揭示了人性中善与#邪#的永恒斗争，让观众在观影后久久不能平静。	古人常说"邪不压正"，意思是#邪#恶的力量终究无法战胜正义的力量。	他虽然外表温文尔雅，内心却藏着#邪#念，最终因为贪污受贿而锒铛入狱。	这个邪教组织宣扬的思想极其#邪#恶，已经导致多个家庭支离破碎。	法官在宣判时严厉谴责了被告的#邪#恶行径，认为其罪行令人发指，必须严惩不贷。	小说中的反派角色被塑造得入木三分，其#邪#恶本性在故事的最后才完全暴露出来。						
邪	xie2	中医所称致病的邪气	中医认为感冒是因为风寒之#邪#侵入人体，导致正气与邪气相争而产生的症状。	老中医诊断后说她体内湿#邪#过重，需要服用祛湿的中药来调理身体。	这位患者长期熬夜，导致正气虚弱，外#邪#趁虚而入，引发了一系列健康问题。	按照中医理论，夏季暑#邪#最盛，人们应该注意防暑降温，避免中暑。	针灸治疗的原理是通过刺激穴位来疏通经络，从而达到驱除体内#邪#气的目的。	中医讲究"扶正祛邪"，意思是在治疗疾病时既要增强正气，又要驱除#邪#气。						
邪	xie2	口语中表示古怪或怪异的	这件事真#邪#了，我明明把钥匙放在桌上，转眼就找不到了，难道它自己长腿跑了？	他最近的行为特别#邪#，整天神神秘秘的，也不知道在搞什么名堂。	今天运气真#邪#，出门就踩到狗屎，坐公交又遇到堵车，上班还迟到被扣工资。	这台电脑#邪#了，昨天还好好的，今天突然就开不了机，送去维修也查不出问题。	村里的老人都说那座老宅子#邪#得很，住进去的人都会遇到各种怪事。	这道数学题真#邪#，我算了好几遍答案都不一样，不知道到底哪里出了问题。						
邪	xie2	不合常理或异常的	他的眼神有些#邪#，总是斜着眼睛看人，让人感觉很不舒服。	这幅画的构图很#邪#，完全不符合传统的审美标准，但却有一种独特的魅力。	医生说他的脊椎有点#邪#，需要通过物理治疗来矫正，否则会影响日常生活。	这棵树长得很#邪#，树干扭曲成奇怪的形状，在村子里成了一道独特的风景。	他走路的姿势有点#邪#，一瘸一拐的，应该是之前受伤留下的后遗症。	这件衣服的剪裁很#邪#，穿在身上总觉得哪里不对劲，但又说不上来具体是什么问题。						
栏目	lan2 mu4	报刊或节目中的固定专题栏	这份报纸的财经#栏目#每周都会邀请知名经济学家撰写深度分析文章，深受读者欢迎。	杂志社决定新开一个健康养生#栏目#，专门介绍科学的饮食和运动知识。	他在报社工作多年，一直负责编辑文化副刊的读书#栏目#，积累了丰富的经验。	这个新闻网站的评论#栏目#汇集了各路专家学者的观点，为读者提供多元化的视角。	她是这本时尚杂志美妆#栏目#的主编，每期都会推荐当季最流行的化妆品和护肤技巧。	报纸的法律咨询#栏目#开设以来，收到了大量读者来信，帮助很多人解决了法律困惑。						
栏目	lan2 mu4	电视或广播的单独节目单元	这档民生#栏目#自开播以来收视率一直很高，成为电视台的王牌节目之一。	电视台决定在黄金时段推出一档全新的访谈#栏目#，邀请各界名人分享人生故事。	她是这档综艺#栏目#的制片人，从策划到执行都亲力亲为，付出了大量心血。	这个广播电台的音乐#栏目#每晚十点准时播出，陪伴了无数听众度过漫漫长夜。	新闻频道的调查#栏目#以深度报道著称，多次揭露社会问题，引发广泛关注。	他从实习生做起，经过十年努力终于成为这档王牌#栏目#的主持人。						
报仇	bao4 chou2	实施报复以泄愤	他发誓要为父亲#报仇#，花了十年时间追查凶手的下落，终于将其绳之以法。	电影中的主角为了#报仇#不惜一切代价，最终却发现仇恨只会带来更多的痛苦。	她虽然心中充满愤怒，但最终还是放弃了#报仇#的念头，选择用法律手段解决问题。	古代的侠客们常常为了#报仇#而浪迹天涯，这种故事在武侠小说中屡见不鲜。	心理医生告诉他，一味想着#报仇#只会让自己陷入痛苦的深渊，应该学会放下。	他在监狱里度过了漫长的岁月，出狱后第一件事就是找当年陷害他的人#报仇#。						
报仇	bao4 chou2	替他人讨回公道	她立志要为冤死的姐姐#报仇#，四处奔走收集证据，终于让真凶受到了法律的制裁。	这部电视剧讲述了一个儿子为被害的母亲#报仇#的故事，情节跌宕起伏，扣人心弦。	村民们自发组织起来，要为被恶霸欺压致死的老人#报仇#，向有关部门举报其罪行。	律师决定免费为这个贫困家庭打官司，帮他们为意外去世的亲人#报仇#讨公道。	他虽然不是死者的亲属，但出于正义感，主动站出来帮助受害者家属#报仇#。	小说的主人公是一位侠女，专门替那些无力反抗的弱者#报仇#，惩恶扬善。						
况且	kuang4 qie3	而且此外用于补充说明	这个方案不仅成本太高，#况且#实施起来也有很大的技术难度，我们需要重新考虑。	他本来就不擅长社交，#况且#这次聚会上都是陌生人，所以他决定不去参加了。	今天的天气预报说会下大雨，#况且#路上还在修路，我们还是改天再出发吧。	这份工作薪水不高，#况且#离家又远，每天通勤要花三个小时，实在不划算。	她已经很累了，#况且#明天还有重要的考试，所以今晚就不陪你去看电影了。	这个项目的风险太大，#况且#我们目前的资金也不充裕，暂时还是不要投资为好。						
况且	kuang4 qie3	再加上兼顾另一事实或理由	我们应该支持他的决定，#况且#他已经是成年人了，有权利为自己的人生做主。	这件事本来就不是她的错，#况且#她已经尽力弥补了，我们就不要再追究了。	公司决定给他升职加薪，#况且#他这几年的业绩确实非常出色，这个决定是合理的。	你不应该责怪他迟到，#况且#今天早上地铁出了故障，很多人都受到了影响。	我们没有理由拒绝这个合作机会，#况且#对方开出的条件也相当优厚。	她决定接受这份工作邀请，#况且#这家公司的发展前景很好，值得一试。						
