word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
家子	jia1 zi5	家庭或家属	他们一#家子#人趁着春节假期回老家探亲，三代同堂其乐融融地围坐在一起吃年夜饭。	这一#家子#都是医生，从爷爷到孙子三代人都在同一家医院工作，被当地人传为佳话。	邻居张大爷一#家子#搬到城里去了，老宅子空了好几年，院子里的杂草都长得比人还高。	她嫁过去之后才发现，婆家一#家子#都是急性子，说话做事风风火火的，让她这个慢性子很不适应。	洪水来袭时，村干部挨家挨户通知撤离，李老汉一#家子#连夜转移到了安全地带。	这一#家子#虽然经济条件不好，但是家庭氛围特别和睦，从来没有红过脸吵过架。			
开关	kai1 guan1	控制电源通断的装置	墙上的电灯#开关#坏了，电工师傅检查后发现是内部的铜片接触不良导致的。									
开关	kai1 guan1	控制燃气流通的阀门	厨房装修时，师傅特意把燃气#开关#安装在灶台旁边显眼的位置，方便紧急情况下快速关闭。	老旧小区的燃气管道改造工程中，工人们逐户更换了锈蚀严重的燃气#开关#，消除了安全隐患。	她每次出远门前都要反复确认燃气#开关#是否关好，这个习惯是从小被父母培养出来的。	煤气泄漏事故发生后，消防员第一时间冲进厨房关闭了燃气#开关#，避免了更大的灾难。	物业公司发布通知，提醒居民定期检查家中燃气#开关#的密封性，发现问题及时报修。	这款新型智能燃气#开关#具有自动检测泄漏并切断气源的功能，大大提高了家庭用气安全。				
开关	kai1 guan1	开启城门或关隘	古代边境守将有权决定何时#开关#放行商旅，这一职责关系到国家的安全与贸易往来。	清朝实行闭关锁国政策期间，朝廷严格控制各口岸的#开关#时间，限制与外国的贸易往来。	战争年代，城门的#开关#时间都有严格规定，天黑之后任何人不得进出，违者军法处置。	丝绸之路上的玉门关每日定时#开关#，商队必须在规定时间内通过，否则只能在关外露宿等待。	史书记载，那位将军在敌军围城时坚守不#开关#投降，最终等来了援军解围。	边境贸易繁荣时期，关口的#开关#频率大大增加，每天都有络绎不绝的商队往来于两国之间。				
开关	kai1 guan1	使物体打开或关闭	这扇古老的木门年久失修，#开关#起来吱呀作响，需要用力才能推动。	她养成了随手#开关#门窗的好习惯，既能保持室内通风，又能节约空调用电。	这款车的后备箱采用电动设计，只需按一下按钮就能自动#开关#，非常方便。	图书馆的自动门感应装置出了故障，工作人员只好手动#开关#大门，给读者带来不便。	老式冰箱的门封条老化后，#开关#门时总是不够密封，导致耗电量明显增加。	孩子们在房间里跑来跑去，不停地#开关#房门，发出砰砰的响声，吵得邻居无法休息。				
开关	kai1 guan1	切换电器的通断状态	智能家居系统可以通过手机远程#开关#家里的电器，即使出门在外也能控制空调和灯光。	节能宣传周期间，学校倡导学生养成随手#开关#电器的习惯，避免待机状态下的电力浪费。	这台老旧的电视机#开关#时总会发出噼啪的静电声，维修师傅说是内部元件老化了。	为了延长电器使用寿命，说明书上建议用户避免频繁#开关#，每次间隔至少要三十秒以上。	停电恢复后，他逐一#开关#各个房间的电器，检查是否有因电压不稳而损坏的设备。	语音助手让生活变得更加便捷，只需说一声指令就能#开关#房间里的各种智能电器。				
会集	hui4 ji2	人群聚集到一起	每年清明节，散居各地的族人都会#会集#在祖祠前，共同祭拜先祖、缅怀故人。									
会集	hui4 ji2	组织或安排人群或物件集结	主办方提前一周发出通知，#会集#了来自全国各地的专家学者参加这次学术研讨会。	古代将领出征前，需要在校场#会集#三军将士，宣读圣旨、鼓舞士气、部署战略。	博物馆为了举办这次特展，花费数年时间从世界各地#会集#了上百件珍贵的文物藏品。	村长敲响了村口的大钟，#会集#全村老少到晒谷场开会，商议修路筑桥的大事。	编辑部#会集#了国内顶尖作家的最新作品，精心编排后出版了这本年度文学选集。	救灾指挥部紧急#会集#了医疗队、工程队和志愿者队伍，连夜赶赴受灾地区展开救援。				
下头	xia4 tou2	令人反感或不快的样子或人	他相亲时全程低头玩手机，这种#下头#的行为让对方当场就失去了继续交流的兴趣。	网友们纷纷吐槽这部剧的男主角太#下头#了，明明是霸道总裁的人设却演得像个油腻中年人。	她本来对这个博主印象不错，但看到他在评论区怼粉丝的样子，瞬间觉得特别#下头#。	约会时他不停地炫耀自己的收入和人脉，这种#下头#的表现让她决定不会再有第二次见面。	这个角色的台词和行为设计得太#下头#了，观众完全无法对他产生任何好感或共鸣。	原本很期待的演唱会，结果歌手全程假唱还态度敷衍，粉丝们都觉得太#下头#了。				
下头	xia4 tou2	感到被冷落或不悦	她满心欢喜地分享自己的成就，却被朋友一句"这有什么了不起"泼了冷水，瞬间#下头#了。	本来约好一起吃饭，结果他临时放了鸽子，她#下头#得一整天都没有好心情。	看到偶像在采访中说出那番不当言论，粉丝们纷纷表示#下头#了，脱粉的脱粉，取关的取关。	他精心准备的惊喜被女友一句"我不喜欢这个"否定了，当场就#下头#了，气氛变得很尴尬。						
