word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
家长	jia1 zhang3	家中主持家务并作决定的人	在传统的中国家庭里，#家长#负责管理家中的一切开支，从柴米油盐到子女教育都要亲自过问。	爷爷作为这个大家庭的#家长#，每天早起安排当日的家务分工，晚上还要检查账目是否平衡。	母亲虽然不是名义上的#家长#，但家里大大小小的事情都由她拍板决定，父亲反而很少过问。	自从父亲去世后，大哥就承担起了#家长#的责任，操持着这个七口之家的日常生活。	在那个年代，#家长#的权威是不容置疑的，家中所有成员都必须服从其安排和决定。	奶奶虽然年事已高，但作为#家长#依然精明能干，把家里的财务和人情往来打理得井井有条。	他们家实行的是民主制，没有传统意义上的#家长#，重大决定都是全家人一起商量着来。	作为一个称职的#家长#，她不仅要照顾老人孩子的饮食起居，还要协调家庭成员之间的关系。			
家长	jia1 zhang3	家族或家庭的领导者长者	族谱记载，我们陈氏家族的第一位#家长#是明朝时期从福建迁徙而来的先祖。	每逢春节，各房子孙都要回到祖宅向#家长#拜年，这是延续了几百年的传统。	作为整个家族的#家长#，他不仅要主持祭祀活动，还要调解各房之间的纠纷矛盾。	老太爷是我们这个四世同堂大家庭的#家长#，他的话在家族中具有绝对的权威性。	在宗族社会中，#家长#往往由辈分最高、德高望重的长者担任，负责维护家族的荣誉和利益。	他被推举为新一任#家长#后，首先做的就是修缮祠堂，重新整理家谱。	这位年过九旬的#家长#虽然已经不太管事了，但家族中的重大决策仍然需要征求他的意见。	按照家族的规矩，#家长#去世后，由其长子继承这一职位，继续带领整个家族。			
家长	jia1 zhang3	家族中的男性长辈或族长	在封建社会，#家长#拥有至高无上的权力，可以决定家族成员的婚姻甚至生死。	村里的祠堂是#家长#召集族人议事的地方，每逢重大节日都要在这里举行祭祖仪式。	作为一族之长，这位#家长#以严厉著称，族中子弟若有违反族规者必受严惩。	古代的#家长#制度赋予男性长辈绝对的权威，女性和晚辈只能服从，不得违抗。	他继承了父亲的#家长#之位后，致力于改革陈旧的族规，让家族更加开明进步。	在那个宗法制度森严的年代，#家长#的一句话就能决定一个人的命运前途。	这位德高望重的#家长#主持家族事务长达四十年，深受族人的敬重和爱戴。	按照传统，只有男性才能担任#家长#，这一规定直到近代才逐渐被打破。			
家长	jia1 zhang3	子女的法定监护人或父母之一	学校通知要求所有#家长#下周三下午参加家长会，届时将公布期中考试成绩和班级排名。	作为孩子的#家长#，她每天都会检查女儿的作业，并在家校联系本上签字确认。	老师建议#家长#多关注孩子的心理健康，不要只盯着学习成绩给孩子施加过大压力。							
最多	zui4 duo1	不超过该数量或程度	这个会议室#最多#只能容纳三十人，超过这个人数就会显得非常拥挤，影响会议效果。	医生叮嘱他每天服用这种药物#最多#不能超过三片，否则可能会产生严重的副作用。	按照规定，每位旅客#最多#只能携带两件行李登机，超重部分需要额外付费托运。	这道菜#最多#再炖十分钟就要关火，时间太长肉质会变老，口感就不好了。	他估计这个项目#最多#需要三个月就能完成，如果顺利的话可能两个月就够了。	这辆电梯#最多#承载十二人，为了安全起见，请大家不要超载乘坐。	老板说加班#最多#到晚上九点，不会再拖延了，大家抓紧时间把手头的工作做完。	根据天气预报，明天的降雨量#最多#不会超过十毫米，对出行影响不大。			
最多	zui4 duo1	可达到的最大数量或极限值	这台机器的产能已经达到#最多#，每小时能生产五百个零件，再提高就会影响质量。	经过反复测试，这款电池的续航时间#最多#可以达到四十八小时，这已经是技术极限了。	在现有条件下，我们的仓库#最多#能存储一万吨货物，再多就需要租用外部仓库了。	这个水库的蓄水量#最多#可达两亿立方米，是整个地区最重要的水源地。	根据设计参数，这座桥梁#最多#能承受五千吨的重量，超过这个极限就有坍塌风险。	他的体能已经发挥到#最多#，马拉松跑出了个人最好成绩，很难再有突破了。	这个系统#最多#支持同时在线一万名用户，超过这个数量服务器就会崩溃。	工厂开足马力生产，日产量#最多#能达到两万件，这已经是设备的极限了。			
最多	zui4 duo1	数量或程度中最大的	在所有参赛选手中，他获得的奖牌数量#最多#，一共拿下了三金两银一铜。	统计数据显示，这个城市的外来人口#最多#，占总人口的百分之六十以上。	在班级里，她的藏书#最多#，家里的书架上摆满了各种中外名著和学术著作。	这家超市的商品种类#最多#，从生鲜蔬果到家用电器应有尽有，深受顾客欢迎。	调查结果表明，年轻人使用手机的时间#最多#，平均每天超过六个小时。	在所有投资项目中，房地产获得的资金#最多#，占总投资额的三分之一。	这个季度销售业绩#最多#的是华东区，他们的团队表现非常出色。	在所有候选人中，他获得的支持票数#最多#，以绝对优势当选为新一届主席。			
最多	zui4 duo1	处于极限或顶点的最大状况	这款手机的性能已经优化到#最多#，在同价位产品中处于领先地位。	他把自己的潜力发挥到了#最多#，在比赛中展现出了惊人的实力和毅力。	公司的资源配置已经达到#最多#效率，每一分钱都用在了刀刃上。	这个方案已经把成本压缩到#最多#程度，再降低就会影响产品质量了。	她的工作强度已经到了#最多#，每天加班到深夜，周末也很少休息。	团队的协作效率已经提升到#最多#，各部门之间配合得天衣无缝。	这台发动机的功率已经调到#最多#，动力输出达到了设计的极限值。	生产线的自动化程度已经达到#最多#，几乎不需要人工干预就能完成全部流程。			
上市	shang4 shi4	新产品投放市场销售	这款新型智能手机将于下月正式#上市#，预计首批销量将突破百万台。	经过三年的研发测试，这款抗癌新药终于获批#上市#，为患者带来了新的希望。	公司宣布新一代电动汽车即将#上市#，续航里程和充电速度都有了显著提升。							
对内	dui4 nei4	机构或组织内部的事务	公司#对内#实行扁平化管理，减少了层级，提高了决策效率和员工的参与感。	这份文件属于#对内#资料，仅供部门内部传阅，不得对外泄露任何内容。	政府#对内#推行了一系列改革措施，旨在提高行政效率，减少官僚主义作风。	学校#对内#加强了师德师风建设，要求教师以身作则，为学生树立良好榜样。	企业#对内#建立了完善的培训体系，帮助员工不断提升专业技能和综合素质。	协会#对内#制定了严格的会员管理制度，规范会员的权利义务和行为准则。	医院#对内#开展了医疗质量专项检查，发现问题及时整改，确保患者安全。	党组织#对内#加强了纪律教育，要求全体党员严格遵守党章党规，保持廉洁自律。			
