word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
掩盖	yan3 gai4	遮蔽掩藏事实或真相	调查组经过数月的深入调查，终于揭开了被层层#掩盖#的腐败真相，涉案金额高达数亿元。	他试图#掩盖#自己挪用公款的事实，但银行流水记录最终暴露了一切。	历史的真相不应该被#掩盖#，我们有责任让后人了解那段岁月中发生的一切。	媒体的职责就是揭露被#掩盖#的社会问题，让公众了解事情的真实面貌。	这家企业长期#掩盖#产品质量问题，直到多名消费者投诉后才被监管部门查处。	政府官员因#掩盖#疫情数据而被追究法律责任，这一事件引发了社会广泛关注。	她不愿意#掩盖#自己的过去，坦然面对曾经犯下的错误，这种勇气令人敬佩。			
掩盖	yan3 gai4	借助外物或借口隐藏真实情况	他用工作繁忙作为借口来#掩盖#自己不想参加聚会的真实想法。	她总是用微笑来#掩盖#内心的悲伤，不愿让家人为她担心。	公司用虚假的财务报表来#掩盖#经营不善的实际状况，最终被审计部门发现。	他用夸张的自信来#掩盖#内心深处的自卑感，只有最亲近的人才能看穿这一点。	这位政客善于用华丽的辞藻来#掩盖#政策的实质问题，但选民们已经不再买账。	她用忙碌的生活来#掩盖#失恋后的空虚，每天把自己的日程安排得满满当当。	他试图用愤怒来#掩盖#自己的恐惧，但颤抖的双手出卖了他的真实情绪。			
掩盖	yan3 gai4	覆盖表面使之不被发现	一场大雪#掩盖#了田野上所有的痕迹，整个村庄变成了一片银白色的世界。	工人们用防水布#掩盖#住建筑材料，以防止雨水的侵蚀。	落叶层层堆积，#掩盖#了林间小路，让人几乎找不到前进的方向。	她用厚厚的粉底#掩盖#脸上的瑕疵，但近距离看还是能发现一些痕迹。	泥石流#掩盖#了整个村庄，救援队伍正在争分夺秒地搜寻幸存者。	他用新刷的油漆#掩盖#了墙壁上的裂缝，但这只是治标不治本的做法。	沙尘暴过后，黄沙#掩盖#了道路和农田，当地居民不得不花费数日清理。			
乔	Qiao2	乔姓	#乔#先生是我们公司的资深顾问，在行业内有着三十多年的丰富经验。	据族谱记载，#乔#氏家族在明朝时期从山西迁徙至此，至今已有六百余年历史。	#乔#老师退休后依然热心公益事业，经常到社区为老年人义务讲授书法课程。	这位#乔#姓企业家白手起家，经过二十年的奋斗，终于建立起自己的商业帝国。	#乔#家大院是山西著名的历史建筑，每年吸引数十万游客前来参观。	村里的#乔#大爷今年已经九十岁了，身体依然硬朗，每天坚持在村口散步。	#乔#医生在这家医院工作了一辈子，救治过无数患者，深受大家的尊敬和爱戴。			
乔	qiao2	高大	院子里那棵#乔#木已经有上百年的历史，树冠遮天蔽日，是村民们夏日乘凉的好去处。	这片原始森林中生长着各种#乔#木，有些树干粗壮到需要几个人才能合抱。	园林设计师建议在庭院北侧种植几棵#乔#木，既能遮阳又能美化环境。	热带雨林中的#乔#木层层叠叠，形成了独特的垂直生态系统。	城市绿化工程中，#乔#木的选择至关重要，既要考虑美观也要考虑适应性。	这种#乔#木生长迅速，十年就能长到二十米高，是造林的理想树种。	公园里新栽种的#乔#木还很年轻，再过几年就能为游客提供足够的树荫了。			
远远	yuan3 yuan3	空间或时间上遥远的	站在山顶#远远#望去，可以看到山脚下的村庄炊烟袅袅，宛如一幅水墨画。	她#远远#地看见父亲站在车站出口等候，眼眶不禁湿润了。	那段#远远#的记忆仿佛隔着一层薄雾，很多细节已经模糊不清了。	#远远#传来寺庙的钟声，在寂静的山谷中回荡，让人心生宁静。	他#远远#地跟在队伍后面，不愿意与其他人有过多的交流。	从飞机上#远远#俯瞰，城市的灯火如同繁星点点，美不胜收。	童年的往事#远远#地留在记忆深处，偶尔想起仍会感到温暖。			
远远	yuan3 yuan3	程度上远远超过用来强调差距	这款新产品的性能#远远#超出了我们的预期，市场反响非常热烈。	他的实际能力#远远#不如他在简历上所描述的那样出色，试用期就暴露了问题。	今年的销售额#远远#超过了去年同期，公司上下都为此感到振奋。	这部电影的票房#远远#高于业内预测，成为今年最大的黑马。	实际施工难度#远远#大于最初的设计方案所预估的，工期不得不延长。	她的学术成就#远远#领先于同龄人，年仅三十岁就成为了正教授。	这次考试的难度#远远#超出了学生们的准备范围，平均分创下历史新低。			
积分	ji1 fen1	微积分中的积分运算	这道#积分#题需要用到换元法，先把复杂的表达式简化后再进行计算。	大学数学课上，教授花了整整三周时间讲解定#积分#的概念和应用。	工程师在计算桥梁承重时，需要用到复杂的#积分#运算来确定应力分布。	她在#积分#方面的造诣很深，经常帮助同学解决微积分作业中的难题。	物理学中很多公式的推导都离不开#积分#，比如计算物体的质心位置。	这本高等数学教材对#积分#的讲解深入浅出，非常适合初学者使用。	计算不规则图形的面积时，#积分#是最常用也是最精确的数学方法。			
积分	ji1 fen1	累计得分或比赛积分	本赛季结束后，这支球队以78#积分#的成绩夺得联赛冠军，创造了队史最佳战绩。	会员每消费一元可获得一个#积分#，累计到一定数量后可以兑换礼品。							
积分	ji1 fen1	学生修得的学分总数	按照学校规定，本科生需要修满160个#积分#才能申请毕业。	她这学期选修了太多课程，#积分#虽然增加了不少，但学习压力也很大。	转学生需要提交原学校的#积分#证明，以便新学校进行学分认定。	研究生院要求申请者本科阶段的#积分#绩点不低于3.5，竞争非常激烈。	他因为挂科太多，#积分#不够，不得不延迟一年毕业。	学校新出台的政策允许学生通过参加社会实践活动来获得额外的#积分#。	她查看了自己的#积分#记录，发现还差两门选修课就能达到毕业要求了。			
