word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
门户	men2 hu4	通向内部的入口通道	这座古老的城堡只有一个#门户#可以进入，两侧是高耸的石墙和深不见底的护城河。	山寨的#门户#设在悬崖峭壁之间，易守难攻，外人很难找到进入的路径。	他们在洞穴的#门户#处设置了重重机关，防止外人闯入这个隐秘的地下世界。	古代城池的#门户#通常建有瓮城，敌军即使攻破外门，也会陷入四面受敌的困境。	这条隐秘的小径是通往山谷的唯一#门户#，当地人世代守护着这个秘密。	寺庙的#门户#朝向东方，每天清晨第一缕阳光都会照进大殿，象征着光明与希望。						
门户	men2 hu4	政治或利益上的小集团	朝廷内部#门户#林立，各派势力明争暗斗，使得政令难以统一推行。	他不愿意卷入这些#门户#之争，只想安安静静地做好自己的本职工作。	晚清时期，朝中#门户#纷争不断，改革派与保守派的矛盾日益激化。	公司内部的#门户#之见严重影响了团队协作，导致多个重要项目进展缓慢。	学术界也难免存在#门户#偏见，不同学派之间的争论有时会演变成人身攻击。	他一生不结党营私，不搞#门户#之见，因此在官场上虽然清廉却也孤立无援。						
门户	men2 hu4	宗教或学术的派别	武林中各大#门户#齐聚华山，共同商议如何应对来自塞外的威胁。	他年轻时曾遍访名山大川，拜入多个#门户#学习武艺，最终自成一派。	这位学者打破了传统#门户#的界限，将儒释道三家思想融会贯通。	佛教传入中国后，逐渐形成了禅宗、净土宗等不同#门户#，各有其修行法门。	中医界历来有不同#门户#之分，伤寒派与温病派的学术争论延续了数百年。	他虽然出身名门正派，却从不以#门户#高低来评判他人的武功修为。						
门户	men2 hu4	家族的社会地位或门第	旧社会讲究#门户#相当，穷人家的孩子很难娶到大户人家的小姐。	她的父母嫌弃男方#门户#太低，坚决反对这门亲事，但她最终还是选择了爱情。	在那个等级森严的年代，#门户#之见根深蒂固，跨越阶层的婚姻几乎不可能实现。	他虽然出身寒微，但凭借自己的努力考取功名，终于改变了家族的#门户#地位。					
门户	men2 hu4	世家的家族或宗族	这个#门户#在当地已经传承了十几代，族中子弟遍布政商两界。	作为百年望族的后人，他深感维护#门户#声誉的责任重大。	战乱年代，许多显赫的#门户#都家破人亡，昔日的繁华转眼成空。							
门户	men2 hu4	互联网的入口网站	新浪、搜狐、网易是中国最早的三大#门户#网站，见证了中国互联网的发展历程。	随着移动互联网的兴起，传统#门户#网站的流量和影响力都在逐渐下降。	他在九十年代末加入了一家刚刚成立的#门户#网站，亲历了中国互联网的黄金时代。	这家#门户#网站每天的访问量超过一亿人次，是国内最大的综合信息平台之一。	与垂直类网站不同，#门户#网站的特点是内容覆盖面广，涵盖新闻、娱乐、财经等各个领域。	许多传统#门户#网站正在积极转型，试图在短视频和社交媒体时代找到新的增长点。						
门户	men2 hu4	旧时的妓院	她自幼被卖入#门户#，受尽屈辱，直到遇见那位愿意为她赎身的书生。	清末民初，上海租界内#门户#林立，成为当时社会畸形繁荣的一个缩影。	那部小说描写了一个#门户#女子的悲惨命运，揭露了旧社会对女性的残酷压迫。	他的母亲曾沦落#门户#，这段家族历史成为他一生都无法释怀的隐痛。	旧时的#门户#女子大多身不由己，她们的悲欢离合折射出那个时代的黑暗与不公。	民国时期，许多进步人士呼吁废除#门户#制度，解救那些被迫卖身的妇女。						
开单	kai1 dan1	开具购物或服务账单	服务员，麻烦帮我#开单#，我们吃完了准备结账离开。	收银台前排起了长队，因为系统故障导致#开单#速度比平时慢了很多。	这家餐厅采用先#开单#后付款的方式，顾客可以在用餐结束后统一结算。	医生看完病后会给你#开单#，你拿着单子去药房取药就可以了。	他在汽修店等了两个小时，师傅终于修好了车并给他#开单#结算费用。	超市的自助结账机可以让顾客自己扫码#开单#，大大提高了购物效率。						
开单	kai1 dan1	为顾客记账挂单	这位老顾客是我们店的常客，先给他#开单#挂账，月底再统一结算。	老板娘拿出账本给他#开单#，说这个月的货款可以下个月再付。	村里的小卖部还保留着#开单#赊账的传统，乡亲们买东西可以先记账后付钱。	他在这家饭店吃了二十多年，老板都是先#开单#记账，从来不催他结款。	以前的国营商店都有#开单#挂账的服务，单位职工可以凭工作证先消费后付款。	这家建材店对老客户都可以#开单#赊购，等工程款到位后再来结清货款。						
开火	kai1 huo3	点火燃起炉火做饭	天还没亮，母亲就已经在厨房#开火#准备一家人的早餐了。	他第一次独自#开火#做饭，结果把厨房弄得乌烟瘴气，差点引发火灾。	农村的土灶需要用柴禾#开火#，烧出来的饭菜有一股特别的香味。	她每天清晨五点就起床#开火#，为全家人准备热腾腾的早餐。	野外露营时，大家分工合作，有人搭帐篷，有人#开火#做饭，忙得不亦乐乎。	这家老字号餐馆坚持用传统的煤气灶#开火#烹饪，认为这样做出的菜肴更有锅气。						
