word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
侧面	ce4 mian4	方面或侧面角度	这部纪录片从经济发展的#侧面#反映了改革开放四十年来中国社会的巨大变迁。	记者通过采访当事人的家属和朋友，从#侧面#了解到了事件的更多细节。	这份调查报告从消费者满意度的#侧面#揭示了该品牌在市场上面临的严峻挑战。	历史学家往往需要从文献记载的#侧面#去推断那些没有被直接记录下来的社会现象。	他的这番话从#侧面#证实了外界对公司即将进行重大人事调整的猜测。	通过分析社交媒体上的舆论走向，我们可以从#侧面#观察到年轻一代价值观的转变。			
侧面	ce4 mian4	侧面描写或轮廓	画家用细腻的笔触勾勒出模特优美的#侧面#轮廓，光影的处理恰到好处。	这枚古罗马银币上刻着凯撒大帝的#侧面#像，是博物馆的镇馆之宝。	摄影师捕捉到了她望向窗外时的#侧面#，那一刻的神情既忧郁又美丽。	小说中对主人公的#侧面#描写非常精彩，通过他人的眼光展现了人物的复杂性格。	建筑师在设计这座教堂时，特别注重其#侧面#的视觉效果，使其从任何角度看都庄严肃穆。	她的#侧面#轮廓与母亲年轻时的照片如出一辙，连鼻梁的弧度都一模一样。			
伪装	wei3 zhuang1	装作某种状态以欺骗他人	他#伪装#成睡着的样子，实际上一直在偷听父母关于离婚的谈话。	为了不让同事发现自己的紧张，她#伪装#出一副镇定自若的神态走进了会议室。	孩子#伪装#成生病的样子，只是为了逃避去学校参加期末考试。	他#伪装#成若无其事的样子继续工作，但内心却因为刚才收到的消息而翻江倒海。	她#伪装#成熟睡的状态，等室友离开后才悄悄起床查看手机里的消息。	面对记者的追问，发言人#伪装#出一副毫不知情的表情，但眼神中的闪烁出卖了他。			
伪装	wei3 zhuang1	伪装成他人或其他事物	诈骗犯#伪装#成银行工作人员，骗取了多位老人的毕生积蓄。	间谍#伪装#成普通商人在敌国活动了十年之久，为祖国传递了大量情报。	这种昆虫能够#伪装#成树叶的样子，使天敌难以发现它的存在。	犯罪嫌疑人#伪装#成快递员进入小区，趁住户不备实施了盗窃。	她#伪装#成男性的身份参军，直到战争结束后才被发现真实性别。	黑客#伪装#成公司高管发送邮件，诱骗财务人员转账数百万元。			
伪装	wei3 zhuang1	假装的行为或表象	她脸上的笑容不过是一种#伪装#，内心深处早已被悲伤填满。	他那副玩世不恭的态度只是#伪装#，其实他比谁都在乎别人的看法。	多年后她才意识到，当初他的温柔体贴全是#伪装#，目的只是为了接近她的家族财产。	在职场上，很多人都学会了用#伪装#来保护自己，不轻易暴露真实的情绪。	心理咨询师一眼就看穿了他坚强的#伪装#，温和地引导他说出内心的痛苦。	她的冷漠只是一种#伪装#，用来掩饰自己对这段感情的在乎和不舍。			
伪装	wei3 zhuang1	掩饰真实情况的手段	他用忙碌的工作作为#伪装#，逃避面对婚姻中存在的种种问题。	这家公司以慈善机构作为#伪装#，实际上从事着非法洗钱的勾当。	她以出国留学作为#伪装#，实际上是为了躲避一段不愿面对的感情。	犯罪集团以正规贸易公司作为#伪装#，暗地里进行走私活动长达五年之久。	他把对她的爱慕藏在朋友的#伪装#之下，从未表露过自己的真实感情。	这个地下赌场以棋牌室作为#伪装#，直到警方突击检查才暴露了真面目。			
伪装	wei3 zhuang1	军事上的伪装隐蔽	侦察兵们用树枝和泥土进行#伪装#，在敌人眼皮底下潜伏了整整三天。	这支特种部队接受过专业的#伪装#训练，能够在各种地形环境中隐蔽行动。	坦克部队利用夜色进行#伪装#转移，成功避开了敌方侦察卫星的监视。	军事演习中，蓝方的#伪装#工作做得非常到位，红方的无人机始终未能发现其阵地。	狙击手选择了一处灌木丛作为射击位置，并用吉利服进行了精心#伪装#。	防空阵地的#伪装#网在阳光下与周围的植被融为一体，从空中几乎无法辨认。			
伪装	wei3 zhuang1	用于伪装的材料或方法	士兵们领取了新型#伪装#涂料，这种涂料能够有效降低红外特征。	这种#伪装#网采用了最新的隐身材料，可以吸收雷达波并模拟周围环境的热辐射。	军需部门研发的新型#伪装#服装能够根据环境自动改变颜色和图案。	演习前，后勤部队为所有车辆配发了沙漠迷彩#伪装#，以适应作战区域的地形特点。	这套数码#伪装#图案是根据该地区的植被特征专门设计的，隐蔽效果极佳。	特种作战单位使用的面部#伪装#油彩不仅能够改变肤色，还具有防蚊虫的功效。			
侦查	zhen1 cha2	发现并查明情况	警方通过技术手段#侦查#到嫌疑人的行踪，最终在一家小旅馆将其抓获。	海关人员利用X光设备#侦查#出集装箱内藏有大量违禁物品。	安全部门#侦查#到有人试图入侵公司的核心数据库，立即启动了应急预案。	边防战士通过热成像仪#侦查#到有可疑人员在边境线附近活动。	网络安全专家#侦查#到系统中存在异常流量，经分析确认是黑客攻击的前兆。	质检人员#侦查#出这批产品存在严重的安全隐患，立即下令全部召回。			
侦查	zhen1 cha2	调查收集证据和情报	检察机关对这起贪腐案件进行了长达两年的#侦查#，掌握了大量确凿证据。	刑警队成立专案组对这起连环杀人案展开#侦查#，走访了数百名相关人员。	反间谍部门对这个可疑组织进行秘密#侦查#，逐步摸清了其人员构成和活动规律。	律师要求法院排除#侦查#阶段非法取得的口供，认为其不能作为定罪依据。	经过三个月的深入#侦查#，警方终于掌握了犯罪团伙的组织架构和资金流向。	这起经济犯罪案件的#侦查#工作涉及多个省份，需要各地公安机关密切配合。			
