word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
确定	que4 ding4	电脑对话框中的确定按钮	当你完成所有设置后，请点击对话框右下角的#确定#按钮来保存更改并关闭窗口。	系统提示是否删除文件时，他不小心点了#确定#，结果把重要文档都删掉了。	安装软件时，每个步骤都需要点击#确定#才能继续进行下一步操作。	她在电脑前犹豫了很久，最终还是点击了#确定#按钮，提交了辞职申请。	弹出的对话框显示"是否保存更改"，下方有#确定#和取消两个选项供用户选择。	老师在投影仪前演示操作流程，特别强调要先检查设置再点#确定#，否则可能出错。	这款软件的用户界面设计得很人性化，#确定#按钮用醒目的蓝色标注，方便用户识别。	他习惯性地连续点击#确定#，结果不小心同意了一堆不必要的软件安装协议。			
最高	zui4 gao1	高度最高的	迪拜的哈利法塔是目前世界上#最高#的建筑，高度超过八百米，令人叹为观止。	他是班里#最高#的学生，站在队伍最后一排还是比其他同学高出一个头。	这棵古老的红杉树是整片森林中#最高#的，据说已经有上千年的历史了。	登山队员们终于站在了珠穆朗玛峰顶，这是地球上#最高#的地方，海拔八千八百多米。	新建的电视塔成为城市#最高#的地标建筑，夜晚灯光璀璨，吸引了无数游客前来观赏。	长颈鹿是陆地上#最高#的动物，它们的脖子可以帮助它们吃到树顶的嫩叶。	这座#最高#的摩天轮可以让游客俯瞰整个城市的美景，是当地最受欢迎的旅游景点。	工程师们正在讨论如何建造一座比现有建筑更高的大楼，争夺世界#最高#建筑的头衔。			
最高	zui4 gao1	程度或位置上最高的	今年夏天的气温创下了历史新高，#最高#温度达到了四十二摄氏度，许多人中暑住院。	这款手机的#最高#配置版本售价过万，但依然供不应求，预约人数已超百万。	公司给出的#最高#薪资待遇也无法打动他，因为他更看重工作与生活的平衡。	这次考试他发挥出了#最高#水平，每道题都答得非常完美，最终获得了满分。	飞机已经爬升到#最高#飞行高度，乘客可以解开安全带在机舱内自由活动了。	运动员在比赛中展现出#最高#竞技状态，打破了尘封多年的世界纪录。	这台发动机的#最高#转速可达每分钟八千转，动力性能在同级别车型中首屈一指。	音响系统的#最高#音量已经调到极限，整个会场都能清晰地听到演讲者的声音。			
最高	zui4 gao1	最高权力或司法机构	#最高#人民法院今日发布了关于知识产权保护的最新司法解释，引起社会广泛关注。	这起案件经过多次上诉，最终由#最高#法院作出终审判决，维持了原判。	#最高#检察院派出专案组对这起跨省贪腐案件进行调查，多名官员被依法逮捕。	宪法规定全国人民代表大会是国家#最高#权力机关，行使国家立法权。	#最高#人民法院院长在工作报告中强调要坚持司法公正，维护社会公平正义。	美国#最高#法院的大法官由总统提名，需经参议院批准后方可任职。	这项法律草案需要提交#最高#立法机关审议通过后才能正式生效实施。	#最高#人民检察院发布的指导性案例对各级检察机关办理类似案件具有重要参考价值。			
人物	ren2 wu4	具有重要地位的人物	他是商界举足轻重的#人物#，一言一行都能影响整个行业的发展走向。								
人物	ren2 wu4	戏剧小说中的角色	这部小说塑造了许多性格鲜明的#人物#，其中女主角的形象尤其深入人心。	导演要求演员深入理解剧本中#人物#的内心世界，才能把角色演绎得真实感人。	作家在创作时花了大量时间构思#人物#的背景故事，使每个角色都有血有肉。							
人物	ren2 wu4	以人物为题材的传统绘画	这幅#人物#画出自明代著名画家之手，画中仕女神态优雅，衣袂飘飘，堪称传世佳作。	故宫博物院正在举办古代#人物#画特展，展出了从唐代到清代的数十幅珍贵作品。	他师从名家学习传统#人物#画技法，尤其擅长描绘古代文人雅士的风骨神韵。	中国传统#人物#画讲究以形写神，不仅要画出人物的外貌，更要表现其精神气质。	这位画家的#人物#画融合了工笔与写意的技法，在当代画坛独树一帜。	拍卖会上，一幅清代宫廷#人物#画以三千万元成交，创下了该画家作品的最高纪录。	学习传统#人物#画必须先从临摹古人作品开始，掌握线条运用和人体比例的基本功。	博物馆的讲解员正在向参观者介绍这幅宋代#人物#画的艺术特色和历史价值。			
后来	hou4 lai2	新近到达的人或事物	作为公司的#后来#者，他深知自己需要付出更多努力才能赶上那些资深员工。	这个行业的#后来#者往往更具创新精神，敢于打破传统模式，开辟新的市场。	虽然是#后来#加入团队的成员，但她凭借出色的能力很快就获得了大家的认可。	在这场技术竞赛中，#后来#者居上的例子并不少见，关键在于能否抓住机遇。						
生	sheng1	出生	他#生#于一九八五年的北京，在一个普通工人家庭中长大，后来考上了名牌大学。	这个孩子#生#下来就体弱多病，父母为了给他治病几乎花光了所有积蓄。	她#生#在战乱年代，从小就跟着家人四处逃难，童年充满了苦难的记忆。	据族谱记载，这位先祖#生#于明朝末年，后来迁居到南方，开创了家族的基业。	双胞胎姐妹#生#于同一天，性格却截然不同，一个活泼开朗，一个沉默寡言。	他#生#在书香门第，从小耳濡目染，对文学艺术有着浓厚的兴趣和天赋。	这位伟大的科学家#生#于贫困的农村家庭，却凭借自己的努力改变了命运。	婴儿刚#生#下来时哭声响亮，护士说这是健康的表现，全家人都松了一口气。			
生	sheng1	分娩生育孩子	她#生#孩子的时候遭遇难产，幸亏医生处理及时，母子才平安无事。	在古代，女性#生#孩子是一件非常危险的事情，产妇死亡率相当高。	医生建议她剖腹产，因为胎位不正，自然#生#产可能会有风险。	她已经#生#了三个孩子，最小的那个刚满周岁，每天忙得不可开交。	现代医学的进步大大降低了#生#孩子的风险，产妇和婴儿的存活率显著提高。	婆婆一直催她赶紧#生#个孩子，但她觉得事业刚起步，还不想这么早要小孩。	她在国外#生#孩子，享受了更加人性化的医疗服务，整个过程非常顺利。	这家医院的产科非常有名，很多孕妇都选择来这里#生#孩子，床位常常供不应求。			
