word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
证	zheng4	通过事实或论据证明某事为真	辩护律师在法庭上出示了多份关键文件，试图#证#明被告在案发当晚并不在现场，而是在另一个城市参加会议。	科学家们经过长达十年的研究和数百次实验，终于成功#证#明了这一理论假设的正确性，为物理学界带来了重大突破。	他拿出了当年的购房合同和银行转账记录，有力地#证#明了这套房产确实属于他个人所有，而非夫妻共同财产。	历史学家通过对大量古籍文献的考证和分析，#证#明了这座古城的建造年代比之前认为的还要早三百年。	检察官在庭审中引用了多名证人的证词和监控录像，充分#证#明了被告人的犯罪事实，使陪审团最终做出了有罪判决。	这份详尽的财务审计报告清楚地#证#明了公司账目的真实性，打消了投资者们对财务造假的疑虑。	考古队在遗址中发现的青铜器铭文，有力地#证#明了商代晚期这一地区已经存在高度发达的青铜冶炼技术。			
证	zheng4	用例证或实验加以说明	物理老师在课堂上通过一个简单的小球下落实验，生动地#证#明了重力加速度的存在，让学生们对牛顿力学有了更直观的理解。	研究团队设计了一系列对照实验，成功#证#明了这种新型催化剂能够显著提高化学反应的效率，为工业生产提供了新的可能。	他用自己创业成功的亲身经历#证#明了只要坚持不懈，即使出身贫寒也能实现人生的逆袭，激励了无数年轻人。	教授在讲座中引用了大量真实案例，#证#明了良好的企业文化对员工忠诚度和工作效率有着不可忽视的积极影响。	这项跨越二十年的追踪调查数据充分#证#明了早期教育投入与儿童未来学业成就之间存在显著的正相关关系。	化学课上，老师通过将钠块投入水中产生剧烈反应的演示，#证#明了碱金属的活泼性，给同学们留下了深刻印象。	他在论文中通过详细的数学推导和计算机模拟，#证#明了这种新算法在处理大规模数据时具有明显的优势。			
证	zheng4	使事实或结论得到确认	经过反复核查和多方验证，调查组最终#证#明了举报信中反映的问题属实，相关责任人已被移交司法机关处理。	DNA鉴定结果#证#明了这具遗骸确实是失踪多年的登山者，为其家属带来了迟来的答案，也让这桩悬案终于画上句号。	第三方审计机构的独立调查#证#明了公司的财务报表真实可靠，没有发现任何重大错报或舞弊行为。	经过专家组的严格评审和实地考察，#证#明了该项目完全符合环保标准，可以正式投入运营。	法医的尸检报告#证#明了死者确系自杀身亡，排除了他杀的可能性，警方随即撤销了刑事立案。	多家权威检测机构的联合检验#证#明了这批进口食品的安全性，消费者可以放心购买和食用。	卫星图像和地面监测数据相互印#证#，确认了该地区的森林覆盖率在过去五年间确实有了显著提升。			
显	xian3	使某物变得可见或显露	医生将造影剂注入患者体内后，血管的走向和分布在X光片上清晰地#显#现出来，便于准确诊断病情。	随着晨雾渐渐散去，远处连绵起伏的山峦轮廓逐渐#显#露出来，呈现出一幅壮美的自然画卷。	考古人员小心翼翼地清除覆盖在壁画上的泥土，使得千年前的精美图案重新#显#现在世人面前。	她用特殊的化学试剂处理这张看似空白的纸张，隐藏的密信内容便慢慢#显#现出来，揭开了一段尘封的历史。	摄影师调整了相机的曝光参数，使得夜空中原本肉眼难以察觉的星云#显#现出绚丽的色彩和复杂的结构。	退潮之后，海滩上的贝壳和礁石逐渐#显#露出来，吸引了许多游客前来捡拾和观赏。	技术人员通过增强图像对比度的方法，使模糊照片中嫌疑人的面部特征#显#现得更加清晰，为破案提供了关键线索。			
显	xian3	揭示隐藏的事实或情况	这份解密的档案#显#示了当年那场政治运动背后鲜为人知的内幕，颠覆了人们对那段历史的传统认知。	深入调查之后，记者的报道#显#露出这家慈善机构表面光鲜背后的腐败问题，引发了社会各界的强烈关注。	财务审计的结果#显#示公司高管存在严重的挪用公款行为，涉案金额高达数千万元，令股东们震惊不已。	心理测试的数据#显#示这名看似温和的嫌疑人实际上具有强烈的暴力倾向，与其平日的表现形成了鲜明对比。	这次突击检查#显#露出工厂在安全生产方面存在的诸多隐患，监管部门当即责令其停产整改。	随着调查的深入，越来越多的证据#显#示这起事故并非意外，而是一场精心策划的蓄意破坏行为。	泄露的内部邮件#显#示公司管理层早就知道产品存在安全缺陷，却为了利润选择隐瞒不报，这一行为令消费者愤怒不已。			
显	xian3	明显突出的状态易被注意	他在团队中的领导才能十分#显#著，每次遇到困难时总能冷静分析并带领大家找到解决方案。	经过三个月的系统训练，学员们的体能和技术水平都有了#显#著的提升，教练对此感到非常满意。	这款新药在临床试验中表现出#显#著的疗效，能够有效缓解患者的症状，副作用也比传统药物小得多。	城市改造工程完成后，老旧街区的面貌发生了#显#著变化，居民的生活质量得到了明显改善。	与去年同期相比，公司的销售业绩有了#显#著增长，这主要得益于新产品线的成功推出和市场策略的调整。	她的绘画风格在近几年发生了#显#著的转变，从早期的写实主义逐渐转向更加抽象和表现主义的方向。	实施新的教学方法后，学生们的课堂参与度和学习积极性都有了#显#著提高，考试成绩也随之上升。			
显	xian3	引人注目显而易见	他穿着一身鲜红色的西装出现在黑白色调为主的晚宴上，在人群中#显#得格外引人注目。	这座现代风格的玻璃幕墙建筑矗立在古色古香的老城区中，与周围的传统建筑形成了#显#眼的对比。	她在简历中列出的那些国际知名企业的工作经历，在众多应聘者中#显#得尤为突出，立刻引起了面试官的注意。	广场中央那棵高大的圣诞树装饰着数千盏彩灯，在夜色中#显#得格外璀璨夺目，吸引了无数市民前来拍照。	他额头上那道长长的疤痕在光滑的皮肤上#显#得十分醒目，据说是童年时一次意外事故留下的。	这幅画作中大面积使用的金色颜料在整个展厅的作品中#显#得极为突出，让参观者驻足良久。	新落成的地标性摩天大楼在城市天际线中#显#得格外醒目，已经成为这座城市的新名片。			
显	xian3	作前缀表示表面可见或显现	在地质学研究中，#显#生宙是指从寒武纪开始到现在的这段地质时期，因为这一时期的岩层中保存了大量可见的生物化石。	植物学家在研究中发现，#显#花植物的繁殖方式与隐花植物有着本质的区别，前者通过明显可见的花朵进行有性繁殖。	这种#显#晶质岩石的矿物颗粒肉眼可见，与隐晶质岩石形成鲜明对比，是判断岩石形成条件的重要依据。	在生物分类学中，#显#微镜下可见的细胞结构特征是区分不同物种的重要标准之一。	地质勘探报告指出，该地区的#显#生代地层保存完好，蕴含着丰富的古生物化石资源，具有重要的科研价值。	研究人员通过对比#显#性遗传和隐性遗传的特点，深入探讨了基因表达的复杂机制。	这块#显#晶质花岗�ite的矿物成分清晰可辨，石英、长石和云母的晶体颗粒在阳光下闪闪发光。			
出号	chu1 hao4	尺码较大	这家店的鞋子普遍偏小，我平时穿四十二码，在这里却要买#出号#的四十三码才能穿得舒服。	他身材高大魁梧，普通尺码的衣服根本穿不下，每次购物都要专门找#出号#的加大款式。	这批运动鞋的版型偏窄，脚宽的顾客建议选购#出号#的尺码，否则穿着会感到挤脚不适。	工厂接到了一批#出号#服装的订单，专门为体型较大的消费者生产加大加肥的款式。	她在网上买的那件外套尺码标注不准，收到后发现是#出号#的，穿在身上像个大口袋一样松垮。	商场的促销区摆满了#出号#的断码商品，都是一些特大号的衣服和鞋子，价格非常优惠。	这个品牌的牛仔裤版型偏紧，店员建议身材丰满的顾客选择#出号#的尺寸，穿着会更加舒适。			
出号	chu1 hao4	发出命令	古代军营中，将军登上点将台#出号#施令，数万将士整齐列队，等待出征的命令。	戏台上，那位扮演元帅的演员威风凛凛地#出号#调兵，锣鼓声中众将士纷纷领命而去，场面十分壮观。	据史书记载，当年皇帝在金銮殿上#出号#传旨，命令各地官员严查贪腐，一时间朝野震动。	老掌柜站在柜台后面#出号#吩咐，伙计们立刻忙碌起来，有的招呼客人，有的整理货物，井然有序。	旧时的镖局出发前，总镖头要在院中#出号#点卯，确认所有镖师到齐后才能正式启程护送货物。	小说中描写那位山寨大王坐在聚义厅的虎皮交椅上#出号#发令，手下喽啰们齐声应诺，场面颇为威武。	在那个等级森严的年代，大户人家的老爷#出号#吩咐一声，下人们便要立刻照办，不敢有丝毫怠慢。			
