word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
科	ke1	生物分类学中的科级分类	在动物分类学中，犬#科#包括狼、狐狸和家犬等多种动物，它们都具有相似的体型特征。	这种珍稀的兰花属于兰#科#石斛属，仅分布在云南和贵州的少数山区。	鹰#科#猛禽是生态系统中重要的顶级捕食者，对维持生态平衡起着关键作用。	科学家在深海中发现了一种全新的鱼类，经过基因分析确认它属于鮟鱇#科#的一个新属。	松#科#植物在北半球的温带和寒带地区广泛分布，是重要的造林树种和木材来源。	这本图鉴详细介绍了中国境内所有已知的蝴蝶#科#物种，配有精美的彩色插图。	豆#科#植物具有固氮能力，能够改良土壤肥力，在农业生产中有着重要的应用价值。	研究团队通过分子系统学方法重新划定了该#科#的分类边界，将原来的三个属合并为一个。
科	ke1	操作或行为的规则	古代官府办事都有严格的#科#条规定，官员必须按照规矩行事，不得擅自逾越。	封建社会的法律#科#条繁多，百姓稍有不慎就可能触犯律法而受到严厉惩罚。	这部法典的#科#条涵盖了刑事、民事和行政等各个方面，是当时最完备的法律体系。	朝廷颁布了新的#科#条，对官员的考核标准和晋升程序做出了详细的规定。	他熟读朝廷的各项#科#条法令，在处理政务时总能做到有法可依、有据可查。	明代的科举考试有着严格的#科#条限制，考生的身份、年龄和籍贯都必须符合要求。	这些#科#条虽然制定于数百年前，但其中蕴含的法治精神对后世仍有借鉴意义。	地方官员必须严格遵守朝廷制定的#科#条，否则将被弹劾问责甚至革职查办。
科	ke1	国家或组织制定的法律法规	清朝的律例#科#条对各类犯罪行为都规定了明确的量刑标准和处罚方式。	古代的#科#律严明，贪污受贿者轻则流放边疆，重则处以极刑。	这部#科#法的颁布标志着该朝代法制建设进入了一个新的阶段。	历代王朝都非常重视#科#法的制定和完善，以此来维护社会秩序和国家稳定。	他精通历朝历代的#科#律条文，被誉为当时最杰出的法学家之一。	新颁布的#科#令对商业活动中的欺诈行为做出了更加严厉的处罚规定。	这些#科#法虽然在形式上有所不同，但其核心目的都是维护统治秩序和社会安定。	朝廷修订了刑律中的多项#科#条，减轻了对轻微犯罪的处罚力度，体现了宽刑慎罚的理念。
科	ke1	对他人施以惩罚	县令依据律法对这名偷盗者#科#以杖刑三十，以儆效尤。	朝廷下令对贪赃枉法的官员#科#以重罚，抄没家产并流放三千里。	法官宣布对被告#科#以五年有期徒刑，并处罚金十万元。	军法处对临阵脱逃的士兵#科#以极刑，以严肃军纪、震慑全军。	这名官员因渎职被朝廷#科#以降级处分，从三品降为五品。	按照族规，违反家训者将被族长#科#以跪祠堂三天的惩罚。	审判官对这起严重的走私案件中的主犯#科#以最高刑罚，从犯则从轻发落。	古代对科举考试中作弊的考生#科#以终身禁考的处罚，绝不姑息。
科	ke1	征收税款或费用	地方官府每年都要向百姓#科#征各种赋税，农民的负担非常沉重。	朝廷为了筹措军费，下令在全国范围内加#科#一成的田赋。	这位清官上任后减免了许多不合理的#科#派，深受当地百姓的爱戴和拥护。	封建社会的苛捐杂税名目繁多，官府巧立名目#科#敛钱财，百姓苦不堪言。	新任知县下令废除了前任留下的多项不合理#科#派，让百姓得以休养生息。	朝廷规定各地官府不得擅自增加#科#税项目，违者将受到严厉处分。	为了修建水利工程，县令不得不向辖区内的富户额外#科#征一笔专项费用。	历史上许多农民起义都是因为官府过度#科#敛、横征暴敛而引发的。
科	ke1	对某人处以金钱罚款	交通警察对违规停车的司机#科#以两百元的罚款，并扣除三分驾照分数。	环保部门对这家排污超标的工厂#科#以五十万元的罚款，并责令其限期整改。	市场监管局对销售假冒伪劣商品的商家#科#以高额罚款，同时吊销了其营业执照。	法院判决对这家偷税漏税的企业#科#以应缴税款三倍的罚款，以起到警示作用。	城管部门对占道经营的摊贩#科#以罚款，并要求其立即清理摊位恢复道路通畅。	卫生监督所对这家卫生条件不达标的餐厅#科#以一万元罚款，并责令停业整顿。	消防部门在检查中发现该商场存在严重的消防隐患，依法对其#科#以重罚。	物价局对哄抬物价、扰乱市场秩序的商家#科#以严厉的经济处罚。
因素	yin1 su4	构成事物的要素或组成部分	一个人的性格是由遗传和环境等多种#因素#共同塑造的，不能简单地归结为某一方面。	影响农作物产量的#因素#有很多，包括土壤条件、气候变化、种子质量和田间管理等。	文化传统是构成民族认同感的重要#因素#，它深深植根于每个人的日常生活之中。	教育质量取决于师资力量、教学设施和课程设置等多个#因素#的综合作用。	一部优秀电影的成功离不开剧本、导演、演员和后期制作等各个#因素#的完美配合。	城市规划需要综合考虑人口密度、交通流量和生态环境等多方面的#因素#。	消费者的购买决策受到价格、品牌、质量和口碑等多重#因素#的影响。	健康的生活方式是长寿的关键#因素#之一，合理饮食和适量运动缺一不可。
因素	yin1 su4	影响结果或变化的决定性因素	经济增长放缓是导致今年就业市场不景气的主要#因素#，许多企业都在缩减招聘规模。	天气是影响这场比赛结果的关键#因素#，暴雨让主队的进攻节奏完全被打乱。	专家分析认为，国际油价上涨是推动本轮通货膨胀的核心#因素#。
那是	na4 shi5	表示当然或肯定	"你觉得他能考上清华吗？""#那是#，他可是我们学校公认的学霸，成绩一直稳居年级第一。"	"这家店的烤鸭好吃吗？""#那是#！我吃过这么多家烤鸭店，就数这家的味道最正宗。"	"听说你们公司今年业绩不错？""#那是#，我们团队加班加点干了一整年，成绩当然不会差。"	"老张的厨艺真的那么好？""#那是#，他以前可是五星级酒店的大厨，做菜的水平能差吗？"	"你确定这条路能到火车站？""#那是#，我在这儿住了二十多年了，闭着眼睛都能找到。"	"这个牌子的手机质量靠谱吗？""#那是#，我用了三年了一点毛病都没有，非常耐用。"	"你儿子篮球打得真好啊！""#那是#，他从小学就开始练了，每天训练两个小时从不间断。"	"这次旅行玩得开心吗？""#那是#，风景美、美食多，我们全家都玩得特别尽兴。"
那是	na4 shi5	表示理所当然自然如此	"他能当上教授一点都不奇怪。""#那是#，人家十几年如一日地搞研究，付出了常人难以想象的努力。"	"你们公司的产品口碑这么好。""#那是#，我们在质量把控上从来不敢马虎，每一道工序都严格检验。"	"小李这次升职加薪了。""#那是#，他工作能力强又肯吃苦，领导早就看在眼里了。"	"这部电影票房破了十亿。""#那是#，导演和演员阵容都是顶级的，剧本也写得非常精彩。"	"她的英语说得跟母语一样流利。""#那是#，她在美国生活了十年，天天都在英语环境里浸泡着。"	"这家医院的口碑一直很好。""#那是#，他们的医生团队都是从全国各大医学院精挑细选来的。"	"你做的蛋糕真好吃。""#那是#，我可是跟着法国甜点师学了整整两年才出师的。"	"他们家的孩子都很优秀。""#那是#，父母都是高级知识分子，家庭教育和学习氛围自然好。"
