word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
况且	kuang4 qie3	用于强调附加情况或理由	这份工作不仅薪资待遇优厚，#况且#公司还提供免费住宿和三餐，这样的机会实在难得。									
况且	kuang4 qie3	表示进一步补充的连词用法	他已经连续加班三天了，#况且#身体本来就不太好，你就让他休息一下吧。	这个方案从技术上来说完全可行，#况且#成本也在预算范围之内，我建议尽快推进实施。	她不仅精通英语和法语，#况且#还会日语和韩语，这样的语言天赋在翻译界非常罕见。	我们已经准备了充足的物资，#况且#天气预报显示未来一周都是晴天，这次野外考察应该会很顺利。	这家餐厅的菜品味道一直很稳定，#况且#价格也很实惠，难怪每天都有这么多回头客。	老李在这个行业干了二十多年，#况且#人脉资源丰富，让他来负责这个项目再合适不过了。				
兔子	tu4 zi5	野兔	猎人在山林中追踪了一整天，终于在傍晚时分发现了一只灰褐色的#兔子#正在草丛中觅食。	这片草原上生活着大量的#兔子#，它们奔跑速度极快，是狐狸和老鹰最主要的猎物来源。	科研人员在野外安装了红外相机，成功拍摄到了#兔子#夜间活动的珍贵画面，为研究其习性提供了重要资料。	农民们抱怨说，今年#兔子#泛滥成灾，庄稼被啃食得七零八落，损失惨重。	那只#兔子#警觉地竖起长长的耳朵，稍有风吹草动便飞快地窜入灌木丛中消失不见。	在北方的冬季，#兔子#的皮毛会变成白色，这种保护色让它们在雪地中更容易躲避天敌。				
兔子	tu4 zi5	家兔	小女孩央求父母在宠物店买了一只毛茸茸的白色#兔子#，每天放学后都要抱着它玩耍。	这家养殖场专门饲养肉用#兔子#，采用科学的喂养方法，每年出栏量超过十万只。	邻居家养的那只#兔子#特别亲人，每次看到有人靠近笼子就会蹦蹦跳跳地凑过来讨食吃。	兽医仔细检查了这只#兔子#的牙齿和耳朵，确认它非常健康，只需要定期修剪指甲即可。	孩子们在幼儿园的小农场里学习如何照顾#兔子#，给它们喂胡萝卜和新鲜的蔬菜叶子。	她在网上查阅了大量资料，学习如何正确饲养#兔子#，包括笼舍布置、饮食搭配和日常护理等知识。				
内幕	nei4 mu4	事件的隐秘真相或内情	这位资深记者花了三年时间深入调查，终于揭开了这起腐败案件背后不为人知的#内幕#。	随着调查的深入，这场商业并购案的#内幕#逐渐浮出水面，涉及多名高管的利益输送问题。	他在回忆录中首次披露了当年那场政治风波的#内幕#，引起了社会各界的广泛关注和讨论。	知情人士透露，这次人事变动的#内幕#远比表面上看起来复杂得多，牵涉到派系之间的权力斗争。	这部纪录片详细还原了那场空难事故的调查过程，向公众揭示了许多此前从未公开的#内幕#。	退休多年后，他终于决定向媒体讲述自己亲历的那段历史的#内幕#，希望能还原事件的真相。				
内幕	nei4 mu4	非公开的内部信息	证监会对涉嫌利用#内幕#信息进行股票交易的几名高管展开了立案调查。	他因为向亲友泄露公司重组的#内幕#消息而被开除，还面临着法律诉讼的风险。	监管部门加强了对#内幕#交易行为的打击力度，今年已经查处了多起违法违规案件。	作为上市公司的董事，她深知自己掌握的#内幕#信息绝对不能用于个人投资决策。	这家券商因为未能有效防范员工利用#内幕#信息牟利而被处以巨额罚款。	法院认定被告人非法获取并利用#内幕#信息买卖股票，判处其有期徒刑三年并处罚金。				
内幕	nei4 mu4	在幕后进行的情况或操作	这场看似公平的招标会，#内幕#操作早已将中标结果内定给了某家关系户企业。	调查组发现，这个项目从立项到审批的整个过程都存在严重的#内幕#操作问题。	他在业内摸爬滚打多年，对各种#内幕#运作了如指掌，知道哪些规则是可以变通的。	这位举报人冒着巨大风险，向纪检部门详细揭露了单位领导班子的#内幕#操作行为。	表面上是公开竞聘，实际上#内幕#早已安排妥当，其他候选人不过是陪跑而已。	媒体曝光了这家慈善机构的#内幕#运作方式，大量善款被挪用于支付高管的奢侈消费。				
内幕	nei4 mu4	组织或机构内部的有关情况	作为公司元老，他对企业发展历程中的各种#内幕#了如指掌，是活的企业史。	新来的员工对部门之间错综复杂的#内幕#关系一无所知，经常在无意中得罪人。	这本书详细描述了那家百年老店的经营#内幕#，包括家族成员之间的权力更迭和商业决策过程。	离职员工在社交媒体上爆料了公司的诸多#内幕#，包括加班文化和晋升机制等敏感话题。	他在这个机构工作了十五年，对其中的人事#内幕#和运作规则比谁都清楚。	记者通过多方采访，逐渐拼凑出了这个神秘组织的#内幕#结构和决策机制。				
外手	wai4 shou3	机器或装置的右侧	操作员站在机床的#外手#位置，可以更清楚地观察到工件的加工状态和刀具的运行轨迹。	师傅叮嘱徒弟说，调整这台设备时一定要站在#外手#，这样万一出现故障也便于迅速撤离。	这台纺织机的#外手#安装了一个新的传感器，用于实时监测布料的张力变化。	维修人员打开了印刷机#外手#的检修面板，仔细检查里面的齿轮和传动装置是否正常。	按照操作规程，启动设备前必须确认#外手#的安全防护罩已经正确安装到位。	老技工凭借多年经验，只需站在机器#外手#听一听运转的声音，就能判断出哪个部件需要保养。				
外手	wai4 shou3	车辆的右侧副驾驶一侧	司机提醒乘客说，下车时请从#外手#车门出去，注意避让非机动车道上的电动车和自行车。	这辆货车的#外手#后视镜在倒车时被刮蹭了，需要尽快更换一个新的。	教练告诉学员，在狭窄的道路上会车时要特别注意#外手#与路边障碍物的距离。	公交车停靠站台后，#外手#的车门自动打开，乘客们有序地上下车。	他把车停在路边，从#外手#车窗探出头去向路人问路，得知目的地就在前方不远处。	驾驶员发现#外手#的轮胎好像有些亏气，于是把车开到最近的修理店检查一下胎压。				
