word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
要求	yao1 qiu2	正式或礼貌地请求	他通过正式渠道向公司人事部门#要求#调换工作岗位，希望能够获得更多的发展机会。	在会议上，代表团礼貌地#要求#主办方提供更详细的议程安排，以便做好充分准备。	她写了一封措辞得体的信函，#要求#学校重新考虑她的奖学金申请，并附上了相关证明材料。	客户通过客服热线#要求#延长产品的保修期限，工作人员表示会尽快给予答复。	员工代表在年度会议上正式#要求#管理层改善办公环境，提出了具体的改进建议。	他以书面形式向房东#要求#减免部分租金，理由是疫情期间收入大幅下降。	学生会主席代表全体同学#要求#校方增设更多的自习室，以满足考试季的学习需求。	外交官在谈判桌上#要求#对方释放被扣押的公民，态度坚定但措辞礼貌。	消费者协会正式#要求#该企业对问题产品进行召回，并向受影响的消费者道歉。				
要求	yao1 qiu2	规定必须做到的事项	公司新出台的员工手册明确#要求#所有人必须在上午九点前打卡签到，迟到三次将被扣除当月奖金。	根据国家食品安全法规的#要求#，所有食品生产企业必须在包装上标明生产日期和保质期。	学校规定#要求#学生在校期间必须穿着统一的校服，违反者将被记过处分。	驾驶执照考试#要求#考生必须通过理论和实操两个部分，缺一不可。	建筑行业的安全规范#要求#工人在施工现场必须佩戴安全帽和反光背心。	医院感染控制制度#要求#医护人员在接触患者前后必须严格执行手卫生程序。	出口产品必须符合目的地国家的质量标准#要求#，否则将被海关退回。	银行开户流程#要求#客户必须提供有效身份证件原件和近期照片。	实验室操作规程#要求#研究人员在进行危险实验时必须有两人以上在场。				
要求	yao1 qiu2	主张权利或提出所有权要求	离婚诉讼中，她#要求#获得房产的一半所有权，因为这是婚后共同购置的财产。	继承人向法院#要求#确认自己对祖父遗产的合法继承权，并提交了相关的亲属关系证明。	原住民部落#要求#政府归还他们祖先世代居住的土地，这场法律斗争已经持续了数十年。	专利持有人#要求#侵权企业停止使用其技术并支付相应的赔偿金。	股东在年度大会上#要求#行使表决权，对公司重大决策进行投票。	被解雇的员工#要求#公司支付拖欠的工资和应得的经济补偿金。	艺术家的后人#要求#博物馆归还二战期间被掠夺的画作，这幅作品价值连城。	债权人向法院#要求#对债务人的资产进行查封，以保障自己的合法权益。	工会代表工人#要求#享有更好的福利待遇和工作条件，这是劳动者应有的权利。				
要求	yao1 qiu2	询问或索要信息	记者在新闻发布会上#要求#发言人解释政策调整的具体原因和实施时间表。	审计人员#要求#财务部门提供过去三年的完整账目记录，以便进行全面审查。	家长#要求#老师详细说明孩子在学校的表现情况，包括学习成绩和日常行为。	调查员#要求#证人回忆事发当天的具体细节，包括时间、地点和在场人员。	客户#要求#销售人员提供产品的详细参数和售后服务条款，以便做出购买决定。	研究人员#要求#受访者填写一份关于消费习惯的问卷调查，所有信息将严格保密。	律师#要求#对方当事人出示相关证据的原件，以核实其真实性和有效性。	投资者#要求#公司管理层披露更多关于财务状况的信息，以评估投资风险。	医生#要求#患者详细描述症状出现的时间和频率，以便做出准确的诊断。				
要求	yao1 qiu2	强烈要求或命令	示威者聚集在政府大楼前，高声#要求#当局立即释放所有政治犯，否则将继续抗议。	愤怒的业主们#要求#开发商必须在一个月内解决房屋质量问题，否则将诉诸法律。	工人们罢工#要求#资方立即提高工资待遇，谈判陷入僵局已经持续了两周。	受害者家属#要求#法院对凶手判处最严厉的刑罚，以告慰逝者的在天之灵。	环保组织强烈#要求#政府关闭污染严重的化工厂，否则将发起更大规模的抗议活动。	国际社会#要求#该国立即停止军事行动，否则将面临严厉的经济制裁。	消费者联名#要求#问题企业公开道歉并全额退款，态度十分坚决。	教练严厉地#要求#队员们必须在比赛中全力以赴，不允许有任何懈怠。	债主上门#要求#欠款人立即偿还所有债务，否则将采取法律手段追讨。				
希望	xi1 wang4	期望或盼望	母亲#希望#儿子能够考上理想的大学，为此她省吃俭用供他读书。	退休老人#希望#能够安享晚年，与儿孙共度天伦之乐。	年轻人#希望#通过自己的努力在大城市站稳脚跟，实现人生理想。	患者#希望#手术能够顺利进行，早日康复出院与家人团聚。	创业者#希望#自己的公司能够获得投资，将创新想法变为现实。	农民#希望#今年风调雨顺，庄稼能有个好收成。	毕业生#希望#能够找到一份专业对口的工作，学以致用。	球迷们#希望#自己支持的球队能够在决赛中夺冠，为此彻夜守候在电视机前。	灾区群众#希望#重建工作能够尽快完成，早日恢复正常生活。				
提供	ti2 gong1	主动提出或给予帮助	邻居主动#提供#帮助，表示可以在我们出差期间照看家里的宠物。	志愿者们#提供#免费的法律咨询服务，帮助弱势群体维护自身权益。	老教授#提供#指导，愿意在业余时间帮助年轻学者修改论文。	热心市民#提供#线索，协助警方成功破获了这起盗窃案。	企业家#提供#资助，帮助贫困地区的孩子完成学业。	退休医生#提供#义诊服务，每周末在社区为老年人免费看病。	技术专家#提供#支持，帮助小企业解决数字化转型中遇到的难题。	学长主动#提供#经验分享，告诉新生如何适应大学生活。	慈善机构#提供#援助，为受灾家庭送去急需的生活物资。				
提供	ti2 gong1	持续供应所需的物资或资源	这家工厂常年为周边地区#提供#清洁饮用水，解决了当地居民的用水难题。	发电站持续#提供#电力，确保整个城市的正常运转。	农业合作社定期#提供#新鲜蔬菜，满足学校食堂的日常需求。	天然气公司全年不间断地#提供#燃气，保障千家万户的取暖和做饭。	血站呼吁市民积极献血，以#提供#充足的血液储备应对紧急医疗需求。	供应商按照合同约定#提供#原材料，确保生产线不会因缺料而停工。	水库#提供#灌溉用水，使下游数万亩农田得以旱涝保收。	物流中心#提供#仓储服务，为电商企业的货物周转提供保障。	牧场#提供#鲜奶，每天清晨准时送达各大超市和便利店。				
提供	ti2 gong1	为他人提供必需品或条件	政府为低收入家庭#提供#廉租房，帮助他们解决住房困难。	学校为贫困学生#提供#助学金，确保他们不会因经济原因辍学。	医院为急诊患者#提供#绿色通道，争取宝贵的抢救时间。	公司为员工#提供#培训机会，帮助他们提升专业技能。							
提供	ti2 gong1	配备或布置所需物品	酒店为每间客房#提供#齐全的洗漱用品和舒适的床上用品，让客人宾至如归。	会议中心为参会者#提供#投影仪、白板和同声传译设备，满足各种会议需求。	健身房为会员#提供#储物柜、毛巾和饮用水，方便他们锻炼后使用。	图书馆为读者#提供#舒适的阅读桌椅和充足的照明设施，营造良好的学习环境。	办公室为新员工#提供#电脑、办公桌和必要的文具用品，确保他们能够顺利开展工作。	航空公司为头等舱乘客#提供#拖鞋、眼罩和洗漱包，提升飞行体验。	实验室为研究人员#提供#先进的仪器设备和充足的实验耗材，支持科研工作顺利进行。	幼儿园为孩子们#提供#安全的游乐设施和丰富的教学玩具，促进他们健康成长。	展览馆为参观者#提供#语音导览器和展品说明手册，帮助他们更好地了解展品。				
